route,payload,payload_hash,raw_cache_path,response_hash,route_status,route_error,retry_count,retrieved_at_utc,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
t05st01,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""08"", ""year"": ""109""}",97d7f3e166463770850c3ac469650793d083a910820e255d41d4d96c674e871f,raw_cache\2351_ROC108_P1_C1.8_S0_109_08_list.json,453207b73045c01dc80640ccc58890ac84ca12b58d97b642427614c0d83c8434,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""09"", ""year"": ""109""}",59339cb7b3754773f93ceefba170a3299bc8fb62e79c96056d637219d188d133,raw_cache\2351_ROC108_P1_C1.8_S0_109_09_list.json,57a2be2c2e021fc6e3b94c1b62cad6b87270e7c383484b4561db18202c4311f9,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""10"", ""year"": ""109""}",b1f921722230d4b0c8e8d815061e05d1ef1c9b792c27b320d5e82bc063afff04,raw_cache\2351_ROC108_P1_C1.8_S0_109_10_list.json,9f9d5499a30f8c5423d7a40892216334736a65f892668bf480c60971fa506546,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""11"", ""year"": ""109""}",48411de7d86adc1264eb8f5471c54c9199785eacf8f4a9a2dbbdb7ea7c2d4597,raw_cache\2351_ROC108_P1_C1.8_S0_109_11_list.json,84fed98bcc77a5954d782411b2d863689156b475fa87c74e67f14198c241fe97,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""109""}",b34701d46b423f979c0344bc0ffba8ec9e04601e9cebe34eb79f7d029365aa65,raw_cache\2351_ROC108_P1_C1.8_S0_109_12_list.json,1e3b1e4340e70238ffc84d47627af51ad21571d78233495a97d625ea7ccc29ea,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""110""}",3c3849d9e21810b7f0502fcb791ac3f3afe5dd626bb820722090d1d9cd33c3fc,raw_cache\2351_ROC109_P1_C1.8_S0_110_06_list.json,8639c7ebe22ad001dc975cb927e5c43fd2dc692c8ba7f2fb64b5d9d49dcbbecd,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""110""}",dd8e2876e349c831acaeb34807fe0bb22260a7d94d5aa10fc5e68ead5132ed44,raw_cache\2351_ROC109_P1_C1.8_S0_110_07_list.json,ee573def3d7260bcd79844c1a0927c41baf08c508aeb8377024dc22419e9f434,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""08"", ""year"": ""110""}",66be652c10c7c50c1edcfe86c13ecd75783259c3f95a3e4282f12d577e8259c3,raw_cache\2351_ROC109_P1_C1.8_S0_110_08_list.json,7122aa4f7f5900a2cfab35a2a3bee2038e390800da2a1a460a068694eb77f6fb,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2351"", ""enterDate"": ""1100826"", ""marketKind"": ""sii"", ""serialNumber"": ""7""}",80d4283e0eb0add001eefd5feb0defde59acdaade3378658b4618066955cea8e,raw_cache\2351_ROC109_P1_C1.8_S0_110_08_10_detail.json,167a1495b5a16b4461748f0024289f28eba166a326ac5f44b5bfb05444492f89,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""09"", ""year"": ""110""}",afedfb26fd5e5d2af2b42335642df658cfd033604339fe22a0e4360cb9c6cce5,raw_cache\2351_ROC109_P1_C1.8_S0_110_09_list.json,cdbcd28b762e0bce9dd14c4ab9edeed611c49b80f9736d1c0cd048b29582e93c,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""10"", ""year"": ""110""}",ff6a6f7dbed2bdb5a551bf8562bd4e9067f06743ff80980cabb9fd29c1dde66f,raw_cache\2351_ROC109_P1_C1.8_S0_110_10_list.json,d8e545b4f0118deeead3a32e5954bd6e06e74fd53ba4e632af9c6b7764bf6f4f,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""11"", ""year"": ""110""}",f7da8559dde36660da648b780a09a834ebdb837a7e0319c4448fad16717ca794,raw_cache\2351_ROC109_P1_C1.8_S0_110_11_list.json,10a01c88d86466145314df081d5a9afe54bb7643dd4d3ea6d697cba33fed093b,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2351"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""110""}",6efd3891f4e325617dc9affb1c5a5747881135dbfbc9c6910a9535f459d7b34f,raw_cache\2351_ROC109_P1_C1.8_S0_110_12_list.json,9374093e07605ae80e98cf6aabeab2042af43ec3bcdc68e632e06c77cd7f6d21,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""108""}",96c240dded76e25499f9e1e3fbc664bd032b594c54f66946db6f46ec819080f6,raw_cache\2374_ROC107_P1_C0.5_S0_108_06_list.json,0801d86aebf90611891c0a83ee256693aab17fac214ed037a35a19068e000370,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""108""}",ded56a495fdb56f8c6a4738227963c2a18c93160a501b620a66039ff1b99a8bc,raw_cache\2374_ROC107_P1_C0.5_S0_108_07_list.json,9374093e07605ae80e98cf6aabeab2042af43ec3bcdc68e632e06c77cd7f6d21,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""08"", ""year"": ""108""}",d17cf1ca623faf9b1c1153d7f7554cd432bc9ceafb84657a2b417f5d257a1759,raw_cache\2374_ROC107_P1_C0.5_S0_108_08_list.json,35d0ffd315120afbe4df1b60cd0f83ae03804d4ac0e33000758190661b4b9b2e,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2374"", ""enterDate"": ""1080802"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",b5cf3047db710fd50806df5ed1da8dcf5fc943d3210748e6fc4d0cd80fa8aa64,raw_cache\2374_ROC107_P1_C0.5_S0_108_08_0_detail.json,c8ea0f06556afb8384a1131e096736c625da503c37b3f17b61cf0bd71dc207a9,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""09"", ""year"": ""108""}",34d269cebb760680540c049c00ac9d1e41eab388ef911529042173d9674f2d18,raw_cache\2374_ROC107_P1_C0.5_S0_108_09_list.json,a80581b4a5e669871fdff517eb95fdf3891f79d7149d5ef5f0a1bf959cbfe16d,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""10"", ""year"": ""108""}",4a008ce3bffe24a0039511f11ffbb96e4fc211b15856296380c2cdbc2dc81f48,raw_cache\2374_ROC107_P1_C0.5_S0_108_10_list.json,a483cb97a593fe905409326687ae2aac9046d7927b2a5e3118aedf7d128e774e,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""11"", ""year"": ""108""}",0a1549c1a23aa74dd495ed0b2d097d967a892bb058f80688636a38bb09cfe2dd,raw_cache\2374_ROC107_P1_C0.5_S0_108_11_list.json,6291467b657e88920993879f649bb4ab557a9067deb51e3720a3ba42cc7afd87,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""108""}",d94c5dd2013145b1348226be80c2b276b44e8576d28e1c002ebf8124542e9add,raw_cache\2374_ROC107_P1_C0.5_S0_108_12_list.json,38f03e7be2827f009b692cf0b8789f9069cdfa00b23a4045fcd89953b3ee5f3f,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2374"", ""enterDate"": ""1081220"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",bc8fc9fd714ed4f4336f91dcfd9e22ffc41277e7bf7b6b590e28e6cd49872ae4,raw_cache\2374_ROC107_P1_C0.5_S0_108_12_1_detail.json,753f8a3518b8f2dd2ddb221f61c118b4d37265e71c1c5c2598ad3e783caf8bba,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2374"", ""enterDate"": ""1081220"", ""marketKind"": ""sii"", ""serialNumber"": ""4""}",7c5b1818903b182ccbdd11b8fb4505228099d00f6b6adf76a13e0b8cedbf1128,raw_cache\2374_ROC107_P1_C0.5_S0_108_12_3_detail.json,f74c3c3b28bd6b412f1d8851910132d2ef5530aa5e470737abf32a6a7c0bb3ac,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""109""}",b2d4c58363b46646e9d401b17fe0da2b04679cf07f9d45ce52169e190a4bca8c,raw_cache\2374_ROC108_P1_C0.3_S0_109_06_list.json,674a26c3dace2ea899b3d3bbd5cdddce30577db530e6efbe6050ec00076c47e0,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""109""}",ba723f593d27df5ef73735618404b64f835f8e2d044803eca1e31f266eed9162,raw_cache\2374_ROC108_P1_C0.3_S0_109_07_list.json,cf84d55f79cadc91b1be44fa4161c54f37cf7936d10561092fb414eb7809ccd9,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2374"", ""enterDate"": ""1090710"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",ec450a287185cc699a5cab3a6554d52c1d9fad64c3cd1f079f307e40af5551a2,raw_cache\2374_ROC108_P1_C0.3_S0_109_07_0_detail.json,f403ca91dbf750fd722151af5b66a9eb844fa8044017a30e738bbb753dc09bcd,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""08"", ""year"": ""109""}",e5b1cc9643a172343554a6c5546e0c1a229dd27a26e328cb8b663651f8b6402f,raw_cache\2374_ROC108_P1_C0.3_S0_109_08_list.json,7228b1f7d47b4e5624061858fb83d800a95df88bcabf8e5e6067cc4f11db66e0,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""09"", ""year"": ""109""}",29829d3eda25e1633de56d49f7cd7285ad3855bae686cc1ab5c7f4c68f17f543,raw_cache\2374_ROC108_P1_C0.3_S0_109_09_list.json,37850e10ed533275254f289d4738ad7af8d12643e415be38756ab931c2bad724,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""10"", ""year"": ""109""}",dfa791b274d018d037eefa5ed42966182d50aec08e7d37b906421ce1933b7d65,raw_cache\2374_ROC108_P1_C0.3_S0_109_10_list.json,b10042d6f70700b8b83bc40ff1097a52f53d5322cb4ecd61b3605c86c66815c2,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""11"", ""year"": ""109""}",6d1c31d41fa0970359f7a4a1fbc82f2bb647e37ba9f04bd0818dcba064964514,raw_cache\2374_ROC108_P1_C0.3_S0_109_11_list.json,21148a4b2bd04cf798d87d0b62dc7823c23b4344fc98f03293fb1fea6aedddaf,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2374"", ""enterDate"": ""1091111"", ""marketKind"": ""sii"", ""serialNumber"": ""3""}",36cfcd7f9c51905a774717af3beae63932c9330d477279eb6abaf08bf5fe7fc8,raw_cache\2374_ROC108_P1_C0.3_S0_109_11_0_detail.json,b5467c76387f8b83a9a2f7a87724dc444cb5d7b3da5dd479d0936dd6593d29c1,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2374"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""109""}",255dce8691c404a8a3358d006c3aa758b2d9f457028837a39dc4d8d4115238ec,raw_cache\2374_ROC108_P1_C0.3_S0_109_12_list.json,9da3991a0007ceb7368283bf18497f80301bd608f72d63ca89bf184f6a5fd0d7,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2374"", ""enterDate"": ""1091230"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",e9f8e54a3186f46288b371ff350d3e45136cb7c948cdb8855ad4d39800ea2413,raw_cache\2374_ROC108_P1_C0.3_S0_109_12_3_detail.json,75982ba7f3a9df5672bd51b121b02c4ede0ba46a704cee655f338265761e2df5,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2388"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""110""}",2a8f6c0e57a337de249ef39548889ca51b7b035607dc7b6298b6d7ff70a1173f,raw_cache\2388_ROC109_P1_C0.8_S0_110_06_list.json,a98c4799cf72f33e194239b027c1d3b57262aad509fe2e08690a4cbab91dccd3,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2388"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""110""}",8824ce474f6d5549fcb1c281aff0d1b77741a04787ca2fdfcb5c092b35578272,raw_cache\2388_ROC109_P1_C0.8_S0_110_07_list.json,7668f354030ce6dabf37ab27e0bf7a4a2dc03c173ffcbfdc9af75a1a5eef5dcb,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2388"", ""enterDate"": ""1100719"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",3d5c988a5e5d631c7b16ce3ad9573c836ce4d93cc1def2dd2c0278582eb70791,raw_cache\2388_ROC109_P1_C0.8_S0_110_07_2_detail.json,9912ff0b295712353e432c1da44b7db60767b3fb51baed0149afb88dba680399,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2388"", ""enterDate"": ""1100728"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",dbf91691aef541b87b55aad609912e40ed2867bb653d30787e8a6a9bc220c248,raw_cache\2388_ROC109_P1_C0.8_S0_110_07_3_detail.json,1b8da24ed36f8400f35d9ce6aaafb56ca56e5d4c7adb8c002659ca4efa57542f,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2388"", ""firstDay"": """", ""lastDay"": """", ""month"": ""08"", ""year"": ""110""}",29e516523b84f5f4084e634fb3db8b08a32fcf68e88613330992b8a24412a315,raw_cache\2388_ROC109_P1_C0.8_S0_110_08_list.json,8913dc9bf92cde6f7b5cadbbbd3655fe07d851b1f2616779a14ad995ebda6f8e,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2388"", ""firstDay"": """", ""lastDay"": """", ""month"": ""09"", ""year"": ""110""}",b1783053250ec20784def0e5abae036e061acfff4a87406868e16443e1060b08,raw_cache\2388_ROC109_P1_C0.8_S0_110_09_list.json,b797853f4d6fd0c76d4a120d618147553ca149c383b4de0f30e3060f76121c0a,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2388"", ""firstDay"": """", ""lastDay"": """", ""month"": ""10"", ""year"": ""110""}",7a67890d28ea9c0a670dca9a0661bdb1b47d36361f8ac79bb21395bb10fc5236,raw_cache\2388_ROC109_P1_C0.8_S0_110_10_list.json,0987210b5a482f71cb77039aaac48b8c0c42d0626906121553cbf9cd5ca324e8,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2388"", ""firstDay"": """", ""lastDay"": """", ""month"": ""11"", ""year"": ""110""}",4952ad71ab65c655b37e180afb3353cd7571d6e11892d703382d96a538c74c51,raw_cache\2388_ROC109_P1_C0.8_S0_110_11_list.json,a5573a1b84f080ead9408e22423570b445e69f06bfdd4bde5d435f775d9d65f2,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2388"", ""enterDate"": ""1101104"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",5a4fae34d1cebf33d17b2afaea51f06ab6a87bc3da659298d7856d53826c01f0,raw_cache\2388_ROC109_P1_C0.8_S0_110_11_1_detail.json,2912007575d4c32700fd1b954941fdd183a340c4835c04afdb76945326a67cd3,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2388"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""110""}",e6fc601d63265114ade528c977b4a821e9f9d7e0a8f47b3d352c10616178daff,raw_cache\2388_ROC109_P1_C0.8_S0_110_12_list.json,3a7c32e96d422d10685865b613654ef9f97f089d49287938735617ade9117c68,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""108""}",eeabeb08f2cd57017ae73b5284116d7694762b7d96f77e838ad9d551790ea8ac,raw_cache\2412_ROC107_P1_C4.479_S0_108_06_list.json,5348c146b46889c9dd79c74f34d5a3072260e7c16767fa0cc204214be44798fb,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2412"", ""enterDate"": ""1080621"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",815a586650b8f4df268f175b7866d7b9fa866a8daae8998fa3e7841a1c9deb50,raw_cache\2412_ROC107_P1_C4.479_S0_108_06_3_detail.json,4691f397f0717c8ad334e7a0add98442311bd390b454314911748689dede3f84,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""108""}",4901d9b1914010bd039160c16f1de0b485c885f8c95d86050071d7832872af01,raw_cache\2412_ROC107_P1_C4.479_S0_108_07_list.json,04ed467d0520546b36ef299156d7437a36c96e1f51c3404220329688055dad26,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""08"", ""year"": ""108""}",831420ace1efa895de31ce4fe823154ac7b2e48c4074a960443dd60734ccdb8f,raw_cache\2412_ROC107_P1_C4.479_S0_108_08_list.json,5893238d9ae73ddbcb9bcb61d4c690e6218e6cb07389a3ff6aff5340b3db7de5,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""09"", ""year"": ""108""}",d5faf0d0e15d3bbb786873c6345b79ce907b5be2b61cc3ba9d8f6bae860b60f1,raw_cache\2412_ROC107_P1_C4.479_S0_108_09_list.json,e77d2d0898ac627ecce4855a69436dac40ca913e46d58888b4e6ef2f5229f1d8,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""10"", ""year"": ""108""}",d056df651b38c8f37eb9bcc04e9abbd195f315af5047867ecaf7bb12fa7d0e17,raw_cache\2412_ROC107_P1_C4.479_S0_108_10_list.json,e09f0281740c348154084e5c3bca51a32fd178d45118808beffffb4013785d39,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""11"", ""year"": ""108""}",89a3ed6e3191b02254cca1f3e5503eff67e94216a0fd9753067d62c122e5fbb7,raw_cache\2412_ROC107_P1_C4.479_S0_108_11_list.json,116dd1c3fff9efae78de4e3719e7f22d0688eb4927b66821568cb3b5628b843c,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""108""}",b0e0b33cc471c4fb0c230b271ab0295b93413e9477588db5d49cc5fca8bb39e8,raw_cache\2412_ROC107_P1_C4.479_S0_108_12_list.json,01d72d2bfaf9239d957e29cebf4161d229ab08ea37c2ae6e2fff7266f747b7d2,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""05"", ""year"": ""109""}",73200b78332c32f23d06242f760499b5ce547a2e5cdceb33549f50ed71252bb1,raw_cache\2412_ROC108_P1_C4.226_S0_109_05_list.json,918472a63c514cb7c600f8864de618408419bf251b9a2db2ed34a358fd775e7d,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""109""}",6a1d8ab550d8ab3d14f6361becce07074be94c6e528676d8e25b931e9811a162,raw_cache\2412_ROC108_P1_C4.226_S0_109_06_list.json,ab801535338f6bbd5a0ba76b4f6f748b466b1660691dc8e12f4e49e6fabd6184,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2412"", ""enterDate"": ""1090608"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",958157c104d1c0c75e19495ca33444d472907b49944e7090ead8f9a4bfdc4587,raw_cache\2412_ROC108_P1_C4.226_S0_109_06_0_detail.json,a1b6a71c4095d0ab9bb1602a8a030242fa4e2b3e7cae81a7a37f39d8f67f97ba,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""07"", ""year"": ""109""}",f734a22961f4d66e869ecade322a33cd324efe6fb9c93936c36acce9c90f6d11,raw_cache\2412_ROC108_P1_C4.226_S0_109_07_list.json,0eb9639d402f109d413f2849edd785084b03073b6f4bbac140c8d235e1d6195f,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""08"", ""year"": ""109""}",457eb42ca69d1e144e113208229bb8376c0cab37076fa4edd90189e17caa85c8,raw_cache\2412_ROC108_P1_C4.226_S0_109_08_list.json,7b4df17ffe24db6fe31c45685889ebad80cb14936c8cbece4d547987ffd979f7,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""09"", ""year"": ""109""}",3e59c10db2fb800e61d571a77a61ac24c1f267e79c0b8b937d1e8d116d80ed94,raw_cache\2412_ROC108_P1_C4.226_S0_109_09_list.json,ed5d60c34b03cc570a17d27bb8c3043f11f94ccb00b5454a8dd4ca0115c2c374,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""10"", ""year"": ""109""}",29fa4d9567de66d03042cefc0b998f323bb5032f23bbed86554e4e467b599852,raw_cache\2412_ROC108_P1_C4.226_S0_109_10_list.json,3a8c695c2ddb3a3fb3e61e48fb67714f1d97077140b0375e1961d6372674f7aa,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""11"", ""year"": ""109""}",8b827340e68668423ed7a8072a6966426954bffef1ad2a9c88b3f5ff6379c00b,raw_cache\2412_ROC108_P1_C4.226_S0_109_11_list.json,8050e9844d9e7363b19bf716211aca26a493b118b87729c88167ac8007ca76a5,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01_detail,"{""companyId"": ""2412"", ""enterDate"": ""1091106"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",202612a792018e6ff78ae55bbc7a1ce4ce911aada0e90989b5950e9379303328,raw_cache\2412_ROC108_P1_C4.226_S0_109_11_1_detail.json,e3a817a54aebe9bc610b2e8f785cc35f7c73d9ef5d580a8769337e9e1579d36b,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
t05st01,"{""companyId"": ""2412"", ""firstDay"": """", ""lastDay"": """", ""month"": ""05"", ""year"": ""110""}",2e3a7bc61b8a378a3112c02b5ff1c378e9fc925291339863a84464788124b7f0,raw_cache\2412_ROC109_P1_C4.306_S0_110_05_list.json,25ff83a556a100bb122eb9b9a2cd78e6879080f52f397ad2bcdcc49148a84446,cache_hit,,0,2026-07-10T08:13:30+00:00,0,False,False,False,False,False,False,False,True,False
