ticker,name,market,event_type,event_date,source_date,source_url,source_type,formal_ready,raw_source_id,notes
3713,新晶投控,TPEx,listing,2020-02-27,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
4580,捷流閥業,TPEx,listing,2020-01-06,2020-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2020,TPEx company/latest full-year query.
6761,穩得,TPEx,listing,2021-11-08,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
2947,振宇五金,TPEx,listing,2021-10-06,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
6788,華景電,TPEx,listing,2021-09-29,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
6684,安格,TPEx,listing,2021-08-11,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
5236,凌陽創新,TPEx,listing,2021-07-29,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
6741,91APP*-KY,TPEx,listing,2021-05-25,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
3357,臺慶科,TPEx,listing,2021-04-27,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
6651,全宇昕,TPEx,listing,2021-02-01,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
6733,博晟生醫,TPEx,listing,2021-01-28,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
6661,威健生技,TPEx,listing,2021-01-27,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
6767,台微醫,TPEx,listing,2021-01-25,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
6747,亨泰光,TPEx,listing,2021-01-19,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
6712,長聖,TPEx,listing,2021-01-08,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2021,TPEx company/latest full-year query.
6708,天擎,TPEx,listing,2022-12-29,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
8227,巨有科技,TPEx,listing,2022-12-20,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6517,保勝光學,TPEx,listing,2022-12-15,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6874,倍力,TPEx,listing,2022-12-14,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6859,伯特光,TPEx,listing,2022-11-28,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6843,進典,TPEx,listing,2022-11-21,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6791,虎門科技,TPEx,listing,2022-11-14,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
4951,精拓科,TPEx,listing,2022-11-03,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6855,數泓科,TPEx,listing,2022-10-06,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
4584,君帆,TPEx,listing,2022-10-05,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
3430,奇鈦科,TPEx,listing,2022-09-08,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6811,宏碁資訊,TPEx,listing,2022-08-09,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6823,濾能,TPEx,listing,2022-06-30,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
4577,達航,TPEx,listing,2022-06-14,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6546,正基,TPEx,listing,2022-05-24,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
5228,鈺鎧,TPEx,listing,2022-05-20,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6721,信實,TPEx,listing,2022-04-29,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6735,美達科技,TPEx,listing,2022-04-29,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
4768,晶呈科技,TPEx,listing,2022-04-13,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6804,明係,TPEx,listing,2022-03-31,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
3349,寶德,TPEx,listing,2022-03-23,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
4558,寶緯,TPEx,listing,2022-03-17,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6763,綠界科技,TPEx,listing,2022-03-15,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
4923,力士,TPEx,listing,2022-03-14,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6829,千附精密,TPEx,listing,2022-03-11,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
6693,廣閎科,TPEx,listing,2022-03-01,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
2756,聯發國際,TPEx,listing,2022-01-14,2022-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2022,TPEx company/latest full-year query.
2949,欣新網,TPEx,listing,2023-12-15,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
2948,寶陞,TPEx,listing,2023-12-12,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6904,伯鑫,TPEx,listing,2023-12-05,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
4442,竣邦-KY,TPEx,listing,2023-11-29,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6894,衛司特,TPEx,listing,2023-11-29,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6922,宸曜科技,TPEx,listing,2023-11-09,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6856,鑫傳,TPEx,listing,2023-10-27,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6870,騰雲,TPEx,listing,2023-09-14,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6895,宏碩系統,TPEx,listing,2023-08-22,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
2073,雄順,TPEx,listing,2023-06-21,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6877,鏵友益,TPEx,listing,2023-06-16,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6821,聯寶,TPEx,listing,2023-05-22,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6584,南俊國際,TPEx,listing,2023-05-18,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6846,綠茵,TPEx,listing,2023-05-15,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6840,東研信超,TPEx,listing,2023-03-24,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6841,長佳智能,TPEx,listing,2023-03-01,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
6865,偉康科技,TPEx,listing,2023-01-11,2023-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2023,TPEx company/latest full-year query.
7712,博盛半導體,TPEx,listing,2024-12-26,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6982,大井泵浦,TPEx,listing,2024-12-18,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6997,博弘,TPEx,listing,2024-12-16,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
7704,明遠精密,TPEx,listing,2024-12-16,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6996,力領科技,TPEx,listing,2024-12-10,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6720,久昌,TPEx,listing,2024-12-04,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
7708,全家餐飲,TPEx,listing,2024-11-15,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
7703,銳澤,TPEx,listing,2024-11-13,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
8272,全景軟體,TPEx,listing,2024-10-23,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6913,鴻呈,TPEx,listing,2024-10-01,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
1294,漢田生技,TPEx,listing,2024-09-26,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6967,汎瑋材料,TPEx,listing,2024-09-25,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
4772,台特化,TPEx,listing,2024-09-20,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
2751,王座,TPEx,listing,2024-09-10,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6739,竹陞科技,TPEx,listing,2024-09-02,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6968,萬達寵物,TPEx,listing,2024-08-14,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
7584,樂意,TPEx,listing,2024-07-25,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6617,共信-KY,TPEx,listing,2024-06-18,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6637,醫影,TPEx,listing,2024-06-18,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6903,巨漢,TPEx,listing,2024-06-12,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6881,潤德,TPEx,listing,2024-05-21,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6953,家碩,TPEx,listing,2024-05-13,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6899,創為精密,TPEx,listing,2024-04-08,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6929,佑全,TPEx,listing,2024-03-28,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6875,國邑*,TPEx,listing,2024-03-26,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
2941,米斯特,TPEx,listing,2024-03-20,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
5548,安倉,TPEx,listing,2024-03-18,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6844,諾貝兒,TPEx,listing,2024-03-08,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6692,進能服,TPEx,listing,2024-02-02,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6785,昱展新藥,TPEx,listing,2024-01-24,2024-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2024,TPEx company/latest full-year query.
6725,矽科宏晟,TPEx,listing,2025-12-30,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
6620,漢達,TPEx,listing,2025-12-23,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7810,捷創科技,TPEx,listing,2025-12-23,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7777,能率亞洲,TPEx,listing,2025-12-22,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7805,威聯通,TPEx,listing,2025-12-22,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
8102,傑霖科技,TPEx,listing,2025-12-22,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
6884,海柏特,TPEx,listing,2025-12-17,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
6910,德鴻,TPEx,listing,2025-12-11,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
6730,常廣,TPEx,listing,2025-12-10,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7767,仁大資訊,TPEx,listing,2025-12-10,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7770,君曜,TPEx,listing,2025-12-10,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7744,崴寶,TPEx,listing,2025-11-27,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
6474,華豫寧,TPEx,listing,2025-11-25,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
3158,嘉實,TPEx,listing,2025-11-17,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7717,萊德光電-KY,TPEx,listing,2025-11-17,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7716,昱臺國際,TPEx,listing,2025-10-28,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7782,光速火箭,TPEx,listing,2025-10-28,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7757,金色三麥,TPEx,listing,2025-10-20,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7738,東聯互動,TPEx,listing,2025-10-16,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
6971,惠民實業,TPEx,listing,2025-10-02,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7751,竑騰,TPEx,listing,2025-08-26,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
4166,友霖,TPEx,listing,2025-08-21,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7753,星亞,TPEx,listing,2025-08-11,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7547,碩網,TPEx,listing,2025-07-29,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7747,昕奇雲端,TPEx,listing,2025-07-11,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
6925,意藍,TPEx,listing,2025-05-28,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
1295,生合,TPEx,listing,2025-05-27,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7642,昶瑞機電,TPEx,listing,2025-05-22,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
6498,久禾光,TPEx,listing,2025-05-20,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7743,金利食安,TPEx,listing,2025-05-20,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
6597,立誠,TPEx,listing,2025-05-08,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7723,築間,TPEx,listing,2025-04-30,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
3467,台灣精材,TPEx,listing,2025-03-25,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7718,友鋮,TPEx,listing,2025-03-18,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
6872,浩宇生醫,TPEx,listing,2025-03-07,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7728,光焱科技,TPEx,listing,2025-03-06,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7734,印能科技,TPEx,listing,2025-02-26,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7709,榮田,TPEx,listing,2025-02-25,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7713,威力德生醫,TPEx,listing,2025-02-24,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
4749,新應材,TPEx,listing,2025-01-17,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7714,創泓科技,TPEx,listing,2025-01-15,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
7715,裕山,TPEx,listing,2025-01-15,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,listing_2025,TPEx company/latest full-year query.
