snapshot_date,ticker,name,market,top250_core_rank,turnover_value,source_reuse,source_url,source_hash,retrieved_at_utc,available_at_policy,membership_type,future_data_violation_count
2026-07-02,3289,宜特,TPEx,128,1831626225,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2884,玉山金,TWSE,129,1783988913,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6217,中探針,TPEx,130,1766735063,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6831,邁科,TWSE,131,1754615079,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3680,家登,TPEx,132,1751464579,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6451,訊芯-KY,TWSE,133,1746800439,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6127,九豪,TPEx,134,1723502270,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3211,順達,TPEx,135,1715806647,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6257,矽格,TWSE,136,1712572373,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2887,台新新光金,TWSE,137,1696150766,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3293,鈊象,TPEx,138,1682863199,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,8996,高力,TWSE,139,1680379515,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3035,智原,TWSE,140,1676234158,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,4904,遠傳,TWSE,141,1673459865,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6435,大中,TPEx,142,1667143231,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2356,英業達,TWSE,143,1656297747,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2892,第一金,TWSE,144,1627902888,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,8028,昇陽半導體,TWSE,145,1619995366,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2458,義隆,TWSE,146,1587931190,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,5439,高技,TPEx,147,1572761040,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6672,騰輝電子-KY,TWSE,148,1513748805,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3149,正達,TWSE,149,1507719477,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2376,技嘉,TWSE,150,1496279531,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2467,志聖,TWSE,151,1488592905,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3583,辛耘,TWSE,152,1475354202,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3236,千如,TPEx,153,1473895598,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2359,所羅門,TWSE,154,1471139487,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,5425,台半,TPEx,155,1470012007,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,5536,聖暉*,TPEx,156,1440494620,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2634,漢翔,TWSE,157,1431044830,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6285,啟碁,TWSE,158,1430609934,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,8210,勤誠,TWSE,159,1406930950,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,8081,致新,TWSE,160,1401204975,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2885,元大金,TWSE,161,1396304819,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3533,嘉澤,TWSE,162,1378350865,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6505,台塑化,TWSE,163,1366392281,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3006,晶豪科,TWSE,164,1365406609,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,8112,至上,TWSE,165,1360770939,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2610,華航,TWSE,166,1355431277,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6197,佳必琪,TWSE,167,1347399069,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,8182,加高,TPEx,168,1341025132,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2618,長榮航,TWSE,169,1319855098,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3491,昇達科,TPEx,170,1293745720,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2603,長榮,TWSE,171,1270517367,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6640,均華,TPEx,172,1260384145,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3227,原相,TPEx,173,1227904527,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3026,禾伸堂,TWSE,174,1227881517,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2351,順德,TWSE,175,1181101983,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3363,上詮,TPEx,176,1169402141,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2324,仁寶,TWSE,177,1162410941,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2474,可成,TWSE,178,1147103515,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,1519,華城,TWSE,179,1133160914,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2451,創見,TWSE,180,1119383765,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3019,亞光,TWSE,181,1109516999,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6415,矽力*-KY,TWSE,182,1102486129,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,5434,崇越,TWSE,183,1101878209,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6215,和椿,TWSE,184,1097616459,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2426,鼎元,TWSE,185,1094960625,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6548,長科*,TPEx,186,1088019118,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,1314,中石化,TWSE,187,1086803863,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6116,彩晶,TWSE,188,1058029498,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6781,AES-KY,TWSE,189,1048853910,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,9904,寶成,TWSE,190,1045305152,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6196,帆宣,TWSE,191,1040290909,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3357,臺慶科,TPEx,192,1013645167,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3406,玉晶光,TWSE,193,1012621232,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,1409,新纖,TWSE,194,1011426783,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3673,TPK-KY,TWSE,195,1009601852,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,1708,東鹼,TWSE,196,998686166,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,8016,矽創,TWSE,197,994836038,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,1590,亞德客-KY,TWSE,198,992218630,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2395,研華,TWSE,199,987327521,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6584,南俊國際,TPEx,200,981062137,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,5351,鈺創,TPEx,201,974710048,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2302,麗正,TWSE,202,973291177,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
