ticker,name,market,segment_start_snapshot,warmup_required_sessions,warmup_actual_sessions,warmup_start,warmup_end,segment_type,required_unique_ticker_dates,ready_unique_ticker_dates,blocked_unique_ticker_dates,kd_raw_hlc_warmup_ready
1513,中興電,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
3293,鈊象,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
5274,信驊,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
6472,保瑞,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
6446,藥華藥,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
1216,統一,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
3443,創意,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
3019,亞光,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
2543,皇昌,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
3529,力旺,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
2454,聯發科,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
2912,統一超,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
8070,長華*,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
3008,大立光,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
8936,國統,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
9904,寶成,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
9939,宏全,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
2353,宏碁,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
8436,大江,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
6121,新普,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
3680,家登,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
6691,洋基工程,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
5289,宜鼎,TPEx,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
6409,旭隼,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
2474,可成,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
6670,復盛應用,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,59,1,False
2439,美律,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
2812,台中銀,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
9958,世紀鋼,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
2753,八方雲集,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
1795,美時,TWSE,2025-04-11,60,60,2025-01-03,2025-04-10,initial_or_reentry_primary80,60,60,0,True
2453,凌群,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
5439,高技,TPEx,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
8033,雷虎,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
2610,華航,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
5530,龍巖,TPEx,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
3044,健鼎,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
2027,大成鋼,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
3665,貿聯-KY,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
1785,光洋科,TPEx,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
2368,金像電,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
6799,來頡,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
8464,億豐,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
6669,緯穎,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
6140,訊達,TPEx,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
6757,台灣虎航,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
2395,研華,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
3056,富華新,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
3227,原相,TPEx,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
3022,威強電,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
4766,南寶,TWSE,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
1584,精剛,TPEx,2025-04-18,60,60,2025-01-10,2025-04-17,initial_or_reentry_primary80,60,60,0,True
2884,玉山金,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
8069,元太,TPEx,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
2468,華經,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
3147,大綜,TPEx,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
2393,億光,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
3596,智易,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
3005,神基,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
6415,矽力*-KY,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
6446,藥華藥,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
1524,耿鼎,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
3711,日月光投控,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
6274,台燿,TPEx,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
3017,奇鋐,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
8155,博智,TPEx,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
9958,世紀鋼,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
2471,資通,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
3528,安馳,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
8390,金益鼎,TPEx,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
3036,文曄,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
6691,洋基工程,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
3702,大聯大,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
2912,統一超,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
2313,華通,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
3029,零壹,TWSE,2025-04-25,60,60,2025-01-17,2025-04-24,initial_or_reentry_primary80,60,60,0,True
3705,永信,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
2379,瑞昱,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
1102,亞泥,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
5880,合庫金,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
2303,聯電,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
5876,上海商銀,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
6669,緯穎,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
3037,欣興,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
3443,創意,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
1560,中砂,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
3324,雙鴻,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,60,0,True
3709,鑫聯大投控,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,60,0,True
6215,和椿,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
6510,精測,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,60,0,True
2801,彰銀,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
8096,擎亞,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,60,0,True
1795,美時,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
1815,富喬,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,60,0,True
8436,大江,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,60,0,True
6829,千附精密,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,60,0,True
5269,祥碩,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
5274,信驊,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,60,0,True
3706,神達,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
2543,皇昌,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
2360,致茂,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
8028,昇陽半導體,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
3583,辛耘,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
6279,胡連,TPEx,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,60,0,True
2328,廣宇,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
8070,長華*,TWSE,2025-05-02,60,60,2025-02-03,2025-04-30,initial_or_reentry_primary80,60,59,1,False
2610,華航,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
6140,訊達,TPEx,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
5536,聖暉*,TPEx,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
2474,可成,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
3596,智易,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
3008,大立光,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
8072,陞泰,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
2468,華經,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
4958,臻鼎-KY,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
3227,原相,TPEx,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
1319,東陽,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
1519,華城,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
8222,寶一,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
6177,達麗,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
3019,亞光,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
3413,京鼎,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,58,2,False
1476,儒鴻,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
3005,神基,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
2301,光寶科,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
2753,八方雲集,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
6285,啟碁,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
9907,統一實,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
6197,佳必琪,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
2345,智邦,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
6165,浪凡,TWSE,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,59,1,False
5347,世界,TPEx,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
5439,高技,TPEx,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
6223,旺矽,TPEx,2025-05-09,60,60,2025-02-10,2025-05-08,initial_or_reentry_primary80,60,60,0,True
3533,嘉澤,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
6148,驊宏資,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
3147,大綜,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
2890,永豐金,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
2449,京元電子,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
3045,台灣大,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
3264,欣銓,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
2385,群光,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
2376,技嘉,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
6488,環球晶,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
2360,致茂,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
4979,華星光,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
2887,台新新光金,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
2404,漢唐,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
3131,弘塑,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
2308,台達電,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
3706,神達,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
2359,所羅門,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
2645,長榮航太,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
6781,AES-KY,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
3434,哲固,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
1597,直得,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
4541,晟田,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
6805,富世達,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
3163,波若威,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
5483,中美晶,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
6510,精測,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
2892,第一金,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
4576,大銀微系統,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
2368,金像電,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
5269,祥碩,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
2027,大成鋼,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
3081,聯亞,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
3709,鑫聯大投控,TPEx,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,60,0,True
5244,弘凱,TWSE,2025-05-16,60,60,2025-02-17,2025-05-15,initial_or_reentry_primary80,60,59,1,False
2383,台光電,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
3036,文曄,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
6147,頎邦,TPEx,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
6197,佳必琪,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
8016,矽創,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
4763,材料*-KY,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
1514,亞力,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
6472,保瑞,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
6274,台燿,TPEx,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
1513,中興電,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
5274,信驊,TPEx,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
6213,聯茂,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
3413,京鼎,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,58,2,False
1210,大成,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
1102,亞泥,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
2504,國產,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
3005,神基,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
3528,安馳,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
3665,貿聯-KY,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
2834,臺企銀,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
6531,愛普*,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
2207,和泰車,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
3583,辛耘,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
8210,勤誠,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
2049,上銀,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
3044,健鼎,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
1618,合機,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
6752,叡揚,TPEx,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
5876,上海商銀,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
6227,茂綸,TPEx,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
2912,統一超,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,60,0,True
5880,合庫金,TWSE,2025-05-23,60,60,2025-02-24,2025-05-22,initial_or_reentry_primary80,60,59,1,False
6215,和椿,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
2327,國巨*,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
3013,晟銘電,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
8996,高力,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
2379,瑞昱,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
2356,英業達,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
9958,世紀鋼,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
1795,美時,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
4938,和碩,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
2059,川湖,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
3163,波若威,TPEx,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
1815,富喬,TPEx,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
1732,毛寶,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
4576,大銀微系統,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
3706,神達,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
4772,台特化,TPEx,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
6104,創惟,TPEx,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
8111,立碁,TPEx,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
3189,景碩,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
1215,卜蜂,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
5269,祥碩,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
4958,臻鼎-KY,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
2360,致茂,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
3167,大量,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
4979,華星光,TPEx,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
3257,虹冠電,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
2467,志聖,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
3563,牧德,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,60,0,True
1597,直得,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
6442,光聖,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
6669,緯穎,TWSE,2025-05-29,60,60,2025-03-03,2025-05-28,initial_or_reentry_primary80,60,59,1,False
2357,華碩,TWSE,2025-06-06,60,60,2025-03-10,2025-06-05,initial_or_reentry_primary80,60,60,0,True
3645,達邁,TWSE,2025-06-06,60,60,2025-03-10,2025-06-05,initial_or_reentry_primary80,60,59,1,False
6121,新普,TPEx,2025-06-06,60,60,2025-03-10,2025-06-05,initial_or_reentry_primary80,60,60,0,True
6187,萬潤,TPEx,2025-06-06,60,60,2025-03-10,2025-06-05,initial_or_reentry_primary80,60,60,0,True
2474,可成,TWSE,2025-06-06,60,60,2025-03-10,2025-06-05,initial_or_reentry_primary80,60,59,1,False
