date,market,route_status,required_tickers,ready_tickers,blocked_tickers,retrieval_attempted,source_url,source_hash
2024-07-31,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2024-07-31,TWSE,reused_existing_compact,177,177,0,False,local_compact,
2024-08-01,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2024-08-01,TWSE,reused_existing_compact,177,177,0,False,local_compact,
2024-08-02,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2024-08-02,TWSE,reused_existing_compact,176,176,0,False,local_compact,
2024-08-05,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2024-08-05,TWSE,reused_existing_compact,176,176,0,False,local_compact,
2024-08-06,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2024-08-06,TWSE,reused_existing_compact,176,176,0,False,local_compact,
2024-08-07,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2024-08-07,TWSE,reused_existing_compact,176,176,0,False,local_compact,
2024-08-08,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2024-08-08,TWSE,reused_existing_compact,176,176,0,False,local_compact,
2024-08-09,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2024-08-09,TWSE,reused_existing_compact,175,175,0,False,local_compact,
2024-08-12,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2024-08-12,TWSE,reused_existing_compact,175,175,0,False,local_compact,
2024-08-13,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2024-08-13,TWSE,reused_existing_compact,175,175,0,False,local_compact,
2024-08-14,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2024-08-14,TWSE,reused_existing_compact,175,175,0,False,local_compact,
2024-08-15,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2024-08-15,TWSE,reused_existing_compact,175,175,0,False,local_compact,
2024-08-16,TPEx,reused_existing_compact,69,69,0,False,local_compact,
2024-08-16,TWSE,reused_existing_compact,179,179,0,False,local_compact,
2024-08-19,TPEx,reused_existing_compact,69,69,0,False,local_compact,
2024-08-19,TWSE,reused_existing_compact,179,179,0,False,local_compact,
2024-08-20,TPEx,reused_existing_compact,69,69,0,False,local_compact,
2024-08-20,TWSE,reused_existing_compact,179,179,0,False,local_compact,
2024-08-21,TPEx,reused_existing_compact,69,69,0,False,local_compact,
2024-08-21,TWSE,reused_existing_compact,179,179,0,False,local_compact,
2024-08-22,TPEx,reused_existing_compact,69,69,0,False,local_compact,
2024-08-22,TWSE,accepted,179,49,130,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20240822&type=ALLBUT0999&response=json,c97c5882357e181039eab154ab5799635f8fb9a7d7117fea2a4c9b73ab5a004b
2024-08-23,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2024-08-23,TWSE,accepted,183,182,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240823&type=ALLBUT0999&response=json,a69afc360ceec904bc5c5a93104aeb9a2d7ae45a9caf22cb21f9341575030da1
2024-08-26,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2024-08-26,TWSE,accepted,183,182,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240826&type=ALLBUT0999&response=json,d1b7c47219b1c4bd029f4df97bc2e49c6eebd458f39da2864a15ee0e717c360f
2024-08-27,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2024-08-27,TWSE,accepted,183,181,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240827&type=ALLBUT0999&response=json,7cb1b3d06b051f5aefb20f20cf7288b1567e052648f0191ac897549209f17102
2024-08-28,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2024-08-28,TWSE,accepted,183,182,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240828&type=ALLBUT0999&response=json,685eec0d218a33aadcd37ec7df04eb9a220455cf10a4202f302b74d8cbbc84e7
2024-08-29,TPEx,accepted,70,69,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/08/29&response=json,89540e414338941a7a24d23e07ca301c01d7013bdcc017635d542e2f4be04da2
2024-08-29,TWSE,accepted,183,182,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240829&type=ALLBUT0999&response=json,60d0b800df0ca885104dc2b92a9bb76860f9f0ee3eb0e8cfc16b62b1f15f35d9
2024-08-30,TPEx,accepted,65,64,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/08/30&response=json,4845ef9908737701ad3b5aba10a46341afc2f5a8d6d14e5acf5831938f8390e5
2024-08-30,TWSE,accepted,187,186,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240830&type=ALLBUT0999&response=json,96d1ee1503039d21784f276300a7bed9cff65277352e60936ee8dfe9a97a6e17
2024-09-02,TPEx,accepted,65,64,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/09/02&response=json,c95aa28a5950ea27304d0b47d569a9971c20a3af89aa5cdd052311aaf22dd83c
2024-09-02,TWSE,accepted,187,186,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240902&type=ALLBUT0999&response=json,992c53834e66fd4fc79879d4917c2b6f325e0256d9fbc304e5272e75956fe37a
2024-09-03,TPEx,accepted,65,64,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/09/03&response=json,a42e60ee2d90626e34d727e52fc01f3e0b2a84778ca014e605c1eec21acd9cbe
2024-09-03,TWSE,accepted,187,186,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240903&type=ALLBUT0999&response=json,8070e3a2eced3192eec2ab353b63a1ff84487dd79ec10d4f6eb57f141e5a6103
2024-09-04,TPEx,accepted,65,64,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/09/04&response=json,fb1be6c8aab15c71a4d15221b7b952518a3fe4cd5c8d18fee332699608d8817d
2024-09-04,TWSE,accepted,187,186,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240904&type=ALLBUT0999&response=json,6d31cfac4991a4c5eee751dde2fe7df2d0bcffc2a7f478a9c73a269795b52d0b
2024-09-05,TPEx,accepted,65,64,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/09/05&response=json,52fe49885a89ae07970fcf0e436d7c6f2389d90cf65d9e81d09eed27433d93da
2024-09-05,TWSE,accepted,187,186,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240905&type=ALLBUT0999&response=json,2e9ee53cc2078c726013f67ef20f424e748aa5d53d6448b1e810f8683b0fd0fb
2024-09-06,TPEx,accepted,61,60,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/09/06&response=json,9f59d0233280c6521370acf4b27e92a7024ea92f387193583bd2374bb48780d2
2024-09-06,TWSE,accepted,192,191,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240906&type=ALLBUT0999&response=json,8c5190908388deaf172227019399e2cc47dffdfd114c460778368b45f72e281d
2024-09-09,TPEx,reused_existing_compact,61,61,0,False,local_compact,
2024-09-09,TWSE,accepted,192,191,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240909&type=ALLBUT0999&response=json,596337aea50ae1c5e462d3a8e9dafa73e16d3f53d2ed662d53509711c9f3bc77
2024-09-10,TPEx,reused_existing_compact,61,61,0,False,local_compact,
2024-09-10,TWSE,accepted,192,191,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240910&type=ALLBUT0999&response=json,198dd29a6e38193133004835213eadcb940857c85ca3ce9c321e1304cabec38a
2024-09-11,TPEx,reused_existing_compact,61,61,0,False,local_compact,
2024-09-11,TWSE,accepted,192,191,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240911&type=ALLBUT0999&response=json,78212cda9edfd5e5c9c121d530efcb5b22347349f968e2995733d79b4786f832
2024-09-12,TPEx,reused_existing_compact,61,61,0,False,local_compact,
2024-09-12,TWSE,accepted,192,191,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240912&type=ALLBUT0999&response=json,66454b576d1062cb8c438a5fbf85e2a319506050f2d5fb239e1f120f7dad9161
2024-09-13,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2024-09-13,TWSE,accepted,193,192,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240913&type=ALLBUT0999&response=json,189a0d88ecaee1b59436f5b3a627a14288aad7c2d961d243fbcfc5e90fbe4578
2024-09-16,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2024-09-16,TWSE,accepted,193,192,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240916&type=ALLBUT0999&response=json,ffba90a765c2423979439b7a07397c429ed264a630bd60de8db5cd7d9a6fce7d
2024-09-18,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2024-09-18,TWSE,accepted,193,192,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240918&type=ALLBUT0999&response=json,8a8848044492977307b706ede3518eeb7f60e106a71f89a2a6ea0139fc832a7c
2024-09-19,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2024-09-19,TWSE,accepted,193,192,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240919&type=ALLBUT0999&response=json,5caa2684e0ba2d92f1dfbc7c5e16cc36d1bfa781faae66a2988eab3104d2c492
2024-09-20,TPEx,reused_existing_compact,57,57,0,False,local_compact,
2024-09-20,TWSE,accepted,182,181,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240920&type=ALLBUT0999&response=json,22049d979dc514a5deb23618810e3f57526feab0e8e7d69238bae3a7f65f5abe
2024-09-23,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2024-09-23,TWSE,accepted,189,188,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240923&type=ALLBUT0999&response=json,5537792f8992485b5b260f5222c432e1f676327ef22515d3435cdb9c9f39f70f
2024-09-24,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2024-09-24,TWSE,accepted,189,188,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240924&type=ALLBUT0999&response=json,e9190c98e0f377ea3d0e16cf0a6dae6aed5a484f7963fdfda7e4be6ad6cce95a
2024-09-25,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2024-09-25,TWSE,accepted,189,188,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240925&type=ALLBUT0999&response=json,c4e25e40ee53584791ae8244e60bbd14fbc10211376434e5d482b35b7ed2de4f
2024-09-26,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2024-09-26,TWSE,accepted,189,188,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240926&type=ALLBUT0999&response=json,0df89307659f485663a49d4bf185bf7db62acbf3ca83196ac57ba845c10a7246
2024-09-27,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2024-09-27,TWSE,accepted,180,179,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20240927&type=ALLBUT0999&response=json,3bda1704aa12921b5c8e3bc21a601919895361c647a8b2af6c47038720bc608c
2024-09-30,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2024-09-30,TWSE,accepted,188,187,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20240930&type=ALLBUT0999&response=json,90b2ef06c164f07c08fc4491f73fe11b0ad5160b1021ecaca06d3960b1c714e3
2024-10-01,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2024-10-01,TWSE,accepted,188,187,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241001&type=ALLBUT0999&response=json,3b8fe58d53b6fd1c2dc3434786ef4940de015ab991173a14508c94c10ca9ae30
2024-10-04,TPEx,reused_existing_compact,56,56,0,False,local_compact,
2024-10-04,TWSE,accepted,182,181,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241004&type=ALLBUT0999&response=json,f8132d22d5fdb189eb93a33ce0a1f320b2daa67706661a5da09f318e37afeb3f
2024-10-07,TPEx,reused_existing_compact,56,56,0,False,local_compact,
2024-10-07,TWSE,accepted,182,181,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241007&type=ALLBUT0999&response=json,a07ecf49a07e1b6c6b03ff7123643d4cd4d837839fd23266e260419fe129d960
2024-10-08,TPEx,reused_existing_compact,57,57,0,False,local_compact,
2024-10-08,TWSE,accepted,186,185,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241008&type=ALLBUT0999&response=json,1eda3aa3b3e59c040bfa7cdb162cd7f88d0815f7f5b8491845254e8fdedfe644
2024-10-09,TPEx,reused_existing_compact,57,57,0,False,local_compact,
2024-10-09,TWSE,accepted,186,184,2,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241009&type=ALLBUT0999&response=json,89755d260ce47e377dba77629e3dfc69395c3915a398ae49055c55f99b8526ce
2024-10-11,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2024-10-11,TWSE,accepted,174,172,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241011&type=ALLBUT0999&response=json,95fc3ac1b199295f238b198fc61002075513bb9c1af4fd550216df1ca421d461
2024-10-14,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2024-10-14,TWSE,accepted,174,172,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241014&type=ALLBUT0999&response=json,f63a452f5639a5df548b0c1d301e4c7ec4383e1dc199b15545258dd164a0556a
2024-10-15,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2024-10-15,TWSE,accepted,174,172,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241015&type=ALLBUT0999&response=json,a3f5133ba8ae65b19f8e85ddf2369b7a865cd9f64175424110d5276e3ab3e0ad
2024-10-16,TPEx,reused_existing_compact,59,59,0,False,local_compact,
2024-10-16,TWSE,accepted,179,177,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241016&type=ALLBUT0999&response=json,ef103f71d99f780ea8c5b3ae2c337ad1a4e612b2e98522c1c151435a9c74b3e4
2024-10-17,TPEx,reused_existing_compact,59,59,0,False,local_compact,
2024-10-17,TWSE,accepted,179,177,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241017&type=ALLBUT0999&response=json,a4455c281fbc5c7461b62f6c38f88527d4f405229cb8b196b4c2d9fdf37da861
2024-10-18,TPEx,reused_existing_compact,53,53,0,False,local_compact,
2024-10-18,TWSE,accepted,171,169,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241018&type=ALLBUT0999&response=json,947fc170a3ded32f9f80b752edfb7be0d3cfa2ba24d76d29523d27c929e15f8e
2024-10-21,TPEx,reused_existing_compact,53,53,0,False,local_compact,
2024-10-21,TWSE,accepted,171,170,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241021&type=ALLBUT0999&response=json,b53a3975855e3c3122d3f9e3bc2be9ba81fd2132612e94836eaed128e8b46134
2024-10-22,TPEx,reused_existing_compact,53,53,0,False,local_compact,
2024-10-22,TWSE,accepted,171,170,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241022&type=ALLBUT0999&response=json,030ba3a65dac31fa5a169b5ce289612705d9e03a3f0b5d7b2d83380082aa7324
2024-10-23,TPEx,reused_existing_compact,53,53,0,False,local_compact,
2024-10-23,TWSE,accepted,182,181,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241023&type=ALLBUT0999&response=json,7f092cefe79efdabc2d88b130d6ae253f5e5e604db26ca5f7e405dff18a17721
2024-10-24,TPEx,reused_existing_compact,53,53,0,False,local_compact,
2024-10-24,TWSE,accepted,182,181,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241024&type=ALLBUT0999&response=json,e14f0dd130bc19d5ed2bfb5888e0b9d0997fe83641e2e9a9c4734b1f7cf19414
2024-10-25,TPEx,reused_existing_compact,48,48,0,False,local_compact,
2024-10-25,TWSE,reused_existing_compact,171,171,0,False,local_compact,
2024-10-28,TPEx,reused_existing_compact,49,49,0,False,local_compact,
2024-10-28,TWSE,reused_existing_compact,178,178,0,False,local_compact,
2024-10-29,TPEx,reused_existing_compact,49,49,0,False,local_compact,
2024-10-29,TWSE,reused_existing_compact,178,178,0,False,local_compact,
2024-10-30,TPEx,reused_existing_compact,49,49,0,False,local_compact,
2024-10-30,TWSE,reused_existing_compact,178,178,0,False,local_compact,
2024-11-01,TPEx,reused_existing_compact,44,44,0,False,local_compact,
2024-11-01,TWSE,reused_existing_compact,172,172,0,False,local_compact,
2024-11-04,TPEx,reused_existing_compact,44,44,0,False,local_compact,
2024-11-04,TWSE,reused_existing_compact,172,172,0,False,local_compact,
2024-11-05,TPEx,reused_existing_compact,48,48,0,False,local_compact,
2024-11-05,TWSE,accepted,185,184,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241105&type=ALLBUT0999&response=json,682f3fa6301e878806eef9394141997d36e1ad0b71ae4613f36358a1ef886eaa
2024-11-06,TPEx,reused_existing_compact,48,48,0,False,local_compact,
2024-11-06,TWSE,accepted,185,184,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241106&type=ALLBUT0999&response=json,7f0c90ee4316ad25b7b49acdf4fb9c06622f249078650e44f44e72d974a1bd0d
2024-11-07,TPEx,reused_existing_compact,48,48,0,False,local_compact,
2024-11-07,TWSE,accepted,185,184,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241107&type=ALLBUT0999&response=json,728604f3a63febe2df00d8ccb62599920777619434b2f622149f163c0ab9de35
2024-11-08,TPEx,reused_existing_compact,44,44,0,False,local_compact,
2024-11-08,TWSE,accepted,183,182,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241108&type=ALLBUT0999&response=json,f358fa53b43a94a0651a88df4ecf7118accdb433bf57fdd6fea06fa81b4ef771
2024-11-11,TPEx,reused_existing_compact,44,44,0,False,local_compact,
2024-11-11,TWSE,accepted,183,182,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241111&type=ALLBUT0999&response=json,3a5b3a15d8a444fef532d4db3c125ca6d2cbe0fc073ff16f3c6ad77128605762
2024-11-12,TPEx,reused_existing_compact,51,51,0,False,local_compact,
2024-11-12,TWSE,accepted,194,193,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241112&type=ALLBUT0999&response=json,c3f6a61c4c15e09d1dd48321506f3ef82bbe114e50e703173395b8e3ec6b6e96
2024-11-13,TPEx,reused_existing_compact,51,51,0,False,local_compact,
2024-11-13,TWSE,accepted,194,193,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241113&type=ALLBUT0999&response=json,6400af140770a55f7bfb3fec873b00a53fb34543547e9397bb81c205720e65d3
2024-11-14,TPEx,reused_existing_compact,51,51,0,False,local_compact,
2024-11-14,TWSE,accepted,194,193,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241114&type=ALLBUT0999&response=json,ed9a420068a64659e8039522064a89278b9f20be716b45b6e09ecd83c0b169a9
2024-11-15,TPEx,reused_existing_compact,49,49,0,False,local_compact,
2024-11-15,TWSE,accepted,188,187,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241115&type=ALLBUT0999&response=json,156d744989589312f3093fba11be9fcc2d64e3fe58e05858dd1afcbe0f86c587
2024-11-18,TPEx,reused_existing_compact,49,49,0,False,local_compact,
2024-11-18,TWSE,accepted,188,187,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241118&type=ALLBUT0999&response=json,55d8e3d8ba839ce94a80a59c0a0fe1f0126c36ad3cf3bce207e9cc07f93e0488
2024-11-19,TPEx,reused_existing_compact,53,53,0,False,local_compact,
2024-11-19,TWSE,accepted,197,195,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241119&type=ALLBUT0999&response=json,bab9daeb2fb1ec010b749834cbd5d687bc360dc87ec2df329e47a70c0b0632af
2024-11-20,TPEx,reused_existing_compact,53,53,0,False,local_compact,
2024-11-20,TWSE,accepted,197,195,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241120&type=ALLBUT0999&response=json,5f11eb31a6d88c238efef095565fb654d70988695c22e4e05c239c05b2983a0c
2024-11-21,TPEx,reused_existing_compact,53,53,0,False,local_compact,
2024-11-21,TWSE,accepted,197,195,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241121&type=ALLBUT0999&response=json,757e7d7cefa431eb10b5bc4ac8ca50315ca4a77c3a6c1d84ea52fe63508faaf3
2024-11-22,TPEx,reused_existing_compact,49,49,0,False,local_compact,
2024-11-22,TWSE,accepted,189,187,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241122&type=ALLBUT0999&response=json,5301189e939385831b4e12de4d987584ee64e20858fbebdaeef8670978a0057a
2024-11-25,TPEx,reused_existing_compact,53,53,0,False,local_compact,
2024-11-25,TWSE,accepted,193,191,2,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241125&type=ALLBUT0999&response=json,e8e31905300b870be3178b2fb1e7858dc24c5921d9fd62c8bb9fe9bd370568d5
2024-11-26,TPEx,reused_existing_compact,53,53,0,False,local_compact,
2024-11-26,TWSE,accepted,193,192,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241126&type=ALLBUT0999&response=json,cd2540c883897b063284f4027fc7cdb88baf1b8d08666bc927afb456d80d67aa
2024-11-27,TPEx,reused_existing_compact,53,53,0,False,local_compact,
2024-11-27,TWSE,accepted,193,192,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241127&type=ALLBUT0999&response=json,6efc739461ed59dca75de8e643779723fc7c1aee1e5afcdea2496c7259919b81
2024-11-28,TPEx,reused_existing_compact,53,53,0,False,local_compact,
2024-11-28,TWSE,accepted,193,192,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241128&type=ALLBUT0999&response=json,3c39bcc1a58858841bff75a20fec05e563beaf664d5c3e79af13656210196477
2024-11-29,TPEx,reused_existing_compact,51,51,0,False,local_compact,
2024-11-29,TWSE,accepted,189,188,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20241129&type=ALLBUT0999&response=json,5d9e7c1e7235a19080161e5a1d1ae2249f4aacd2e8a9b19a91cb656b2c3eab69
2024-12-02,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2024-12-02,TWSE,accepted,195,194,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241202&type=ALLBUT0999&response=json,f55c8b0b85c81596be0999b36c64a84bdc473b9bbf422423a768baabd60b53ef
2024-12-03,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2024-12-03,TWSE,accepted,195,194,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241203&type=ALLBUT0999&response=json,7d76d6287814a8ccfc0694334726d195a7674d7833a947983abbf3c7229f21d3
2024-12-04,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2024-12-04,TWSE,accepted,195,194,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20241204&type=ALLBUT0999&response=json,5aacb5e707984c452dca48277b9c8a646c4d0a73ef606bf74b3fb6aa3d73ca84
2024-12-05,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2024-12-05,TWSE,reused_existing_compact,195,195,0,False,local_compact,
2024-12-06,TPEx,reused_existing_compact,51,51,0,False,local_compact,
2024-12-06,TWSE,reused_existing_compact,188,188,0,False,local_compact,
2024-12-09,TPEx,reused_existing_compact,55,55,0,False,local_compact,
2024-12-09,TWSE,reused_existing_compact,196,196,0,False,local_compact,
2024-12-10,TPEx,reused_existing_compact,55,55,0,False,local_compact,
2024-12-10,TWSE,reused_existing_compact,196,196,0,False,local_compact,
2024-12-11,TPEx,reused_existing_compact,55,55,0,False,local_compact,
2024-12-11,TWSE,reused_existing_compact,196,196,0,False,local_compact,
2024-12-12,TPEx,reused_existing_compact,55,55,0,False,local_compact,
2024-12-12,TWSE,reused_existing_compact,196,196,0,False,local_compact,
2024-12-13,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2024-12-13,TWSE,reused_existing_compact,187,187,0,False,local_compact,
2024-12-16,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2024-12-16,TWSE,reused_existing_compact,191,191,0,False,local_compact,
2024-12-17,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2024-12-17,TWSE,reused_existing_compact,191,191,0,False,local_compact,
2024-12-18,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2024-12-18,TWSE,reused_existing_compact,191,191,0,False,local_compact,
2024-12-19,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2024-12-19,TWSE,reused_existing_compact,191,191,0,False,local_compact,
2024-12-20,TPEx,reused_existing_compact,57,57,0,False,local_compact,
2024-12-20,TWSE,reused_existing_compact,180,180,0,False,local_compact,
2024-12-23,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2024-12-23,TWSE,reused_existing_compact,189,189,0,False,local_compact,
2024-12-24,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2024-12-24,TWSE,reused_existing_compact,189,189,0,False,local_compact,
2024-12-25,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2024-12-25,TWSE,reused_existing_compact,189,189,0,False,local_compact,
2024-12-26,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2024-12-26,TWSE,reused_existing_compact,193,193,0,False,local_compact,
2024-12-27,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2024-12-27,TWSE,reused_existing_compact,189,189,0,False,local_compact,
2024-12-30,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2024-12-30,TWSE,reused_existing_compact,189,189,0,False,local_compact,
2024-12-31,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2024-12-31,TWSE,reused_existing_compact,189,189,0,False,local_compact,
2025-01-02,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2025-01-02,TWSE,reused_existing_compact,189,189,0,False,local_compact,
2025-01-03,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2025-01-03,TWSE,reused_existing_compact,189,189,0,False,local_compact,
2025-01-06,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2025-01-06,TWSE,reused_existing_compact,189,189,0,False,local_compact,
2025-01-07,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2025-01-07,TWSE,reused_existing_compact,189,189,0,False,local_compact,
2025-01-08,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2025-01-08,TWSE,reused_existing_compact,189,189,0,False,local_compact,
2025-01-09,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2025-01-09,TWSE,reused_existing_compact,189,189,0,False,local_compact,
2025-01-10,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-01-10,TWSE,reused_existing_compact,188,188,0,False,local_compact,
2025-01-13,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-01-13,TWSE,reused_existing_compact,188,188,0,False,local_compact,
2025-01-14,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-01-14,TWSE,reused_existing_compact,188,188,0,False,local_compact,
