date,ticker,name,market,required_by_segment_start,requirement,classification,blocked_reason,route_status,source_url,source_hash
2023-05-29,2211,長榮鋼,TWSE,2023-08-11,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20230529&type=ALLBUT0999&response=json,0a46b4e4b9ad0496027e01ae1036f233f225aa17a32a70d681962e1da2773e48
2025-04-25,4562,穎漢,TWSE,2025-06-27,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,4576,大銀微系統,TWSE,2025-05-29,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,4583,台灣精銳,TWSE,2025-06-06,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,4949,有成精密,TWSE,2025-06-13,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,4977,眾達-KY,TWSE,2025-07-11,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,5244,弘凱,TWSE,2025-05-16,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,5269,祥碩,TWSE,2025-05-29,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,5284,jpp-KY,TWSE,2025-07-04,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,5434,崇越,TWSE,2025-07-11,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,5876,上海商銀,TWSE,2025-06-06,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,5880,合庫金,TWSE,2025-07-11,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6117,迎廣,TWSE,2025-07-04,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6165,浪凡,TWSE,2025-05-09,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6177,達麗,TWSE,2025-05-09,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6191,精成科,TWSE,2025-07-04,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6197,佳必琪,TWSE,2025-05-23,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6206,飛捷,TWSE,2025-07-18,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6213,聯茂,TWSE,2025-06-13,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6215,和椿,TWSE,2025-05-29,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6257,矽格,TWSE,2025-06-27,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6278,台表科,TWSE,2025-07-04,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6412,群電,TWSE,2025-06-13,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6438,迅得,TWSE,2025-06-06,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6442,光聖,TWSE,2025-07-18,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6515,穎崴,TWSE,2025-06-06,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6531,愛普*,TWSE,2025-05-23,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6658,聯策,TWSE,2025-07-04,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6669,緯穎,TWSE,2025-06-27,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6781,AES-KY,TWSE,2025-07-11,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6805,富世達,TWSE,2025-07-11,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6873,泓德能源,TWSE,2025-06-06,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,6944,兆聯實業,TWSE,2025-07-18,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,7722,LINEPAY,TWSE,2025-07-11,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,8016,矽創,TWSE,2025-05-23,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,8028,昇陽半導體,TWSE,2025-05-02,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,8033,雷虎,TWSE,2025-07-11,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,8070,長華*,TWSE,2025-05-02,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,8072,陞泰,TWSE,2025-06-20,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,8210,勤誠,TWSE,2025-07-04,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,8222,寶一,TWSE,2025-05-09,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,8374,羅昇,TWSE,2025-06-06,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,8996,高力,TWSE,2025-05-29,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-25,9907,統一實,TWSE,2025-05-09,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-28,6944,兆聯實業,TWSE,2025-07-18,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250428&type=ALLBUT0999&response=json,0f270c07ece257891fe81e7dc570fe9b2f3b5683c0b420c428503aeddd1f45c8
2025-04-29,6944,兆聯實業,TWSE,2025-07-18,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250429&type=ALLBUT0999&response=json,3b2a208852856fa6c1ff936f5812dded26f883b5a1139154c24f718481e70379
2025-04-30,6944,兆聯實業,TWSE,2025-07-18,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250430&type=ALLBUT0999&response=json,a34b4fa6bb95f6f053ff9fe7b65851f57ea950b9e6968419af35a71609b0b868
2025-05-02,6944,兆聯實業,TWSE,2025-07-18,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250502&type=ALLBUT0999&response=json,94833cd8d2199fa6743368a87a8dbb0b8fd1faf97a1509b1ba814e6af62647d8
2025-05-05,6944,兆聯實業,TWSE,2025-07-18,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250505&type=ALLBUT0999&response=json,c5166ea1b2a98633e8e9ccb6c58b554dd1758bef7b42a56188961ed8ac66f734
2025-05-06,6944,兆聯實業,TWSE,2025-07-18,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250506&type=ALLBUT0999&response=json,f3105c281a731b2ea94ebce78460b0a904b91eb00f65f4f2e94241e72ccf69b7
2025-05-07,6944,兆聯實業,TWSE,2025-07-18,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250507&type=ALLBUT0999&response=json,f4addcb94c9f2b307fc4b82f5e1d2cecb4c8171b1d321db3effa551b95b236c5
2025-05-08,2311,日月光,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250508&type=ALLBUT0999&response=json,b961508d81aed89de80f54ed8afa3398593547ac6b1e079380869ee526705b21
2025-05-08,2325,矽品,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250508&type=ALLBUT0999&response=json,b961508d81aed89de80f54ed8afa3398593547ac6b1e079380869ee526705b21
2025-05-08,2448,晶電,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250508&type=ALLBUT0999&response=json,b961508d81aed89de80f54ed8afa3398593547ac6b1e079380869ee526705b21
2025-05-08,2456,奇力新,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250508&type=ALLBUT0999&response=json,b961508d81aed89de80f54ed8afa3398593547ac6b1e079380869ee526705b21
2025-05-08,2823,中壽,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250508&type=ALLBUT0999&response=json,b961508d81aed89de80f54ed8afa3398593547ac6b1e079380869ee526705b21
2025-05-08,3698,隆達,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250508&type=ALLBUT0999&response=json,b961508d81aed89de80f54ed8afa3398593547ac6b1e079380869ee526705b21
2025-05-08,5264,鎧勝-KY,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250508&type=ALLBUT0999&response=json,b961508d81aed89de80f54ed8afa3398593547ac6b1e079380869ee526705b21
2025-05-08,6944,兆聯實業,TWSE,2025-07-18,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250508&type=ALLBUT0999&response=json,b961508d81aed89de80f54ed8afa3398593547ac6b1e079380869ee526705b21
2025-05-09,2311,日月光,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250509&type=ALLBUT0999&response=json,8e1b02ee5bbe3753f63c10611a42e67d056bdb9bfd6093da3a0c3c0c65ca36d3
2025-05-09,2325,矽品,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250509&type=ALLBUT0999&response=json,8e1b02ee5bbe3753f63c10611a42e67d056bdb9bfd6093da3a0c3c0c65ca36d3
2025-05-09,2448,晶電,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250509&type=ALLBUT0999&response=json,8e1b02ee5bbe3753f63c10611a42e67d056bdb9bfd6093da3a0c3c0c65ca36d3
2025-05-09,2456,奇力新,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250509&type=ALLBUT0999&response=json,8e1b02ee5bbe3753f63c10611a42e67d056bdb9bfd6093da3a0c3c0c65ca36d3
2025-05-09,2823,中壽,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250509&type=ALLBUT0999&response=json,8e1b02ee5bbe3753f63c10611a42e67d056bdb9bfd6093da3a0c3c0c65ca36d3
2025-05-09,3698,隆達,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250509&type=ALLBUT0999&response=json,8e1b02ee5bbe3753f63c10611a42e67d056bdb9bfd6093da3a0c3c0c65ca36d3
2025-05-09,5264,鎧勝-KY,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250509&type=ALLBUT0999&response=json,8e1b02ee5bbe3753f63c10611a42e67d056bdb9bfd6093da3a0c3c0c65ca36d3
2025-05-09,6944,兆聯實業,TWSE,2025-07-18,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250509&type=ALLBUT0999&response=json,8e1b02ee5bbe3753f63c10611a42e67d056bdb9bfd6093da3a0c3c0c65ca36d3
2025-05-12,2311,日月光,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250512&type=ALLBUT0999&response=json,c71bd3c61914a6e296a5c2fe895192338a7fbfeb22bab9baf5b490c39126eea5
2025-05-12,2325,矽品,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250512&type=ALLBUT0999&response=json,c71bd3c61914a6e296a5c2fe895192338a7fbfeb22bab9baf5b490c39126eea5
