date,open,high,low,close,adj_close,volume,dividend,stock_split
2016-07-01,36.6,36.6,35.8,36.45,,23369919,0.0,0.0
2016-07-04,36.2,36.3,35.9,36.0,,8707446,0.0,0.0
2016-07-05,36.1,36.3,35.9,36.0,,9281001,0.0,0.0
2016-07-06,35.6,35.65,34.6,34.6,,28065494,0.0,0.0
2016-07-07,34.95,35.2,34.7,35.2,,14796442,0.0,0.0
2016-07-11,35.6,35.8,35.4,35.8,,21849996,0.0,0.0
2016-07-12,36.0,36.0,35.65,36.0,,15274614,0.0,0.0
2016-07-13,36.2,36.2,35.75,35.8,,25425356,0.0,0.0
2016-07-14,35.7,36.0,35.6,36.0,,11047712,0.0,0.0
2016-07-15,36.0,36.15,35.8,36.15,,10352707,0.0,0.0
2016-07-18,36.35,36.5,35.9,36.5,,14074607,0.0,0.0
2016-07-19,36.8,36.95,36.65,36.95,,23230867,0.0,0.0
2016-07-20,36.9,37.05,36.6,36.95,,16778906,0.0,0.0
2016-07-21,37.0,38.45,37.0,37.7,,36765452,0.0,0.0
2016-07-22,37.5,37.65,37.1,37.55,,22909720,0.0,0.0
2016-07-25,37.55,37.9,36.75,37.2,,16529847,0.0,0.0
2016-07-26,36.85,37.35,36.8,37.3,,12293652,0.0,0.0
2016-07-27,37.4,37.8,37.35,37.7,,17406929,0.0,0.0
2016-07-28,37.55,37.9,37.25,37.7,,20391901,0.0,0.0
2016-07-29,37.7,38.1,37.45,38.0,,18785679,0.0,0.0
2016-08-01,38.0,38.3,37.75,38.3,,21422423,0.0,0.0
2016-08-02,39.0,39.7,38.9,39.5,,51434932,0.0,0.0
2016-08-03,39.45,39.45,38.9,39.25,,33487920,0.0,0.0
2016-08-04,39.25,39.9,39.2,39.6,,31649777,0.0,0.0
2016-08-05,39.65,39.8,39.3,39.5,,12928901,0.0,0.0
2016-08-08,39.7,39.75,38.85,39.1,,10937804,0.0,0.0
2016-08-09,39.15,39.3,38.85,39.0,,11210154,0.0,0.0
2016-08-10,39.15,39.3,39.0,39.15,,10483900,0.0,0.0
2016-08-11,39.15,39.25,38.4,38.95,,14782001,0.0,0.0
2016-08-12,38.8,39.0,38.3,39.0,,27808152,0.0,0.0
2016-08-15,37.55,37.6,36.8,37.15,,11963462,0.0,0.0
2016-08-16,37.3,37.55,37.15,37.45,,16240630,0.0,0.0
2016-08-17,37.25,37.45,37.1,37.35,,14994244,0.0,0.0
2016-08-18,37.2,37.55,37.2,37.4,,13168871,0.0,0.0
2016-08-19,37.2,37.45,37.1,37.2,,11618295,0.0,0.0
2016-08-22,37.25,37.35,36.6,37.35,,13661963,0.0,0.0
2016-08-23,37.35,38.0,37.25,37.9,,28240187,0.0,0.0
2016-08-24,38.2,38.2,37.8,38.05,,20832581,0.0,0.0
2016-08-25,38.2,38.85,38.15,38.6,,31588050,0.0,0.0
2016-08-26,38.4,39.0,38.2,38.6,,19785357,0.0,0.0
2016-08-29,39.0,39.25,38.5,38.85,,20759569,0.0,0.0
2016-08-30,39.0,39.1,38.95,39.05,,16259633,0.0,0.0
2016-08-31,39.05,39.1,38.65,39.0,,14845070,0.0,0.0
2016-09-01,38.7,38.9,38.15,38.5,,14011124,0.0,0.0
2016-09-02,38.5,38.5,37.85,38.2,,10717827,0.0,0.0
2016-09-05,38.4,38.6,38.4,38.6,,12904896,0.0,0.0
2016-09-06,38.75,38.75,38.55,38.75,,9406875,0.0,0.0
2016-09-07,38.75,38.8,38.45,38.75,,12420887,0.0,0.0
2016-09-08,38.85,38.9,38.7,38.85,,9542913,0.0,0.0
2016-09-09,37.95,38.55,37.95,38.3,,9521830,0.0,0.0
2016-09-10,37.6,37.85,37.3,37.6,,6322676,0.0,0.0
2016-09-12,37.1,37.35,36.6,36.6,,20690176,0.0,0.0
2016-09-13,36.75,37.0,36.45,37.0,,27468325,0.0,0.0
2016-09-14,36.65,37.2,36.4,36.4,,30275116,0.0,0.0
2016-09-19,37.1,37.8,37.05,37.6,,17074453,0.0,0.0
2016-09-20,37.15,37.7,37.15,37.4,,7058150,0.0,0.0
2016-09-21,37.25,37.8,37.2,37.8,,7076633,0.0,0.0
2016-09-22,38.3,38.3,37.85,38.1,,7363353,0.0,0.0
2016-09-23,38.15,38.3,37.8,38.3,,8187681,0.0,0.0
2016-09-26,37.9,38.0,37.4,37.4,,7122139,0.0,0.0
2016-09-29,37.65,38.1,37.5,37.6,,11582353,0.0,0.0
2016-09-30,37.2,37.6,37.2,37.6,,13272061,0.0,0.0
2016-10-03,38.1,38.1,37.65,38.05,,8560963,0.0,0.0
2016-10-04,37.8,38.2,37.6,38.2,,10043972,0.0,0.0
2016-10-05,37.75,38.35,37.75,38.15,,8136269,0.0,0.0
2016-10-06,38.3,38.6,38.15,38.4,,8544297,0.0,0.0
2016-10-07,38.3,38.3,38.0,38.05,,7156571,0.0,0.0
2016-10-11,38.5,39.2,38.1,38.8,,15446439,0.0,0.0
2016-10-12,39.0,39.1,38.4,38.75,,13094791,0.0,0.0
2016-10-13,38.55,38.7,38.2,38.45,,14677114,0.0,0.0
2016-10-14,38.3,38.4,37.85,37.85,,5564575,0.0,0.0
2016-10-17,37.75,38.3,37.2,38.25,,7888797,0.0,0.0
2016-10-18,38.25,38.7,38.1,38.7,,8823782,0.0,0.0
2016-10-19,38.6,38.85,38.4,38.55,,8216519,0.0,0.0
2016-10-20,38.2,38.4,37.85,38.05,,7833603,0.0,0.0
2016-10-21,38.25,38.3,37.8,37.8,,11004574,0.0,0.0
2016-10-24,37.8,38.25,37.6,37.8,,11123500,0.0,0.0
2016-10-25,38.0,38.3,37.9,38.05,,7231789,0.0,0.0
2016-10-26,37.8,38.25,37.8,38.15,,12649208,0.0,0.0
2016-10-27,38.05,38.05,37.55,37.8,,10840913,0.0,0.0
2016-10-28,37.6,37.7,37.25,37.5,,16213926,0.0,0.0
2016-10-31,36.9,37.25,36.65,37.1,,11979053,0.0,0.0
2016-11-01,36.8,37.1,36.8,37.05,,7783376,0.0,0.0
2016-11-02,36.8,36.85,36.5,36.6,,10903005,0.0,0.0
2016-11-03,36.4,36.65,36.2,36.3,,15195322,0.0,0.0
2016-11-04,36.5,36.55,36.1,36.55,,7895573,0.0,0.0
2016-11-07,36.85,36.95,36.55,36.9,,10684394,0.0,0.0
2016-11-08,37.1,37.1,36.7,36.7,,4576147,0.0,0.0
2016-11-09,37.1,37.1,35.5,35.5,,20519253,0.0,0.0
2016-11-10,36.5,36.55,36.0,36.0,,8893524,0.0,0.0
2016-11-11,35.05,35.6,34.05,34.15,,34675283,0.0,0.0
2016-11-14,33.8,33.9,33.15,33.35,,19625493,0.0,0.0
2016-11-15,33.15,33.9,33.15,33.35,,12022819,0.0,0.0
2016-11-16,33.6,33.9,33.45,33.45,,16170512,0.0,0.0
2016-11-17,34.0,34.5,33.9,34.1,,14476987,0.0,0.0
2016-11-18,34.0,34.35,33.8,34.3,,8924707,0.0,0.0
2016-11-21,34.1,34.8,34.0,34.8,,9002320,0.0,0.0
2016-11-22,34.8,35.15,34.7,35.0,,11470394,0.0,0.0
2016-11-23,35.0,35.05,34.6,34.95,,9107806,0.0,0.0
2016-11-24,35.0,35.0,34.65,34.85,,4464841,0.0,0.0
2016-11-25,34.95,34.95,34.5,34.5,,4757817,0.0,0.0
2016-11-28,34.45,35.1,34.4,35.0,,7020851,0.0,0.0
2016-11-29,35.0,35.0,34.55,34.55,,8579364,0.0,0.0
2016-11-30,34.85,34.85,34.25,34.25,,18521857,0.0,0.0
2016-12-01,34.3,34.5,34.2,34.35,,7968649,0.0,0.0
2016-12-02,33.95,34.4,33.95,34.2,,12563202,0.0,0.0
2016-12-05,34.0,34.0,33.55,33.65,,15949470,0.0,0.0
2016-12-06,33.95,34.35,33.9,34.35,,14128604,0.0,0.0
2016-12-07,34.5,34.55,34.2,34.55,,9581593,0.0,0.0
2016-12-08,34.65,34.9,34.4,34.5,,15350730,0.0,0.0
2016-12-09,34.5,34.65,34.15,34.15,,11059953,0.0,0.0
2016-12-12,34.15,34.6,34.15,34.15,,12220445,0.0,0.0
2016-12-13,33.95,33.95,33.65,33.75,,14380722,0.0,0.0
2016-12-14,33.8,33.95,33.7,33.75,,7883906,0.0,0.0
2016-12-15,33.75,34.0,33.55,33.9,,10445072,0.0,0.0
2016-12-16,33.75,33.9,33.5,33.5,,20655894,0.0,0.0
2016-12-19,33.5,33.85,33.45,33.5,,7846099,0.0,0.0
2016-12-20,33.5,33.55,32.6,32.8,,20203255,0.0,0.0
2016-12-21,32.8,32.9,32.45,32.5,,18933613,0.0,0.0
2016-12-22,32.5,32.7,32.2,32.2,,11756795,0.0,0.0
2016-12-23,32.1,32.75,32.05,32.35,,14286920,0.0,0.0
2016-12-26,32.5,32.7,32.4,32.45,,4625857,0.0,0.0
2016-12-27,32.55,32.7,32.5,32.7,,3647750,0.0,0.0
2016-12-28,32.7,33.1,32.65,33.05,,9508751,0.0,0.0
2016-12-29,33.0,33.0,32.7,32.75,,10866007,0.0,0.0
2016-12-30,33.0,33.15,32.9,33.05,,8856145,0.0,0.0
2017-01-03,33.05,33.1,32.6,32.8,,11428941,0.0,0.0
2017-01-04,32.8,33.1,32.8,32.8,,12672946,0.0,0.0
2017-01-05,33.05,33.35,32.9,33.25,,13108992,0.0,0.0
2017-01-06,33.45,34.1,33.45,34.1,,17706845,0.0,0.0
2017-01-09,34.2,34.25,33.9,34.2,,11478398,0.0,0.0
2017-01-10,34.2,34.4,34.05,34.4,,10283408,0.0,0.0
2017-01-11,34.45,34.45,33.9,34.0,,10807171,0.0,0.0
2017-01-12,34.3,34.65,34.15,34.65,,14253676,0.0,0.0
2017-01-13,34.45,34.7,34.25,34.7,,11494667,0.0,0.0
2017-01-16,34.8,34.8,34.0,34.5,,8507011,0.0,0.0
2017-01-17,34.45,34.7,34.4,34.65,,6750896,0.0,0.0
2017-01-18,34.65,34.7,34.5,34.6,,9632028,0.0,0.0
2017-01-19,34.55,34.55,34.05,34.05,,13847537,0.0,0.0
2017-01-20,33.95,34.0,33.3,33.35,,17895292,0.0,0.0
2017-01-23,33.45,33.9,33.35,33.7,,13215905,0.0,0.0
2017-01-24,33.4,34.35,33.4,34.3,,12323735,0.0,0.0
2017-02-02,36.0,36.6,35.95,36.55,,55742507,0.0,0.0
2017-02-03,36.9,37.5,36.75,37.5,,43832326,0.0,0.0
2017-02-06,37.75,37.8,37.3,37.55,,22618601,0.0,0.0
2017-02-07,37.4,37.5,36.85,37.05,,19305246,0.0,0.0
2017-02-08,37.0,38.15,37.0,38.1,,34457707,0.0,0.0
2017-02-09,38.0,38.5,37.8,38.5,,21546045,0.0,0.0
2017-02-10,38.35,38.45,37.9,38.35,,23653024,0.0,0.0
2017-02-13,38.15,38.25,37.8,38.25,,11012476,0.0,0.0
2017-02-14,37.9,38.3,37.85,38.2,,13254204,0.0,0.0
2017-02-15,38.2,38.9,38.1,38.85,,24932239,0.0,0.0
2017-02-16,38.9,39.1,38.2,38.25,,19337385,0.0,0.0
2017-02-17,38.5,38.5,38.05,38.05,,9606822,0.0,0.0
2017-02-18,38.1,38.15,37.8,37.8,,4445636,0.0,0.0
2017-02-20,38.1,38.25,37.8,37.85,,7181060,0.0,0.0
2017-02-21,38.3,38.5,38.0,38.35,,17392154,0.0,0.0
2017-02-22,38.5,38.8,38.5,38.7,,18733194,0.0,0.0
2017-02-23,38.7,38.7,38.25,38.3,,16870337,0.0,0.0
2017-02-24,38.6,38.6,38.15,38.15,,8398032,0.0,0.0
2017-03-01,38.15,38.2,37.45,37.45,,13275870,0.0,0.0
2017-03-02,37.7,38.2,37.45,37.95,,12806739,0.0,0.0
2017-03-03,38.35,38.45,37.65,37.8,,16021177,0.0,0.0
2017-03-06,37.9,38.3,37.85,38.15,,10731175,0.0,0.0
2017-03-07,38.25,38.85,38.2,38.35,,16924849,0.0,0.0
2017-03-08,38.4,38.5,38.0,38.35,,7896626,0.0,0.0
2017-03-09,38.25,38.25,37.8,37.8,,11790606,0.0,0.0
2017-03-10,37.6,37.8,37.5,37.7,,5554971,0.0,0.0
2017-03-13,37.9,38.75,37.8,38.55,,13920502,0.0,0.0
2017-03-14,38.65,38.9,38.55,38.7,,18908990,0.0,0.0
2017-03-15,38.65,38.7,38.4,38.55,,7906653,0.0,0.0
2017-03-16,38.55,39.3,38.55,38.75,,25216042,0.0,0.0
2017-03-17,38.95,39.2,38.85,39.2,,28745529,0.0,0.0
2017-03-20,39.2,39.4,39.2,39.3,,15407733,0.0,0.0
2017-03-21,39.45,39.5,39.25,39.3,,20458364,0.0,0.0
2017-03-22,38.9,39.45,38.7,39.45,,18461545,0.0,0.0
2017-03-23,39.5,39.7,39.05,39.2,,15497169,0.0,0.0
2017-03-24,39.2,39.75,39.2,39.65,,12861156,0.0,0.0
2017-03-27,39.4,39.8,39.4,39.65,,14238304,0.0,0.0
2017-03-28,39.8,39.9,39.65,39.9,,14655831,0.0,0.0
2017-03-29,39.9,39.9,39.55,39.7,,12360862,0.0,0.0
2017-03-30,39.6,39.75,39.45,39.7,,16578057,0.0,0.0
2017-03-31,38.05,38.8,37.9,38.75,,53698305,0.0,0.0
2017-04-05,39.0,39.3,38.7,39.3,,26911012,0.0,0.0
2017-04-06,39.2,39.2,38.55,39.0,,10720444,0.0,0.0
2017-04-07,38.6,38.8,38.25,38.7,,15023943,0.0,0.0
2017-04-10,38.7,39.0,38.7,38.95,,14025522,0.0,0.0
2017-04-11,38.4,38.9,38.4,38.7,,8269228,0.0,0.0
2017-04-12,38.5,38.6,38.2,38.3,,8568359,0.0,0.0
2017-04-13,38.1,38.7,38.0,38.0,,7282289,0.0,0.0
2017-04-14,37.7,37.9,37.7,37.85,,5644134,0.0,0.0
2017-04-17,37.85,38.0,37.5,37.65,,3694053,0.0,0.0
2017-04-18,37.75,38.0,37.4,37.4,,6948779,0.0,0.0
2017-04-19,37.4,37.7,37.1,37.15,,12869565,0.0,0.0
2017-04-20,37.0,37.3,36.9,37.3,,8185182,0.0,0.0
2017-04-21,37.4,38.1,37.4,37.85,,8542077,0.0,0.0
2017-04-24,38.0,38.15,37.75,37.95,,6387514,0.0,0.0
2017-04-25,38.15,38.5,38.0,38.5,,9570594,0.0,0.0
2017-04-26,38.7,38.7,38.15,38.25,,9261920,0.0,0.0
2017-04-27,38.0,38.1,37.8,37.9,,6912209,0.0,0.0
2017-04-28,37.65,38.0,37.5,37.95,,16043554,0.0,0.0
2017-05-02,37.45,37.7,37.35,37.55,,9996947,0.0,0.0
2017-05-03,37.4,37.5,37.15,37.35,,10464442,0.0,0.0
2017-05-04,37.2,37.55,37.2,37.5,,7930723,0.0,0.0
2017-05-05,37.3,37.35,37.0,37.1,,10673384,0.0,0.0
2017-05-08,37.2,37.35,36.95,37.0,,9104915,0.0,0.0
2017-05-09,37.0,37.25,36.85,37.0,,10726376,0.0,0.0
2017-05-10,37.05,37.75,37.0,37.0,,8882322,0.0,0.0
2017-05-11,37.2,38.0,37.2,38.0,,12845532,0.0,0.0
2017-05-12,37.75,37.8,37.35,37.45,,5434406,0.0,0.0
2017-05-15,37.2,37.3,36.85,37.3,,11701497,0.0,0.0
2017-05-16,37.3,37.35,37.0,37.0,,7912482,0.0,0.0
2017-05-17,37.35,38.4,37.35,38.15,,20471582,0.0,0.0
2017-05-18,37.85,37.9,37.6,37.9,,8447897,0.0,0.0
2017-05-19,37.7,38.0,37.6,37.8,,15996874,0.0,0.0
2017-05-22,38.05,38.05,37.6,37.6,,8203180,0.0,0.0
2017-05-23,37.5,38.1,37.45,38.1,,8357527,0.0,0.0
2017-05-24,38.3,38.5,38.2,38.4,,14041079,0.0,0.0
2017-05-25,38.5,38.6,38.1,38.6,,9024478,0.0,0.0
2017-05-26,38.6,38.9,38.2,38.75,,15073563,0.0,0.0
2017-05-31,38.65,38.9,38.1,38.5,,26206537,0.0,0.0
2017-06-01,38.5,38.7,38.2,38.65,,8594062,0.0,0.0
2017-06-02,38.8,38.8,38.5,38.75,,9622058,0.0,0.0
2017-06-03,38.7,38.75,38.5,38.6,,1069602,0.0,0.0
2017-06-05,38.6,39.3,38.6,39.3,,18032833,0.0,0.0
2017-06-06,39.2,39.5,38.7,39.4,,15835085,0.0,0.0
2017-06-07,38.5,38.9,37.9,38.5,,30887720,0.0,0.0
2017-06-08,38.7,38.7,38.35,38.45,,6774679,0.0,0.0
2017-06-09,38.5,38.5,38.2,38.25,,13896837,0.0,0.0
2017-06-12,37.9,37.9,37.4,37.4,,18926197,0.0,0.0
2017-06-13,37.55,37.6,37.3,37.3,,14010450,0.0,0.0
2017-06-14,37.35,37.45,37.2,37.35,,15355409,0.0,0.0
2017-06-15,37.35,37.4,37.3,37.35,,11460548,0.0,0.0
2017-06-16,37.5,37.5,37.3,37.3,,19356521,0.0,0.0
2017-06-19,37.35,37.55,37.3,37.55,,8391594,0.0,0.0
2017-06-20,37.7,37.8,37.5,37.6,,11663543,0.0,0.0
2017-06-21,37.4,37.55,37.3,37.4,,16357725,0.0,0.0
2017-06-22,37.8,37.9,37.55,37.75,,17580954,0.0,0.0
2017-06-23,37.8,38.05,37.6,37.9,,20742057,0.0,0.0
2017-06-26,37.8,38.4,37.8,38.3,,17056429,0.0,0.0
2017-06-27,38.4,38.5,38.15,38.5,,20207978,0.0,0.0
2017-06-28,38.15,38.6,38.15,38.3,,17333516,0.0,0.0
2017-06-29,38.7,38.9,38.55,38.85,,22042283,0.0,0.0
2017-06-30,38.7,39.05,38.6,39.05,,17168828,0.0,0.0
2017-07-03,39.0,39.15,38.85,39.05,,14798364,0.0,0.0
2017-07-04,38.75,38.75,38.5,38.6,,12813773,0.0,0.0
2017-07-05,38.55,38.9,38.4,38.75,,10319249,0.0,0.0
2017-07-06,38.6,39.0,38.5,39.0,,12004814,0.0,0.0
2017-07-07,38.7,38.85,38.55,38.55,,12253243,0.0,0.0
2017-07-10,38.4,38.7,38.4,38.7,,9527657,0.0,0.0
2017-07-11,38.75,39.05,38.5,39.0,,11775132,0.0,0.0
2017-07-12,39.15,39.25,38.95,39.15,,13627173,0.0,0.0
2017-07-13,39.2,39.4,39.2,39.3,,16505482,0.0,0.0
2017-07-14,39.35,39.6,39.35,39.55,,13737191,0.0,0.0
2017-07-17,39.8,39.9,39.45,39.45,,9163609,0.0,0.0
2017-07-18,39.45,39.6,39.25,39.55,,5458616,0.0,0.0
2017-07-19,39.65,39.8,39.5,39.8,,15060283,0.0,0.0
2017-07-20,39.9,40.1,39.8,40.1,,16938135,0.0,0.0
2017-07-21,39.9,40.0,39.25,39.7,,17097908,0.0,0.0
2017-07-24,39.8,40.1,39.4,40.1,,13470862,0.0,0.0
2017-07-25,40.0,40.1,39.8,40.0,,11875854,0.0,0.0
2017-07-26,40.0,40.05,39.8,39.95,,10581408,0.0,0.0
2017-07-27,40.0,40.85,39.9,40.85,,21574614,0.0,0.0
2017-07-28,40.5,40.7,40.0,40.6,,14555303,0.0,0.0
2017-07-31,40.3,40.6,39.9,40.6,,25143614,0.0,0.0
2017-08-01,40.7,40.8,40.25,40.3,,18147183,0.0,0.0
2017-08-02,40.5,40.55,39.95,40.0,,24147875,0.0,0.0
2017-08-03,39.6,40.05,39.6,40.0,,14099569,0.0,0.0
2017-08-04,40.0,40.0,39.85,40.0,,6604773,0.0,0.0
2017-08-07,39.7,39.85,38.85,39.25,,24793785,0.0,0.0
2017-08-08,39.5,39.8,39.25,39.7,,22739242,0.0,0.0
2017-08-09,38.25,38.25,37.8,38.05,,18812577,0.0,0.0
2017-08-10,38.05,38.05,37.3,37.85,,16496815,0.0,0.0
2017-08-11,37.3,37.85,37.25,37.85,,16606368,0.0,0.0
2017-08-14,37.85,37.85,36.85,36.9,,22627763,0.0,0.0
2017-08-15,37.2,37.7,37.1,37.6,,15695579,0.0,0.0
2017-08-16,37.45,37.5,37.0,37.15,,20787284,0.0,0.0
2017-08-17,37.2,37.3,37.0,37.1,,14668040,0.0,0.0
2017-08-18,36.9,36.9,36.6,36.8,,16645354,0.0,0.0
2017-08-21,36.75,36.85,36.2,36.85,,16266620,0.0,0.0
2017-08-22,36.8,37.2,36.75,36.9,,14359104,0.0,0.0
2017-08-23,37.0,37.15,36.5,36.85,,33785766,0.0,0.0
2017-08-24,36.65,37.0,36.65,36.95,,11575921,0.0,0.0
2017-08-25,37.05,37.2,36.6,36.75,,11005754,0.0,0.0
2017-08-28,36.7,36.7,36.4,36.6,,13928222,0.0,0.0
2017-08-29,36.45,36.7,36.25,36.65,,14359570,0.0,0.0
2017-08-30,36.85,36.95,36.4,36.5,,20977145,0.0,0.0
2017-08-31,36.6,36.75,36.4,36.4,,20063591,0.0,0.0
2017-09-01,36.4,36.7,36.25,36.4,,10637503,0.0,0.0
2017-09-04,36.55,36.65,36.4,36.5,,5677547,0.0,0.0
2017-09-05,36.6,36.6,36.25,36.35,,13518546,0.0,0.0
2017-09-06,36.35,36.6,36.35,36.6,,11328693,0.0,0.0
2017-09-07,36.55,36.7,36.5,36.7,,9007151,0.0,0.0
2017-09-08,36.85,37.0,36.8,37.0,,12189918,0.0,0.0
2017-09-11,37.25,37.35,36.5,36.6,,28622879,0.0,0.0
2017-09-12,36.6,36.75,36.4,36.6,,15830356,0.0,0.0
2017-09-13,36.45,36.5,35.55,35.6,,143060439,0.0,0.0
2017-09-14,35.55,35.9,35.35,35.75,,23140678,0.0,0.0
2017-09-15,35.65,35.95,35.65,35.8,,28808664,0.0,0.0
2017-09-18,36.05,36.75,36.05,36.75,,20255704,0.0,0.0
2017-09-19,36.85,37.15,36.65,36.8,,25743717,0.0,0.0
2017-09-20,36.95,37.3,36.95,37.1,,43793009,0.0,0.0
2017-09-21,37.05,37.4,36.8,37.1,,27340930,0.0,0.0
2017-09-22,37.3,37.35,36.65,36.7,,14950774,0.0,0.0
2017-09-25,36.9,36.95,36.15,36.45,,15847455,0.0,0.0
2017-09-26,36.25,36.55,36.05,36.25,,18116198,0.0,0.0
2017-09-27,36.05,36.55,36.05,36.5,,13934182,0.0,0.0
2017-09-28,36.15,36.6,36.15,36.55,,18042119,0.0,0.0
2017-09-29,36.65,37.3,36.5,37.1,,22304221,0.0,0.0
2017-09-30,37.3,37.3,37.0,37.15,,2543205,0.0,0.0
2017-10-02,37.25,37.3,37.0,37.2,,8809978,0.0,0.0
2017-10-03,37.2,37.3,36.9,37.3,,7247209,0.0,0.0
2017-10-05,37.1,37.45,37.1,37.3,,6673640,0.0,0.0
2017-10-06,37.35,37.6,37.3,37.55,,10521906,0.0,0.0
2017-10-11,37.65,37.85,37.4,37.7,,18900439,0.0,0.0
2017-10-12,37.65,38.25,37.6,38.1,,20671233,0.0,0.0
2017-10-13,38.15,38.2,37.8,38.05,,15117293,0.0,0.0
2017-10-16,38.1,38.25,37.85,37.95,,11355282,0.0,0.0
2017-10-17,37.9,37.95,37.2,37.6,,12907374,0.0,0.0
2017-10-18,37.4,37.6,37.4,37.55,,9696242,0.0,0.0
2017-10-19,37.3,37.5,37.15,37.3,,12719779,0.0,0.0
2017-10-20,37.1,37.15,36.8,36.8,,13942675,0.0,0.0
2017-10-23,36.9,37.8,36.9,37.8,,12201611,0.0,0.0
2017-10-24,37.65,37.65,37.3,37.45,,6667415,0.0,0.0
2017-10-25,37.7,37.7,37.35,37.6,,6558904,0.0,0.0
2017-10-26,37.55,37.55,37.25,37.35,,8327985,0.0,0.0
2017-10-27,37.45,37.7,37.45,37.5,,9234070,0.0,0.0
2017-10-30,37.6,37.7,36.8,36.95,,20138330,0.0,0.0
2017-10-31,36.7,36.8,36.3,36.35,,20256380,0.0,0.0
2017-11-01,36.4,36.65,36.35,36.4,,9466903,0.0,0.0
2017-11-02,36.4,37.1,36.4,37.1,,10020168,0.0,0.0
2017-11-03,36.9,37.0,36.65,37.0,,5213176,0.0,0.0
2017-11-06,36.55,37.0,36.5,36.8,,11580287,0.0,0.0
2017-11-07,36.85,36.9,36.65,36.75,,7574825,0.0,0.0
2017-11-08,36.7,37.2,36.7,37.1,,9445796,0.0,0.0
2017-11-09,37.25,37.25,36.8,37.1,,9308121,0.0,0.0
2017-11-10,36.85,37.2,36.6,37.15,,6280610,0.0,0.0
2017-11-13,37.1,37.5,36.75,37.25,,13603920,0.0,0.0
2017-11-14,37.4,38.15,37.3,37.9,,34089190,0.0,0.0
2017-11-15,38.0,38.25,37.75,37.85,,26867982,0.0,0.0
2017-11-16,37.6,37.7,37.3,37.3,,8142824,0.0,0.0
2017-11-17,37.45,37.6,37.25,37.5,,10058005,0.0,0.0
2017-11-20,37.6,38.0,36.9,37.05,,11235307,0.0,0.0
2017-11-21,37.05,37.35,37.05,37.25,,10188974,0.0,0.0
2017-11-22,37.25,37.9,37.25,37.8,,15471475,0.0,0.0
2017-11-23,37.9,38.15,37.55,38.0,,20682233,0.0,0.0
2017-11-24,38.2,38.8,38.1,38.5,,32443188,0.0,0.0
2017-11-27,42.35,42.35,41.2,41.75,,149595403,0.0,0.0
2017-11-28,41.85,41.9,38.95,39.45,,57595549,0.0,0.0
2017-11-29,39.85,39.95,39.35,39.5,,21614343,0.0,0.0
2017-11-30,38.95,39.2,38.85,38.85,,30224356,0.0,0.0
2017-12-01,38.9,39.15,37.8,38.6,,26708425,0.0,0.0
2017-12-04,38.45,38.55,38.05,38.55,,11642806,0.0,0.0
2017-12-05,38.4,39.25,38.15,39.0,,20860773,0.0,0.0
2017-12-06,39.0,39.2,38.15,38.45,,16643384,0.0,0.0
2017-12-07,38.25,38.45,38.1,38.25,,9592747,0.0,0.0
2017-12-08,38.25,38.35,37.75,38.0,,15191158,0.0,0.0
2017-12-11,38.0,38.7,37.9,38.1,,11858322,0.0,0.0
2017-12-12,38.65,39.25,38.5,38.95,,22828702,0.0,0.0
2017-12-13,38.95,38.95,38.5,38.85,,5891390,0.0,0.0
2017-12-14,38.95,39.2,38.7,39.05,,7906373,0.0,0.0
2017-12-15,38.75,38.85,37.85,38.4,,17129711,0.0,0.0
2017-12-18,38.3,38.3,37.95,38.0,,7476435,0.0,0.0
2017-12-19,38.0,38.0,37.45,37.6,,14496205,0.0,0.0
2017-12-20,37.85,38.05,37.55,37.6,,13101498,0.0,0.0
2017-12-21,37.85,38.2,37.8,38.1,,7984492,0.0,0.0
2017-12-22,38.2,38.3,37.85,38.0,,5859022,0.0,0.0
2017-12-25,38.0,38.15,37.9,37.9,,2463226,0.0,0.0
2017-12-26,37.6,37.7,37.4,37.45,,5370932,0.0,0.0
2017-12-27,37.4,37.5,37.3,37.35,,4221172,0.0,0.0
2017-12-28,37.4,37.65,37.35,37.55,,120013960,0.0,0.0
2017-12-29,37.6,38.3,37.55,38.15,,11436899,0.0,0.0
2018-01-02,38.1,38.3,37.9,38.3,,7247271,0.0,0.0
2018-01-03,38.55,38.75,38.4,38.7,,11262728,0.0,0.0
2018-01-04,38.8,39.2,38.5,39.1,,17827740,0.0,0.0
2018-01-05,39.2,39.25,38.8,38.9,,10930944,0.0,0.0
2018-01-08,39.0,39.15,38.8,39.05,,12162674,0.0,0.0
2018-01-09,38.8,39.0,38.75,39.0,,5588826,0.0,0.0
2018-01-10,39.0,39.05,38.6,39.0,,7228357,0.0,0.0
2018-01-11,38.7,38.8,38.5,38.8,,7562846,0.0,0.0
2018-01-12,38.75,38.9,38.65,38.8,,11275129,0.0,0.0
2018-01-15,39.6,40.25,39.55,40.25,,26219146,0.0,0.0
2018-01-16,40.15,40.45,39.85,40.45,,13098761,0.0,0.0
2018-01-17,40.25,42.0,40.1,41.4,,39668624,0.0,0.0
2018-01-18,41.5,42.4,41.5,41.85,,33906848,0.0,0.0
2018-01-19,41.95,42.2,41.8,42.0,,27481275,0.0,0.0
2018-01-22,42.1,42.75,42.05,42.3,,33512967,0.0,0.0
2018-01-23,42.25,42.25,41.5,41.95,,16304699,0.0,0.0
