date,open,high,low,close,adj_close,volume,dividend,stock_split
2016-07-01,25.15,25.25,23.85,23.95,,79295477,0.0,0.0
2016-07-04,24.0,24.7,23.75,24.55,,32205818,0.0,0.0
2016-07-05,24.2,24.45,24.15,24.35,,9773700,0.0,0.0
2016-07-06,24.3,24.3,23.85,23.85,,12695100,0.0,0.0
2016-07-07,24.1,24.2,23.9,23.9,,6052750,0.0,0.0
2016-07-11,24.15,24.2,24.0,24.1,,9658458,0.0,0.0
2016-07-12,24.1,24.95,24.0,24.8,,22004750,0.0,0.0
2016-07-13,24.95,26.0,24.9,25.8,,45955834,0.0,0.0
2016-07-14,26.8,27.25,26.5,26.6,,73917826,0.0,0.0
2016-07-15,26.95,27.1,26.6,26.9,,42281291,0.0,0.0
2016-07-18,26.8,26.85,26.2,26.5,,20084235,0.0,0.0
2016-07-19,26.6,26.75,26.45,26.65,,9831571,0.0,0.0
2016-07-20,26.65,26.65,26.4,26.65,,6362440,0.0,0.0
2016-07-21,26.65,26.8,26.5,26.6,,7941853,0.0,0.0
2016-07-22,26.6,26.65,26.2,26.25,,7791560,0.0,0.0
2016-07-25,26.25,26.55,26.15,26.3,,5801988,0.0,0.0
2016-07-26,26.4,27.0,26.15,27.0,,23098248,0.0,0.0
2016-07-27,26.9,26.9,26.4,26.85,,18404176,0.0,0.0
2016-07-28,26.6,26.6,26.15,26.2,,11148253,0.0,0.0
2016-07-29,26.25,26.25,26.0,26.0,,8439505,0.0,0.0
2016-08-01,26.1,26.3,26.0,26.25,,5508449,0.0,0.0
2016-08-02,26.2,26.2,26.0,26.0,,3621296,0.0,0.0
2016-08-03,25.9,26.0,25.7,25.85,,2951870,0.0,0.0
2016-08-04,25.9,26.1,25.8,26.1,,2662200,0.0,0.0
2016-08-05,26.25,26.3,26.05,26.15,,4106080,0.0,0.0
2016-08-08,26.25,26.3,26.05,26.3,,4024180,0.0,0.0
2016-08-09,26.2,26.3,26.1,26.25,,3674660,0.0,0.0
2016-08-10,26.45,26.9,26.3,26.8,,18909840,0.0,0.0
2016-08-11,26.7,26.8,26.45,26.8,,9704600,0.0,0.0
2016-08-12,26.8,26.9,26.65,26.65,,5661495,0.0,0.0
2016-08-15,26.75,26.8,26.6,26.65,,5960061,0.0,0.0
2016-08-16,26.75,26.95,26.65,26.7,,7163900,0.0,0.0
2016-08-17,26.7,26.8,26.4,26.5,,4108413,0.0,0.0
2016-08-18,26.5,26.5,26.4,26.45,,3897593,0.0,0.0
2016-08-19,26.5,26.65,26.2,26.3,,6349331,0.0,0.0
2016-08-22,26.4,26.55,26.25,26.55,,5770500,0.0,0.0
2016-08-23,26.55,26.55,26.3,26.4,,2678785,0.0,0.0
2016-08-24,26.5,26.65,26.4,26.6,,5792987,0.0,0.0
2016-08-25,26.45,26.6,26.4,26.6,,3279187,0.0,0.0
2016-08-26,26.7,27.4,26.65,27.3,,26126736,0.0,0.0
2016-08-29,27.3,27.3,26.9,27.1,,9701995,0.0,0.0
2016-08-30,27.2,27.65,27.15,27.35,,11966448,0.0,0.0
2016-08-31,27.2,27.2,26.9,26.9,,8195240,0.0,0.0
2016-09-01,26.8,26.9,26.4,26.7,,7248772,0.0,0.0
2016-09-02,26.85,26.95,26.75,26.8,,8231410,0.0,0.0
2016-09-05,26.9,27.05,26.7,26.8,,7084129,0.0,0.0
2016-09-06,26.95,27.1,26.85,27.0,,10727275,0.0,0.0
2016-09-07,27.0,27.05,26.65,26.85,,9678820,0.0,0.0
2016-09-08,26.9,27.05,26.75,27.0,,9754555,0.0,0.0
2016-09-09,26.95,27.0,26.75,27.0,,9831470,0.0,0.0
2016-09-10,26.65,26.95,26.65,26.95,,5837050,0.0,0.0
2016-09-12,26.95,27.0,26.7,26.85,,9773163,0.0,0.0
2016-09-13,26.8,27.15,26.8,26.95,,14638000,0.0,0.0
2016-09-14,26.95,27.0,26.55,26.55,,8823052,0.0,0.0
2016-09-19,26.6,26.95,26.6,26.8,,10967457,0.0,0.0
2016-09-20,26.65,27.5,26.65,27.4,,23093559,0.0,0.0
2016-09-21,27.2,27.2,26.8,27.0,,23697839,0.0,0.0
2016-09-22,27.05,27.1,26.55,26.75,,22036245,0.0,0.0
2016-09-23,27.25,27.5,26.95,27.3,,46933452,0.0,0.0
2016-09-26,27.35,28.4,27.35,27.9,,42799430,0.0,0.0
2016-09-29,28.0,28.05,27.75,27.95,,27093537,0.0,0.0
2016-09-30,28.0,28.0,27.6,27.6,,13899130,0.0,0.0
2016-10-03,27.6,28.0,27.55,27.75,,9143940,0.0,0.0
2016-10-04,27.8,28.05,27.75,28.05,,14411195,0.0,0.0
2016-10-05,29.25,29.35,29.15,29.25,,94312312,0.0,0.0
2016-10-06,29.3,29.35,29.25,29.35,,27892817,0.0,0.0
2016-10-07,29.35,29.35,29.25,29.25,,21577086,0.0,0.0
2016-10-11,29.3,29.35,29.25,29.3,,30079030,0.0,0.0
2016-10-12,29.5,29.55,29.45,29.5,,30600983,0.0,0.0
2016-10-13,29.5,29.55,29.5,29.5,,20050401,0.0,0.0
2016-10-14,29.5,29.55,29.5,29.5,,8205087,0.0,0.0
2016-10-17,29.5,29.55,29.5,29.55,,7395914,0.0,0.0
2016-10-18,29.55,29.6,29.5,29.6,,14533484,0.0,0.0
2016-10-19,29.55,29.6,29.55,29.6,,7689388,0.0,0.0
2016-10-20,29.55,29.6,29.55,29.55,,6716003,0.0,0.0
2016-10-21,29.6,29.6,29.5,29.5,,5251087,0.0,0.0
2016-10-24,29.55,29.55,29.5,29.5,,3959353,0.0,0.0
2016-10-25,29.55,29.6,29.5,29.5,,4063259,0.0,0.0
2016-10-26,29.55,29.6,29.5,29.55,,7430994,0.0,0.0
2016-10-27,29.55,29.6,29.55,29.55,,5951628,0.0,0.0
2016-10-28,29.55,29.6,29.55,29.6,,5236954,0.0,0.0
2016-10-31,29.55,29.6,29.55,29.55,,15539937,0.0,0.0
