ticker,date,market,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_reuse,future_data_violation_count,checkpoint_path
00631L,2018-05-08,TWSE,35.06,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180501&stockNo=00631L&response=json,5b7899e6bf1c0a5c6e355df6de38537c4c9d159155ecf89a487925179a195561,2026-07-30T03:03:19+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-05.json.gz
00631L,2018-05-31,TWSE,36.14,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180501&stockNo=00631L&response=json,5b7899e6bf1c0a5c6e355df6de38537c4c9d159155ecf89a487925179a195561,2026-07-30T03:03:19+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-05.json.gz
00631L,2018-06-19,TWSE,36.26,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180601&stockNo=00631L&response=json,8830c1cdfc258715b653d57a6732e44b5ac035e9e7379d2dd416fd5ec6798c21,2026-07-30T03:03:20+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-06.json.gz
00631L,2018-07-02,TWSE,36.37,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180701&stockNo=00631L&response=json,fce50880ed8c05fba874f41e5b5b461c79e0b39783a9b9195967bd2e8b3e66b8,2026-07-30T03:03:22+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-07.json.gz
00631L,2018-07-31,TWSE,40.18,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180701&stockNo=00631L&response=json,fce50880ed8c05fba874f41e5b5b461c79e0b39783a9b9195967bd2e8b3e66b8,2026-07-30T03:03:22+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-07.json.gz
00631L,2018-08-17,TWSE,38.25,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180801&stockNo=00631L&response=json,8420d451dcbfb6df3d32398d5e5793a09da5a8a4cccc3d47925900ea614092b2,2026-07-30T03:03:23+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-08.json.gz
00631L,2018-08-29,TWSE,41.14,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180801&stockNo=00631L&response=json,8420d451dcbfb6df3d32398d5e5793a09da5a8a4cccc3d47925900ea614092b2,2026-07-30T03:03:23+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-08.json.gz
00631L,2018-08-31,TWSE,40.86,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180801&stockNo=00631L&response=json,8420d451dcbfb6df3d32398d5e5793a09da5a8a4cccc3d47925900ea614092b2,2026-07-30T03:03:23+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-08.json.gz
00631L,2018-09-28,TWSE,40.7,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180901&stockNo=00631L&response=json,921a9fa1c905abef16f52ff259ea43584ca0fee8f109ec7c38989a31779358ac,2026-07-30T03:03:24+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-09.json.gz
00631L,2018-10-03,TWSE,40.01,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181001&stockNo=00631L&response=json,b058d5fada31b92fec40fe18071347a2959892ed79dd759a95e4c19c560fbe2e,2026-07-30T03:03:27+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-10.json.gz
00631L,2018-10-22,TWSE,33.46,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181001&stockNo=00631L&response=json,b058d5fada31b92fec40fe18071347a2959892ed79dd759a95e4c19c560fbe2e,2026-07-30T03:03:27+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-10.json.gz
00631L,2018-10-31,TWSE,31.9,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181001&stockNo=00631L&response=json,b058d5fada31b92fec40fe18071347a2959892ed79dd759a95e4c19c560fbe2e,2026-07-30T03:03:27+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-10.json.gz
00631L,2018-11-14,TWSE,32.08,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181101&stockNo=00631L&response=json,f04cbac042328efa6dc50078fb5ac015b983dbe6494a4a228d3a6035dc4c567f,2026-07-30T03:03:28+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-11.json.gz
00631L,2018-11-29,TWSE,32.64,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181101&stockNo=00631L&response=json,f04cbac042328efa6dc50078fb5ac015b983dbe6494a4a228d3a6035dc4c567f,2026-07-30T03:03:28+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-11.json.gz
00631L,2018-11-30,TWSE,32.55,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181101&stockNo=00631L&response=json,f04cbac042328efa6dc50078fb5ac015b983dbe6494a4a228d3a6035dc4c567f,2026-07-30T03:03:28+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-11.json.gz
00631L,2018-12-11,TWSE,31.38,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20181201&stockNo=00631L&response=json,c39d4b96f082f860ecc5284501dfda99e263586d5115eaaeaac1f293ab04a750,2026-07-30T03:03:29+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2018-12.json.gz
00631L,2019-01-02,TWSE,30.47,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190101&stockNo=00631L&response=json,770235cd1275d0fc7d4db2aa3aa168567f6e68da2b610236c6f2146e1b171e62,2026-07-30T03:03:31+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-01.json.gz
00631L,2019-01-30,TWSE,32.9,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190101&stockNo=00631L&response=json,770235cd1275d0fc7d4db2aa3aa168567f6e68da2b610236c6f2146e1b171e62,2026-07-30T03:03:31+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-01.json.gz
00631L,2019-02-27,TWSE,35.8,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190201&stockNo=00631L&response=json,58120f37e8b58de688146d925e72c8bf427df407dbf95236eebf467d0409dfd0,2026-07-30T03:03:33+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-02.json.gz
00631L,2019-03-29,TWSE,37.33,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190301&stockNo=00631L&response=json,437493fa4ecc9e6822914a30dd7b0e3b3dbdd00015aca7fb66a5aa1ac676c62b,2026-07-30T03:03:34+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-03.json.gz
00631L,2019-04-30,TWSE,40.38,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190401&stockNo=00631L&response=json,6d2bc7398c6b4f1139e24960acd4447062c48b6304598f13ee6d252087aba18a,2026-07-30T03:03:35+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-04.json.gz
00631L,2019-05-14,TWSE,37.44,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190501&stockNo=00631L&response=json,d0d16f82986df6085e8ba569d9135d6ec715a0877135140bba74db1dd0bdcb06,2026-07-30T03:03:37+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-05.json.gz
00631L,2019-06-03,TWSE,36.61,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190601&stockNo=00631L&response=json,1eb64accd87ca843da638f5d6094fbf659f0de95b3353fca8c6e908337972b33,2026-07-30T03:03:39+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-06.json.gz
00631L,2019-06-28,TWSE,38.75,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190601&stockNo=00631L&response=json,1eb64accd87ca843da638f5d6094fbf659f0de95b3353fca8c6e908337972b33,2026-07-30T03:03:39+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-06.json.gz
00631L,2019-07-31,TWSE,40.9,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190701&stockNo=00631L&response=json,52a511eaaf84a279f8f33f43281e554d9e4ecc7bb8e935fb37e538ec4041a706,2026-07-30T03:03:40+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-07.json.gz
00631L,2019-08-06,TWSE,38.34,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190801&stockNo=00631L&response=json,2f25136b19352df697dd03ad240e106e44750a0c5a33b96d3f6d5ce734fad0e8,2026-07-30T03:03:42+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-08.json.gz
00631L,2019-08-19,TWSE,39.11,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190801&stockNo=00631L&response=json,2f25136b19352df697dd03ad240e106e44750a0c5a33b96d3f6d5ce734fad0e8,2026-07-30T03:03:42+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-08.json.gz
00631L,2019-08-29,TWSE,38.89,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190801&stockNo=00631L&response=json,2f25136b19352df697dd03ad240e106e44750a0c5a33b96d3f6d5ce734fad0e8,2026-07-30T03:03:42+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-08.json.gz
00631L,2019-09-11,TWSE,41.48,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190901&stockNo=00631L&response=json,4548ce1a7ae19afaa7201cb9c673f7db8b41c54b3317e17e3475e01c430786a2,2026-07-30T03:03:44+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-09.json.gz
00631L,2019-09-27,TWSE,42.18,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190901&stockNo=00631L&response=json,4548ce1a7ae19afaa7201cb9c673f7db8b41c54b3317e17e3475e01c430786a2,2026-07-30T03:03:44+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-09.json.gz
00631L,2019-10-31,TWSE,47.08,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20191001&stockNo=00631L&response=json,557d634f621f9cfca32625c6edea44bdcf3d5610ffefd19b67d8e47a43d9bc27,2026-07-30T03:03:45+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-10.json.gz
00631L,2019-11-29,TWSE,48.38,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20191101&stockNo=00631L&response=json,9f2d13df467bb16d286900cf16858e56eaf177dd9652d35d890aed0ce38c154d,2026-07-30T03:03:47+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-11.json.gz
00631L,2019-12-02,TWSE,48.7,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20191201&stockNo=00631L&response=json,9bbd9dfa4ebce5a18417c222c647953a895b599b2a87c4b437867c8860510f99,2026-07-30T03:03:49+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-12.json.gz
00631L,2019-12-12,TWSE,52.3,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20191201&stockNo=00631L&response=json,9bbd9dfa4ebce5a18417c222c647953a895b599b2a87c4b437867c8860510f99,2026-07-30T03:03:49+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-12.json.gz
00631L,2019-12-31,TWSE,53.55,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20191201&stockNo=00631L&response=json,9bbd9dfa4ebce5a18417c222c647953a895b599b2a87c4b437867c8860510f99,2026-07-30T03:03:49+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2019-12.json.gz
00631L,2020-01-31,TWSE,48.87,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200101&stockNo=00631L&response=json,c2a2eda36e60a9dc5da4f4a96b5f3022a256b101f408e52a3238a999722f4aee,2026-07-30T03:03:53+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-01.json.gz
00631L,2020-02-12,TWSE,51.45,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200201&stockNo=00631L&response=json,2a88d7bb35634ac3892175238a7204fa9f16075025f404c18414b355434595a9,2026-07-30T03:03:54+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-02.json.gz
00631L,2020-02-24,TWSE,49.21,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200201&stockNo=00631L&response=json,2a88d7bb35634ac3892175238a7204fa9f16075025f404c18414b355434595a9,2026-07-30T03:03:54+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-02.json.gz
00631L,2020-03-26,TWSE,34.3,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200301&stockNo=00631L&response=json,be9327b13cd210dfbda2f075cccc12f3397df091bacb99022b169cb4692e40c6,2026-07-30T03:03:56+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-03.json.gz
00631L,2020-03-31,TWSE,33.94,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200301&stockNo=00631L&response=json,be9327b13cd210dfbda2f075cccc12f3397df091bacb99022b169cb4692e40c6,2026-07-30T03:03:56+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-03.json.gz
00631L,2020-04-30,TWSE,44.69,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200401&stockNo=00631L&response=json,f5cc0566c9e72938347e2c84b125c848144bc923bfc6f3b114fa2e12592926d0,2026-07-30T03:03:57+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-04.json.gz
00631L,2020-05-29,TWSE,44.67,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200501&stockNo=00631L&response=json,4264ff3d0291076681c0322546e9c5f4b3a60874c1ff820400708548c4b9c968,2026-07-30T03:03:58+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-05.json.gz
00631L,2020-06-30,TWSE,50.8,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200601&stockNo=00631L&response=json,c740ad282c3651ee64ef24e53e88b807de504aeaf8568d90586c5b70bb986143,2026-07-30T03:04:00+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-06.json.gz
00631L,2020-07-31,TWSE,63.95,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200701&stockNo=00631L&response=json,412b8ca361802df16e49d125f0e3606c484f5999f29b3c0e8146547ae8930141,2026-07-30T03:04:01+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-07.json.gz
00631L,2020-08-24,TWSE,63.8,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200801&stockNo=00631L&response=json,5cdc166b65ac33e77184c7dc4b331ef2b8786e7b9ce805b72e7f70e4d571169b,2026-07-30T03:04:03+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-08.json.gz
00631L,2020-09-09,TWSE,63.65,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200901&stockNo=00631L&response=json,ffc2562d19952e7527c9721e463cc6fed0f6b14bd59441e3d441ceb3c36657bd,2026-07-30T03:04:06+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-09.json.gz
00631L,2020-09-23,TWSE,63.75,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200901&stockNo=00631L&response=json,ffc2562d19952e7527c9721e463cc6fed0f6b14bd59441e3d441ceb3c36657bd,2026-07-30T03:04:06+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-09.json.gz
00631L,2020-10-07,TWSE,65.8,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20201001&stockNo=00631L&response=json,fedc4c4a0b682737056b0758710915e27a9929f26bc96bd740a8237671765516,2026-07-30T03:04:08+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-10.json.gz
00631L,2020-10-30,TWSE,63.5,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20201001&stockNo=00631L&response=json,fedc4c4a0b682737056b0758710915e27a9929f26bc96bd740a8237671765516,2026-07-30T03:04:08+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-10.json.gz
00631L,2020-11-30,TWSE,77.3,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20201101&stockNo=00631L&response=json,fdcf41974e6487036ddbb26f64aaf8d991601e85e17ee627ea1688b0ac3d7316,2026-07-30T03:04:10+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-11.json.gz
00631L,2020-12-31,TWSE,90.0,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20201201&stockNo=00631L&response=json,03e834b87869e2d36f80bad1772f484454235f833719dcff3ecbf6300a9af3e3,2026-07-30T03:04:11+00:00,authorized_official_ticker_month_route,0,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_three_strategy_exact_raw_close_fill_20260730\checkpoints\00631L\2020-12.json.gz
