route,payload,payload_hash,raw_cache_path,response_hash,route_status,route_error,retry_count,retrieved_at_utc,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,source_id,source_url,market,source_quality,raw_sha256,response_bytes,records_total,selected_ticker_candidate_records,archive_coverage_policy,used_for_no_event_proof
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040116"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",7ff032f68c3e5194969379be380716c95ff38aa804f2009d5b9079dbd89c0f90,raw_cache\2330_104_01_13_detail.json,22eff4cfa93916a70d1b3c546b85c3d0509182233d85a60b7097c795c69062c7,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040116"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",6ccef4ab8531ff00f008e0293249ccb80e384b4651a3a7bafe5acca4376a24c7,raw_cache\2330_104_01_14_detail.json,e090a110996362494510b4081b058b9e76242f76e56fe53e634ab07c23c900ca,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040119"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",64c05d282107243e1c445ff499712db60d97eb31e488d7afb86ef8ba64f7fb97,raw_cache\2330_104_01_15_detail.json,9461b59fdab5a837088faee65c1ccfaadff8b8ebee670527465a460f6bf6ebae,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040120"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",9c720533f99689ee94852ca15f680419b4ddd186354d7e426a6d178069873344,raw_cache\2330_104_01_16_detail.json,aab301be3f2f27cc496bc51119bb214c7f9904cd170aa364c9353c59129ab575,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040121"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",5e7520d82ceb11d021b813b945da466e8c46c8020dddcb532626bc6670bfefb3,raw_cache\2330_104_01_17_detail.json,efc598af54f0edd8566b4790a54b2531dd1f18faa9a9af15ab2ccf725d805238,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040127"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",2eaa29517cb57aa4f6394d9caaf99d7fb4d2861e6309932ea2175facf2417ca0,raw_cache\2330_104_01_18_detail.json,40e2cfca262efab95d153d62885070a57f69c7b66e493c222c046c3aa1cdad60,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040128"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",6ab7988d5de906be9f94a3b22ea9795e14239bd483c18fe0b13497388f223c6d,raw_cache\2330_104_01_19_detail.json,cc262b26b6cf35dbfc8a89794fa596934ac4bc18a710ac715e36e09f24702b01,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040129"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",859104b271baede27a70681fb04d61d28922ae5dafe2766f41013147e6fc6648,raw_cache\2330_104_01_20_detail.json,3bccfc182f04ba25a85e9d454adc490f61f31f1edf4f210f2913eeb69341dc5e,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""02"", ""year"": ""104""}",29fd72e368380e56cb85a517805893f62ed18ed20f2cce9961947f56fc2c4b1c,raw_cache\no_event_2330_104_02_list.json,dac77db6b19c75fc259affdbc50b330ce93b482a2ff87fbfbfacf64984ac4a55,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040202"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",79287ae89ec56ec68d5d308b20d05bee8c2dd7f42d0d6c9d912ba80c0b96f5d5,raw_cache\2330_104_02_0_detail.json,0d89cac74a0dbde648e12b87f1361a356e580c03527975fb3d0e335a0ee7c0f4,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040202"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",46af442e00c16809de366702e2d15055d27cb55bc069489fbfd949439846b1a2,raw_cache\2330_104_02_1_detail.json,283aa059dc05111f96bbc4a9a1ec2566a1bf0e6b13430f8bb31a88778793981c,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040203"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",5a3abc8e145608e3eb89093d922bf981e94213cf86912f3ce57d43c86ac866f5,raw_cache\2330_104_02_2_detail.json,723a08bc47c53957111377d285e5702376e3c9f4fffa7d7ec055361393248cd9,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040205"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",cd9cba94487e3b361efc764dbfd3c0710149555859836c8e5b8ef7a9409e6f1e,raw_cache\2330_104_02_3_detail.json,d5629f5b06a88f42dd4ae1d144a5516a01caa40fa0029caf30c9748a1a3480a1,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040206"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",42eaa2692bb188fe3e74e93cf7cc3b34d527c6c67e2320a584f5f186e05c676a,raw_cache\2330_104_02_4_detail.json,557f25fa8c89f13e18f04405152052c70b0e83702808520270887d6a88dc6453,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040206"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",4e2c47a725a0eb95ba9f61c2a76d032dc0d579466aebde326363bbb6a685e630,raw_cache\2330_104_02_5_detail.json,250af84dfdb6e8d7f842d4ec2aae73a14839c746767d9d962bea3cd9cf15129d,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040209"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",8d26c31415dff7cae19987b28f50632fd1ee4a5ca2bbdff1f30fa05257f55bc8,raw_cache\2330_104_02_6_detail.json,00891f2729e04c2f32a7c461182d4583ab622e6e1b27132b8bf8aaebb96ced49,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040210"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",484ca07c6a6d7d27e5248a2a9e4bcdf23aa1efc356fbcd155cc5a995381b5c26,raw_cache\2330_104_02_7_detail.json,b3edd19b7cddfc80e8b6ab77669881ee7ebb21d96952b2d3c20b3f8bf646eadc,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040210"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",4fd4d5cc92e627a2ac00cab9b0e8b188eab5b7171427aac937745454653d0e4b,raw_cache\2330_104_02_8_detail.json,0d08e1c9de9c6f8bdda5fc77aca541704f2679d8e294241fe56e1ab0768b5f7f,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040210"", ""marketKind"": ""sii"", ""serialNumber"": ""3""}",ed33c6e08c43a0fe39ecdf4a475554727f88e9ec18b9041e29cce25b4f9641b0,raw_cache\2330_104_02_9_detail.json,2df5379bdefde203d5cabbf235a97b1c0e314bb45a68e5b866804ecfa4ede4c2,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040210"", ""marketKind"": ""sii"", ""serialNumber"": ""4""}",984d63bf116de8fb98bd2f4097f265845acb4471ff2f0cf9af249d844394aab8,raw_cache\2330_104_02_10_detail.json,970cacd3b4969e71bd2838e5fe901ccd67eae4fc43f40cb9c73ce2dacbaf8275,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040210"", ""marketKind"": ""sii"", ""serialNumber"": ""5""}",1a883765321a9af1ac5d81ac1daa1eb98c7ef62699786257ed0b9262a5556627,raw_cache\2330_104_02_11_detail.json,ec0e6508cb9475e68b8e6c4dfadc48c032e331f2601153fbc1f9ad231caa0942,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040210"", ""marketKind"": ""sii"", ""serialNumber"": ""6""}",0da20c8efb6027e029c325cd041ca7d8d84906e87018cd29eea42b39ab863ed6,raw_cache\2330_104_02_12_detail.json,0b1ead0ab6fa65ea06e751dd7bc9e306bc55f9358b33cff2a2de18450ef61c5c,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040210"", ""marketKind"": ""sii"", ""serialNumber"": ""7""}",c724a1762f677adf169897829ff84916dea1a50becfdcfb5a021c4b55c220a29,raw_cache\2330_104_02_13_detail.json,b1ecd662c548a765323610515d9fbbe345e8ddb1ec0be705dfcce79449e7b8b4,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040210"", ""marketKind"": ""sii"", ""serialNumber"": ""8""}",1d6733f0756140b329886a2c62d850a7e1aaf99d46ac97a196bd98cb71d5af73,raw_cache\2330_104_02_14_detail.json,c39dfd873f440aa252316c27fce527b302b9fb9ab6837d75c4fb42103fbb7312,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040212"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",5cfd9cf4e148dde5f35b5905ebc77c2859e3852198c75c21a011dc749fca61a1,raw_cache\2330_104_02_15_detail.json,2c476138d0a29cbefeea234b13978165a8faddd39bb5f7fecbede82f942b87f0,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040212"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",242b4e9a8bb9d2817594cd69307a4a772ce017e90fc2d84f3332d843ee36f404,raw_cache\2330_104_02_16_detail.json,777d21b4379055e379fe84113f5cb3b6ade1899d6e71089ce58dca1568450d1f,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040216"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",79a733778bf3df9c69369f7e536b4f4df1491f31af8ce887d053f74734944d5c,raw_cache\2330_104_02_17_detail.json,1e30a164d73f4255f8d69af364613eea6435acccf28e885771f3f87c702c482d,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040217"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",73da0a8f7f114a7d80af4be940b424e34cec9fead43f181dd2e23d8a4c585d07,raw_cache\2330_104_02_18_detail.json,e8e75f6fedcada54f20c14d31d80b2fc1c367706b3e2f21d2a9444027ac236f6,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040224"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",db5ecf5506b800a506cb68eab36dbeb9a4173b222794451833fb37da6e6da968,raw_cache\2330_104_02_19_detail.json,e0d04c95c7383b16acf9dfe378352f6c568f1b75f40bcaf7c1ffb5456046efae,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1040225"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",d4976e539565e7dff8332286efcb6601d9ea83f973f2bc9f476a95b36aa2e204,raw_cache\2330_104_02_20_detail.json,68f503dec671ae69235ed008af2662b108f3fa0c005170b409d96312ffe20a88,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""12"", ""year"": ""108""}",aab4e15c6d339a15e90f6a124b0d74710903b9c2f8159ad02a3d2fb022b14b2f,raw_cache\no_event_2330_108_12_list.json,2206c58863eb542668b89053614d2f7c99e0cef3136bc0c6b529a93a518ebd67,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1081202"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",84b3ee4d88e03389a7d2f96ecb2da49b3f0f974aa698b6c403985c4954cb9dfc,raw_cache\2330_108_12_0_detail.json,392c3e1c1023045db5faa8d76bcbb7d430f4b0f251d1941d1bd76eeaa1998df3,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1081202"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",12573c64c008c70e74956a40c473ecc45e5fee6d617c0990b99513bfa1afc764,raw_cache\2330_108_12_1_detail.json,aa68096f7e14b0f90969f88fa6e07f7e61c0283cab6e7b1e698d2e639728db37,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1081210"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",41b45c821b519e1cf4708a743f65324d36a7680778b5e87daa2882690577a17d,raw_cache\2330_108_12_2_detail.json,2bdcb4df6f28f1b08d1ee2a675651d297524949a4d187dbd7b3924dafb051a5d,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1081210"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",97aee618c6319c095036bf630e5bed8db2d9d4f79358614a27d9ddef7f599624,raw_cache\2330_108_12_3_detail.json,5e336b2ce9679e240c2e3adec9a00cb0043ec04d0687942ce804b2f8e8b92b2d,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1081211"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",472ca5ffbe72ff37fc78ef9beb37fdaa376d30fc12a3827a3f9422ab98d71c35,raw_cache\2330_108_12_4_detail.json,1b0adca5e4935f15ea550fa6e132df5878cc7fa2050442ed8ea1edb3148ee252,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1081212"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",12131cb626f86dfd409f761eb8c8712e5b85ca5fdd01b6efe158d20c251190f2,raw_cache\2330_108_12_5_detail.json,7954faed5f81063a106962b281edc8534570d25048f4c5277c6a360d9511d0e1,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1081212"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",1bf6e94861d878568c143329ea267cf77d1e7689f8f8a55c43cb230f0e7665f4,raw_cache\2330_108_12_6_detail.json,bc8ae6109d87122379da930bbaf513bf882c0ebc316fca966f52b9e15e8df118,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1081213"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",63082f7879a6726e98085154002b2626dc51fa2990ef850faf567932fb04c18a,raw_cache\2330_108_12_7_detail.json,866ac01880255bc2001f3c77291d28747797229420c8bb280311639ddea5c313,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1081219"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",eb64e8c918e00a500a1f8c40273b3ec5dc5fa82ab9125644dfd6d614cae5f6e6,raw_cache\2330_108_12_8_detail.json,3a79ce27ed0cb3ef0f59e54b3f1c642d7e0225b93b5d054ec31eacaf9df1d89a,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1081223"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",d854410ae1486448f66e60764e0bb9bac26663054210fa86af4c983db07beacb,raw_cache\2330_108_12_9_detail.json,fe0aa349180e739ff47bcc79e94c0d1b19a5ee804e6f939fec59a63432a31369,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1081227"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",eea1128d6c2ce5c76e4dfce21e272d0712c516bfc1fab79759875f01a2a787ec,raw_cache\2330_108_12_10_detail.json,b21505e74136d95c79b88ac6ba41f170e377fc30344f4208972db354579c6edf,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""03"", ""year"": ""112""}",74183c93becce9853838baccb4cb3bc7e15e6e8df8165fb6818b6fa357bd84d3,raw_cache\no_event_2330_112_03_list.json,c6799eb314562ef06078df49d4836848cbe59997eb2c47a0bd5d39c30926cc97,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120301"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",33b8d3694bb762d13c260445e77c2e6d846f578c806cad1a8d6d36c0b0f5ab64,raw_cache\2330_112_03_0_detail.json,ca4b464d582954cee650a43406e21173bcfc690654490927d08f03fd3a4156c6,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120301"", ""marketKind"": ""sii"", ""serialNumber"": ""3""}",65c10681f6355eece05f4aa9c5a6262d0ddb23e9de01bc79caf2a58820da9499,raw_cache\2330_112_03_1_detail.json,65f857bf8281fb98caaec9fc8718774082ceae12b7434e4de44cafd7631b0283,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120302"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",e7a835267f1ec991c9a4c9c04f33919931e2c5c6b5230b35d1f7c26a76eb4764,raw_cache\2330_112_03_2_detail.json,f2d6d861b8a63ff65fc1c0a53d1f1b76cb571324ba127beb30c76cc9f30d2076,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120306"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",dc8b635b5c492b818249cb2a54b9d4c25180f119f3cfe1a8342f7822aeb2037c,raw_cache\2330_112_03_3_detail.json,344873dc21ba2289e8b15a7683a41901e74849ea9c36873bb8fb3b4ec47c2508,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120306"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",f347ce0f42e0496d59edc80bcaaac26b1730f45e140364e30af2345e7b745d1a,raw_cache\2330_112_03_4_detail.json,ca2f2ad238b1a655ee9c3ffb4d27bf01a998b25d9d1ca5e3bf605285ec30261d,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120306"", ""marketKind"": ""sii"", ""serialNumber"": ""3""}",d381452ea20391d4302d43b8486e7d174ce2c269ce6d2edd8c3d444b11ef5c38,raw_cache\2330_112_03_5_detail.json,75306173fd41dea7b51e01cf3487b1ba30a50eebff7eb976eb6ca444015173aa,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120308"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",7e2239460af5d046e47c24b8865926226728ed8e8dd325a220e8c7b5f2d72ca3,raw_cache\2330_112_03_6_detail.json,f7e20fe911c475989b163306ee9921031460a5f9e503209cb1a6f9a5c29a679d,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120309"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",0c88ded5423af57823b862e4b7303aebf7571c55c9548ebbb4d020368bb69222,raw_cache\2330_112_03_7_detail.json,f02322db8d487e068c418f81a51a9b2d12ad5a7c982c4a3f3a2ba20a7b0f10a0,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120310"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",9211726e0b353da0f42778564ceacd0459e1b0a7cb666f37bbe9f287e49db063,raw_cache\2330_112_03_8_detail.json,c62e358e769e766e377261239fcd3db8b489d63263b5a6826e726d19628cc058,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120315"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",3284973b4e6b97c0dc0cd1d776f2cfe5629e277f823411a19b0c6b92093f30a7,raw_cache\2330_112_03_9_detail.json,d82113221cc7a4984c6ac5c976e780483e19791a707a883724c3d5e35151fc6b,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120315"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}",d971676754d6c7ff6ca8d10d6d848ba419ffc7653ddf93456d6ef87e7d760c11,raw_cache\2330_112_03_10_detail.json,757c5f3dd2ecce65e0aed740bdc48e289a6dfc8ab5d2821856dcd26017c99f90,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120317"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",6e6a585a8c228fdc0bf3a7d4a37f5d3b044450a503e596c4405ec5373eb021ba,raw_cache\2330_112_03_11_detail.json,5c6260e95c2ac10f78637b85f19241e2c051f787b5571c376b58eb18c16e9517,cache_hit,,0,2026-07-10T10:43:04+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120328"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",2aa05c0873a7e0e3c2d63f308f08ed0657804666ecee60dd358f18d08a55cfa9,raw_cache\2330_112_03_12_detail.json,d3bb55aaaf78cdc7e6ef15a513127ac3836a0cf3a020f09f5ca8d7a4ce541824,cache_hit,,0,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120330"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",14b2a953757316a3018d7617b13c9aa8304cacff7879a6c4178b5ca3455b8686,raw_cache\2330_112_03_13_detail.json,15ec3932dc21a13d9e98f9c35f99e5029c46413eee392a891bcd91f6060e1529,cache_hit,,0,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1120331"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",80da452429114c4321b75621cf40bc80f7488f096402c33a17bcdb23b0d0d682,raw_cache\2330_112_03_14_detail.json,58e258766aef622003d5e4a61c4505e5d4d2393f3f931a4b153e051a6aa47689,cache_hit,,0,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01,"{""companyId"": ""2330"", ""firstDay"": """", ""lastDay"": """", ""month"": ""06"", ""year"": ""115""}",1ce8d0a586b28a0fd06500ca561a9536db533a21036348fdedce199bfb79cb03,raw_cache\no_event_2330_115_06_list.json,58743fb657a1535052a7da55f1af9dc1a620e593e1f712541488b447fc629e55,cache_hit,,0,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
t05st01_detail,"{""companyId"": ""2330"", ""enterDate"": ""1150601"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}",3347dd56ab5546ad0815dcece907e48f0c9d9a1c71b3b6ce167965a0cce6e1b9,raw_cache\2330_115_06_0_detail.json,e1408182fcd348f6c8cad5204bc7b7ae7258a99dbabd9c2282690bc56d37ae4e,cache_hit,,0,2026-07-10T10:43:05+00:00,0,False,False,False,False,False,False,False,True,False,,,,,,,,,,
