date,ticker,market,open,high,low,close,volume,turnover_value,source_url,source_route,source_quality,adjustment_policy,raw_sha256,raw_cache_path,retrieval_time_utc,future_data_violation_count
2025-04-01,1522,TWSE,54.1,55.0,53.8,54.5,724933.0,39555571.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=1522&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,80ffd270953a7bc2025d46d87cd824b93ec7c56c5c24f4249df624b2929554f4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_1522_2025-04.json,2026-07-12T05:14:30.096355+00:00,0
2026-02-24,3680,TPEx,411.5,420.0,407.0,416.5,987.0,409085.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3680&date=2026%2F02%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,03bf153e3a973909c88f344fdc48e40155c676f0734f53d24b01463e46e6d6d9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_3680_2026-02.json,2026-07-12T05:14:31.044593+00:00,0
2026-02-25,3680,TPEx,418.0,427.5,416.0,423.0,1416.0,597180.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3680&date=2026%2F02%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,03bf153e3a973909c88f344fdc48e40155c676f0734f53d24b01463e46e6d6d9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_3680_2026-02.json,2026-07-12T05:14:31.044593+00:00,0
2026-02-26,3680,TPEx,426.0,435.0,419.0,425.5,1582.0,676641.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3680&date=2026%2F02%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,03bf153e3a973909c88f344fdc48e40155c676f0734f53d24b01463e46e6d6d9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_3680_2026-02.json,2026-07-12T05:14:31.044593+00:00,0
2024-03-01,4746,TWSE,111.0,111.0,107.5,108.0,1550983.0,168204188.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-04,4746,TWSE,108.0,108.5,106.5,107.0,1089609.0,116796118.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-05,4746,TWSE,111.0,117.0,110.0,110.0,6443122.0,728831924.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-06,4746,TWSE,109.5,112.0,104.0,104.0,5061829.0,539889536.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-07,4746,TWSE,104.5,104.5,100.5,103.0,3554852.0,363543200.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-08,4746,TWSE,102.0,106.0,101.5,102.0,2418353.0,250051956.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-11,4746,TWSE,103.0,103.0,99.9,99.9,1952100.0,196321685.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-12,4746,TWSE,101.0,102.0,100.0,100.0,1063820.0,107086412.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-13,4746,TWSE,101.0,101.5,97.0,97.0,2912703.0,286020546.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-14,4746,TWSE,97.0,102.5,96.8,101.0,2298103.0,230854956.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-15,4746,TWSE,100.0,101.0,99.1,99.8,1101239.0,110057236.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-18,4746,TWSE,101.5,101.5,100.0,100.5,726726.0,73339029.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-19,4746,TWSE,101.5,103.0,100.0,100.0,903592.0,91336847.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-20,4746,TWSE,100.5,101.0,99.1,99.3,858229.0,85526543.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-21,4746,TWSE,100.0,101.0,98.6,100.0,809914.0,80679644.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-22,4746,TWSE,101.0,101.0,98.7,100.5,1191630.0,118950401.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-25,4746,TWSE,100.5,103.5,100.0,102.5,2346553.0,240513735.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-26,4746,TWSE,104.0,108.0,103.0,103.5,3551600.0,374831491.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-27,4746,TWSE,103.5,113.0,103.0,112.0,7888081.0,868166104.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-28,4746,TWSE,110.5,113.0,108.5,109.0,2977350.0,329344808.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2024-03-29,4746,TWSE,110.0,111.0,106.0,107.5,2357358.0,255162021.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240301&stockNo=4746&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,144cc8daa4b913054ecea564562b95b6cb8a9c5f2baae5d5c1b1093c9e71d268,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_4746_2024-03.json,2026-07-12T05:14:31.170808+00:00,0
2026-05-04,4908,TPEx,223.0,235.0,223.0,235.0,630.0,146856.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-05,4908,TPEx,236.5,250.0,236.5,250.0,776.0,192000.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-06,4908,TPEx,267.5,274.5,230.5,246.5,9183.0,2315413.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-07,4908,TPEx,237.5,248.5,237.5,238.5,987.0,237054.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-08,4908,TPEx,238.5,238.5,223.0,229.5,801.0,183542.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-11,4908,TPEx,235.0,235.0,220.0,227.5,540.0,122496.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-12,4908,TPEx,233.0,243.0,233.0,237.0,558.0,132181.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-13,4908,TPEx,235.5,235.5,225.0,234.5,460.0,105322.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-14,4908,TPEx,244.5,244.5,236.5,240.0,441.0,105814.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-15,4908,TPEx,245.0,249.0,236.0,242.5,686.0,166313.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-18,4908,TPEx,238.0,238.0,227.5,235.0,379.0,87803.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-19,4908,TPEx,229.5,231.5,220.0,231.5,538.0,121508.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-20,4908,TPEx,235.0,248.0,235.0,247.0,748.0,182498.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-21,4908,TPEx,252.5,271.5,231.0,243.0,6427.0,1637868.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-22,4908,TPEx,249.5,267.0,248.0,267.0,4243.0,1108265.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
2026-05-25,4908,TPEx,293.5,293.5,285.0,293.5,1211.0,355030.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2026%2F05%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,c83987b58fe871323e7b2273171419d2f385bb2fc5a27a9f2df56fd8a548cd58,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_4908_2026-05.json,2026-07-12T05:14:31.253909+00:00,0
