ticker,market,month,source_url,source_route,http_status,route_status,row_count,raw_sha256,raw_cache_path,retrieval_time_utc,bytes,error
3526,TPEx,2026-03,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3526&date=2026%2F03%2F01&response=json,TPEX_TRADING_STOCK,200,accepted,22,1ecf4fb473fa96b10ccca96d161a62fe0686b2040bf1ef397ee061c77f8b60e7,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_phase_b_placebo_tradability_termination_pit_gap_fill_20260712\raw_audit_samples\TPEx_3526_2026-03.json,2026-07-12T01:26:18.289504+00:00,2376,
3583,TWSE,2026-06,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=3583&response=json,TWSE_RWD_STOCK_DAY,200,accepted,21,9afac52bce45dc37b813a13619b52172c9bb69359831a93a06a15d575bf1e4df,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_phase_b_placebo_tradability_termination_pit_gap_fill_20260712\raw_audit_samples\TWSE_3583_2026-06.json,2026-07-12T01:26:18.375504+00:00,2897,
3645,TWSE,2025-03,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250301&stockNo=3645&response=json,TWSE_RWD_STOCK_DAY,200,accepted,21,ba0908d652ac11823b36b0c22ddbd129df7d31f4928d75fb2aee7d88aff7d16a,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_phase_b_placebo_tradability_termination_pit_gap_fill_20260712\raw_audit_samples\TWSE_3645_2025-03.json,2026-07-12T01:26:18.476504+00:00,2777,
4919,TWSE,2023-07,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230701&stockNo=4919&response=json,TWSE_RWD_STOCK_DAY,200,accepted,21,f060d370e2a855ea052fdc462bc9ec51affe84551d74120541040a25cbbd134b,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_phase_b_placebo_tradability_termination_pit_gap_fill_20260712\raw_audit_samples\TWSE_4919_2023-07.json,2026-07-12T01:26:18.575507+00:00,2886,
5009,TPEx,2024-06,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5009&date=2024%2F06%2F01&response=json,TPEX_TRADING_STOCK,200,accepted,19,5cc2f15f37123ce5efaaa1450dfdf7f8aad484ddca0e9c2fd511e82755f2a318,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_phase_b_placebo_tradability_termination_pit_gap_fill_20260712\raw_audit_samples\TPEx_5009_2024-06.json,2026-07-12T01:26:18.666504+00:00,2105,
5439,TPEx,2023-08,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5439&date=2023%2F08%2F01&response=json,TPEX_TRADING_STOCK,200,accepted,22,031d1e8f55b97060e5a57b72763d01a2744a6042d6fcef3a4f509afdcbdffa80,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_phase_b_placebo_tradability_termination_pit_gap_fill_20260712\raw_audit_samples\TPEx_5439_2023-08.json,2026-07-12T01:26:18.747506+00:00,2391,
6206,TWSE,2025-08,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250801&stockNo=6206&response=json,TWSE_RWD_STOCK_DAY,200,accepted,21,23ce3d1e503a7734737d7a8b90718f5891f6bcebefd15ca98e9cc088a73605e2,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_phase_b_placebo_tradability_termination_pit_gap_fill_20260712\raw_audit_samples\TWSE_6206_2025-08.json,2026-07-12T01:26:18.808504+00:00,2838,
6209,TWSE,2026-06,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6209&response=json,TWSE_RWD_STOCK_DAY,200,accepted,21,7275a86b7c17c10610fb0fa98d96a38aed200d90a0d27038cc71392185661f9a,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_phase_b_placebo_tradability_termination_pit_gap_fill_20260712\raw_audit_samples\TWSE_6209_2026-06.json,2026-07-12T01:26:18.905508+00:00,2843,
6257,TWSE,2026-05,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260501&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,200,accepted,20,cf1a8d84ea818d31e4c8a145d49454dc1d79370c91d9c42acb1daefdc482a2b7,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_phase_b_placebo_tradability_termination_pit_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-05.json,2026-07-12T01:26:18.993504+00:00,2841,
6470,TPEx,2023-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6470&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK,200,accepted,21,3503eedae9777d3c6e1579e2e17d1e1047ac8dff005516c97863cd3a88120f3e,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_phase_b_placebo_tradability_termination_pit_gap_fill_20260712\raw_audit_samples\TPEx_6470_2023-07.json,2026-07-12T01:26:19.074504+00:00,2271,
8299,TPEx,2026-06,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8299&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,200,accepted,21,e516cca941076d0f3f0448130aeda5556133a0aa23940d212b4c4946dd167a21,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_phase_b_placebo_tradability_termination_pit_gap_fill_20260712\raw_audit_samples\TPEx_8299_2026-06.json,2026-07-12T01:26:19.137505+00:00,2626,
