path,size_mb,reason,restore_source,approval_required,delete_executed,move_executed,compress_executed
outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/yuanta_live_2_99.html,0.031,browser_artifact candidate from radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/yuanta_live_2_99.html,true,false,false,false
outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/yuanta_live_3_102.json,0.0,duplicate_raw_capture candidate from radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/yuanta_live_3_102.json,true,false,false,false
outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/yuanta_live_3_103.html,0.0,duplicate_raw_capture candidate from radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/yuanta_live_3_103.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_mops_home_fund_keyword_direct.html,0.0,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_mops_home_fund_keyword_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_mops_home_fund_keyword_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_mops_home_fund_keyword_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_phase3_extracted_api_url_direct.html,0.201,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_phase3_extracted_api_url_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_phase3_extracted_api_url_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_phase3_extracted_api_url_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_sitca_etf_home_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_sitca_etf_home_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_sitca_fund_query_home_direct.html,0.111,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_sitca_fund_query_home_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_sitca_fund_query_home_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_sitca_fund_query_home_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_taiwan_index_home_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_taiwan_index_home_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_twse_etf_home_direct.html,0.011,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_twse_etf_home_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_twse_etf_home_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_twse_etf_home_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_current_download_page_direct.html,1.03,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_current_download_page_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_current_download_page_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_current_download_page_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_current_ratio_page_direct.html,1.056,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_current_ratio_page_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_current_ratio_page_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_current_ratio_page_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_file_downloads_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_file_downloads_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_file_downloads_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_file_downloads_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_pcf_0050_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_pcf_0050_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_pcf_0050_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_pcf_0050_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_product_0050_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_product_0050_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_product_0050_wayback_available.json,0.0,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_product_0050_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_product_list_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_product_list_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_product_list_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_product_list_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_ratio_0050_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2014Q4_yuanta_etfapi_ratio_0050_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_mops_home_fund_keyword_direct.html,0.0,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_mops_home_fund_keyword_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_mops_home_fund_keyword_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_mops_home_fund_keyword_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_phase3_extracted_api_url_direct.html,0.201,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_phase3_extracted_api_url_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_phase3_extracted_api_url_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_phase3_extracted_api_url_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_sitca_etf_home_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_sitca_etf_home_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_sitca_fund_query_home_direct.html,0.111,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_sitca_fund_query_home_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_sitca_fund_query_home_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_sitca_fund_query_home_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_taiwan_index_home_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_taiwan_index_home_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_twse_etf_home_direct.html,0.011,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_twse_etf_home_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_twse_etf_home_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_twse_etf_home_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_current_download_page_direct.html,1.03,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_current_download_page_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_current_download_page_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_current_download_page_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_current_ratio_page_direct.html,1.056,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_current_ratio_page_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_file_downloads_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_file_downloads_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_pcf_0050_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_pcf_0050_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_pcf_0050_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_pcf_0050_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_product_0050_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_product_0050_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_product_list_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_product_list_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_product_list_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_product_list_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_ratio_0050_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_ratio_0050_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_ratio_0050_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2016Q1_yuanta_etfapi_ratio_0050_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_mops_home_fund_keyword_direct.html,0.0,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_mops_home_fund_keyword_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_mops_home_fund_keyword_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_mops_home_fund_keyword_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_phase3_extracted_api_url_direct.html,0.201,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_phase3_extracted_api_url_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_phase3_extracted_api_url_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_phase3_extracted_api_url_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_sitca_etf_home_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_sitca_etf_home_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_sitca_fund_query_home_direct.html,0.111,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_sitca_fund_query_home_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_taiwan_index_home_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_taiwan_index_home_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_twse_etf_home_direct.html,0.011,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_twse_etf_home_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_twse_etf_home_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_twse_etf_home_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_current_download_page_direct.html,1.03,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_current_download_page_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_current_download_page_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_current_download_page_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_current_ratio_page_direct.html,1.056,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_current_ratio_page_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_file_downloads_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_file_downloads_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_file_downloads_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_file_downloads_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_pcf_0050_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_pcf_0050_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_pcf_0050_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_pcf_0050_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_product_0050_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_product_0050_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_product_0050_wayback_available.json,0.0,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_product_0050_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_product_list_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_product_list_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_product_list_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_product_list_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_ratio_0050_direct.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_ratio_0050_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_ratio_0050_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2021Q4_yuanta_etfapi_ratio_0050_wayback_available.json,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_mops_home_fund_keyword_direct.html,0.0,duplicate_raw_capture candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_mops_home_fund_keyword_direct.html,true,false,false,false
outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_mops_home_fund_keyword_wayback_available.json,0.0,raw_source candidate from radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629,outputs/radar_tw50_0050_dated_api_disclosure_phase4_201411_202312_20260629/raw_sources/2023Q4_mops_home_fund_keyword_wayback_available.json,true,false,false,false
