ticker,name,market,report_period,match_status,market_available_at,accepted_subject,accepted_match_status,blocked_reason,after_close_next_trading_day_policy,quarter_end_date_used,query_response_datetime_used,conservative_deadline_proxy_used,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
6498,久禾光,TPEx,114Q3,accepted,114/11/05 16:25:45,"本公司民國一一四年度第三季合併財務報告業經
董事會決議通過",accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6498,久禾光,TPEx,114Q2,accepted,114/08/06 17:09:52,"本公司民國一一四年度第二季合併財務報告業經
董事會決議通過",accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6523,達爾膚,TPEx,115Q1,accepted,115/05/06 14:08:35,公告本公司董事會通過115年第1季合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6523,達爾膚,TPEx,114Q4,accepted,115/03/04 14:24:36,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6523,達爾膚,TPEx,114Q3,accepted,114/11/14 15:22:10,公告本公司董事會通過114年第3季合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6523,達爾膚,TPEx,114Q2,accepted,114/08/13 16:59:27,公告本公司董事會通過114年第2季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6548,長科*,TPEx,115Q1,accepted,115/05/04 18:42:05,公告本公司董事會通過115年第一季合併財務報告(每股面額0.4元),accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6548,長科*,TPEx,114Q4,accepted,115/03/10 16:13:25,公告本公司董事會通過114年度合併財務報告(每股面額0.4元),accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6548,長科*,TPEx,114Q3,accepted,114/11/05 17:07:34,公告本公司董事會通過114年第三季合併財務報告(每股面額0.4元),accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6548,長科*,TPEx,114Q2,accepted,114/08/06 16:46:58,公告本公司董事會通過114年第二季合併財務報告(每股面額0.4元),accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6577,勁豐,TPEx,115Q1,accepted,115/05/07 13:43:27,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6577,勁豐,TPEx,114Q4,accepted,115/03/10 15:11:36,公告本公司董事會通過114年合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6577,勁豐,TPEx,114Q3,accepted,114/11/10 13:54:34,公告本公司董事會通過114年第三季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6577,勁豐,TPEx,114Q2,accepted,114/07/30 13:45:36,公告本公司董事會通過114年第二季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6609,瀧澤科,TPEx,115Q1,accepted,115/05/08 16:39:04,公告本公司115年第一季合併財務報告業經董事會決議通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6609,瀧澤科,TPEx,114Q4,accepted,115/03/12 17:19:42,公告本公司114年度合併財務報告業經董事會決議通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6609,瀧澤科,TPEx,114Q3,accepted,114/11/11 15:22:04,公告本公司114年第三季合併財務報告業經董事會決議通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6609,瀧澤科,TPEx,114Q2,accepted,114/08/12 16:02:57,公告本公司114年第二季合併財務報告業經董事會決議通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6637,醫影,TPEx,115Q1,accepted,115/05/11 16:25:17,公告本公司董事會通過115年第一季財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6637,醫影,TPEx,114Q4,accepted,115/03/09 17:14:41,公告本公司董事會通過114年度財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6637,醫影,TPEx,114Q3,accepted,114/11/10 15:47:00,公告本公司董事會通過114年第三季財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6637,醫影,TPEx,114Q2,accepted,114/08/11 15:31:19,公告本公司董事會通過114年第二季財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6664,群翊,TPEx,115Q1,accepted,115/05/14 14:24:09,公告本公司經董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6664,群翊,TPEx,114Q4,accepted,115/02/26 17:05:09,公告本公司經董事會通過114年第四季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6664,群翊,TPEx,114Q3,accepted,114/11/11 14:20:36,公告本公司經董事會通過114年第三季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6664,群翊,TPEx,114Q2,accepted,114/08/12 15:10:16,公告本公司董事會通過114年第二季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6697,東捷資訊,TPEx,115Q1,accepted,115/05/13 14:25:11,公告本公司董事會通過115年第一季合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6697,東捷資訊,TPEx,114Q4,accepted,115/03/11 15:48:39,公告本公司董事會通過114年度合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6697,東捷資訊,TPEx,114Q3,accepted,114/11/12 13:58:18,公告本公司董事會通過114年第3季合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6697,東捷資訊,TPEx,114Q2,accepted,114/08/11 16:20:03,公告本公司董事會通過114年第2季合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6728,上洋,TPEx,115Q1,accepted,115/05/06 14:05:13,公告本公司董事會決議通過115年第1季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6728,上洋,TPEx,114Q4,accepted,115/03/06 13:33:08,公告本公司董事會決議通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6728,上洋,TPEx,114Q3,accepted,114/11/05 15:09:52,公告本公司董事會決議通過114年第3季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6728,上洋,TPEx,114Q2,accepted,114/08/05 15:10:37,公告本公司董事會決議通過114年第2季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6761,穩得,TPEx,115Q1,accepted,115/05/06 15:48:53,公告本公司115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6761,穩得,TPEx,114Q4,accepted,115/03/04 17:01:29,公告本公司董事會決議通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6761,穩得,TPEx,114Q3,accepted,114/11/03 15:48:57,公告本公司114年第三季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6761,穩得,TPEx,114Q2,accepted,114/08/06 13:44:32,公告本公司114年第二季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6811,宏碁資訊,TPEx,115Q1,accepted,115/05/05 16:08:49,公告本公司董事會通過一一五年第一季合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6811,宏碁資訊,TPEx,114Q4,accepted,115/03/10 18:08:14,公告本公司董事會通過114年度合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6811,宏碁資訊,TPEx,114Q3,accepted,114/11/04 15:44:02,公告本公司董事會通過一一四年第三季合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6811,宏碁資訊,TPEx,114Q2,accepted,114/08/05 16:35:14,公告本公司董事會通過一一四年第二季合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6855,數泓科,TPEx,115Q1,accepted,115/05/13 15:01:59,"公告本公司董事會決議通過115年
第一季個別財務報告",accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6855,數泓科,TPEx,114Q4,accepted,115/02/24 14:57:30,"公告本公司董事會決議通過114年
度個別財務報告",accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6855,數泓科,TPEx,114Q3,accepted,114/11/13 14:37:38,"公告本公司董事會決議通過114年
第三季個別財務報告",accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6855,數泓科,TPEx,114Q2,accepted,114/08/13 14:34:37,"公告本公司董事會決議通過114年
第二季個別財務報告",accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6881,潤德,TPEx,115Q1,accepted,115/05/07 18:21:18,公告本公司民國115年第1季財務報告經董事會決議通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6881,潤德,TPEx,114Q4,accepted,115/03/12 16:59:58,公告本公司董事會通過114年度財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6881,潤德,TPEx,114Q3,accepted,114/11/07 16:10:09,公告本公司民國114年第3季財務報告經董事會決議通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6881,潤德,TPEx,114Q2,accepted,114/08/13 16:18:18,公告本公司民國114年第2季財務報告經董事會決議通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6913,鴻呈,TPEx,115Q1,accepted,115/05/12 14:11:35,公告本公司董事會通過115年第一季合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6913,鴻呈,TPEx,114Q4,accepted,115/03/12 16:21:46,公告本公司董事會通過114年度合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6913,鴻呈,TPEx,114Q3,accepted,114/11/10 15:05:15,公告本公司董事會通過114年第三季合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6913,鴻呈,TPEx,114Q2,accepted,114/08/11 14:35:09,公告本公司董事會通過114年第二季合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6971,惠民實業,TPEx,115Q1,accepted,115/05/12 16:56:18,本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6971,惠民實業,TPEx,114Q4,accepted,115/03/10 13:35:10,本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6971,惠民實業,TPEx,114Q3,accepted,114/11/12 16:01:02,本公司董事會通過114年第三季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
6971,惠民實業,TPEx,114Q2,accepted,114/08/13 16:11:27,公告本公司董事會通過114年第二季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7584,樂意,TPEx,115Q1,accepted,115/05/13 16:19:31,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7584,樂意,TPEx,114Q4,accepted,115/03/10 18:30:16,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7584,樂意,TPEx,114Q3,accepted,114/11/10 17:37:06,公告本公司董事會通過114年第三季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7584,樂意,TPEx,114Q2,accepted,114/08/13 17:42:34,公告本公司董事會通過114年第二季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7715,裕山,TPEx,115Q1,accepted,115/05/12 14:18:04,公告本公司董事會通過115年第一季合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7715,裕山,TPEx,114Q4,accepted,115/03/09 16:35:22,公告本公司董事會通過114年財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7715,裕山,TPEx,114Q3,accepted,114/11/11 15:51:35,公告本公司董事會通過114年第三季合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7715,裕山,TPEx,114Q2,accepted,114/08/11 14:01:50,公告本公司董事會通過114年第二季合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7744,崴寶,TPEx,115Q1,accepted,115/05/14 16:14:29,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7744,崴寶,TPEx,114Q4,accepted,115/03/11 15:00:50,公告本公司董事會通過114年合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7744,崴寶,TPEx,114Q3,accepted,114/11/11 15:39:15,公告本公司董事會通過114年第三季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7744,崴寶,TPEx,114Q2,accepted,114/08/12 17:46:10,公告本公司董事會通過114年第二季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7782,光速火箭,TPEx,115Q1,accepted,115/05/08 14:07:57,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7782,光速火箭,TPEx,114Q4,accepted,115/03/13 11:59:48,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7782,光速火箭,TPEx,114Q3,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7782,光速火箭,TPEx,114Q2,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7839,達人網,TPEx,115Q1,accepted,115/05/12 16:29:37,公告本公司董事會通過115年第1季合併財報,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7839,達人網,TPEx,114Q4,accepted,115/03/17 16:34:05,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7839,達人網,TPEx,114Q3,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
7839,達人網,TPEx,114Q2,accepted,114/08/12 17:01:31,公告本公司董事會通過114年第2季合併財報,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8043,蜜望實,TPEx,115Q1,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=2,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8043,蜜望實,TPEx,114Q4,accepted,115/02/24 14:49:12,"公告本公司董事會通過114年度第四季合併
財報",accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8043,蜜望實,TPEx,114Q3,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8043,蜜望實,TPEx,114Q2,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8066,來思達,TPEx,115Q1,accepted,115/05/12 15:43:53,本公司民國115年第1季財務報告業經提報董事會,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8066,來思達,TPEx,114Q4,accepted,115/03/13 14:43:36,董事會通過114年度財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8066,來思達,TPEx,114Q3,accepted,114/11/11 15:17:40,本公司民國114年第3季財務報告業經提報董事會,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8066,來思達,TPEx,114Q2,accepted,114/08/11 15:18:58,本公司民國114年第2季財務報告業經提報董事會,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8083,瑞穎,TPEx,115Q1,accepted,115/04/23 17:28:33,115年第1季財務報告提報董事會通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8083,瑞穎,TPEx,114Q4,accepted,115/02/04 19:16:32,114年第4季財務報告提報董事會通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8083,瑞穎,TPEx,114Q3,accepted,114/10/29 18:36:57,114年第3季財務報告提報董事會通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8083,瑞穎,TPEx,114Q2,accepted,114/08/01 17:49:17,114年第2季財務報告提報董事會通過,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8093,保銳,TPEx,115Q1,accepted,115/05/07 17:42:36,公告本公司董事會通過115年度第1季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8093,保銳,TPEx,114Q4,accepted,115/03/10 17:27:12,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8093,保銳,TPEx,114Q3,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8093,保銳,TPEx,114Q2,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8147,正淩,TPEx,115Q1,accepted,115/05/14 16:14:06,本公司董事會決議通過115年度第1季合併財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8147,正淩,TPEx,114Q4,accepted,115/03/11 16:56:56,本公司董事會決議通過114年度合併及個體財務報表,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8147,正淩,TPEx,114Q3,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8147,正淩,TPEx,114Q2,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8255,朋程,TPEx,115Q1,accepted,115/05/06 17:27:45,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8255,朋程,TPEx,114Q4,accepted,115/03/04 17:14:22,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8255,朋程,TPEx,114Q3,accepted,114/11/05 17:17:56,本公司董事會決議通過一一四年第三季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8255,朋程,TPEx,114Q2,accepted,114/08/06 18:42:32,公告本公司董事會通過114年第2季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8349,恒耀國際,TPEx,115Q1,accepted,115/05/11 14:12:41,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8349,恒耀國際,TPEx,114Q4,accepted,115/03/11 13:51:54,公告本公司董事會通過114年第四季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8349,恒耀國際,TPEx,114Q3,accepted,114/11/10 14:05:12,公告本公司董事會通過114年第三季合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8349,恒耀國際,TPEx,114Q2,accepted,114/08/08 14:29:50,公告本公司董事會通過114年第二季合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8415,大國鋼,TPEx,115Q1,accepted,115/05/12 14:34:54,公告本公司董事會通過115年第1季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8415,大國鋼,TPEx,114Q4,accepted,115/03/11 14:54:38,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8415,大國鋼,TPEx,114Q3,accepted,114/11/12 11:12:11,公告本公司董事會通過114年第3季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8415,大國鋼,TPEx,114Q2,accepted,114/08/12 13:56:33,公告本公司董事會通過114年第2季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8435,鉅邁,TPEx,115Q1,accepted,115/05/06 16:04:31,本公司董事會通過115年第1季合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8435,鉅邁,TPEx,114Q4,accepted,115/03/11 15:22:52,本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8435,鉅邁,TPEx,114Q3,accepted,114/11/12 11:59:31,本公司董事會通過114年第3季合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8435,鉅邁,TPEx,114Q2,accepted,114/08/05 15:48:13,本公司董事會通過114年第2季合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8477,創業家,TPEx,115Q1,accepted,115/05/05 17:40:11,本公司董事會通過115年第1季合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8477,創業家,TPEx,114Q4,accepted,115/03/03 17:28:37,本公司董事會通過114年度合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8477,創業家,TPEx,114Q3,accepted,114/11/06 14:39:20,本公司董事會通過114年第3季合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8477,創業家,TPEx,114Q2,accepted,114/08/07 17:40:15,本公司董事會通過114年第2季合併財務報告,accepted_subject_strict,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8924,大田,TPEx,115Q1,accepted,115/05/05 15:13:03,公告本公司董事會通過民國115年第1季合併財務報告案,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8924,大田,TPEx,114Q4,accepted,115/03/06 14:47:28,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8924,大田,TPEx,114Q3,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8924,大田,TPEx,114Q2,blocked_unmatched_or_ambiguous,,,,accepted_candidate_count=0,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8936,國統,TPEx,115Q1,accepted,115/05/12 15:06:22,公告本公司董事會通過115年第一季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8936,國統,TPEx,114Q4,accepted,115/03/11 15:33:17,公告本公司董事會通過114年度合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8936,國統,TPEx,114Q3,accepted,114/11/10 15:34:47,公告本公司董事會通過114年第三季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
8936,國統,TPEx,114Q2,accepted,114/08/12 15:06:09,公告本公司董事會通過114年第二季合併財務報告,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
9962,有益,TPEx,115Q1,accepted,115/05/08 14:44:51,有益鋼鐵115年第1季財務報告提報115/05/08董事會,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
9962,有益,TPEx,114Q4,accepted,115/03/12 16:43:11,有益鋼鐵114年第4季財務報告提報115/03/12董事會,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
9962,有益,TPEx,114Q3,accepted,114/11/06 15:32:56,有益鋼鐵114年第3季財務報告提報114/11/06董事會,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
9962,有益,TPEx,114Q2,accepted,114/08/08 15:35:06,有益鋼鐵114年第2季財務報告提報114/08/08董事會,accepted_direct_financial_report_detail,,required; Core calendar join needed,False,False,False,False,False,False,False,False,False,True,False
