ticker,name,market,report_period,source_universe_quality,historical_pit_universe_ready,runner_scope,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
5351,鈺創,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5351,鈺創,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5351,鈺創,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5351,鈺創,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5398,慕康生醫,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5398,慕康生醫,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5398,慕康生醫,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5398,慕康生醫,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5450,南良,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5450,南良,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5450,南良,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5450,南良,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5475,德宏,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5475,德宏,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5475,德宏,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5475,德宏,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5493,三聯,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5493,三聯,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5493,三聯,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5493,三聯,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5529,鉅陞,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5529,鉅陞,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5529,鉅陞,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5529,鉅陞,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5609,中菲行,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5609,中菲行,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5609,中菲行,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5609,中菲行,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5905,南仁湖,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5905,南仁湖,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5905,南仁湖,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
5905,南仁湖,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6103,合邦,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6103,合邦,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6103,合邦,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6103,合邦,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6123,上奇,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6123,上奇,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6123,上奇,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6123,上奇,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6140,訊達電腦,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6140,訊達電腦,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6140,訊達電腦,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6140,訊達電腦,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6156,松上,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6156,松上,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6156,松上,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6156,松上,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6173,信昌電,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6173,信昌電,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6173,信昌電,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6173,信昌電,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6188,廣明,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6188,廣明,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6188,廣明,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6188,廣明,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6208,日揚,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6208,日揚,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6208,日揚,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6208,日揚,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6223,旺矽,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6223,旺矽,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6223,旺矽,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6223,旺矽,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6240,松崗,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6240,松崗,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6240,松崗,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6240,松崗,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6263,普萊德,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6263,普萊德,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6263,普萊德,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6263,普萊德,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6284,佳邦,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6284,佳邦,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6284,佳邦,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6284,佳邦,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6423,億而得,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6423,億而得,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6423,億而得,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6423,億而得,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6470,宇智,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6470,宇智,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6470,宇智,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6470,宇智,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6498,久禾光,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6498,久禾光,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6498,久禾光,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6498,久禾光,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6523,達爾膚,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6523,達爾膚,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6523,達爾膚,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6523,達爾膚,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6548,長科*,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6548,長科*,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6548,長科*,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6548,長科*,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6577,勁豐,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6577,勁豐,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6577,勁豐,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6577,勁豐,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6609,瀧澤科,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6609,瀧澤科,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6609,瀧澤科,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6609,瀧澤科,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6637,醫影,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6637,醫影,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6637,醫影,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6637,醫影,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6664,群翊,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6664,群翊,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6664,群翊,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6664,群翊,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6697,東捷資訊,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6697,東捷資訊,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6697,東捷資訊,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6697,東捷資訊,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6728,上洋,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6728,上洋,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6728,上洋,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6728,上洋,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6761,穩得,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6761,穩得,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6761,穩得,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6761,穩得,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6811,宏碁資訊,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6811,宏碁資訊,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6811,宏碁資訊,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6811,宏碁資訊,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6855,數泓科,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6855,數泓科,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6855,數泓科,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6855,數泓科,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6881,潤德,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6881,潤德,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6881,潤德,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6881,潤德,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6913,鴻呈,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6913,鴻呈,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6913,鴻呈,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6913,鴻呈,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6971,惠民實業,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6971,惠民實業,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6971,惠民實業,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
6971,惠民實業,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7584,樂意,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7584,樂意,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7584,樂意,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7584,樂意,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7715,裕山,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7715,裕山,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7715,裕山,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7715,裕山,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7744,崴寶,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7744,崴寶,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7744,崴寶,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7744,崴寶,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7782,光速火箭,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7782,光速火箭,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7782,光速火箭,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7782,光速火箭,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7839,達人網,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7839,達人網,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7839,達人網,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
7839,達人網,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8043,蜜望實,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8043,蜜望實,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8043,蜜望實,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8043,蜜望實,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8066,來思達,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8066,來思達,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8066,來思達,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8066,來思達,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8083,瑞穎,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8083,瑞穎,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8083,瑞穎,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8083,瑞穎,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8093,保銳,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8093,保銳,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8093,保銳,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8093,保銳,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8147,正淩,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8147,正淩,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8147,正淩,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8147,正淩,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8255,朋程,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
