ticker,price_date,required_field,variants,impacted_signal_dates,source_requirement,next_owner,official_unadjusted_ohlc_ready,adjusted_close_ready,official_date,official_ticker,official_name,official_market,official_open,official_high,official_low,official_close,official_volume,official_turnover_value,official_source_quality,official_adjustment_policy,official_source_url,official_source_route,official_raw_sha256,official_raw_cache_path,official_retrieval_time_utc
1101,2018-07-23,entry_close,I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2018-07-20,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2018-07-23,1101,,TWSE,42.45,42.8,42.2,42.65,22008374,934482174,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=1101&response=json,TWSE_RWD_STOCK_DAY,99ba7f6e59ef036bdbb1654d80e51e226f8eedf604b483ed32f06e321910c0e4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1101_2018-07_TWSE.json,2026-07-10T11:44:36+00:00
1216,2019-01-08,entry_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-07,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-08,1216,,TWSE,71.0,71.0,70.1,70.2,12423404,885821836,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-08,exit_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-04,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-08,1216,,TWSE,71.0,71.0,70.1,70.2,12423404,885821836,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-09,entry_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-08,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-09,1216,,TWSE,71.0,72.1,70.7,72.1,17244482,1227998034,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-09,exit_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-07,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-09,1216,,TWSE,71.0,72.1,70.7,72.1,17244482,1227998034,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-10,entry_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-09,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-10,1216,,TWSE,71.1,71.2,70.1,70.5,14299722,1012729489,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-10,exit_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-08,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-10,1216,,TWSE,71.1,71.2,70.1,70.5,14299722,1012729489,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-11,entry_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-10,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-11,1216,,TWSE,71.0,71.2,70.5,71.1,6766267,480395057,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-11,exit_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-09,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-11,1216,,TWSE,71.0,71.2,70.5,71.1,6766267,480395057,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-14,entry_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-11,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-14,1216,,TWSE,71.5,72.0,70.8,71.3,6245952,446062045,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-14,exit_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-10,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-14,1216,,TWSE,71.5,72.0,70.8,71.3,6245952,446062045,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-15,entry_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-14,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-15,1216,,TWSE,71.8,72.2,71.6,72.1,10404084,749244840,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-15,exit_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-11,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-15,1216,,TWSE,71.8,72.2,71.6,72.1,10404084,749244840,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-16,entry_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-15,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-16,1216,,TWSE,72.3,73.0,71.8,73.0,12537243,909063493,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-16,exit_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-14,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-16,1216,,TWSE,72.3,73.0,71.8,73.0,12537243,909063493,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-17,entry_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-16,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-17,1216,,TWSE,73.0,73.4,71.8,72.9,11319370,823531529,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-17,exit_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-15,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-17,1216,,TWSE,73.0,73.4,71.8,72.9,11319370,823531529,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-18,entry_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-17,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-18,1216,,TWSE,72.9,72.9,72.1,72.1,6172520,446203368,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
1216,2019-01-18,exit_close,I1_replacement_only_hold|I2_deteriorating_incumbent_plus_better_challenger|I3_one_prior_snapshot_confirmation,2019-01-16,bounded selected-ticker official unadjusted daily OHLC,Radar/Data,true,false,2019-01-18,1216,,TWSE,72.9,72.9,72.1,72.1,6172520,446203368,official_unadjusted_ohlcv_twse_rwd_stock_day,official_unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190101&stockNo=1216&response=json,TWSE_RWD_STOCK_DAY,3fd34cb73e153f272ea15d863a1a6ddf9fb8e174a1aa6a31e50c19ac70015db9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_dynamic80_incumbent_hold_selected_stock_daily_ohlc_gap_fill_20260710\raw_sources\1216_2019-01_TWSE.json,2026-07-10T11:44:37+00:00
