period,source,source_date,holdings_date,ticker,name,weight,source_type,formal_exact,evidence_quality,parser_status,notes
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150105,2015-01-06,2015-01-06,1102,亞泥,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150105,2015-01-06,2015-01-06,2395,研華,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150105,2015-01-06,2015-01-06,2301,光寶科,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150105,2015-01-06,2015-01-06,2801,彰銀,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150105,2015-01-06,2015-01-06,2408,南亞科,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150105,2015-01-06,2015-01-06,2227,裕日車,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2330,台積電,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2317,鴻海,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2454,聯發科,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2308,台達電,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2882,國泰金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,1303,南亞,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2881,富邦金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2412,中華電,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,1301,台塑,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2002,中鋼,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2891,中信金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,1326,台化,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2357,華碩,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2886,兆豐金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,3008,大立光,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2311,日月光,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,1216,統一,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2382,廣達,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2207,和泰車,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2303,聯電,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2474,可成,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,3045,台灣大,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2409,友達,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2885,元大金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,3481,群創,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2325,矽品,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2883,凱基金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,1101,台泥,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2105,正新,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2892,第一金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2912,統一超,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2884,玉山金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,3474,華亞科,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,6505,台塑化,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,4938,和碩,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,1402,遠東新,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2880,華南金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,4904,遠傳,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2890,永豐金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2498,宏達電,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2887,台新新光金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,5880,合庫金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,9904,寶成,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2354,鴻準,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,1102,亞泥,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2301,光寶科,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2395,研華,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2801,彰銀,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2408,南亞科,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150106,2015-01-07,2015-01-07,2227,裕日車,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150107,2015-01-08,2015-01-08,2330,台積電,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150107,2015-01-08,2015-01-08,2317,鴻海,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150107,2015-01-08,2015-01-08,2454,聯發科,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150107,2015-01-08,2015-01-08,2308,台達電,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150107,2015-01-08,2015-01-08,2882,國泰金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150107,2015-01-08,2015-01-08,2881,富邦金,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150107,2015-01-08,2015-01-08,2412,中華電,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150107,2015-01-08,2015-01-08,1303,南亞,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150107,2015-01-08,2015-01-08,1301,台塑,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
2014Q4,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20150107,2015-01-08,2015-01-08,2002,中鋼,,yuanta_pcf_daily_month_sweep,false,date_missing_or_mismatch,parsed_from_json,accepted only when PCF anndate/source_date falls in target month
