period,source,source_date,holdings_date,ticker,name,weight,source_type,formal_exact,evidence_quality,matched_evidence
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,1303,南亞,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#1303
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2454,聯發科,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2454
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,1326,台化,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#1326
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2308,台達電,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2308
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2882,國泰金,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2882
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2881,富邦金,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2881
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,1216,統一,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#1216
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2891,中信金,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2891
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2002,中鋼,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2002
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,3008,大立光,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#3008
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2886,兆豐金,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2886
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2311,日月光,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2311
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2474,可成,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2474
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2357,華碩,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2357
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,6505,台塑化,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#6505
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,3045,台灣大,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#3045
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2303,聯電,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2303
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2382,廣達,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2382
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2207,和泰車,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2207
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2892,第一金,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2892
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,4938,和碩,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#4938
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2884,玉山金,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2884
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2885,元大金,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2885
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2912,統一超,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2912
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2883,凱基金,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2883
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2880,華南金,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2880
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2105,正新,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2105
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,4904,遠傳,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#4904
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,5880,合庫金,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#5880
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,9904,寶成,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#9904
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,1402,遠東新,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#1402
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2325,矽品,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2325
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,3481,群創,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#3481
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,1101,台泥,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#1101
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2887,台新新光金,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2887
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2890,永豐金,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2890
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2801,彰銀,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2801
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2409,友達,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2409
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,1476,儒鴻,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#1476
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2395,研華,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2395
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2301,光寶科,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2301
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2354,鴻準,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2354
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,1102,亞泥,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#1102
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,3474,華亞科,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#3474
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2408,南亞科,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2408
2016Q1,https://etfapi.yuantaetfs.com/ectranslation/api/bridge?APIType=ETFAPI&CompanyName=YUANTAFUNDS&PageName=%2FtradeInfo%2Fpcf%2F0050&DeviceId=null&FuncId=PCF%2FDaily&ticker=0050&ndate=20160323,2016-03-24,2016-03-24,2227,裕日車,,source_backed_manual_candidate,false,target_month_matched_yuanta_pcf_daily,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629\raw_sources\yuanta_pcf_daily_sweep_phase8_2016Q1_143.json#2227
