snapshot_date,ticker,name,market,pool_rank,layer4_pool_role,is_layer4_primary_pool,reference_only
2025-02-21,9802,鈺齊-KY,TWSE,50,primary_80_pool,True,False
2025-02-21,2359,所羅門,TWSE,51,primary_80_pool,True,False
2025-02-21,4583,台灣精銳,TWSE,52,primary_80_pool,True,False
2025-02-21,2312,金寶,TWSE,53,primary_80_pool,True,False
2025-02-21,6215,和椿,TWSE,54,primary_80_pool,True,False
2025-02-21,3167,大量,TWSE,55,primary_80_pool,True,False
2025-02-21,2402,毅嘉,TWSE,56,primary_80_pool,True,False
2025-02-21,6438,迅得,TWSE,57,primary_80_pool,True,False
2025-02-21,8028,昇陽半導體,TWSE,58,primary_80_pool,True,False
2025-02-21,3479,安勤,TPEx,59,primary_80_pool,True,False
2025-02-21,3694,海華,TWSE,60,primary_80_pool,True,False
2025-02-21,3491,昇達科,TPEx,61,primary_80_pool,True,False
2025-02-21,2385,群光,TWSE,62,primary_80_pool,True,False
2025-02-21,4967,十銓,TWSE,63,primary_80_pool,True,False
2025-02-21,4571,鈞興-KY,TWSE,64,primary_80_pool,True,False
2025-02-21,2882,國泰金,TWSE,65,primary_80_pool,True,False
2025-02-21,8033,雷虎,TWSE,66,primary_80_pool,True,False
2025-02-21,2454,聯發科,TWSE,67,primary_80_pool,True,False
2025-02-21,6890,來億-KY,TWSE,68,primary_80_pool,True,False
2025-02-21,3379,彬台,TPEx,69,primary_80_pool,True,False
2025-02-21,2439,美律,TWSE,70,primary_80_pool,True,False
2025-02-21,2476,鉅祥,TWSE,71,primary_80_pool,True,False
2025-02-21,6962,奕力-KY,TWSE,72,primary_80_pool,True,False
2025-02-21,6742,澤米,TWSE,73,primary_80_pool,True,False
2025-02-21,1503,士電,TWSE,74,primary_80_pool,True,False
2025-02-21,6257,矽格,TWSE,75,primary_80_pool,True,False
2025-02-21,3189,景碩,TWSE,76,primary_80_pool,True,False
2025-02-21,6768,志強-KY,TWSE,77,primary_80_pool,True,False
2025-02-21,2353,宏碁,TWSE,78,primary_80_pool,True,False
2025-02-21,5314,世紀,TPEx,79,primary_80_pool,True,False
2025-02-21,6515,穎崴,TWSE,80,primary_80_pool,True,False
2025-02-27,2379,瑞昱,TWSE,1,primary_80_pool,True,False
2025-02-27,2891,中信金,TWSE,2,primary_80_pool,True,False
2025-02-27,2454,聯發科,TWSE,3,primary_80_pool,True,False
2025-02-27,6962,奕力-KY,TWSE,4,primary_80_pool,True,False
2025-02-27,2395,研華,TWSE,5,primary_80_pool,True,False
2025-02-27,2027,大成鋼,TWSE,6,primary_80_pool,True,False
2025-02-27,2327,國巨*,TWSE,7,primary_80_pool,True,False
2025-02-27,2458,義隆,TWSE,8,primary_80_pool,True,False
2025-02-27,3008,大立光,TWSE,9,primary_80_pool,True,False
2025-02-27,3029,零壹,TWSE,10,primary_80_pool,True,False
2025-02-27,3706,神達,TWSE,11,primary_80_pool,True,False
2025-02-27,3078,僑威,TPEx,12,primary_80_pool,True,False
2025-02-27,3293,鈊象,TPEx,13,primary_80_pool,True,False
2025-02-27,4763,材料*-KY,TWSE,14,primary_80_pool,True,False
2025-02-27,3035,智原,TWSE,15,primary_80_pool,True,False
2025-02-27,2468,華經,TWSE,16,primary_80_pool,True,False
2025-02-27,1795,美時,TWSE,17,primary_80_pool,True,False
2025-02-27,3406,玉晶光,TWSE,18,primary_80_pool,True,False
2025-02-27,2357,華碩,TWSE,19,primary_80_pool,True,False
2025-02-27,2412,中華電,TWSE,20,primary_80_pool,True,False
2025-02-27,2888,新光金,TWSE,21,primary_80_pool,True,False
2025-02-27,2881,富邦金,TWSE,22,primary_80_pool,True,False
2025-02-27,2646,星宇航空,TWSE,23,primary_80_pool,True,False
2025-02-27,5269,祥碩,TWSE,24,primary_80_pool,True,False
2025-02-27,6488,環球晶,TPEx,25,primary_80_pool,True,False
2025-02-27,3045,台灣大,TWSE,26,primary_80_pool,True,False
2025-02-27,2603,長榮,TWSE,27,primary_80_pool,True,False
2025-02-27,2374,佳能,TWSE,28,primary_80_pool,True,False
2025-02-27,3023,信邦,TWSE,29,primary_80_pool,True,False
2025-02-27,1476,儒鴻,TWSE,30,primary_80_pool,True,False
2025-02-27,5871,中租-KY,TWSE,31,primary_80_pool,True,False
2025-02-27,9938,百和,TWSE,32,primary_80_pool,True,False
2025-02-27,6257,矽格,TWSE,33,primary_80_pool,True,False
2025-02-27,3661,世芯-KY,TWSE,34,primary_80_pool,True,False
2025-02-27,2885,元大金,TWSE,35,primary_80_pool,True,False
2025-02-27,3645,達邁,TWSE,36,primary_80_pool,True,False
2025-02-27,6472,保瑞,TWSE,37,primary_80_pool,True,False
2025-02-27,3005,神基,TWSE,38,primary_80_pool,True,False
2025-02-27,8464,億豐,TWSE,39,primary_80_pool,True,False
2025-02-27,3189,景碩,TWSE,40,primary_80_pool,True,False
2025-02-27,6285,啟碁,TWSE,41,primary_80_pool,True,False
2025-02-27,2618,長榮航,TWSE,42,primary_80_pool,True,False
2025-02-27,2474,可成,TWSE,43,primary_80_pool,True,False
2025-02-27,4162,智擎,TPEx,44,primary_80_pool,True,False
2025-02-27,2615,萬海,TWSE,45,primary_80_pool,True,False
2025-02-27,1609,大亞,TWSE,46,primary_80_pool,True,False
2025-02-27,1513,中興電,TWSE,47,primary_80_pool,True,False
2025-02-27,2385,群光,TWSE,48,primary_80_pool,True,False
2025-02-27,2353,宏碁,TWSE,49,primary_80_pool,True,False
2025-02-27,1101,台泥,TWSE,50,primary_80_pool,True,False
2025-02-27,6768,志強-KY,TWSE,51,primary_80_pool,True,False
2025-02-27,2383,台光電,TWSE,52,primary_80_pool,True,False
2025-02-27,2880,華南金,TWSE,53,primary_80_pool,True,False
2025-02-27,1319,東陽,TWSE,54,primary_80_pool,True,False
2025-02-27,1303,南亞,TWSE,55,primary_80_pool,True,False
2025-02-27,6215,和椿,TWSE,56,primary_80_pool,True,False
2025-02-27,9904,寶成,TWSE,57,primary_80_pool,True,False
2025-02-27,6414,樺漢,TWSE,58,primary_80_pool,True,False
2025-02-27,3702,大聯大,TWSE,59,primary_80_pool,True,False
2025-02-27,4904,遠傳,TWSE,60,primary_80_pool,True,False
2025-02-27,2883,凱基金,TWSE,61,primary_80_pool,True,False
2025-02-27,2439,美律,TWSE,62,primary_80_pool,True,False
2025-02-27,2641,正德,TPEx,63,primary_80_pool,True,False
2025-02-27,3088,艾訊,TPEx,64,primary_80_pool,True,False
2025-02-27,3491,昇達科,TPEx,65,primary_80_pool,True,False
2025-02-27,2801,彰銀,TWSE,66,primary_80_pool,True,False
2025-02-27,8028,昇陽半導體,TWSE,67,primary_80_pool,True,False
2025-02-27,1477,聚陽,TWSE,68,primary_80_pool,True,False
2025-02-27,6643,M31,TPEx,69,primary_80_pool,True,False
2025-02-27,3147,大綜,TPEx,70,primary_80_pool,True,False
2025-02-27,3693,營邦,TPEx,71,primary_80_pool,True,False
2025-02-27,6515,穎崴,TWSE,72,primary_80_pool,True,False
2025-02-27,3379,彬台,TPEx,73,primary_80_pool,True,False
2025-02-27,3711,日月光投控,TWSE,74,primary_80_pool,True,False
2025-02-27,2377,微星,TWSE,75,primary_80_pool,True,False
2025-02-27,5347,世界,TPEx,76,primary_80_pool,True,False
2025-02-27,2365,昆盈,TWSE,77,primary_80_pool,True,False
2025-02-27,3044,健鼎,TWSE,78,primary_80_pool,True,False
2025-02-27,3324,雙鴻,TPEx,79,primary_80_pool,True,False
2025-02-27,5225,東科-KY,TWSE,80,primary_80_pool,True,False
2025-03-07,1605,華新,TWSE,1,primary_80_pool,True,False
2025-03-07,3227,原相,TPEx,2,primary_80_pool,True,False
2025-03-07,6257,矽格,TWSE,3,primary_80_pool,True,False
2025-03-07,6415,矽力*-KY,TWSE,4,primary_80_pool,True,False
2025-03-07,6962,奕力-KY,TWSE,5,primary_80_pool,True,False
2025-03-07,3376,新日興,TWSE,6,primary_80_pool,True,False
2025-03-07,2301,光寶科,TWSE,7,primary_80_pool,True,False
2025-03-07,2395,研華,TWSE,8,primary_80_pool,True,False
2025-03-07,2454,聯發科,TWSE,9,primary_80_pool,True,False
2025-03-07,6643,M31,TPEx,10,primary_80_pool,True,False
2025-03-07,5269,祥碩,TWSE,11,primary_80_pool,True,False
2025-03-07,3029,零壹,TWSE,12,primary_80_pool,True,False
2025-03-07,2881,富邦金,TWSE,13,primary_80_pool,True,False
2025-03-07,3711,日月光投控,TWSE,14,primary_80_pool,True,False
2025-03-07,3035,智原,TWSE,15,primary_80_pool,True,False
2025-03-07,2371,大同,TWSE,16,primary_80_pool,True,False
2025-03-07,3558,神準,TPEx,17,primary_80_pool,True,False
2025-03-07,2368,金像電,TWSE,18,primary_80_pool,True,False
2025-03-07,2618,長榮航,TWSE,19,primary_80_pool,True,False
2025-03-07,3008,大立光,TWSE,20,primary_80_pool,True,False
2025-03-07,1101,台泥,TWSE,21,primary_80_pool,True,False
2025-03-07,3023,信邦,TWSE,22,primary_80_pool,True,False
2025-03-07,3189,景碩,TWSE,23,primary_80_pool,True,False
2025-03-07,2327,國巨*,TWSE,24,primary_80_pool,True,False
2025-03-07,2357,華碩,TWSE,25,primary_80_pool,True,False
2025-03-07,2379,瑞昱,TWSE,26,primary_80_pool,True,False
2025-03-07,2412,中華電,TWSE,27,primary_80_pool,True,False
2025-03-07,6206,飛捷,TWSE,28,primary_80_pool,True,False
2025-03-07,3443,創意,TWSE,29,primary_80_pool,True,False
2025-03-07,3231,緯創,TWSE,30,primary_80_pool,True,False
2025-03-07,1503,士電,TWSE,31,primary_80_pool,True,False
2025-03-07,6768,志強-KY,TWSE,32,primary_80_pool,True,False
2025-03-07,9914,美利達,TWSE,33,primary_80_pool,True,False
2025-03-07,6188,廣明,TPEx,34,primary_80_pool,True,False
2025-03-07,2892,第一金,TWSE,35,primary_80_pool,True,False
2025-03-07,2882,國泰金,TWSE,36,primary_80_pool,True,False
2025-03-07,5871,中租-KY,TWSE,37,primary_80_pool,True,False
2025-03-07,2317,鴻海,TWSE,38,primary_80_pool,True,False
2025-03-07,2891,中信金,TWSE,39,primary_80_pool,True,False
2025-03-07,8096,擎亞,TPEx,40,primary_80_pool,True,False
2025-03-07,2382,廣達,TWSE,41,primary_80_pool,True,False
2025-03-07,1785,光洋科,TPEx,42,primary_80_pool,True,False
2025-03-07,2883,凱基金,TWSE,43,primary_80_pool,True,False
2025-03-07,3324,雙鴻,TPEx,44,primary_80_pool,True,False
2025-03-07,3017,奇鋐,TWSE,45,primary_80_pool,True,False
2025-03-07,2912,統一超,TWSE,46,primary_80_pool,True,False
2025-03-07,2439,美律,TWSE,47,primary_80_pool,True,False
2025-03-07,2603,長榮,TWSE,48,primary_80_pool,True,False
2025-03-07,6805,富世達,TWSE,49,primary_80_pool,True,False
2025-03-07,2376,技嘉,TWSE,50,primary_80_pool,True,False
2025-03-07,3147,大綜,TPEx,51,primary_80_pool,True,False
2025-03-07,3088,艾訊,TPEx,52,primary_80_pool,True,False
2025-03-07,2890,永豐金,TWSE,53,primary_80_pool,True,False
2025-03-07,2609,陽明,TWSE,54,primary_80_pool,True,False
2025-03-07,8210,勤誠,TWSE,55,primary_80_pool,True,False
2025-03-07,6414,樺漢,TWSE,56,primary_80_pool,True,False
2025-03-07,2888,新光金,TWSE,57,primary_80_pool,True,False
2025-03-07,2887,台新新光金,TWSE,58,primary_80_pool,True,False
2025-03-07,6488,環球晶,TPEx,59,primary_80_pool,True,False
2025-03-07,2359,所羅門,TWSE,60,primary_80_pool,True,False
2025-03-07,1216,統一,TWSE,61,primary_80_pool,True,False
2025-03-07,2801,彰銀,TWSE,62,primary_80_pool,True,False
2025-03-07,9958,世紀鋼,TWSE,63,primary_80_pool,True,False
2025-03-07,4904,遠傳,TWSE,64,primary_80_pool,True,False
2025-03-07,8028,昇陽半導體,TWSE,65,primary_80_pool,True,False
2025-03-07,1477,聚陽,TWSE,66,primary_80_pool,True,False
2025-03-07,2885,元大金,TWSE,67,primary_80_pool,True,False
2025-03-07,2615,萬海,TWSE,68,primary_80_pool,True,False
2025-03-07,2458,義隆,TWSE,69,primary_80_pool,True,False
2025-03-07,6117,迎廣,TWSE,70,primary_80_pool,True,False
2025-03-07,3005,神基,TWSE,71,primary_80_pool,True,False
2025-03-07,1303,南亞,TWSE,72,primary_80_pool,True,False
2025-03-07,3645,達邁,TWSE,73,primary_80_pool,True,False
2025-03-07,1319,東陽,TWSE,74,primary_80_pool,True,False
2025-03-07,2476,鉅祥,TWSE,75,primary_80_pool,True,False
2025-03-07,6691,洋基工程,TWSE,76,primary_80_pool,True,False
2025-03-07,9802,鈺齊-KY,TWSE,77,primary_80_pool,True,False
2025-03-07,8464,億豐,TWSE,78,primary_80_pool,True,False
2025-03-07,2468,華經,TWSE,79,primary_80_pool,True,False
2025-03-07,1519,華城,TWSE,80,primary_80_pool,True,False
2025-03-14,3023,信邦,TWSE,1,primary_80_pool,True,False
2025-03-14,6415,矽力*-KY,TWSE,2,primary_80_pool,True,False
2025-03-14,3227,原相,TPEx,3,primary_80_pool,True,False
2025-03-14,1513,中興電,TWSE,4,primary_80_pool,True,False
2025-03-14,1605,華新,TWSE,5,primary_80_pool,True,False
2025-03-14,2301,光寶科,TWSE,6,primary_80_pool,True,False
2025-03-14,3376,新日興,TWSE,7,primary_80_pool,True,False
2025-03-14,2454,聯發科,TWSE,8,primary_80_pool,True,False
2025-03-14,3078,僑威,TPEx,9,primary_80_pool,True,False
2025-03-14,2891,中信金,TWSE,10,primary_80_pool,True,False
2025-03-14,1101,台泥,TWSE,11,primary_80_pool,True,False
2025-03-14,2885,元大金,TWSE,12,primary_80_pool,True,False
2025-03-14,6257,矽格,TWSE,13,primary_80_pool,True,False
2025-03-14,2395,研華,TWSE,14,primary_80_pool,True,False
2025-03-14,2383,台光電,TWSE,15,primary_80_pool,True,False
2025-03-14,3029,零壹,TWSE,16,primary_80_pool,True,False
2025-03-14,3324,雙鴻,TPEx,17,primary_80_pool,True,False
2025-03-14,8028,昇陽半導體,TWSE,18,primary_80_pool,True,False
2025-03-14,2884,玉山金,TWSE,19,primary_80_pool,True,False
2025-03-14,2317,鴻海,TWSE,20,primary_80_pool,True,False
2025-03-14,2890,永豐金,TWSE,21,primary_80_pool,True,False
2025-03-14,9802,鈺齊-KY,TWSE,22,primary_80_pool,True,False
2025-03-14,2801,彰銀,TWSE,23,primary_80_pool,True,False
2025-03-14,5269,祥碩,TWSE,24,primary_80_pool,True,False
2025-03-14,3005,神基,TWSE,25,primary_80_pool,True,False
2025-03-14,6962,奕力-KY,TWSE,26,primary_80_pool,True,False
2025-03-14,3034,聯詠,TWSE,27,primary_80_pool,True,False
2025-03-14,6206,飛捷,TWSE,28,primary_80_pool,True,False
2025-03-14,1590,亞德客-KY,TWSE,29,primary_80_pool,True,False
2025-03-14,2382,廣達,TWSE,30,primary_80_pool,True,False
2025-03-14,5347,世界,TPEx,31,primary_80_pool,True,False
2025-03-14,3035,智原,TWSE,32,primary_80_pool,True,False
2025-03-14,1519,華城,TWSE,33,primary_80_pool,True,False
2025-03-14,1477,聚陽,TWSE,34,primary_80_pool,True,False
2025-03-14,2883,凱基金,TWSE,35,primary_80_pool,True,False
2025-03-14,2327,國巨*,TWSE,36,primary_80_pool,True,False
2025-03-14,3312,弘憶股,TWSE,37,primary_80_pool,True,False
2025-03-14,3645,達邁,TWSE,38,primary_80_pool,True,False
2025-03-14,2059,川湖,TWSE,39,primary_80_pool,True,False
2025-03-14,3231,緯創,TWSE,40,primary_80_pool,True,False
2025-03-14,2464,盟立,TWSE,41,primary_80_pool,True,False
2025-03-14,2376,技嘉,TWSE,42,primary_80_pool,True,False
2025-03-14,1785,光洋科,TPEx,43,primary_80_pool,True,False
2025-03-14,2609,陽明,TWSE,44,primary_80_pool,True,False
2025-03-14,2385,群光,TWSE,45,primary_80_pool,True,False
2025-03-14,2308,台達電,TWSE,46,primary_80_pool,True,False
2025-03-14,4763,材料*-KY,TWSE,47,primary_80_pool,True,False
2025-03-14,2892,第一金,TWSE,48,primary_80_pool,True,False
2025-03-14,2049,上銀,TWSE,49,primary_80_pool,True,False
2025-03-14,6658,聯策,TWSE,50,primary_80_pool,True,False
2025-03-14,2353,宏碁,TWSE,51,primary_80_pool,True,False
2025-03-14,9921,巨大,TWSE,52,primary_80_pool,True,False
2025-03-14,2379,瑞昱,TWSE,53,primary_80_pool,True,False
2025-03-14,3558,神準,TPEx,54,primary_80_pool,True,False
2025-03-14,3044,健鼎,TWSE,55,primary_80_pool,True,False
2025-03-14,2313,華通,TWSE,56,primary_80_pool,True,False
2025-03-14,4541,晟田,TPEx,57,primary_80_pool,True,False
2025-03-14,6227,茂綸,TPEx,58,primary_80_pool,True,False
2025-03-14,3213,茂訊,TPEx,59,primary_80_pool,True,False
2025-03-14,6143,振曜,TPEx,60,primary_80_pool,True,False
2025-03-14,4904,遠傳,TWSE,61,primary_80_pool,True,False
2025-03-14,9914,美利達,TWSE,62,primary_80_pool,True,False
2025-03-14,3017,奇鋐,TWSE,63,primary_80_pool,True,False
2025-03-14,2618,長榮航,TWSE,64,primary_80_pool,True,False
2025-03-14,6472,保瑞,TWSE,65,primary_80_pool,True,False
2025-03-14,3032,偉訓,TWSE,66,primary_80_pool,True,False
2025-03-14,3189,景碩,TWSE,67,primary_80_pool,True,False
2025-03-14,2439,美律,TWSE,68,primary_80_pool,True,False
2025-03-14,6515,穎崴,TWSE,69,primary_80_pool,True,False
2025-03-14,8210,勤誠,TWSE,70,primary_80_pool,True,False
2025-03-14,3013,晟銘電,TWSE,71,primary_80_pool,True,False
2025-03-14,4566,時碩工業,TWSE,72,primary_80_pool,True,False
2025-03-14,2474,可成,TWSE,73,primary_80_pool,True,False
2025-03-14,3528,安馳,TWSE,74,primary_80_pool,True,False
2025-03-14,2887,台新新光金,TWSE,75,primary_80_pool,True,False
2025-03-14,4967,十銓,TWSE,76,primary_80_pool,True,False
2025-03-14,3689,湧德,TPEx,77,primary_80_pool,True,False
2025-03-14,2458,義隆,TWSE,78,primary_80_pool,True,False
2025-03-14,2468,華經,TWSE,79,primary_80_pool,True,False
2025-03-14,2881,富邦金,TWSE,80,primary_80_pool,True,False
2025-03-21,3023,信邦,TWSE,1,primary_80_pool,True,False
2025-03-21,2454,聯發科,TWSE,2,primary_80_pool,True,False
2025-03-21,2603,長榮,TWSE,3,primary_80_pool,True,False
2025-03-21,5347,世界,TPEx,4,primary_80_pool,True,False
2025-03-21,1605,華新,TWSE,5,primary_80_pool,True,False
2025-03-21,6415,矽力*-KY,TWSE,6,primary_80_pool,True,False
2025-03-21,1785,光洋科,TPEx,7,primary_80_pool,True,False
2025-03-21,2395,研華,TWSE,8,primary_80_pool,True,False
2025-03-21,9914,美利達,TWSE,9,primary_80_pool,True,False
2025-03-21,2618,長榮航,TWSE,10,primary_80_pool,True,False
2025-03-21,2891,中信金,TWSE,11,primary_80_pool,True,False
2025-03-21,6414,樺漢,TWSE,12,primary_80_pool,True,False
2025-03-21,1590,亞德客-KY,TWSE,13,primary_80_pool,True,False
2025-03-21,3036,文曄,TWSE,14,primary_80_pool,True,False
2025-03-21,3376,新日興,TWSE,15,primary_80_pool,True,False
2025-03-21,2379,瑞昱,TWSE,16,primary_80_pool,True,False
2025-03-21,6873,泓德能源,TWSE,17,primary_80_pool,True,False
2025-03-21,5269,祥碩,TWSE,18,primary_80_pool,True,False
2025-03-21,4763,材料*-KY,TWSE,19,primary_80_pool,True,False
2025-03-21,6257,矽格,TWSE,20,primary_80_pool,True,False
2025-03-21,6962,奕力-KY,TWSE,21,primary_80_pool,True,False
2025-03-21,2385,群光,TWSE,22,primary_80_pool,True,False
2025-03-21,3558,神準,TPEx,23,primary_80_pool,True,False
2025-03-21,2356,英業達,TWSE,24,primary_80_pool,True,False
2025-03-21,3044,健鼎,TWSE,25,primary_80_pool,True,False
2025-03-21,2883,凱基金,TWSE,26,primary_80_pool,True,False
2025-03-21,2308,台達電,TWSE,27,primary_80_pool,True,False
2025-03-21,2884,玉山金,TWSE,28,primary_80_pool,True,False
2025-03-21,3450,聯鈞,TWSE,29,primary_80_pool,True,False
2025-03-21,3035,智原,TWSE,30,primary_80_pool,True,False
2025-03-21,1101,台泥,TWSE,31,primary_80_pool,True,False
2025-03-21,2303,聯電,TWSE,32,primary_80_pool,True,False
2025-03-21,2327,國巨*,TWSE,33,primary_80_pool,True,False
2025-03-21,6227,茂綸,TPEx,34,primary_80_pool,True,False
2025-03-21,2376,技嘉,TWSE,35,primary_80_pool,True,False
2025-03-21,3034,聯詠,TWSE,36,primary_80_pool,True,False
2025-03-21,2609,陽明,TWSE,37,primary_80_pool,True,False
2025-03-21,3711,日月光投控,TWSE,38,primary_80_pool,True,False
2025-03-21,3227,原相,TPEx,39,primary_80_pool,True,False
2025-03-21,2383,台光電,TWSE,40,primary_80_pool,True,False
2025-03-21,2357,華碩,TWSE,41,primary_80_pool,True,False
2025-03-21,9921,巨大,TWSE,42,primary_80_pool,True,False
2025-03-21,1477,聚陽,TWSE,43,primary_80_pool,True,False
2025-03-21,2345,智邦,TWSE,44,primary_80_pool,True,False
2025-03-21,8936,國統,TPEx,45,primary_80_pool,True,False
2025-03-21,2801,彰銀,TWSE,46,primary_80_pool,True,False
2025-03-21,4904,遠傳,TWSE,47,primary_80_pool,True,False
2025-03-21,6829,千附精密,TPEx,48,primary_80_pool,True,False
2025-03-21,2885,元大金,TWSE,49,primary_80_pool,True,False
2025-03-21,2382,廣達,TWSE,50,primary_80_pool,True,False
2025-03-21,3231,緯創,TWSE,51,primary_80_pool,True,False
2025-03-21,2881,富邦金,TWSE,52,primary_80_pool,True,False
2025-03-21,2317,鴻海,TWSE,53,primary_80_pool,True,False
2025-03-21,2330,台積電,TWSE,54,primary_80_pool,True,False
2025-03-21,3312,弘憶股,TWSE,55,primary_80_pool,True,False
2025-03-21,2615,萬海,TWSE,56,primary_80_pool,True,False
2025-03-21,6206,飛捷,TWSE,57,primary_80_pool,True,False
2025-03-21,2439,美律,TWSE,58,primary_80_pool,True,False
2025-03-21,3029,零壹,TWSE,59,primary_80_pool,True,False
2025-03-21,2892,第一金,TWSE,60,primary_80_pool,True,False
2025-03-21,8069,元太,TPEx,61,primary_80_pool,True,False
2025-03-21,3147,大綜,TPEx,62,primary_80_pool,True,False
2025-03-21,4772,台特化,TPEx,63,primary_80_pool,True,False
2025-03-21,3213,茂訊,TPEx,64,primary_80_pool,True,False
2025-03-21,1102,亞泥,TWSE,65,primary_80_pool,True,False
2025-03-21,6805,富世達,TWSE,66,primary_80_pool,True,False
2025-03-21,2059,川湖,TWSE,67,primary_80_pool,True,False
2025-03-21,2890,永豐金,TWSE,68,primary_80_pool,True,False
2025-03-21,2887,台新新光金,TWSE,69,primary_80_pool,True,False
2025-03-21,6285,啟碁,TWSE,70,primary_80_pool,True,False
2025-03-21,2453,凌群,TWSE,71,primary_80_pool,True,False
2025-03-21,8096,擎亞,TPEx,72,primary_80_pool,True,False
2025-03-21,4541,晟田,TPEx,73,primary_80_pool,True,False
2025-03-21,2353,宏碁,TWSE,74,primary_80_pool,True,False
2025-03-21,8464,億豐,TWSE,75,primary_80_pool,True,False
2025-03-21,8210,勤誠,TWSE,76,primary_80_pool,True,False
2025-03-21,2388,威盛,TWSE,77,primary_80_pool,True,False
2025-03-21,6104,創惟,TPEx,78,primary_80_pool,True,False
2025-03-21,6274,台燿,TPEx,79,primary_80_pool,True,False
2025-03-21,3491,昇達科,TPEx,80,primary_80_pool,True,False
2025-03-28,2881,富邦金,TWSE,1,primary_80_pool,True,False
2025-03-28,2891,中信金,TWSE,2,primary_80_pool,True,False
2025-03-28,2885,元大金,TWSE,3,primary_80_pool,True,False
2025-03-28,2890,永豐金,TWSE,4,primary_80_pool,True,False
2025-03-28,2454,聯發科,TWSE,5,primary_80_pool,True,False
2025-03-28,2383,台光電,TWSE,6,primary_80_pool,True,False
2025-03-28,1101,台泥,TWSE,7,primary_80_pool,True,False
2025-03-28,2382,廣達,TWSE,8,primary_80_pool,True,False
2025-03-28,3044,健鼎,TWSE,9,primary_80_pool,True,False
2025-03-28,2603,長榮,TWSE,10,primary_80_pool,True,False
2025-03-28,2618,長榮航,TWSE,11,primary_80_pool,True,False
2025-03-28,3376,新日興,TWSE,12,primary_80_pool,True,False
2025-03-28,2303,聯電,TWSE,13,primary_80_pool,True,False
2025-03-28,3029,零壹,TWSE,14,primary_80_pool,True,False
2025-03-28,6415,矽力*-KY,TWSE,15,primary_80_pool,True,False
2025-03-28,2027,大成鋼,TWSE,16,primary_80_pool,True,False
2025-03-28,2883,凱基金,TWSE,17,primary_80_pool,True,False
2025-03-28,4958,臻鼎-KY,TWSE,18,primary_80_pool,True,False
2025-03-28,6962,奕力-KY,TWSE,19,primary_80_pool,True,False
2025-03-28,3036,文曄,TWSE,20,primary_80_pool,True,False
2025-03-28,1609,大亞,TWSE,21,primary_80_pool,True,False
2025-03-28,2395,研華,TWSE,22,primary_80_pool,True,False
2025-03-28,3035,智原,TWSE,23,primary_80_pool,True,False
2025-03-28,6278,台表科,TWSE,24,primary_80_pool,True,False
2025-03-28,1513,中興電,TWSE,25,primary_80_pool,True,False
2025-03-28,6274,台燿,TPEx,26,primary_80_pool,True,False
2025-03-28,4763,材料*-KY,TWSE,27,primary_80_pool,True,False
2025-03-28,2327,國巨*,TWSE,28,primary_80_pool,True,False
2025-03-28,6409,旭隼,TWSE,29,primary_80_pool,True,False
2025-03-28,2884,玉山金,TWSE,30,primary_80_pool,True,False
2025-03-28,6176,瑞儀,TWSE,31,primary_80_pool,True,False
2025-03-28,9921,巨大,TWSE,32,primary_80_pool,True,False
2025-03-28,5347,世界,TPEx,33,primary_80_pool,True,False
2025-03-28,2609,陽明,TWSE,34,primary_80_pool,True,False
2025-03-28,2330,台積電,TWSE,35,primary_80_pool,True,False
2025-03-28,8358,金居,TPEx,36,primary_80_pool,True,False
2025-03-28,2453,凌群,TWSE,37,primary_80_pool,True,False
2025-03-28,1785,光洋科,TPEx,38,primary_80_pool,True,False
2025-03-28,2301,光寶科,TWSE,39,primary_80_pool,True,False
2025-03-28,2801,彰銀,TWSE,40,primary_80_pool,True,False
2025-03-28,3563,牧德,TWSE,41,primary_80_pool,True,False
2025-03-28,2421,建準,TWSE,42,primary_80_pool,True,False
2025-03-28,6285,啟碁,TWSE,43,primary_80_pool,True,False
2025-03-28,2892,第一金,TWSE,44,primary_80_pool,True,False
2025-03-28,1590,亞德客-KY,TWSE,45,primary_80_pool,True,False
2025-03-28,2379,瑞昱,TWSE,46,primary_80_pool,True,False
2025-03-28,2328,廣宇,TWSE,47,primary_80_pool,True,False
2025-03-28,3023,信邦,TWSE,48,primary_80_pool,True,False
2025-03-28,4938,和碩,TWSE,49,primary_80_pool,True,False
2025-03-28,3702,大聯大,TWSE,50,primary_80_pool,True,False
2025-03-28,6257,矽格,TWSE,51,primary_80_pool,True,False
2025-03-28,2385,群光,TWSE,52,primary_80_pool,True,False
2025-03-28,1605,華新,TWSE,53,primary_80_pool,True,False
2025-03-28,4904,遠傳,TWSE,54,primary_80_pool,True,False
2025-03-28,2353,宏碁,TWSE,55,primary_80_pool,True,False
2025-03-28,2376,技嘉,TWSE,56,primary_80_pool,True,False
2025-03-28,3034,聯詠,TWSE,57,primary_80_pool,True,False
2025-03-28,9914,美利達,TWSE,58,primary_80_pool,True,False
2025-03-28,5880,合庫金,TWSE,59,primary_80_pool,True,False
2025-03-28,2439,美律,TWSE,60,primary_80_pool,True,False
2025-03-28,2059,川湖,TWSE,61,primary_80_pool,True,False
2025-03-28,3017,奇鋐,TWSE,62,primary_80_pool,True,False
2025-03-28,6138,茂達,TPEx,63,primary_80_pool,True,False
2025-03-28,8069,元太,TPEx,64,primary_80_pool,True,False
