family,date,market,route_status,required_tickers,ready_tickers,blocked_tickers,retrieval_attempted
margin_short,2025-06-09,TPEx,accepted,15,14,1,True
margin_short,2025-06-09,TWSE,failed,65,64,1,True
margin_short,2025-06-10,TPEx,accepted,15,14,1,True
margin_short,2025-06-10,TWSE,failed,65,64,1,True
margin_short,2025-06-11,TPEx,accepted,15,14,1,True
margin_short,2025-06-11,TWSE,failed,65,64,1,True
margin_short,2025-06-12,TPEx,accepted,15,14,1,True
margin_short,2025-06-12,TWSE,failed,65,64,1,True
margin_short,2025-06-13,TPEx,accepted,18,17,1,True
margin_short,2025-06-13,TWSE,reused_existing_compact,62,62,0,False
margin_short,2025-06-16,TPEx,accepted,18,17,1,True
margin_short,2025-06-16,TWSE,reused_existing_compact,62,62,0,False
margin_short,2025-06-17,TPEx,accepted,18,17,1,True
margin_short,2025-06-17,TWSE,reused_existing_compact,62,62,0,False
margin_short,2025-06-18,TPEx,accepted,18,17,1,True
margin_short,2025-06-18,TWSE,reused_existing_compact,62,62,0,False
margin_short,2025-06-19,TPEx,accepted,18,17,1,True
margin_short,2025-06-19,TWSE,reused_existing_compact,62,62,0,False
margin_short,2025-06-20,TPEx,accepted,16,15,1,True
margin_short,2025-06-20,TWSE,reused_existing_compact,64,64,0,False
margin_short,2025-06-23,TPEx,accepted,16,15,1,True
margin_short,2025-06-23,TWSE,reused_existing_compact,64,64,0,False
margin_short,2025-06-24,TPEx,accepted,16,15,1,True
margin_short,2025-06-24,TWSE,reused_existing_compact,64,64,0,False
margin_short,2025-06-25,TPEx,accepted,16,15,1,True
margin_short,2025-06-25,TWSE,reused_existing_compact,64,64,0,False
margin_short,2025-06-26,TPEx,accepted,16,15,1,True
margin_short,2025-06-26,TWSE,reused_existing_compact,64,64,0,False
margin_short,2025-06-27,TPEx,accepted,19,18,1,True
margin_short,2025-06-27,TWSE,reused_existing_compact,61,61,0,False
margin_short,2025-06-30,TPEx,accepted,19,18,1,True
margin_short,2025-06-30,TWSE,failed,61,58,3,True
margin_short,2025-07-01,TPEx,accepted,19,18,1,True
margin_short,2025-07-01,TWSE,failed,61,58,3,True
margin_short,2025-07-02,TPEx,accepted,19,18,1,True
margin_short,2025-07-02,TWSE,failed,61,58,3,True
margin_short,2025-07-03,TPEx,accepted,19,18,1,True
margin_short,2025-07-03,TWSE,failed,61,58,3,True
margin_short,2025-07-04,TPEx,accepted,17,16,1,True
margin_short,2025-07-04,TWSE,reused_existing_compact,63,63,0,False
margin_short,2025-07-07,TPEx,accepted,17,16,1,True
margin_short,2025-07-07,TWSE,failed,63,60,3,True
margin_short,2025-07-08,TPEx,accepted,17,16,1,True
margin_short,2025-07-08,TWSE,failed,63,60,3,True
margin_short,2025-07-09,TPEx,accepted,17,16,1,True
margin_short,2025-07-09,TWSE,failed,63,60,3,True
margin_short,2025-07-10,TPEx,accepted,17,16,1,True
margin_short,2025-07-10,TWSE,failed,63,60,3,True
margin_short,2025-07-11,TPEx,accepted,29,26,3,True
margin_short,2025-07-11,TWSE,reused_existing_compact,51,51,0,False
margin_short,2025-07-14,TPEx,accepted,29,26,3,True
margin_short,2025-07-14,TWSE,failed,51,50,1,True
margin_short,2025-07-15,TPEx,accepted,29,26,3,True
margin_short,2025-07-15,TWSE,failed,51,50,1,True
margin_short,2025-07-16,TPEx,accepted,29,26,3,True
margin_short,2025-07-16,TWSE,failed,51,50,1,True
margin_short,2025-07-17,TPEx,accepted,29,26,3,True
margin_short,2025-07-17,TWSE,failed,51,50,1,True
margin_short,2025-07-18,TPEx,accepted,39,36,3,True
margin_short,2025-07-18,TWSE,failed,41,40,1,True
margin_short,2025-07-21,TPEx,accepted,39,36,3,True
margin_short,2025-07-21,TWSE,failed,41,40,1,True
margin_short,2025-07-22,TPEx,accepted,39,36,3,True
margin_short,2025-07-22,TWSE,failed,41,40,1,True
margin_short,2025-07-23,TPEx,accepted,39,36,3,True
margin_short,2025-07-23,TWSE,failed,41,40,1,True
margin_short,2025-07-24,TPEx,accepted,39,37,2,True
margin_short,2025-07-24,TWSE,failed,41,40,1,True
margin_short,2025-07-25,TPEx,accepted,34,32,2,True
margin_short,2025-07-25,TWSE,reused_existing_compact,46,46,0,False
margin_short,2025-07-28,TPEx,accepted,34,32,2,True
margin_short,2025-07-28,TWSE,reused_existing_compact,46,46,0,False
margin_short,2025-07-29,TPEx,accepted,34,32,2,True
margin_short,2025-07-29,TWSE,reused_existing_compact,46,46,0,False
margin_short,2025-07-30,TPEx,accepted,34,32,2,True
margin_short,2025-07-30,TWSE,reused_existing_compact,46,46,0,False
margin_short,2025-07-31,TPEx,accepted,34,32,2,True
margin_short,2025-07-31,TWSE,reused_existing_compact,46,46,0,False
margin_short,2025-08-01,TPEx,accepted,49,46,3,True
margin_short,2025-08-01,TWSE,failed,31,23,8,True
margin_short,2025-08-04,TPEx,accepted,49,46,3,True
margin_short,2025-08-04,TWSE,failed,31,22,9,True
margin_short,2025-08-05,TPEx,accepted,49,46,3,True
margin_short,2025-08-05,TWSE,failed,31,22,9,True
margin_short,2025-08-06,TPEx,accepted,49,46,3,True
margin_short,2025-08-06,TWSE,failed,31,22,9,True
margin_short,2025-08-07,TPEx,accepted,49,46,3,True
margin_short,2025-08-07,TWSE,failed,31,22,9,True
margin_short,2025-08-08,TPEx,accepted,35,33,2,True
margin_short,2025-08-08,TWSE,reused_existing_compact,45,45,0,False
margin_short,2025-08-11,TPEx,accepted,35,33,2,True
margin_short,2025-08-11,TWSE,failed,45,44,1,True
margin_short,2025-08-12,TPEx,accepted,35,33,2,True
margin_short,2025-08-12,TWSE,failed,45,44,1,True
margin_short,2025-08-13,TPEx,accepted,35,33,2,True
margin_short,2025-08-13,TWSE,failed,45,44,1,True
margin_short,2025-08-14,TPEx,accepted,35,33,2,True
margin_short,2025-08-14,TWSE,failed,45,44,1,True
margin_short,2025-08-15,TPEx,accepted,40,38,2,True
margin_short,2025-08-15,TWSE,reused_existing_compact,40,40,0,False
margin_short,2025-08-18,TPEx,accepted,40,38,2,True
margin_short,2025-08-18,TWSE,reused_existing_compact,40,40,0,False
margin_short,2025-08-19,TPEx,accepted,40,38,2,True
margin_short,2025-08-19,TWSE,reused_existing_compact,40,40,0,False
margin_short,2025-08-20,TPEx,accepted,40,38,2,True
margin_short,2025-08-20,TWSE,reused_existing_compact,40,40,0,False
margin_short,2025-08-21,TPEx,accepted,40,38,2,True
margin_short,2025-08-21,TWSE,reused_existing_compact,40,40,0,False
margin_short,2025-08-22,TPEx,accepted,34,31,3,True
margin_short,2025-08-22,TWSE,reused_existing_compact,46,46,0,False
margin_short,2025-08-25,TPEx,accepted,34,31,3,True
margin_short,2025-08-25,TWSE,failed,46,44,2,True
margin_short,2025-08-26,TPEx,accepted,34,31,3,True
margin_short,2025-08-26,TWSE,failed,46,44,2,True
margin_short,2025-08-27,TPEx,accepted,34,31,3,True
margin_short,2025-08-27,TWSE,failed,46,44,2,True
margin_short,2025-08-28,TPEx,accepted,34,31,3,True
margin_short,2025-08-28,TWSE,failed,46,44,2,True
margin_short,2025-08-29,TPEx,accepted,20,19,1,True
margin_short,2025-08-29,TWSE,failed,60,59,1,True
margin_short,2025-09-01,TPEx,accepted,20,19,1,True
margin_short,2025-09-01,TWSE,failed,60,56,4,True
margin_short,2025-09-02,TPEx,accepted,20,19,1,True
margin_short,2025-09-02,TWSE,failed,60,56,4,True
margin_short,2025-09-03,TPEx,accepted,20,19,1,True
margin_short,2025-09-03,TWSE,failed,60,56,4,True
margin_short,2025-09-04,TPEx,accepted,20,19,1,True
margin_short,2025-09-04,TWSE,failed,60,56,4,True
margin_short,2025-09-05,TPEx,accepted,28,27,1,True
margin_short,2025-09-05,TWSE,failed,52,51,1,True
margin_short,2025-09-08,TPEx,accepted,28,27,1,True
margin_short,2025-09-08,TWSE,failed,52,47,5,True
margin_short,2025-09-09,TPEx,accepted,28,27,1,True
margin_short,2025-09-09,TWSE,failed,52,47,5,True
margin_short,2025-09-10,TPEx,accepted,28,27,1,True
margin_short,2025-09-10,TWSE,failed,52,47,5,True
margin_short,2025-09-11,TPEx,accepted,28,27,1,True
margin_short,2025-09-11,TWSE,failed,52,47,5,True
margin_short,2025-09-12,TPEx,accepted,22,20,2,True
margin_short,2025-09-12,TWSE,failed,58,57,1,True
margin_short,2025-09-15,TPEx,accepted,22,20,2,True
margin_short,2025-09-15,TWSE,failed,58,55,3,True
margin_short,2025-09-16,TPEx,accepted,22,20,2,True
margin_short,2025-09-16,TWSE,failed,58,55,3,True
margin_short,2025-09-17,TPEx,accepted,22,20,2,True
margin_short,2025-09-17,TWSE,failed,58,55,3,True
margin_short,2025-09-18,TPEx,accepted,22,20,2,True
margin_short,2025-09-18,TWSE,failed,58,55,3,True
margin_short,2025-09-19,TPEx,reused_existing_compact,24,24,0,False
margin_short,2025-09-19,TWSE,reused_existing_compact,56,56,0,False
margin_short,2025-09-22,TPEx,accepted,24,24,0,True
margin_short,2025-09-22,TWSE,failed,56,55,1,True
margin_short,2025-09-23,TPEx,accepted,24,24,0,True
margin_short,2025-09-23,TWSE,failed,56,55,1,True
margin_short,2025-09-24,TPEx,accepted,24,24,0,True
margin_short,2025-09-24,TWSE,failed,56,55,1,True
margin_short,2025-09-25,TPEx,accepted,24,24,0,True
margin_short,2025-09-25,TWSE,failed,56,55,1,True
margin_short,2025-09-26,TPEx,reused_existing_compact,8,8,0,False
margin_short,2025-09-26,TWSE,reused_existing_compact,72,72,0,False
margin_short,2025-09-30,TPEx,reused_existing_compact,8,8,0,False
margin_short,2025-09-30,TWSE,failed,72,71,1,True
margin_short,2025-10-01,TPEx,reused_existing_compact,8,8,0,False
margin_short,2025-10-01,TWSE,failed,72,71,1,True
margin_short,2025-10-02,TPEx,reused_existing_compact,8,8,0,False
margin_short,2025-10-02,TWSE,failed,72,71,1,True
margin_short,2025-10-03,TPEx,accepted,27,26,1,True
margin_short,2025-10-03,TWSE,failed,53,52,1,True
margin_short,2025-10-07,TPEx,accepted,27,26,1,True
margin_short,2025-10-07,TWSE,failed,53,52,1,True
margin_short,2025-10-08,TPEx,accepted,27,26,1,True
margin_short,2025-10-08,TWSE,failed,53,52,1,True
margin_short,2025-10-09,TPEx,reused_existing_compact,19,19,0,False
margin_short,2025-10-09,TWSE,failed,61,60,1,True
margin_short,2025-10-13,TPEx,accepted,19,19,0,True
margin_short,2025-10-13,TWSE,failed,61,60,1,True
margin_short,2025-10-14,TPEx,accepted,19,19,0,True
margin_short,2025-10-14,TWSE,failed,61,60,1,True
margin_short,2025-10-15,TPEx,accepted,19,19,0,True
margin_short,2025-10-15,TWSE,failed,61,60,1,True
margin_short,2025-10-16,TPEx,accepted,19,19,0,True
margin_short,2025-10-16,TWSE,failed,61,60,1,True
margin_short,2025-10-17,TPEx,accepted,15,14,1,True
margin_short,2025-10-17,TWSE,reused_existing_compact,65,65,0,False
margin_short,2025-10-20,TPEx,accepted,15,14,1,True
margin_short,2025-10-20,TWSE,failed,65,64,1,True
margin_short,2025-10-21,TPEx,accepted,15,14,1,True
margin_short,2025-10-21,TWSE,failed,65,64,1,True
margin_short,2025-10-22,TPEx,accepted,15,14,1,True
margin_short,2025-10-22,TWSE,failed,65,64,1,True
margin_short,2025-10-23,TPEx,reused_existing_compact,15,15,0,False
margin_short,2025-10-23,TWSE,failed,65,64,1,True
margin_short,2025-10-27,TPEx,reused_existing_compact,15,15,0,False
margin_short,2025-10-27,TWSE,failed,65,64,1,True
margin_short,2025-10-28,TPEx,reused_existing_compact,15,15,0,False
margin_short,2025-10-28,TWSE,failed,65,64,1,True
margin_short,2025-10-29,TPEx,reused_existing_compact,15,15,0,False
margin_short,2025-10-29,TWSE,failed,65,64,1,True
margin_short,2025-10-30,TPEx,reused_existing_compact,15,15,0,False
margin_short,2025-10-30,TWSE,failed,65,64,1,True
margin_short,2025-10-31,TPEx,reused_existing_compact,13,13,0,False
margin_short,2025-10-31,TWSE,failed,67,66,1,True
margin_short,2025-11-03,TPEx,accepted,13,13,0,True
margin_short,2025-11-03,TWSE,failed,67,62,5,True
margin_short,2025-11-04,TPEx,accepted,13,13,0,True
margin_short,2025-11-04,TWSE,failed,67,62,5,True
margin_short,2025-11-05,TPEx,accepted,13,13,0,True
margin_short,2025-11-05,TWSE,failed,67,62,5,True
margin_short,2025-11-06,TPEx,accepted,13,13,0,True
margin_short,2025-11-06,TWSE,failed,67,62,5,True
margin_short,2025-11-07,TPEx,reused_existing_compact,15,15,0,False
margin_short,2025-11-07,TWSE,failed,65,64,1,True
margin_short,2025-11-10,TPEx,accepted,15,15,0,True
margin_short,2025-11-10,TWSE,failed,65,64,1,True
margin_short,2025-11-11,TPEx,accepted,15,15,0,True
margin_short,2025-11-11,TWSE,failed,65,64,1,True
margin_short,2025-11-12,TPEx,accepted,15,15,0,True
margin_short,2025-11-12,TWSE,failed,65,64,1,True
margin_short,2025-11-13,TPEx,accepted,15,15,0,True
margin_short,2025-11-13,TWSE,failed,65,64,1,True
margin_short,2025-11-14,TPEx,reused_existing_compact,14,14,0,False
margin_short,2025-11-14,TWSE,reused_existing_compact,66,66,0,False
margin_short,2025-11-17,TPEx,reused_existing_compact,14,14,0,False
margin_short,2025-11-17,TWSE,failed,66,65,1,True
margin_short,2025-11-18,TPEx,reused_existing_compact,14,14,0,False
margin_short,2025-11-18,TWSE,failed,66,65,1,True
margin_short,2025-11-19,TPEx,reused_existing_compact,14,14,0,False
margin_short,2025-11-19,TWSE,failed,66,65,1,True
margin_short,2025-11-20,TPEx,reused_existing_compact,14,14,0,False
margin_short,2025-11-20,TWSE,failed,66,65,1,True
margin_short,2025-11-21,TPEx,reused_existing_compact,10,10,0,False
margin_short,2025-11-21,TWSE,reused_existing_compact,70,70,0,False
margin_short,2025-11-24,TPEx,reused_existing_compact,10,10,0,False
margin_short,2025-11-24,TWSE,failed,70,67,3,True
margin_short,2025-11-25,TPEx,reused_existing_compact,10,10,0,False
margin_short,2025-11-25,TWSE,failed,70,67,3,True
margin_short,2025-11-26,TPEx,reused_existing_compact,10,10,0,False
margin_short,2025-11-26,TWSE,failed,70,67,3,True
margin_short,2025-11-27,TPEx,reused_existing_compact,10,10,0,False
margin_short,2025-11-27,TWSE,failed,70,67,3,True
margin_short,2025-11-28,TPEx,reused_existing_compact,15,15,0,False
margin_short,2025-11-28,TWSE,reused_existing_compact,65,65,0,False
margin_short,2025-12-01,TPEx,reused_existing_compact,15,15,0,False
margin_short,2025-12-01,TWSE,failed,65,64,1,True
margin_short,2025-12-02,TPEx,reused_existing_compact,15,15,0,False
margin_short,2025-12-02,TWSE,failed,65,64,1,True
margin_short,2025-12-03,TPEx,reused_existing_compact,15,15,0,False
margin_short,2025-12-03,TWSE,failed,65,64,1,True
margin_short,2025-12-04,TPEx,reused_existing_compact,15,15,0,False
margin_short,2025-12-04,TWSE,failed,65,64,1,True
margin_short,2025-12-05,TPEx,reused_existing_compact,19,19,0,False
margin_short,2025-12-05,TWSE,reused_existing_compact,61,61,0,False
margin_short,2025-12-08,TPEx,accepted,19,19,0,True
margin_short,2025-12-08,TWSE,failed,61,59,2,True
margin_short,2025-12-09,TPEx,accepted,19,19,0,True
margin_short,2025-12-09,TWSE,failed,61,59,2,True
margin_short,2025-12-10,TPEx,accepted,19,19,0,True
margin_short,2025-12-10,TWSE,failed,61,59,2,True
margin_short,2025-12-11,TPEx,accepted,19,19,0,True
margin_short,2025-12-11,TWSE,failed,61,59,2,True
margin_short,2025-12-12,TPEx,accepted,15,14,1,True
margin_short,2025-12-12,TWSE,reused_existing_compact,65,65,0,False
margin_short,2025-12-15,TPEx,accepted,15,14,1,True
margin_short,2025-12-15,TWSE,failed,65,64,1,True
margin_short,2025-12-16,TPEx,accepted,15,14,1,True
margin_short,2025-12-16,TWSE,failed,65,64,1,True
margin_short,2025-12-17,TPEx,accepted,15,14,1,True
margin_short,2025-12-17,TWSE,failed,65,64,1,True
margin_short,2025-12-18,TPEx,accepted,15,14,1,True
margin_short,2025-12-18,TWSE,failed,65,64,1,True
margin_short,2025-12-19,TPEx,reused_existing_compact,19,19,0,False
margin_short,2025-12-19,TWSE,reused_existing_compact,61,61,0,False
margin_short,2025-12-22,TPEx,accepted,19,19,0,True
margin_short,2025-12-22,TWSE,failed,61,59,2,True
margin_short,2025-12-23,TPEx,accepted,19,19,0,True
margin_short,2025-12-23,TWSE,failed,61,59,2,True
margin_short,2025-12-24,TPEx,accepted,19,19,0,True
margin_short,2025-12-24,TWSE,failed,61,59,2,True
margin_short,2025-12-26,TPEx,accepted,19,18,1,True
margin_short,2025-12-26,TWSE,reused_existing_compact,61,61,0,False
margin_short,2025-12-29,TPEx,accepted,19,18,1,True
margin_short,2025-12-29,TWSE,failed,61,56,5,True
margin_short,2025-12-30,TPEx,accepted,19,18,1,True
margin_short,2025-12-30,TWSE,failed,61,56,5,True
margin_short,2025-12-31,TPEx,accepted,19,18,1,True
margin_short,2025-12-31,TWSE,failed,61,56,5,True
margin_short,2026-01-02,TPEx,accepted,21,20,1,True
margin_short,2026-01-02,TWSE,failed,59,58,1,True
margin_short,2026-01-05,TPEx,accepted,21,20,1,True
margin_short,2026-01-05,TWSE,failed,59,57,2,True
margin_short,2026-01-06,TPEx,accepted,21,20,1,True
margin_short,2026-01-06,TWSE,failed,59,57,2,True
margin_short,2026-01-07,TPEx,accepted,21,20,1,True
margin_short,2026-01-07,TWSE,failed,59,57,2,True
margin_short,2026-01-08,TPEx,accepted,21,20,1,True
margin_short,2026-01-08,TWSE,failed,59,57,2,True
margin_short,2026-01-09,TPEx,reused_existing_compact,22,22,0,False
margin_short,2026-01-09,TWSE,reused_existing_compact,58,58,0,False
margin_short,2026-01-12,TPEx,reused_existing_compact,22,22,0,False
margin_short,2026-01-12,TWSE,failed,58,56,2,True
margin_short,2026-01-13,TPEx,reused_existing_compact,22,22,0,False
margin_short,2026-01-13,TWSE,failed,58,56,2,True
margin_short,2026-01-14,TPEx,reused_existing_compact,22,22,0,False
margin_short,2026-01-14,TWSE,failed,58,56,2,True
margin_short,2026-01-15,TPEx,reused_existing_compact,22,22,0,False
margin_short,2026-01-15,TWSE,failed,58,56,2,True
margin_short,2026-01-16,TPEx,accepted,26,25,1,True
margin_short,2026-01-16,TWSE,reused_existing_compact,54,54,0,False
margin_short,2026-01-19,TPEx,accepted,26,25,1,True
margin_short,2026-01-19,TWSE,failed,54,53,1,True
margin_short,2026-01-20,TPEx,accepted,26,25,1,True
margin_short,2026-01-20,TWSE,failed,54,53,1,True
margin_short,2026-01-21,TPEx,accepted,26,25,1,True
margin_short,2026-01-21,TWSE,failed,54,53,1,True
margin_short,2026-01-22,TPEx,accepted,26,25,1,True
margin_short,2026-01-22,TWSE,failed,54,53,1,True
margin_short,2026-01-23,TPEx,reused_existing_compact,21,21,0,False
margin_short,2026-01-23,TWSE,reused_existing_compact,59,59,0,False
margin_short,2026-01-26,TPEx,accepted,21,21,0,True
margin_short,2026-01-26,TWSE,reused_existing_compact,59,59,0,False
margin_short,2026-01-27,TPEx,accepted,21,21,0,True
margin_short,2026-01-27,TWSE,reused_existing_compact,59,59,0,False
margin_short,2026-01-28,TPEx,accepted,21,21,0,True
margin_short,2026-01-28,TWSE,reused_existing_compact,59,59,0,False
margin_short,2026-01-29,TPEx,accepted,21,21,0,True
margin_short,2026-01-29,TWSE,reused_existing_compact,59,59,0,False
margin_short,2026-01-30,TPEx,reused_existing_compact,18,18,0,False
margin_short,2026-01-30,TWSE,failed,62,61,1,True
margin_short,2026-02-02,TPEx,reused_existing_compact,18,18,0,False
margin_short,2026-02-02,TWSE,failed,62,58,4,True
margin_short,2026-02-03,TPEx,reused_existing_compact,18,18,0,False
margin_short,2026-02-03,TWSE,failed,62,58,4,True
margin_short,2026-02-04,TPEx,reused_existing_compact,18,18,0,False
margin_short,2026-02-04,TWSE,failed,62,58,4,True
margin_short,2026-02-05,TPEx,reused_existing_compact,18,18,0,False
margin_short,2026-02-05,TWSE,failed,62,58,4,True
margin_short,2026-02-06,TPEx,accepted,80,79,1,True
margin_short,2026-02-09,TPEx,accepted,80,79,1,True
margin_short,2026-02-10,TPEx,accepted,80,79,1,True
margin_short,2026-02-11,TPEx,accepted,16,15,1,True
margin_short,2026-02-11,TWSE,failed,64,63,1,True
margin_short,2026-02-23,TPEx,accepted,16,15,1,True
margin_short,2026-02-23,TWSE,failed,64,59,5,True
margin_short,2026-02-24,TPEx,accepted,16,15,1,True
margin_short,2026-02-24,TWSE,failed,64,59,5,True
margin_short,2026-02-25,TPEx,accepted,16,15,1,True
margin_short,2026-02-25,TWSE,failed,64,59,5,True
margin_short,2026-02-26,TPEx,accepted,24,23,1,True
margin_short,2026-02-26,TWSE,failed,56,53,3,True
margin_short,2026-03-02,TPEx,accepted,24,23,1,True
margin_short,2026-03-02,TWSE,failed,56,48,8,True
margin_short,2026-03-03,TPEx,accepted,24,23,1,True
margin_short,2026-03-03,TWSE,failed,56,48,8,True
margin_short,2026-03-04,TPEx,accepted,24,23,1,True
margin_short,2026-03-04,TWSE,failed,56,48,8,True
margin_short,2026-03-05,TPEx,accepted,24,23,1,True
margin_short,2026-03-05,TWSE,failed,56,48,8,True
margin_short,2026-03-06,TPEx,reused_existing_compact,25,25,0,False
margin_short,2026-03-06,TWSE,failed,55,52,3,True
margin_short,2026-03-09,TPEx,accepted,25,25,0,True
margin_short,2026-03-09,TWSE,failed,55,50,5,True
margin_short,2026-03-10,TPEx,accepted,25,25,0,True
margin_short,2026-03-10,TWSE,failed,55,50,5,True
margin_short,2026-03-11,TPEx,accepted,25,25,0,True
margin_short,2026-03-11,TWSE,failed,55,50,5,True
margin_short,2026-03-12,TPEx,accepted,25,25,0,True
margin_short,2026-03-12,TWSE,failed,55,50,5,True
margin_short,2026-03-13,TPEx,reused_existing_compact,28,28,0,False
margin_short,2026-03-13,TWSE,failed,52,51,1,True
margin_short,2026-03-16,TPEx,accepted,28,28,0,True
margin_short,2026-03-16,TWSE,failed,52,50,2,True
margin_short,2026-03-17,TPEx,accepted,28,28,0,True
margin_short,2026-03-17,TWSE,failed,52,50,2,True
margin_short,2026-03-18,TPEx,accepted,28,28,0,True
margin_short,2026-03-18,TWSE,failed,52,50,2,True
margin_short,2026-03-19,TPEx,accepted,28,28,0,True
margin_short,2026-03-19,TWSE,failed,52,50,2,True
margin_short,2026-03-20,TPEx,reused_existing_compact,25,25,0,False
margin_short,2026-03-20,TWSE,failed,55,52,3,True
margin_short,2026-03-23,TPEx,reused_existing_compact,25,25,0,False
margin_short,2026-03-23,TWSE,failed,55,50,5,True
margin_short,2026-03-24,TPEx,reused_existing_compact,25,25,0,False
margin_short,2026-03-24,TWSE,failed,55,50,5,True
margin_short,2026-03-25,TPEx,reused_existing_compact,25,25,0,False
margin_short,2026-03-25,TWSE,failed,55,50,5,True
margin_short,2026-03-26,TPEx,reused_existing_compact,25,25,0,False
margin_short,2026-03-26,TWSE,failed,55,50,5,True
margin_short,2026-03-27,TPEx,reused_existing_compact,22,22,0,False
margin_short,2026-03-27,TWSE,failed,58,57,1,True
margin_short,2026-03-30,TPEx,accepted,22,22,0,True
margin_short,2026-03-30,TWSE,failed,58,56,2,True
margin_short,2026-03-31,TPEx,accepted,22,22,0,True
margin_short,2026-03-31,TWSE,failed,58,56,2,True
margin_short,2026-04-01,TPEx,accepted,22,22,0,True
margin_short,2026-04-01,TWSE,failed,58,56,2,True
margin_short,2026-04-02,TPEx,reused_existing_compact,20,20,0,False
margin_short,2026-04-02,TWSE,failed,60,59,1,True
margin_short,2026-04-07,TPEx,accepted,20,20,0,True
margin_short,2026-04-07,TWSE,failed,60,58,2,True
margin_short,2026-04-08,TPEx,accepted,20,20,0,True
margin_short,2026-04-08,TWSE,failed,60,58,2,True
margin_short,2026-04-09,TPEx,accepted,20,20,0,True
margin_short,2026-04-09,TWSE,failed,60,58,2,True
margin_short,2026-04-10,TPEx,accepted,26,25,1,True
margin_short,2026-04-10,TWSE,failed,54,53,1,True
margin_short,2026-04-13,TPEx,accepted,26,25,1,True
margin_short,2026-04-13,TWSE,failed,54,50,4,True
margin_short,2026-04-14,TPEx,accepted,26,25,1,True
margin_short,2026-04-14,TWSE,failed,54,50,4,True
margin_short,2026-04-15,TPEx,accepted,26,25,1,True
margin_short,2026-04-15,TWSE,failed,54,50,4,True
margin_short,2026-04-16,TPEx,accepted,26,25,1,True
margin_short,2026-04-16,TWSE,failed,54,50,4,True
margin_short,2026-04-17,TPEx,accepted,21,20,1,True
margin_short,2026-04-17,TWSE,failed,59,57,2,True
margin_short,2026-04-20,TPEx,accepted,21,20,1,True
margin_short,2026-04-20,TWSE,failed,59,55,4,True
margin_short,2026-04-21,TPEx,accepted,21,20,1,True
margin_short,2026-04-21,TWSE,failed,59,55,4,True
margin_short,2026-04-22,TPEx,accepted,21,20,1,True
margin_short,2026-04-22,TWSE,failed,59,55,4,True
margin_short,2026-04-23,TPEx,accepted,21,20,1,True
margin_short,2026-04-23,TWSE,failed,59,55,4,True
margin_short,2026-04-24,TPEx,accepted,29,28,1,True
margin_short,2026-04-24,TWSE,reused_existing_compact,51,51,0,False
margin_short,2026-04-27,TPEx,accepted,29,28,1,True
margin_short,2026-04-27,TWSE,failed,51,47,4,True
margin_short,2026-04-28,TPEx,accepted,29,28,1,True
margin_short,2026-04-28,TWSE,failed,51,47,4,True
margin_short,2026-04-29,TPEx,accepted,29,28,1,True
margin_short,2026-04-29,TWSE,failed,51,47,4,True
margin_short,2026-04-30,TPEx,reused_existing_compact,33,33,0,False
margin_short,2026-04-30,TWSE,reused_existing_compact,47,47,0,False
margin_short,2026-05-04,TPEx,accepted,33,33,0,True
margin_short,2026-05-04,TWSE,failed,47,45,2,True
margin_short,2026-05-05,TPEx,accepted,33,33,0,True
margin_short,2026-05-05,TWSE,failed,47,45,2,True
margin_short,2026-05-06,TPEx,accepted,33,33,0,True
margin_short,2026-05-06,TWSE,failed,47,45,2,True
margin_short,2026-05-07,TPEx,accepted,33,33,0,True
margin_short,2026-05-07,TWSE,failed,47,45,2,True
margin_short,2026-05-08,TPEx,reused_existing_compact,26,26,0,False
margin_short,2026-05-08,TWSE,reused_existing_compact,54,54,0,False
margin_short,2026-05-11,TPEx,accepted,26,26,0,True
margin_short,2026-05-11,TWSE,failed,54,47,7,True
margin_short,2026-05-12,TPEx,accepted,26,26,0,True
margin_short,2026-05-12,TWSE,failed,54,47,7,True
margin_short,2026-05-13,TPEx,accepted,26,26,0,True
margin_short,2026-05-13,TWSE,failed,54,47,7,True
margin_short,2026-05-14,TPEx,accepted,26,26,0,True
margin_short,2026-05-14,TWSE,failed,54,47,7,True
margin_short,2026-05-15,TPEx,reused_existing_compact,20,20,0,False
margin_short,2026-05-15,TWSE,reused_existing_compact,60,60,0,False
margin_short,2026-05-18,TPEx,accepted,20,20,0,True
margin_short,2026-05-18,TWSE,failed,60,55,5,True
margin_short,2026-05-19,TPEx,accepted,20,20,0,True
margin_short,2026-05-19,TWSE,failed,60,55,5,True
margin_short,2026-05-20,TPEx,accepted,20,20,0,True
margin_short,2026-05-20,TWSE,failed,60,55,5,True
margin_short,2026-05-21,TPEx,accepted,20,20,0,True
margin_short,2026-05-21,TWSE,failed,60,55,5,True
margin_short,2026-05-22,TPEx,reused_existing_compact,19,19,0,False
margin_short,2026-05-22,TWSE,reused_existing_compact,61,61,0,False
margin_short,2026-05-25,TPEx,accepted,19,19,0,True
margin_short,2026-05-25,TWSE,failed,61,51,10,True
margin_short,2026-05-26,TPEx,accepted,19,19,0,True
margin_short,2026-05-26,TWSE,failed,61,51,10,True
margin_short,2026-05-27,TPEx,accepted,19,19,0,True
margin_short,2026-05-27,TWSE,failed,61,51,10,True
margin_short,2026-05-28,TPEx,accepted,19,19,0,True
