date,ticker,market,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,raw_sha256,retrieved_at_utc
2017-11-28,6573,TWSE,72.0,77.8,71.8,77.0,1977360,149459771,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=6573&response=json,official_unadjusted_ohlcv_selected_ticker_month,c565063b7c1be5efe6fcfbdfefe1debd964e43bd58e079f3c8f4d5e269e6f338,2026-07-10T05:14:35+00:00
2018-03-19,6150,TPEx,280.0,297.0,280.0,297.0,1607,465761,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6150&date=2018/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T05:14:35+00:00
2018-03-20,6150,TPEx,326.5,326.5,326.5,326.5,345,112505,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6150&date=2018/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T05:14:35+00:00
2018-03-21,6150,TPEx,359.0,359.0,333.0,342.0,9153,3189609,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6150&date=2018/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T05:14:35+00:00
2018-03-22,6150,TPEx,345.5,365.0,345.0,353.5,4724,1676763,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6150&date=2018/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T05:14:35+00:00
2018-03-23,6150,TPEx,342.0,388.5,342.0,388.5,8813,3257606,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6150&date=2018/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T05:14:35+00:00
2018-03-26,6150,TPEx,405.0,419.0,364.0,369.0,10933,4325965,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6150&date=2018/03/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,d58724c0c19645629f46221c29b30f7e4ecd87c5f903ec7a04adcde044476736,2026-07-10T05:14:35+00:00
2018-06-11,3090,TWSE,94.8,97.2,94.0,95.9,4283512,410549477,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180601&stockNo=3090&response=json,official_unadjusted_ohlcv_selected_ticker_month,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T05:14:35+00:00
2018-06-12,3090,TWSE,96.6,96.6,94.0,94.1,4034145,383334094,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180601&stockNo=3090&response=json,official_unadjusted_ohlcv_selected_ticker_month,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T05:14:35+00:00
2018-06-13,3090,TWSE,96.0,96.0,91.1,93.9,4329354,402358831,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180601&stockNo=3090&response=json,official_unadjusted_ohlcv_selected_ticker_month,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T05:14:35+00:00
2018-06-14,3090,TWSE,94.3,98.0,91.1,91.3,13051931,1229319887,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180601&stockNo=3090&response=json,official_unadjusted_ohlcv_selected_ticker_month,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T05:14:35+00:00
2018-06-15,3090,TWSE,91.4,92.5,87.4,87.8,14679322,1304210390,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180601&stockNo=3090&response=json,official_unadjusted_ohlcv_selected_ticker_month,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T05:14:35+00:00
2018-06-19,3090,TWSE,87.0,90.6,87.0,88.1,8901801,792152753,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180601&stockNo=3090&response=json,official_unadjusted_ohlcv_selected_ticker_month,cbbab5fa67330f51e0a274df3939a8cf5328d5cd4a3db26082ce2f6b13a95812,2026-07-10T05:14:35+00:00
2018-07-02,8163,TWSE,82.0,84.7,81.2,82.0,16467553,1370911587,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=8163&response=json,official_unadjusted_ohlcv_selected_ticker_month,7a910d51b9e3cfa01955449e673c13c74be288b364c62e12ea8c310fad8ddf9c,2026-07-10T05:14:35+00:00
2018-07-03,8163,TWSE,84.0,85.6,79.2,80.3,16287666,1349996871,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=8163&response=json,official_unadjusted_ohlcv_selected_ticker_month,7a910d51b9e3cfa01955449e673c13c74be288b364c62e12ea8c310fad8ddf9c,2026-07-10T05:14:35+00:00
2019-09-16,3661,TWSE,131.5,134.0,128.0,134.0,3504522,459036948,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190901&stockNo=3661&response=json,official_unadjusted_ohlcv_selected_ticker_month,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00
2019-09-17,3661,TWSE,133.5,137.0,132.0,137.0,4008136,540434768,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190901&stockNo=3661&response=json,official_unadjusted_ohlcv_selected_ticker_month,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00
2019-09-18,3661,TWSE,137.0,141.5,135.5,137.5,7300668,1010030346,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190901&stockNo=3661&response=json,official_unadjusted_ohlcv_selected_ticker_month,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00
2019-09-19,3661,TWSE,140.0,151.0,140.0,151.0,15398192,2290934992,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190901&stockNo=3661&response=json,official_unadjusted_ohlcv_selected_ticker_month,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00
2019-09-20,3661,TWSE,154.0,164.0,151.5,164.0,19774077,3095100503,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190901&stockNo=3661&response=json,official_unadjusted_ohlcv_selected_ticker_month,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00
2019-09-23,3661,TWSE,161.5,166.0,160.0,164.0,8276591,1351688120,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190901&stockNo=3661&response=json,official_unadjusted_ohlcv_selected_ticker_month,dafc4226944d77d9e8484a9049cfe9b6051329c7f1b0bb446141009413fa7d19,2026-07-10T05:14:35+00:00
2019-12-09,2330,TWSE,314.0,316.5,314.0,316.0,23556081,7433484496,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,e7a79d42e203e9df227111ea482adde08dfe63ae26ee7df555e6ded8ae923cf1,2026-07-10T05:14:35+00:00
2019-12-10,2330,TWSE,315.0,315.5,312.5,313.5,20847594,6540475540,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,e7a79d42e203e9df227111ea482adde08dfe63ae26ee7df555e6ded8ae923cf1,2026-07-10T05:14:35+00:00
2019-12-11,2330,TWSE,314.0,319.0,313.0,319.0,34329148,10866410212,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,e7a79d42e203e9df227111ea482adde08dfe63ae26ee7df555e6ded8ae923cf1,2026-07-10T05:14:35+00:00
2019-12-12,2330,TWSE,325.0,334.5,324.0,331.5,52801851,17446169339,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,e7a79d42e203e9df227111ea482adde08dfe63ae26ee7df555e6ded8ae923cf1,2026-07-10T05:14:35+00:00
2019-12-13,2330,TWSE,340.0,343.0,338.0,339.0,60843939,20697194061,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,e7a79d42e203e9df227111ea482adde08dfe63ae26ee7df555e6ded8ae923cf1,2026-07-10T05:14:35+00:00
2019-12-16,2330,TWSE,336.5,338.5,336.0,336.0,48340188,16272523200,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,e7a79d42e203e9df227111ea482adde08dfe63ae26ee7df555e6ded8ae923cf1,2026-07-10T05:14:35+00:00
2020-01-13,3260,TPEx,74.3,76.0,73.0,76.0,27136,2028062,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3260&date=2020/01/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,e2ffc13ba8890810bfc492d0c9bbd549840f57caf2de2d89e1c84ca8b8b5e6a4,2026-07-10T05:14:35+00:00
2020-01-14,3260,TPEx,76.4,76.6,75.1,75.9,8193,620596,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3260&date=2020/01/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,e2ffc13ba8890810bfc492d0c9bbd549840f57caf2de2d89e1c84ca8b8b5e6a4,2026-07-10T05:14:35+00:00
2020-01-15,3260,TPEx,76.1,76.4,74.1,74.2,7388,554167,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3260&date=2020/01/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,e2ffc13ba8890810bfc492d0c9bbd549840f57caf2de2d89e1c84ca8b8b5e6a4,2026-07-10T05:14:35+00:00
2020-01-16,3260,TPEx,74.2,75.7,74.2,74.9,7470,560060,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3260&date=2020/01/01&response=json,official_unadjusted_ohlcv_selected_ticker_month,e2ffc13ba8890810bfc492d0c9bbd549840f57caf2de2d89e1c84ca8b8b5e6a4,2026-07-10T05:14:35+00:00
2021-06-21,2636,TWSE,189.5,207.0,189.0,205.5,33113727,6702339578,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210601&stockNo=2636&response=json,official_unadjusted_ohlcv_selected_ticker_month,0dd6ce3e051055cd6e44e2d94fae5ecd3e83ff707ed88880661429b839455ad0,2026-07-10T05:14:35+00:00
2021-06-22,2636,TWSE,214.5,222.5,197.0,197.0,64516352,13597392764,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210601&stockNo=2636&response=json,official_unadjusted_ohlcv_selected_ticker_month,0dd6ce3e051055cd6e44e2d94fae5ecd3e83ff707ed88880661429b839455ad0,2026-07-10T05:14:35+00:00
2021-07-12,2351,TWSE,151.0,159.0,151.0,152.0,9642615,1492435408,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210701&stockNo=2351&response=json,official_unadjusted_ohlcv_selected_ticker_month,cc01b86e6369830ecdba57705197498cffc0628764b43820f3a2e2fa641877a3,2026-07-10T05:14:35+00:00
2021-07-13,2351,TWSE,154.5,157.5,140.5,142.5,6991864,1029487149,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210701&stockNo=2351&response=json,official_unadjusted_ohlcv_selected_ticker_month,cc01b86e6369830ecdba57705197498cffc0628764b43820f3a2e2fa641877a3,2026-07-10T05:14:35+00:00
2021-07-14,2351,TWSE,144.5,149.0,137.0,143.0,6336126,900253754,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210701&stockNo=2351&response=json,official_unadjusted_ohlcv_selected_ticker_month,cc01b86e6369830ecdba57705197498cffc0628764b43820f3a2e2fa641877a3,2026-07-10T05:14:35+00:00
2021-07-15,2351,TWSE,143.0,144.0,136.0,139.5,4871172,676870677,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210701&stockNo=2351&response=json,official_unadjusted_ohlcv_selected_ticker_month,cc01b86e6369830ecdba57705197498cffc0628764b43820f3a2e2fa641877a3,2026-07-10T05:14:35+00:00
2021-07-16,2351,TWSE,138.5,147.0,136.5,146.5,5092025,732520541,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210701&stockNo=2351&response=json,official_unadjusted_ohlcv_selected_ticker_month,cc01b86e6369830ecdba57705197498cffc0628764b43820f3a2e2fa641877a3,2026-07-10T05:14:35+00:00
2021-07-19,2351,TWSE,146.0,151.0,140.5,141.5,3846001,556042000,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210701&stockNo=2351&response=json,official_unadjusted_ohlcv_selected_ticker_month,cc01b86e6369830ecdba57705197498cffc0628764b43820f3a2e2fa641877a3,2026-07-10T05:14:35+00:00
2022-01-03,8478,TWSE,153.0,156.0,147.5,150.5,1171940,176848330,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220101&stockNo=8478&response=json,official_unadjusted_ohlcv_selected_ticker_month,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T05:14:35+00:00
2022-01-04,8478,TWSE,149.0,149.5,144.0,145.5,933848,136225395,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220101&stockNo=8478&response=json,official_unadjusted_ohlcv_selected_ticker_month,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T05:14:35+00:00
2022-01-05,8478,TWSE,149.0,149.5,142.0,142.0,981813,142624645,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220101&stockNo=8478&response=json,official_unadjusted_ohlcv_selected_ticker_month,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T05:14:35+00:00
2022-01-06,8478,TWSE,141.5,150.5,140.0,142.5,1624962,235133355,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220101&stockNo=8478&response=json,official_unadjusted_ohlcv_selected_ticker_month,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T05:14:35+00:00
2022-01-07,8478,TWSE,142.5,143.5,131.5,134.0,1563943,212498572,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220101&stockNo=8478&response=json,official_unadjusted_ohlcv_selected_ticker_month,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T05:14:35+00:00
2022-01-10,8478,TWSE,137.5,142.0,134.0,142.0,1628702,224748881,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220101&stockNo=8478&response=json,official_unadjusted_ohlcv_selected_ticker_month,989dd997aa45bf6b5130c93b9358580cbd5cc2f741b614240bec3f2ab2cab444,2026-07-10T05:14:35+00:00
2022-08-15,6796,TWSE,114.0,119.0,108.0,113.5,771537,87076375,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=6796&response=json,official_unadjusted_ohlcv_selected_ticker_month,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T05:14:35+00:00
2022-08-16,6796,TWSE,113.0,124.0,112.0,120.0,1054712,125617382,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=6796&response=json,official_unadjusted_ohlcv_selected_ticker_month,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T05:14:35+00:00
2022-08-17,6796,TWSE,117.5,121.0,115.0,115.0,780688,91513836,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=6796&response=json,official_unadjusted_ohlcv_selected_ticker_month,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T05:14:35+00:00
2022-08-18,6796,TWSE,115.0,120.5,114.0,118.0,641263,75367355,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=6796&response=json,official_unadjusted_ohlcv_selected_ticker_month,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T05:14:35+00:00
2022-08-19,6796,TWSE,117.0,120.0,115.5,116.0,495591,57868345,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=6796&response=json,official_unadjusted_ohlcv_selected_ticker_month,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T05:14:35+00:00
2022-08-22,6796,TWSE,119.0,127.5,117.5,127.5,2077878,262180671,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=6796&response=json,official_unadjusted_ohlcv_selected_ticker_month,fa883b4da2cd6a8074145eaa875d49f2b2c25260ccaa86811d6cb2084bc985b1,2026-07-10T05:14:35+00:00
2023-03-20,2330,TWSE,517.0,518.0,510.0,512.0,12752221,6542889562,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,0be8303076fab68e7cc6df62a29a4f9d819fb96360a2604842e93aebfa857fab,2026-07-10T05:14:35+00:00
2023-03-21,2330,TWSE,515.0,517.0,512.0,517.0,18519120,9534730452,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,0be8303076fab68e7cc6df62a29a4f9d819fb96360a2604842e93aebfa857fab,2026-07-10T05:14:35+00:00
2023-03-23,2330,TWSE,528.0,539.0,528.0,538.0,28614856,15307492846,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,0be8303076fab68e7cc6df62a29a4f9d819fb96360a2604842e93aebfa857fab,2026-07-10T05:14:35+00:00
2023-03-24,2330,TWSE,536.0,539.0,535.0,539.0,22963771,12348311773,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,0be8303076fab68e7cc6df62a29a4f9d819fb96360a2604842e93aebfa857fab,2026-07-10T05:14:35+00:00
2023-03-27,2330,TWSE,533.0,536.0,531.0,531.0,17170557,9148085033,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=2330&response=json,official_unadjusted_ohlcv_selected_ticker_month,0be8303076fab68e7cc6df62a29a4f9d819fb96360a2604842e93aebfa857fab,2026-07-10T05:14:35+00:00
2023-10-13,3008,TWSE,2090.0,2210.0,2055.0,2175.0,2450243,5299781610,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=3008&response=json,official_unadjusted_ohlcv_selected_ticker_month,92e3917e16d3e21504cd93a74ea5e54d818a3018902b22de89e258735116f15e,2026-07-10T05:14:35+00:00
2023-10-16,3008,TWSE,2160.0,2165.0,2120.0,2125.0,781404,1667989990,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=3008&response=json,official_unadjusted_ohlcv_selected_ticker_month,92e3917e16d3e21504cd93a74ea5e54d818a3018902b22de89e258735116f15e,2026-07-10T05:14:35+00:00
2024-05-14,2374,TWSE,47.7,48.4,44.85,46.55,78676565,3661007868,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2024-05-15,2374,TWSE,46.8,51.2,46.3,51.2,42311945,2116849399,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2024-05-16,2374,TWSE,52.7,56.3,52.5,56.3,54073108,2963729837,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2024-05-17,2374,TWSE,57.4,59.4,55.0,57.6,152241370,8695508248,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2024-05-20,2374,TWSE,57.6,62.0,56.3,59.3,85837382,5093103873,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2025-05-15,2468,TWSE,71.5,75.2,71.4,72.2,23811657,1734798091,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2025-05-16,2468,TWSE,72.4,73.8,71.5,71.9,9130765,659929584,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2025-05-19,2468,TWSE,71.9,71.9,66.2,68.6,12526571,860415923,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2025-05-19,2615,TWSE,111.5,113.0,107.0,112.0,107587813,11919141701,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2025-05-20,2468,TWSE,69.5,72.3,69.2,70.1,19960491,1408045596,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2025-05-20,2615,TWSE,110.0,113.0,108.5,112.0,65699262,7305157828,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2025-05-22,2615,TWSE,114.0,126.5,112.0,126.5,109049142,13170766241,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2025-05-23,2615,TWSE,128.5,133.5,123.5,126.5,186870400,24029926762,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2026-01-05,4971,TPEx,315.5,315.5,303.0,305.0,910909,279226517,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2026-01-06,4971,TPEx,306.0,307.0,292.0,298.5,1062522,318460266,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2026-01-07,4971,TPEx,304.0,321.5,291.0,296.0,7416028,2281953982,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2026-01-08,4971,TPEx,293.0,303.0,281.5,287.0,5374800,1568251034,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2026-01-09,4971,TPEx,284.5,300.0,282.0,292.5,3418551,992053956,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2026-01-12,4971,TPEx,299.0,319.0,297.0,309.0,6134562,1895075523,local_reused_official_selected_ohlc_package,outputs\radar_vnext_legacy_rs20_selected_stock_price_path_source_package_20260708\selected_stock_price_rows_local_only.csv,official_unadjusted_ohlcv_reused_local_source_package,,
2026-01-26,3037,TWSE,333.5,335.0,318.0,333.0,43059381,14140887299,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20260101&stockNo=3037&response=json,official_unadjusted_ohlcv_selected_ticker_month,41074a7ec85df87d497621736e0909dadde9172cefee1ea6b3843487579c3167,2026-07-10T05:14:35+00:00
2026-01-27,3037,TWSE,333.5,363.0,329.0,354.0,68458449,23979177154,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20260101&stockNo=3037&response=json,official_unadjusted_ohlcv_selected_ticker_month,41074a7ec85df87d497621736e0909dadde9172cefee1ea6b3843487579c3167,2026-07-10T05:14:35+00:00
2026-01-28,3037,TWSE,356.5,370.0,355.0,367.5,45778289,16681544728,twse_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20260101&stockNo=3037&response=json,official_unadjusted_ohlcv_selected_ticker_month,41074a7ec85df87d497621736e0909dadde9172cefee1ea6b3843487579c3167,2026-07-10T05:14:35+00:00
