ticker,year_month,route,source_url,raw_cache_path,raw_sha256,route_status,route_error,accepted_rows,response_bytes,retrieved_at_utc,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2368,202201,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220101&stockNo=2368&response=json,raw_sources\twse_rwd_stock_day_2368_202201.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:49+00:00,0,False,False,False,False,False,False,False,True,False
2368,202201,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2368&date=2022/01/01&response=json,raw_sources\tpex_trading_stock_2368_202201.json,14a6013a7fe37070e50e05cbb70bdd26077deabfccdd26532cb8f94d55a929df,fetched,,0,376,2026-07-08T11:53:49+00:00,0,False,False,False,False,False,False,False,True,False
2376,201708,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170801&stockNo=2376&response=json,raw_sources\twse_rwd_stock_day_2376_201708.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:49+00:00,0,False,False,False,False,False,False,False,True,False
2376,201708,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2376&date=2017/08/01&response=json,raw_sources\tpex_trading_stock_2376_201708.json,8f19c0b16030130aace5543b8e74c80c3bb44bd0fe88ee3aa28080f21588a0a3,fetched,,0,376,2026-07-08T11:53:49+00:00,0,False,False,False,False,False,False,False,True,False
2376,201709,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170901&stockNo=2376&response=json,raw_sources\twse_rwd_stock_day_2376_201709.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:49+00:00,0,False,False,False,False,False,False,False,True,False
2376,201709,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2376&date=2017/09/01&response=json,raw_sources\tpex_trading_stock_2376_201709.json,313d86f541f799d143285bf4ab7770982b0764c11679a635a9caa5bad6a22a46,fetched,,0,376,2026-07-08T11:53:49+00:00,0,False,False,False,False,False,False,False,True,False
2376,202001,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200101&stockNo=2376&response=json,raw_sources\twse_rwd_stock_day_2376_202001.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:49+00:00,0,False,False,False,False,False,False,False,True,False
2376,202001,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2376&date=2020/01/01&response=json,raw_sources\tpex_trading_stock_2376_202001.json,6a0e8494ce5967f61e21ed639666e748c64a3b745d9c4f8ede2d8a58048c8d84,fetched,,0,376,2026-07-08T11:53:50+00:00,0,False,False,False,False,False,False,False,True,False
2379,201505,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150501&stockNo=2379&response=json,raw_sources\twse_rwd_stock_day_2379_201505.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:50+00:00,0,False,False,False,False,False,False,False,True,False
2379,201505,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2379&date=2015/05/01&response=json,raw_sources\tpex_trading_stock_2379_201505.json,df46d91355ec7799444b7ad14e1c747ebb8463a699796bf46b3320d0fbb642b2,fetched,,0,376,2026-07-08T11:53:50+00:00,0,False,False,False,False,False,False,False,True,False
2382,201702,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170201&stockNo=2382&response=json,raw_sources\twse_rwd_stock_day_2382_201702.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:50+00:00,0,False,False,False,False,False,False,False,True,False
2382,201702,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2382&date=2017/02/01&response=json,raw_sources\tpex_trading_stock_2382_201702.json,886364779eb5cd47251da5074793b8618760754d74180fcb697779056977501a,fetched,,0,376,2026-07-08T11:53:50+00:00,0,False,False,False,False,False,False,False,True,False
2382,201710,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171001&stockNo=2382&response=json,raw_sources\twse_rwd_stock_day_2382_201710.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:50+00:00,0,False,False,False,False,False,False,False,True,False
2382,201710,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2382&date=2017/10/01&response=json,raw_sources\tpex_trading_stock_2382_201710.json,6f1a1dcb87686d8aa275f8a45099c9394b177b2dcc69cc93ea83586e31d12254,fetched,,0,376,2026-07-08T11:53:50+00:00,0,False,False,False,False,False,False,False,True,False
2382,201711,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171101&stockNo=2382&response=json,raw_sources\twse_rwd_stock_day_2382_201711.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:50+00:00,0,False,False,False,False,False,False,False,True,False
2382,201711,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2382&date=2017/11/01&response=json,raw_sources\tpex_trading_stock_2382_201711.json,8573db919f7f6cb3b526bf5f97f63852a394d70ee7ad24190fa4e44c65b25dd8,fetched,,0,376,2026-07-08T11:53:51+00:00,0,False,False,False,False,False,False,False,True,False
2383,201912,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20191201&stockNo=2383&response=json,raw_sources\twse_rwd_stock_day_2383_201912.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:51+00:00,0,False,False,False,False,False,False,False,True,False
2383,201912,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2383&date=2019/12/01&response=json,raw_sources\tpex_trading_stock_2383_201912.json,a57328b665921373be8cddf4a44f5721b0ce02250a05a5663893c3dc12946a92,fetched,,0,376,2026-07-08T11:53:51+00:00,0,False,False,False,False,False,False,False,True,False
2409,201505,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150501&stockNo=2409&response=json,raw_sources\twse_rwd_stock_day_2409_201505.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:51+00:00,0,False,False,False,False,False,False,False,True,False
2409,201505,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2409&date=2015/05/01&response=json,raw_sources\tpex_trading_stock_2409_201505.json,59bb9e0efd03d77fe31bfbe58fdf07255d863e9d529ec3cbddd56b4f12f4e078,fetched,,0,376,2026-07-08T11:53:51+00:00,0,False,False,False,False,False,False,False,True,False
2409,201708,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170801&stockNo=2409&response=json,raw_sources\twse_rwd_stock_day_2409_201708.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:51+00:00,0,False,False,False,False,False,False,False,True,False
2409,201708,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2409&date=2017/08/01&response=json,raw_sources\tpex_trading_stock_2409_201708.json,54ce20e905f459c6658d68e09e03cb4a55010d0f3d983383e3beb385b99b334f,fetched,,0,376,2026-07-08T11:53:51+00:00,0,False,False,False,False,False,False,False,True,False
2409,201709,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170901&stockNo=2409&response=json,raw_sources\twse_rwd_stock_day_2409_201709.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:51+00:00,0,False,False,False,False,False,False,False,True,False
2409,201709,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2409&date=2017/09/01&response=json,raw_sources\tpex_trading_stock_2409_201709.json,39cc620c0b0ed335367f190d3bb061989e5c04e7a6959708de01e5a68eb8d1c1,fetched,,0,376,2026-07-08T11:53:51+00:00,0,False,False,False,False,False,False,False,True,False
2409,201710,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171001&stockNo=2409&response=json,raw_sources\twse_rwd_stock_day_2409_201710.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:52+00:00,0,False,False,False,False,False,False,False,True,False
2409,201710,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2409&date=2017/10/01&response=json,raw_sources\tpex_trading_stock_2409_201710.json,6cd77082935e9afbc1a8ad9c3833f7659e5ed98b4d37c87e02deeb66b650fdd8,fetched,,0,376,2026-07-08T11:53:52+00:00,0,False,False,False,False,False,False,False,True,False
2409,201711,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171101&stockNo=2409&response=json,raw_sources\twse_rwd_stock_day_2409_201711.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:52+00:00,0,False,False,False,False,False,False,False,True,False
2409,201711,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2409&date=2017/11/01&response=json,raw_sources\tpex_trading_stock_2409_201711.json,8ccda9108289ec1bd7dd9066d771478ae980e7aa116454bf1b2eea6acba8fa0c,fetched,,0,376,2026-07-08T11:53:52+00:00,0,False,False,False,False,False,False,False,True,False
2412,201505,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150501&stockNo=2412&response=json,raw_sources\twse_rwd_stock_day_2412_201505.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:52+00:00,0,False,False,False,False,False,False,False,True,False
2412,201505,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2412&date=2015/05/01&response=json,raw_sources\tpex_trading_stock_2412_201505.json,b89f48b8b30c291afe4645e5d54e10e3b1897db3eca5c95df48fd5d41e0ae5ba,fetched,,0,376,2026-07-08T11:53:52+00:00,0,False,False,False,False,False,False,False,True,False
2412,201510,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20151001&stockNo=2412&response=json,raw_sources\twse_rwd_stock_day_2412_201510.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:52+00:00,0,False,False,False,False,False,False,False,True,False
2412,201510,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2412&date=2015/10/01&response=json,raw_sources\tpex_trading_stock_2412_201510.json,f011b83c095765b273bcc9d6e60022866551f29e331f49e6e371f5d702209338,fetched,,0,376,2026-07-08T11:53:52+00:00,0,False,False,False,False,False,False,False,True,False
2412,201603,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=2412&response=json,raw_sources\twse_rwd_stock_day_2412_201603.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:52+00:00,0,False,False,False,False,False,False,False,True,False
2412,201603,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2412&date=2016/03/01&response=json,raw_sources\tpex_trading_stock_2412_201603.json,556f49245aa920e9d23beb13dcc69b2b66a9b047e34f560a228af52f486c841c,fetched,,0,376,2026-07-08T11:53:53+00:00,0,False,False,False,False,False,False,False,True,False
2412,201705,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170501&stockNo=2412&response=json,raw_sources\twse_rwd_stock_day_2412_201705.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:53+00:00,0,False,False,False,False,False,False,False,True,False
2412,201705,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2412&date=2017/05/01&response=json,raw_sources\tpex_trading_stock_2412_201705.json,18ac3408545cdb82f70ad7f66bff57579746cc5ebdf74e6c16f5a049ce007ef3,fetched,,0,376,2026-07-08T11:53:53+00:00,0,False,False,False,False,False,False,False,True,False
2412,201803,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180301&stockNo=2412&response=json,raw_sources\twse_rwd_stock_day_2412_201803.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:53+00:00,0,False,False,False,False,False,False,False,True,False
2412,201803,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2412&date=2018/03/01&response=json,raw_sources\tpex_trading_stock_2412_201803.json,e409bc0343db5955f275b5af7410dc8ee7cbba1325cb42afe1ae1ae0100e9209,fetched,,0,376,2026-07-08T11:53:53+00:00,0,False,False,False,False,False,False,False,True,False
2412,202208,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220801&stockNo=2412&response=json,raw_sources\twse_rwd_stock_day_2412_202208.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:53+00:00,0,False,False,False,False,False,False,False,True,False
2412,202208,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2412&date=2022/08/01&response=json,raw_sources\tpex_trading_stock_2412_202208.json,c83419d9bfb1728db3b1d28718b4bd1a12cdee56da13f755ba81db7415dfbae2,fetched,,0,376,2026-07-08T11:53:53+00:00,0,False,False,False,False,False,False,False,True,False
2439,201702,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170201&stockNo=2439&response=json,raw_sources\twse_rwd_stock_day_2439_201702.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:53+00:00,0,False,False,False,False,False,False,False,True,False
2439,201702,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2439&date=2017/02/01&response=json,raw_sources\tpex_trading_stock_2439_201702.json,316341e12c889190081cef370cd4553dd1c64decaa054958ea6ebdc68abe1f32,fetched,,0,376,2026-07-08T11:53:53+00:00,0,False,False,False,False,False,False,False,True,False
2439,201710,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171001&stockNo=2439&response=json,raw_sources\twse_rwd_stock_day_2439_201710.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:54+00:00,0,False,False,False,False,False,False,False,True,False
2439,201710,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2439&date=2017/10/01&response=json,raw_sources\tpex_trading_stock_2439_201710.json,5cc4a1113b2c3906f57a3f5dbbde18bbfd519dfd58fb063f403aef3f44e1a51d,fetched,,0,376,2026-07-08T11:53:54+00:00,0,False,False,False,False,False,False,False,True,False
2439,201711,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171101&stockNo=2439&response=json,raw_sources\twse_rwd_stock_day_2439_201711.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:54+00:00,0,False,False,False,False,False,False,False,True,False
2439,201711,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2439&date=2017/11/01&response=json,raw_sources\tpex_trading_stock_2439_201711.json,20641fe2420160dbec9ce2dce199bf7a280939ab085cce86bd2a0f1b7d93b70e,fetched,,0,376,2026-07-08T11:53:54+00:00,0,False,False,False,False,False,False,False,True,False
2449,201510,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20151001&stockNo=2449&response=json,raw_sources\twse_rwd_stock_day_2449_201510.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:54+00:00,0,False,False,False,False,False,False,False,True,False
2449,201510,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2449&date=2015/10/01&response=json,raw_sources\tpex_trading_stock_2449_201510.json,1d8543dc1b808f77a841ae3e5a1e05561a4f6c584700e204a993a4aa3275e557,fetched,,0,376,2026-07-08T11:53:54+00:00,0,False,False,False,False,False,False,False,True,False
2454,201502,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150201&stockNo=2454&response=json,raw_sources\twse_rwd_stock_day_2454_201502.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:54+00:00,0,False,False,False,False,False,False,False,True,False
2454,201502,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2454&date=2015/02/01&response=json,raw_sources\tpex_trading_stock_2454_201502.json,663e81a6d92bbb34195fc50c4b552018425e7bd265f003426326b9f1d865239d,fetched,,0,376,2026-07-08T11:53:54+00:00,0,False,False,False,False,False,False,False,True,False
2454,201505,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150501&stockNo=2454&response=json,raw_sources\twse_rwd_stock_day_2454_201505.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:55+00:00,0,False,False,False,False,False,False,False,True,False
2454,201505,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2454&date=2015/05/01&response=json,raw_sources\tpex_trading_stock_2454_201505.json,f2ab6abc47830f4ffffd54219ab59de3ddb5e53b8b399ae0083ec8f55d023d4b,fetched,,0,376,2026-07-08T11:53:55+00:00,0,False,False,False,False,False,False,False,True,False
2454,201806,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180601&stockNo=2454&response=json,raw_sources\twse_rwd_stock_day_2454_201806.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:55+00:00,0,False,False,False,False,False,False,False,True,False
2454,201806,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2454&date=2018/06/01&response=json,raw_sources\tpex_trading_stock_2454_201806.json,f51737634c8ddc337bb6e13f4fd0724a21a244b7c2783d8019f75b99c2662dea,fetched,,0,376,2026-07-08T11:53:55+00:00,0,False,False,False,False,False,False,False,True,False
2454,202001,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20200101&stockNo=2454&response=json,raw_sources\twse_rwd_stock_day_2454_202001.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:55+00:00,0,False,False,False,False,False,False,False,True,False
2454,202001,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2454&date=2020/01/01&response=json,raw_sources\tpex_trading_stock_2454_202001.json,12b31e2d54388c0acbabcf5eaa1e9877871cb60b4e9b4c15976a9939e4a554cf,fetched,,0,376,2026-07-08T11:53:55+00:00,0,False,False,False,False,False,False,False,True,False
2454,202106,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20210601&stockNo=2454&response=json,raw_sources\twse_rwd_stock_day_2454_202106.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:55+00:00,0,False,False,False,False,False,False,False,True,False
2454,202106,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2454&date=2021/06/01&response=json,raw_sources\tpex_trading_stock_2454_202106.json,ade0fdf8ad38cb809677398ec1ebea42c8c303e17ffd7adf98a2623ac519f356,fetched,,0,376,2026-07-08T11:53:55+00:00,0,False,False,False,False,False,False,False,True,False
2474,201603,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=2474&response=json,raw_sources\twse_rwd_stock_day_2474_201603.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:55+00:00,0,False,False,False,False,False,False,False,True,False
2474,201603,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2474&date=2016/03/01&response=json,raw_sources\tpex_trading_stock_2474_201603.json,8f9fc688650357dfe91ba887a7ac4177f47fbd36257bfa786510ac1fb2137473,fetched,,0,376,2026-07-08T11:53:56+00:00,0,False,False,False,False,False,False,False,True,False
2474,201711,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171101&stockNo=2474&response=json,raw_sources\twse_rwd_stock_day_2474_201711.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:56+00:00,0,False,False,False,False,False,False,False,True,False
2474,201711,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2474&date=2017/11/01&response=json,raw_sources\tpex_trading_stock_2474_201711.json,23f17cb48d05ee2771e2522e6368f002ba263da389141f71a823ac2cee4964df,fetched,,0,376,2026-07-08T11:53:56+00:00,0,False,False,False,False,False,False,False,True,False
2474,201712,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171201&stockNo=2474&response=json,raw_sources\twse_rwd_stock_day_2474_201712.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:56+00:00,0,False,False,False,False,False,False,False,True,False
2474,201712,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2474&date=2017/12/01&response=json,raw_sources\tpex_trading_stock_2474_201712.json,b3d032611b4631adffabc215dc0fc4c57987a23ffb5465610f4821c861f06bad,fetched,,0,376,2026-07-08T11:53:56+00:00,0,False,False,False,False,False,False,False,True,False
2474,201803,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180301&stockNo=2474&response=json,raw_sources\twse_rwd_stock_day_2474_201803.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:56+00:00,0,False,False,False,False,False,False,False,True,False
2474,201803,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2474&date=2018/03/01&response=json,raw_sources\tpex_trading_stock_2474_201803.json,325b14187d43a7ad9bd1c313d106a3ac28a672068446240eb0c0d5186c8bb089,fetched,,0,376,2026-07-08T11:53:56+00:00,0,False,False,False,False,False,False,False,True,False
2474,201807,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180701&stockNo=2474&response=json,raw_sources\twse_rwd_stock_day_2474_201807.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:56+00:00,0,False,False,False,False,False,False,False,True,False
2474,201807,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2474&date=2018/07/01&response=json,raw_sources\tpex_trading_stock_2474_201807.json,60d13fe905103b9af0a93216c0db9bbe621b2cbcec1024916ea3c38badcafbf3,fetched,,0,376,2026-07-08T11:53:57+00:00,0,False,False,False,False,False,False,False,True,False
2474,201909,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190901&stockNo=2474&response=json,raw_sources\twse_rwd_stock_day_2474_201909.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:57+00:00,0,False,False,False,False,False,False,False,True,False
2474,201909,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2474&date=2019/09/01&response=json,raw_sources\tpex_trading_stock_2474_201909.json,de19ddceaa4d9105c8369d5f1bf541b216d38095225754e37fdab5c7197cfae1,fetched,,0,376,2026-07-08T11:53:57+00:00,0,False,False,False,False,False,False,False,True,False
2603,202208,twse_rwd_stock_day,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220801&stockNo=2603&response=json,raw_sources\twse_rwd_stock_day_2603_202208.json,40b0e7d52a3f2e8276ed421b2575f46440042a566cb680db91d3a8fe02a331ad,route_error,HTTP Error 307: Temporary Redirect,0,53,2026-07-08T11:53:57+00:00,0,False,False,False,False,False,False,False,True,False
2603,202208,tpex_trading_stock,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2603&date=2022/08/01&response=json,raw_sources\tpex_trading_stock_2603_202208.json,b8e55f4299e0b4aa33c38341fb0cf95af2726f08be35ace237c68e22b324b732,fetched,,0,376,2026-07-08T11:53:57+00:00,0,False,False,False,False,False,False,False,True,False
