signal_date,score_variant,candidate_rank,ticker,name,market,entry_date,exit_date,entry_open,entry_close,exit_close,entry_market,exit_market,source_route,source_quality,official_ohlc_path_ready,adjusted_close_ready,adjustment_policy,blocked_reason,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2021-12-30,quality_rs,3,2368,金像電,TWSE,2022-01-03,2022-01-10,76.8,78.4,74.4,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-12-30,quality_rs,4,2308,台達電,TWSE,2022-01-03,2022-01-10,276.0,282.0,283.5,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-12-30,quality_rs,5,2327,國巨*,TWSE,2022-01-03,2022-01-10,479.5,491.0,519.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2022-08-12,quality_rs,1,2303,聯電,TWSE,2022-08-15,2022-08-22,42.85,43.5,41.85,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2022-08-12,quality_rs,2,2330,台積電,TWSE,2022-08-15,2022-08-22,520.0,523.0,510.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2022-08-12,quality_rs,3,2412,中華電,TWSE,2022-08-15,2022-08-22,125.0,124.5,123.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2022-08-12,quality_rs,4,9904,寶成,TWSE,2022-08-15,2022-08-22,28.85,29.1,28.9,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2022-08-12,quality_rs,5,3707,漢磊,TPEx,2022-08-15,2022-08-22,103.0,105.5,111.5,TPEx,TPEx,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-01-30,quality_risk,2,2317,鴻海,TWSE,2015-02-02,2015-02-09,87.2,86.5,87.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-01-30,quality_risk,3,2454,聯發科,TWSE,2015-02-02,2015-02-09,489.00,482.50,488.00,TWSE,TWSE,bounded_twse_mi_index_day_fallback,official_unadjusted_ohlcv_selected_day_twse_mi_index,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-01-30,quality_risk,4,2882,國泰金,TWSE,2015-02-02,2015-02-09,45.5,45.8,46.25,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-01-30,quality_risk,5,2357,華碩,TWSE,2015-02-02,2015-02-09,334.0,333.0,325.5,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-04-30,quality_risk,1,2330,台積電,TWSE,2015-05-04,2015-05-11,148.5,147.5,148.5,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-04-30,quality_risk,2,2412,中華電,TWSE,2015-05-04,2015-05-11,99.0,99.0,99.1,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-04-30,quality_risk,3,2317,鴻海,TWSE,2015-05-04,2015-05-11,93.0,93.1,93.2,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-04-30,quality_risk,4,3481,群創,TWSE,2015-05-04,2015-05-11,15.95,16.25,16.05,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-04-30,quality_risk,5,1101,台泥,TWSE,2015-05-04,2015-05-11,43.8,43.4,42.65,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-05-15,quality_risk,1,2454,聯發科,TWSE,2015-05-18,2015-05-25,390.0,391.5,397.5,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-05-15,quality_risk,2,2357,華碩,TWSE,2015-05-18,2015-05-25,307.0,303.0,307.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-05-15,quality_risk,3,2330,台積電,TWSE,2015-05-18,2015-05-25,147.0,146.5,147.5,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-05-15,quality_risk,4,2409,友達,TWSE,2015-05-18,2015-05-25,15.3,15.35,16.7,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-05-15,quality_risk,5,2379,瑞昱,TWSE,2015-05-18,2015-05-25,92.1,92.2,91.4,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-10-08,quality_risk,1,2882,國泰金,TWSE,2015-10-12,2015-10-19,46.5,46.2,46.5,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-10-08,quality_risk,2,2354,鴻準,TWSE,2015-10-12,2015-10-19,96.0,93.0,89.5,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-10-08,quality_risk,3,3081,聯亞,TPEx,2015-10-12,2015-10-19,426.0,422.0,407.0,TPEx,TPEx,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-10-08,quality_risk,4,1303,南亞,TWSE,2015-10-12,2015-10-19,61.9,63.5,65.9,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-10-08,quality_risk,5,1402,遠東新,TWSE,2015-10-12,2015-10-19,29.95,30.65,30.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-10-16,quality_risk,1,2105,正新,TWSE,2015-10-19,2015-10-26,58.7,60.1,59.9,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-10-16,quality_risk,2,2330,台積電,TWSE,2015-10-19,2015-10-26,138.5,138.0,140.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-10-16,quality_risk,3,2449,京元電子,TWSE,2015-10-19,2015-10-26,22.05,21.95,22.5,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-10-16,quality_risk,4,3044,健鼎,TWSE,2015-10-19,2015-10-26,50.1,49.8,50.7,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2015-10-16,quality_risk,5,8299,群聯,TPEx,2015-10-19,2015-10-26,232.0,222.5,235.0,TPEx,TPEx,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2016-02-26,quality_risk,1,2892,第一金,TWSE,2016-03-01,2016-03-07,15.45,15.65,15.95,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2016-02-26,quality_risk,2,2412,中華電,TWSE,2016-03-01,2016-03-07,104.5,105.5,106.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2016-02-26,quality_risk,3,1216,統一,TWSE,2016-03-01,2016-03-07,57.2,57.2,57.4,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2016-02-26,quality_risk,4,2891,中信金,TWSE,2016-03-01,2016-03-07,16.0,16.15,16.85,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2016-02-26,quality_risk,5,2886,兆豐金,TWSE,2016-03-01,2016-03-07,21.8,21.8,23.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-02-03,quality_risk,1,2002,中鋼,TWSE,2017-02-06,2017-02-13,25.55,25.55,25.6,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-02-03,quality_risk,2,2892,第一金,TWSE,2017-02-06,2017-02-13,17.55,17.7,18.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-02-03,quality_risk,3,2308,台達電,TWSE,2017-02-06,2017-02-13,172.0,175.0,175.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-02-03,quality_risk,4,2105,正新,TWSE,2017-02-06,2017-02-13,62.3,62.3,64.7,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-02-03,quality_risk,5,2439,美律,TWSE,2017-02-06,2017-02-13,129.0,125.5,130.5,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-05-12,quality_risk,1,2884,玉山金,TWSE,2017-05-15,2017-05-22,18.45,18.45,18.65,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-05-12,quality_risk,2,1301,台塑,TWSE,2017-05-15,2017-05-22,89.0,89.0,88.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-05-12,quality_risk,3,3231,緯創,TWSE,2017-05-15,2017-05-22,27.8,27.8,27.3,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-05-12,quality_risk,4,2885,元大金,TWSE,2017-05-15,2017-05-22,13.0,13.0,12.9,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-05-12,quality_risk,5,4938,和碩,TWSE,2017-05-15,2017-05-22,88.4,90.5,92.8,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-08-25,quality_risk,1,2409,友達,TWSE,2017-08-28,2017-09-04,12.25,12.35,12.25,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-08-25,quality_risk,2,1303,南亞,TWSE,2017-08-28,2017-09-04,75.3,76.0,75.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-08-25,quality_risk,3,2354,鴻準,TWSE,2017-08-28,2017-09-04,95.8,94.8,95.8,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-08-25,quality_risk,4,3481,群創,TWSE,2017-08-28,2017-09-04,14.5,14.5,14.35,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-08-25,quality_risk,5,2002,中鋼,TWSE,2017-08-28,2017-09-04,25.4,25.4,25.2,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-10-27,quality_risk,1,2891,中信金,TWSE,2017-10-30,2017-11-06,19.45,19.35,19.45,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-10-27,quality_risk,2,3008,大立光,TWSE,2017-10-30,2017-11-06,5700.0,5730.0,5875.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-10-27,quality_risk,3,2882,國泰金,TWSE,2017-10-30,2017-11-06,50.1,50.0,50.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-10-27,quality_risk,4,2354,鴻準,TWSE,2017-10-30,2017-11-06,95.0,94.4,94.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-10-27,quality_risk,5,2382,廣達,TWSE,2017-10-30,2017-11-06,71.3,70.5,72.3,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-11-24,quality_risk,1,3008,大立光,TWSE,2017-11-27,2017-12-04,5610.0,5330.0,4800.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-11-24,quality_risk,2,2887,台新新光金,TWSE,2017-11-27,2017-12-04,13.6,13.5,13.7,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-11-24,quality_risk,3,1326,台化,TWSE,2017-11-27,2017-12-04,94.5,94.9,95.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-11-24,quality_risk,4,2303,聯電,TWSE,2017-11-27,2017-12-04,16.0,15.8,15.7,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2017-11-24,quality_risk,5,5880,合庫金,TWSE,2017-11-27,2017-12-04,16.45,16.35,16.55,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-03-16,quality_risk,1,4938,和碩,TWSE,2018-03-19,2018-03-26,75.3,75.5,73.5,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-03-16,quality_risk,2,2887,台新新光金,TWSE,2018-03-19,2018-03-26,14.4,14.5,14.35,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-03-16,quality_risk,3,2834,臺企銀,TWSE,2018-03-19,2018-03-26,8.68,8.67,8.7,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-03-16,quality_risk,4,9904,寶成,TWSE,2018-03-19,2018-03-26,38.15,38.05,38.2,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-03-16,quality_risk,5,1303,南亞,TWSE,2018-03-19,2018-03-26,81.7,82.0,82.5,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-08,quality_risk,1,2317,鴻海,TWSE,2018-06-11,2018-06-19,88.1,87.4,83.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-08,quality_risk,2,2002,中鋼,TWSE,2018-06-11,2018-06-19,24.3,24.1,23.4,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-08,quality_risk,3,2344,華邦電,TWSE,2018-06-11,2018-06-19,20.8,20.65,19.5,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-08,quality_risk,4,2892,第一金,TWSE,2018-06-11,2018-06-19,21.05,21.1,20.4,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-08,quality_risk,5,1326,台化,TWSE,2018-06-11,2018-06-19,116.5,116.0,111.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-29,quality_risk,1,2474,可成,TWSE,2018-07-02,2018-07-09,342.0,335.5,340.0,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-29,quality_risk,2,2887,台新新光金,TWSE,2018-07-02,2018-07-09,14.4,14.4,14.3,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-29,quality_risk,3,6239,力成,TWSE,2018-07-02,2018-07-09,87.5,87.0,83.4,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-29,quality_risk,4,2002,中鋼,TWSE,2018-07-02,2018-07-09,23.45,23.25,23.6,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2018-06-29,quality_risk,5,2881,富邦金,TWSE,2018-07-02,2018-07-09,50.9,50.3,50.1,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2019-09-12,quality_risk,1,2317,鴻海,TWSE,2019-09-16,2019-09-23,76.3,76.0,74.7,TWSE,TWSE,previous_p1_c2_top5_ohlc_package_or_selected_ticker_month_official_route,official_unadjusted_ohlcv_selected_ticker_month,true,false,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
