date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy,source_url,source_route
2015-01-09,1101,台泥,TWSE,42.3,42.6,41.8,41.8,10494129,441333468,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150101&stockNo=1101&response=json,TWSE_STOCK_DAY
2015-10-02,1464,得力,TWSE,35.3,36.9,35.05,35.1,17723555,637259479,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151001&stockNo=1464&response=json,TWSE_STOCK_DAY
2015-10-05,1464,得力,TWSE,36.0,36.25,35.25,35.5,9581100,341516091,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151001&stockNo=1464&response=json,TWSE_STOCK_DAY
2015-10-08,1464,得力,TWSE,35.6,35.8,32.75,33.6,20007977,680713314,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151001&stockNo=1464&response=json,TWSE_STOCK_DAY
2015-10-13,1464,得力,TWSE,34.9,36.25,34.7,35.45,13121126,468279052,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151001&stockNo=1464&response=json,TWSE_STOCK_DAY
2018-08-31,1476,儒鴻,TWSE,372.0,378.0,370.5,373.0,1265647,474640831,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180801&stockNo=1476&response=json,TWSE_STOCK_DAY
2018-09-03,1476,儒鴻,TWSE,377.5,383.0,374.0,380.0,1163271,440710338,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1476&response=json,TWSE_STOCK_DAY
2018-09-07,1476,儒鴻,TWSE,370.0,376.5,368.0,375.0,1514550,566128922,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1476&response=json,TWSE_STOCK_DAY
2018-09-10,1476,儒鴻,TWSE,377.0,377.0,367.5,376.0,997756,372053244,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1476&response=json,TWSE_STOCK_DAY
2015-04-17,1477,聚陽,TWSE,233.0,234.0,228.0,228.0,2372025,546326206,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150401&stockNo=1477&response=json,TWSE_STOCK_DAY
2015-04-20,1477,聚陽,TWSE,227.0,229.0,225.0,228.0,966857,219852396,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150401&stockNo=1477&response=json,TWSE_STOCK_DAY
2015-04-24,1477,聚陽,TWSE,243.0,250.5,242.5,243.5,1891897,465319910,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150401&stockNo=1477&response=json,TWSE_STOCK_DAY
2015-04-27,1477,聚陽,TWSE,245.0,248.0,244.5,246.0,979370,241143650,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150401&stockNo=1477&response=json,TWSE_STOCK_DAY
2018-09-07,1477,聚陽,TWSE,144.0,151.0,144.0,151.0,3470805,515369750,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1477&response=json,TWSE_STOCK_DAY
2018-09-10,1477,聚陽,TWSE,150.5,153.0,148.5,150.5,1964891,296361541,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1477&response=json,TWSE_STOCK_DAY
2018-09-14,1477,聚陽,TWSE,154.5,155.5,148.5,150.5,2419310,366276154,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1477&response=json,TWSE_STOCK_DAY
2018-09-17,1477,聚陽,TWSE,150.5,154.0,150.5,152.0,926086,141149109,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180901&stockNo=1477&response=json,TWSE_STOCK_DAY
2015-02-13,1504,東元,TWSE,31.7,31.8,31.4,31.45,2854107,90014026,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150201&stockNo=1504&response=json,TWSE_STOCK_DAY
2015-02-24,1504,東元,TWSE,31.55,32.0,31.2,31.7,5992984,189320032,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150201&stockNo=1504&response=json,TWSE_STOCK_DAY
2015-02-26,1504,東元,TWSE,32.7,32.7,32.1,32.15,3796268,122512774,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150201&stockNo=1504&response=json,TWSE_STOCK_DAY
2015-03-04,1504,東元,TWSE,31.8,31.95,31.5,31.55,2905940,92270847,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150301&stockNo=1504&response=json,TWSE_STOCK_DAY
2015-08-07,1504,東元,TWSE,24.0,24.35,23.65,23.95,4166889,100038036,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150801&stockNo=1504&response=json,TWSE_STOCK_DAY
2015-08-10,1504,東元,TWSE,24.3,24.7,24.15,24.35,2530634,61861285,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150801&stockNo=1504&response=json,TWSE_STOCK_DAY
2015-08-14,1504,東元,TWSE,23.3,23.9,23.15,23.7,3568783,84349153,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150801&stockNo=1504&response=json,TWSE_STOCK_DAY
2015-08-17,1504,東元,TWSE,23.95,24.45,23.9,24.0,3970853,96113533,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150801&stockNo=1504&response=json,TWSE_STOCK_DAY
2020-09-11,1513,中興電,TWSE,55.0,58.1,50.5,52.4,88611060,4834117261,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200901&stockNo=1513&response=json,TWSE_STOCK_DAY
2020-09-14,1513,中興電,TWSE,53.1,53.7,49.15,51.5,43924714,2238210015,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200901&stockNo=1513&response=json,TWSE_STOCK_DAY
2020-09-18,1513,中興電,TWSE,51.0,52.6,50.9,51.2,15395042,795660642,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200901&stockNo=1513&response=json,TWSE_STOCK_DAY
2020-09-21,1513,中興電,TWSE,51.2,52.6,50.9,51.5,19520180,1009466192,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200901&stockNo=1513&response=json,TWSE_STOCK_DAY
2020-09-25,1513,中興電,TWSE,45.0,46.65,40.85,42.65,53161063,2340584493,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200901&stockNo=1513&response=json,TWSE_STOCK_DAY
2020-09-28,1513,中興電,TWSE,43.2,43.3,41.3,43.1,21281247,902999628,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200901&stockNo=1513&response=json,TWSE_STOCK_DAY
2020-09-30,1513,中興電,TWSE,41.65,44.8,41.25,42.7,53347693,2306269583,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200901&stockNo=1513&response=json,TWSE_STOCK_DAY
2020-10-07,1513,中興電,TWSE,46.8,47.3,46.0,46.55,23357933,1086871629,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20201001&stockNo=1513&response=json,TWSE_STOCK_DAY
2022-07-15,1513,中興電,TWSE,56.4,56.5,53.8,54.0,27483769,1502029009,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220701&stockNo=1513&response=json,TWSE_STOCK_DAY
2022-07-18,1513,中興電,TWSE,54.4,55.1,54.0,54.6,10403041,567992034,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220701&stockNo=1513&response=json,TWSE_STOCK_DAY
2022-07-22,1513,中興電,TWSE,54.0,55.5,53.8,54.8,17863392,979641757,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220701&stockNo=1513&response=json,TWSE_STOCK_DAY
2022-07-25,1513,中興電,TWSE,53.4,54.5,52.6,52.9,17281119,921069989,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220701&stockNo=1513&response=json,TWSE_STOCK_DAY
2017-11-03,1515,力山,TWSE,69.1,69.4,67.2,68.0,3245580,221362420,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=1515&response=json,TWSE_STOCK_DAY
2017-11-06,1515,力山,TWSE,67.9,69.2,67.5,68.3,2458620,167577879,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=1515&response=json,TWSE_STOCK_DAY
2017-11-10,1515,力山,TWSE,71.1,71.1,66.0,68.6,3661603,248718261,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=1515&response=json,TWSE_STOCK_DAY
2017-11-13,1515,力山,TWSE,69.1,69.1,66.0,66.0,1973328,132153248,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=1515&response=json,TWSE_STOCK_DAY
2018-07-20,1515,力山,TWSE,49.8,49.8,48.8,49.2,2426060,119257115,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=1515&response=json,TWSE_STOCK_DAY
2018-07-23,1515,力山,TWSE,48.75,51.6,46.55,51.3,7879827,388339517,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=1515&response=json,TWSE_STOCK_DAY
2018-07-27,1515,力山,TWSE,52.7,57.2,52.2,54.5,13558091,752528958,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=1515&response=json,TWSE_STOCK_DAY
2018-07-30,1515,力山,TWSE,55.0,56.9,52.8,56.7,8501738,469241566,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=1515&response=json,TWSE_STOCK_DAY
2018-08-03,1515,力山,TWSE,55.1,56.7,54.5,55.1,2883001,160480955,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180801&stockNo=1515&response=json,TWSE_STOCK_DAY
2018-08-06,1515,力山,TWSE,54.6,55.3,53.2,53.5,2488931,133935517,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180801&stockNo=1515&response=json,TWSE_STOCK_DAY
2022-06-10,1522,堤維西,TWSE,28.0,30.95,28.0,30.7,46591256,1386466449,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220601&stockNo=1522&response=json,TWSE_STOCK_DAY
2022-06-13,1522,堤維西,TWSE,29.8,32.85,29.7,29.9,94066775,2953665946,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220601&stockNo=1522&response=json,TWSE_STOCK_DAY
2022-06-17,1522,堤維西,TWSE,26.95,27.2,25.75,27.2,20670430,544419693,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220601&stockNo=1522&response=json,TWSE_STOCK_DAY
2022-06-20,1522,堤維西,TWSE,27.15,27.3,25.65,25.75,15754764,414577890,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220601&stockNo=1522&response=json,TWSE_STOCK_DAY
2022-07-08,1522,堤維西,TWSE,29.3,31.8,29.25,31.75,42074709,1308529923,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220701&stockNo=1522&response=json,TWSE_STOCK_DAY
2022-07-11,1522,堤維西,TWSE,33.0,34.15,30.85,31.0,34065007,1106080661,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220701&stockNo=1522&response=json,TWSE_STOCK_DAY
2022-07-15,1522,堤維西,TWSE,28.35,30.65,28.2,29.9,26846389,794966085,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220701&stockNo=1522&response=json,TWSE_STOCK_DAY
2022-07-18,1522,堤維西,TWSE,30.3,31.85,29.65,31.3,29622844,915368201,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220701&stockNo=1522&response=json,TWSE_STOCK_DAY
2016-05-13,1525,江申,TWSE,121.5,125.0,118.0,122.5,659270,79992210,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160501&stockNo=1525&response=json,TWSE_STOCK_DAY
2016-05-16,1525,江申,TWSE,123.5,129.5,119.0,125.0,764814,95613436,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160501&stockNo=1525&response=json,TWSE_STOCK_DAY
2016-05-20,1525,江申,TWSE,123.0,123.5,119.0,123.5,566111,68917153,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160501&stockNo=1525&response=json,TWSE_STOCK_DAY
2016-05-23,1525,江申,TWSE,122.5,132.0,122.5,128.5,1030200,131732899,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160501&stockNo=1525&response=json,TWSE_STOCK_DAY
2018-11-30,1526,日馳,TWSE,41.45,43.25,40.0,40.9,3286156,135388146,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181101&stockNo=1526&response=json,TWSE_STOCK_DAY
2018-12-03,1526,日馳,TWSE,40.5,40.8,38.0,38.7,4813067,187959438,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181201&stockNo=1526&response=json,TWSE_STOCK_DAY
2018-12-07,1526,日馳,TWSE,33.0,33.75,32.8,33.0,2457725,81677375,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181201&stockNo=1526&response=json,TWSE_STOCK_DAY
2018-12-10,1526,日馳,TWSE,32.5,36.0,32.1,34.65,4731040,164780023,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181201&stockNo=1526&response=json,TWSE_STOCK_DAY
2015-08-21,1527,鑽全,TWSE,41.3,42.3,40.5,40.65,1951998,80697716,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150801&stockNo=1527&response=json,TWSE_STOCK_DAY
2015-08-24,1527,鑽全,TWSE,37.8,38.0,33.95,35.9,2665349,96104772,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150801&stockNo=1527&response=json,TWSE_STOCK_DAY
2015-08-28,1527,鑽全,TWSE,40.9,42.3,39.7,39.85,2162999,88239160,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150801&stockNo=1527&response=json,TWSE_STOCK_DAY
2015-08-31,1527,鑽全,TWSE,39.65,41.7,39.1,41.15,1845384,75647068,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150801&stockNo=1527&response=json,TWSE_STOCK_DAY
2015-10-23,1527,鑽全,TWSE,60.0,60.3,59.1,59.1,2115549,126166417,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151001&stockNo=1527&response=json,TWSE_STOCK_DAY
2015-10-26,1527,鑽全,TWSE,60.0,60.0,58.4,59.0,1656209,97596831,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151001&stockNo=1527&response=json,TWSE_STOCK_DAY
2016-07-15,1527,鑽全,TWSE,93.7,96.6,93.0,93.0,2356996,223003114,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160701&stockNo=1527&response=json,TWSE_STOCK_DAY
2016-07-18,1527,鑽全,TWSE,94.1,101.0,93.5,98.3,3753927,366107846,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160701&stockNo=1527&response=json,TWSE_STOCK_DAY
2016-07-22,1527,鑽全,TWSE,92.1,92.6,90.0,90.1,1377483,124899966,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160701&stockNo=1527&response=json,TWSE_STOCK_DAY
2016-07-25,1527,鑽全,TWSE,91.4,91.5,89.0,90.3,756663,68169325,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160701&stockNo=1527&response=json,TWSE_STOCK_DAY
2015-07-03,1536,和大,TWSE,104.0,109.0,104.0,106.5,4997230,533113973,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150701&stockNo=1536&response=json,TWSE_STOCK_DAY
2015-07-06,1536,和大,TWSE,107.0,110.0,104.5,106.0,3652825,389178950,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150701&stockNo=1536&response=json,TWSE_STOCK_DAY
2015-07-09,1536,和大,TWSE,84.6,91.4,83.9,89.5,11395623,992514608,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150701&stockNo=1536&response=json,TWSE_STOCK_DAY
2015-07-13,1536,和大,TWSE,92.5,98.4,92.3,98.4,5910088,567359444,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150701&stockNo=1536&response=json,TWSE_STOCK_DAY
2015-11-20,1536,和大,TWSE,127.0,130.0,126.5,127.5,2513743,321009225,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151101&stockNo=1536&response=json,TWSE_STOCK_DAY
2015-11-23,1536,和大,TWSE,129.0,130.0,126.5,128.0,2482190,319396320,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151101&stockNo=1536&response=json,TWSE_STOCK_DAY
2015-11-27,1536,和大,TWSE,123.0,124.5,119.5,123.5,2907286,355187315,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151101&stockNo=1536&response=json,TWSE_STOCK_DAY
2015-11-30,1536,和大,TWSE,124.0,126.0,122.5,126.0,2476829,308805954,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20151101&stockNo=1536&response=json,TWSE_STOCK_DAY
2016-04-01,1536,和大,TWSE,141.0,144.5,138.5,140.0,6286365,890935100,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1536&response=json,TWSE_STOCK_DAY
2016-04-06,1536,和大,TWSE,148.5,154.0,148.0,154.0,10997013,1676741502,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1536&response=json,TWSE_STOCK_DAY
2016-04-08,1536,和大,TWSE,149.0,164.5,148.5,160.0,10054923,1579360680,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1536&response=json,TWSE_STOCK_DAY
2016-04-11,1536,和大,TWSE,157.0,158.0,152.0,153.5,6573222,1014626108,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1536&response=json,TWSE_STOCK_DAY
2016-04-13,1536,和大,TWSE,148.0,153.0,145.0,151.0,7268032,1084663332,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1536&response=json,TWSE_STOCK_DAY
2016-04-15,1536,和大,TWSE,154.0,160.0,151.0,159.5,5650058,885378238,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1536&response=json,TWSE_STOCK_DAY
2016-04-18,1536,和大,TWSE,159.5,165.5,157.0,157.0,5461722,877494076,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1536&response=json,TWSE_STOCK_DAY
2016-04-22,1536,和大,TWSE,165.0,169.0,161.5,163.0,5584218,922504136,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1536&response=json,TWSE_STOCK_DAY
2016-04-25,1536,和大,TWSE,163.5,169.0,162.0,168.0,3810252,632077836,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1536&response=json,TWSE_STOCK_DAY
