ticker,name,market,source_market_code,revenue_year_month,revenue_value,revenue_unit,source_date,release_date,available_date,source_url,source_route,source_type,formal_exact,pit_usable,source_quality,accepted_for_formal,human_review_required,ingested_at,notes
6806,森崴能源,MOPS_PUB,pub,2024-01,956369000,TWD,2024-02-12,2024-02-12,2024-02-12,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_113_1_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2024-02,593994000,TWD,2024-03-11,2024-03-11,2024-03-11,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2024-03,780975000,TWD,2024-04-10,2024-04-10,2024-04-10,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2024-04,1268678000,TWD,2024-05-10,2024-05-10,2024-05-10,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2024-05,1402771000,TWD,2024-06-10,2024-06-10,2024-06-10,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2024-06,1578002000,TWD,2024-07-10,2024-07-10,2024-07-10,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2024-07,985667000,TWD,2024-08-12,2024-08-12,2024-08-12,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2024-08,1404437000,TWD,2024-09-10,2024-09-10,2024-09-10,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2024-09,951759000,TWD,2024-10-10,2024-10-10,2024-10-10,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2024-10,3011448000,TWD,2024-11-11,2024-11-11,2024-11-11,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2024-11,2766020000,TWD,2024-12-10,2024-12-10,2024-12-10,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2024-12,3929042000,TWD,2025-01-10,2025-01-10,2025-01-10,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2025-01,2786957000,TWD,2025-02-10,2025-02-10,2025-02-10,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2025-02,1694170000,TWD,2025-03-10,2025-03-10,2025-03-10,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2025-03,1212976000,TWD,2025-04-10,2025-04-10,2025-04-10,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2025-04,1367587000,TWD,2025-05-12,2025-05-12,2025-05-12,https://mopsov.twse.com.tw/mops/web/ajax_t05st10_ifrs,mops_ajax_t05st10_ifrs/pub/company_specific,mops_monthly_revenue_company_specific_ajax_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS company-specific monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.; revenue_change_note=主要係因離岸之主要工程開始施作認列收入所致
6806,森崴能源,MOPS_PUB,pub,2025-05,717543000,TWD,2025-06-10,2025-06-10,2025-06-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_114_5_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2025-06,4730269000,TWD,2025-07-10,2025-07-10,2025-07-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_114_6_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2025-07,1413414000,TWD,2025-08-11,2025-08-11,2025-08-11,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_114_7_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
