date,ticker,name,market,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,adjustment_policy
2016-01-18,1101,台泥,TWSE,26.50,26.90,26.25,26.60,7044076,187200559,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160101&stockNo=1101&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-09-25,6196,帆宣,TWSE,39.65,39.75,38.60,38.70,2544009,98762942,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170901&stockNo=6196&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-10-02,6196,帆宣,TWSE,40.85,41.30,40.55,40.65,5192693,212235763,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171001&stockNo=6196&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-02-22,6202,盛群,TWSE,88.40,89.00,87.10,88.00,3811906,335094779,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210201&stockNo=6202&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-03-02,6202,盛群,TWSE,89.80,90.00,86.10,86.10,2970596,260501473,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210301&stockNo=6202&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-03-09,6202,盛群,TWSE,83.80,84.20,82.40,83.20,1596314,133101693,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210301&stockNo=6202&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-12-26,6230,尼得科超眾,TWSE,126.00,128.00,125.00,126.50,468136,59198772,bounded_twse_mi_index_day_fallback,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20161226&type=ALLBUT0999&response=json,official_unadjusted_ohlcv_twse_mi_index_day_fallback,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-01-03,6230,尼得科超眾,TWSE,133.50,134.00,131.50,132.00,545250,72230750,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170101&stockNo=6230&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-02-01,6239,力成,TWSE,69.70,70.30,69.20,70.20,2557915,178897637,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160201&stockNo=6239&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-02-17,6239,力成,TWSE,71.90,72.60,71.30,72.00,4061549,292495828,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160201&stockNo=6239&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-07-24,6239,力成,TWSE,104.50,105.00,103.50,105.00,3474789,362958447,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170701&stockNo=6239&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-07-31,6239,力成,TWSE,99.00,99.00,96.80,97.90,5872026,572595224,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170701&stockNo=6239&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-05-23,6244,茂迪,TPEx,32.85,33.70,32.50,33.35,6420000,213404000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6244&date=2016/05/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-05-30,6244,茂迪,TPEx,33.85,34.40,33.50,34.40,8019000,272822000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6244&date=2016/05/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-06-06,6244,茂迪,TPEx,31.70,31.80,31.20,31.65,8515000,268655000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6244&date=2016/06/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-08-09,6257,矽格,TWSE,72.00,72.70,68.90,69.90,16136268,1137968732,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210801&stockNo=6257&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-08-16,6257,矽格,TWSE,62.00,62.60,58.90,60.70,22428048,1356756080,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210801&stockNo=6257&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-03-30,6269,台郡,TWSE,90.00,90.30,88.00,89.30,3290572,293684608,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150301&stockNo=6269&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-04-07,6269,台郡,TWSE,95.20,95.20,93.50,94.50,4983658,469154329,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150401&stockNo=6269&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-04-08,6269,台郡,TWSE,94.80,95.80,94.10,94.20,5036549,477520006,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150401&stockNo=6269&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-04-13,6269,台郡,TWSE,96.60,98.40,96.60,98.10,6765672,661645294,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150401&stockNo=6269&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-04-14,6269,台郡,TWSE,98.50,100.50,97.90,100.00,8168302,813551780,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150401&stockNo=6269&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-04-20,6269,台郡,TWSE,109.00,111.00,108.00,111.00,10386609,1139828669,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150401&stockNo=6269&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-10-17,6269,台郡,TWSE,88.00,90.50,87.50,90.30,4315231,385384836,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20161001&stockNo=6269&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-10-24,6269,台郡,TWSE,90.20,92.00,89.90,91.60,4112661,375711930,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20161001&stockNo=6269&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-07-23,6269,台郡,TWSE,106.00,106.50,102.00,102.50,5334954,552481271,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=6269&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-07-30,6269,台郡,TWSE,105.00,107.00,104.00,107.00,8495878,899580996,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=6269&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-07-22,6271,同欣電,TWSE,128.50,131.00,128.50,130.00,3379996,438912980,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190701&stockNo=6271&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-07-29,6271,同欣電,TWSE,128.00,129.50,127.00,127.50,1611102,206080002,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190701&stockNo=6271&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-11-19,6274,台燿,TPEx,88.20,90.60,87.90,90.60,1378000,123459000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6274&date=2018/11/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-11-26,6274,台燿,TPEx,84.90,86.90,84.90,86.00,1160000,99388000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6274&date=2018/11/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-12-13,6274,台燿,TPEx,108.00,108.00,102.00,102.00,3962000,411405000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6274&date=2021/12/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-12-20,6274,台燿,TPEx,101.00,102.50,100.50,102.00,745000,75595000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6274&date=2021/12/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-11-30,6278,台表科,TWSE,123.00,126.00,121.50,122.00,8172185,1011149614,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20201101&stockNo=6278&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-12-07,6278,台表科,TWSE,132.00,134.50,126.00,126.50,9843948,1270265019,bounded_twse_mi_index_day_fallback,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20201207&type=ALLBUT0999&response=json,official_unadjusted_ohlcv_twse_mi_index_day_fallback,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-02-15,6279,胡連,TPEx,135.50,141.00,135.50,140.50,841000,117156000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6279&date=2016/02/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-02-22,6279,胡連,TPEx,147.50,148.50,146.00,147.50,572000,84366000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6279&date=2016/02/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-04-11,6285,啟碁,TWSE,87.10,87.20,85.20,85.20,2002070,171985950,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=6285&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-04-18,6285,啟碁,TWSE,83.70,84.20,83.00,84.00,1386585,116289017,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=6285&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-04-25,6285,啟碁,TWSE,85.30,85.80,84.10,85.00,3343003,283751253,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=6285&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-07-30,6290,良維,TPEx,45.85,47.05,43.45,43.80,25719000,1180440000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6290&date=2018/07/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-08-06,6290,良維,TPEx,47.00,47.10,45.70,45.85,4299000,198150000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6290&date=2018/08/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-10-26,6409,旭隼,TWSE,988.00,988.00,976.00,982.00,59323,58301182,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20201001&stockNo=6409&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-11-02,6409,旭隼,TWSE,971.00,980.00,947.00,980.00,209337,202569349,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20201101&stockNo=6409&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-07-25,6415,矽力*-KY,TWSE,388.00,395.00,382.50,394.00,195146,76327232,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160701&stockNo=6415&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-08-01,6415,矽力*-KY,TWSE,411.00,422.00,410.50,417.00,366654,151708762,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160801&stockNo=6415&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-01-13,6452,康友-KY,TWSE,224.50,225.00,220.00,220.00,1322022,292779340,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200101&stockNo=6452&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-01-20,6452,康友-KY,TWSE,220.00,224.00,220.00,223.50,1292928,287709944,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200101&stockNo=6452&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-01-30,6452,康友-KY,TWSE,225.50,232.50,211.00,211.00,4119592,912101912,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200101&stockNo=6452&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-02-06,6452,康友-KY,TWSE,210.00,210.00,207.50,209.00,832310,173709790,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200201&stockNo=6452&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-05-14,6456,GIS-KY,TWSE,187.50,189.00,183.50,185.50,10379547,1935572955,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180501&stockNo=6456&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-05-21,6456,GIS-KY,TWSE,195.00,200.50,195.00,196.50,10900164,2160928704,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180501&stockNo=6456&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-07-01,6462,神盾,TPEx,248.00,259.00,246.00,253.00,12416000,3137722000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6462&date=2019/07/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-07-08,6462,神盾,TPEx,240.00,245.50,239.50,243.50,2739000,665918000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6462&date=2019/07/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-03-09,6462,神盾,TPEx,207.50,209.00,202.00,202.00,1786000,366814000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6462&date=2020/03/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-03-16,6462,神盾,TPEx,162.50,169.00,148.50,148.50,4035000,628098000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6462&date=2020/03/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-09-05,6469,大樹,TPEx,303.50,309.50,298.50,300.50,673000,204313000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6469&date=2022/09/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-09-13,6469,大樹,TPEx,298.50,301.00,295.00,296.00,470000,139623000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6469&date=2022/09/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-12-07,6488,環球晶,TPEx,81.40,81.40,79.50,79.60,997000,79862000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6488&date=2015/12/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-12-14,6488,環球晶,TPEx,76.90,78.90,76.50,77.20,604000,46922000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6488&date=2015/12/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-09-12,6488,環球晶,TPEx,77.30,78.40,77.10,77.30,820000,63463000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6488&date=2016/09/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-09-21,6488,環球晶,TPEx,78.80,78.90,77.80,78.00,697000,54487000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6488&date=2016/09/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-09-06,6491,晶碩,TWSE,538.00,546.00,532.00,537.00,407450,219646765,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210901&stockNo=6491&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-09-13,6491,晶碩,TWSE,519.00,562.00,519.00,547.00,999312,544658217,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210901&stockNo=6491&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-08-15,6525,捷敏-KY,TWSE,57.90,58.00,56.80,57.90,865315,49815770,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160801&stockNo=6525&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-08-22,6525,捷敏-KY,TWSE,59.70,59.70,57.30,57.90,877100,51116219,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160801&stockNo=6525&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-06-15,6643,M31,TPEx,322.50,328.00,310.50,310.50,953000,305044000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6643&date=2020/06/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-06-22,6643,M31,TPEx,324.00,354.50,324.00,354.50,2382000,817563000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6643&date=2020/06/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-10-28,6679,鈺太,TPEx,150.00,153.50,146.50,148.00,2051000,306804000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6679&date=2019/10/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-11-04,6679,鈺太,TPEx,154.50,154.50,149.00,149.00,900000,135959000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6679&date=2019/11/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-04-25,6770,力積電,TWSE,53.00,53.60,51.80,51.90,15332430,811829203,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220401&stockNo=6770&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-05-03,6770,力積電,TWSE,53.50,53.80,52.80,53.00,12247481,653187363,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220501&stockNo=6770&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-04-26,6781,AES-KY,TWSE,574.00,619.00,563.00,603.00,606759,362231089,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210401&stockNo=6781&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-05-04,6781,AES-KY,TWSE,574.00,580.00,514.00,539.00,552396,299571319,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210501&stockNo=6781&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-06-06,6781,AES-KY,TWSE,1115.00,1115.00,1060.00,1095.00,536006,583547820,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220601&stockNo=6781&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-06-13,6781,AES-KY,TWSE,1145.00,1150.00,1105.00,1120.00,943889,1062562075,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220601&stockNo=6781&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-11-21,6781,AES-KY,TWSE,670.00,671.00,647.00,647.00,654312,431650275,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20221101&stockNo=6781&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-11-28,6781,AES-KY,TWSE,781.00,794.00,731.00,743.00,4298575,3258575716,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20221101&stockNo=6781&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-11-08,6788,華景電,TPEx,236.00,236.00,224.00,224.00,832000,189356000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6788&date=2021/11/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-11-15,6788,華景電,TPEx,284.00,284.50,265.50,276.00,1911000,529934000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6788&date=2021/11/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-08-14,8039,台虹,TWSE,46.50,46.50,44.90,44.95,2011959,90965890,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170801&stockNo=8039&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-08-21,8039,台虹,TWSE,48.30,51.70,48.30,49.90,11392736,570157402,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170801&stockNo=8039&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
