ticker,date,market,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,checkpoint_path,source_reuse,future_data_violation_count
00631L,2016-03-04,TWSE,19.48,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-03-07,TWSE,19.48,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-03-08,TWSE,19.48,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-03-09,TWSE,19.48,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-03-10,TWSE,19.58,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-03-11,TWSE,19.89,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-03-14,TWSE,20.14,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-03-15,TWSE,19.37,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-03-16,TWSE,19.74,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
00631L,2016-03-17,TWSE,20.03,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=00631L&response=json,c6c6870d6d1489267b2f092f6a29e7900001b7ec7d4d864fc9dcc9367c86f0d9,2026-07-20T01:06:41+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_execution_union_close_fill_20260720\checkpoints\00631L\2016-03.json.gz,new_authorized_official_ticker_month_route,0
