ticker,date,market,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_reuse,future_data_violation_count
00631L,2023-10-19,TWSE,129.2,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=00631L&response=json,1585fec4ceb60a5e8ab20e764c515b3fd749b7f05737feb020581e73ad30d46d,2026-07-18T07:24:22+00:00,network_exact_authority_month_checkpoint,0
00631L,2023-11-03,TWSE,129.6,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231101&stockNo=00631L&response=json,d7a993d6b9b70bef2fdc9954c5e5cab57a0e062007d64786cf6f72fb9e4ec42b,2026-07-18T07:24:23+00:00,network_exact_authority_month_checkpoint,0
00631L,2024-01-12,TWSE,145.25,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=00631L&response=json,c20fd623867615a41a4bf6977eda655712785aa4149773b58e835822010df8ed,2026-07-18T05:50:36+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2024-01-25,TWSE,153.5,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=00631L&response=json,c20fd623867615a41a4bf6977eda655712785aa4149773b58e835822010df8ed,2026-07-18T05:50:36+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2024-04-22,TWSE,178.45,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240401&stockNo=00631L&response=json,639bd73c3ea91c4f3d7d8151965fbbc0e9ca3fec12f9339ed1e0c3a5507a38ca,2026-07-18T05:50:42+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2024-05-07,TWSE,200.05,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240501&stockNo=00631L&response=json,c29eecd9c2399f24469110b7348468ba4618908d549f760f7eb0478d3ebcd0aa,2026-07-18T05:50:44+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2024-08-13,TWSE,218.4,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=00631L&response=json,26bf493e7e8b7baae14cd29c81c5685c6e5f9e4a202186ae80f6ed01c584d084,2026-07-18T05:50:50+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2024-08-28,TWSE,231.7,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240801&stockNo=00631L&response=json,26bf493e7e8b7baae14cd29c81c5685c6e5f9e4a202186ae80f6ed01c584d084,2026-07-18T05:50:50+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2024-09-13,TWSE,218.7,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240901&stockNo=00631L&response=json,35af43eeb3c58ec373ccdc66ecde8b4151213c3b0bb9e46775f6ab72712557ae,2026-07-18T07:24:24+00:00,network_exact_authority_month_checkpoint,0
00631L,2024-12-24,TWSE,243.05,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20241201&stockNo=00631L&response=json,89a179b306fc1f489d75a43884d2a5960066dbea1740d9ef88dab21117c20d98,2026-07-18T05:50:54+00:00,previous_accepted_ticker_month_checkpoint,0
00631L,2025-01-14,TWSE,232.55,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250101&stockNo=00631L&response=json,5f0cabb36e422c577123b1153276c2d0a6fdaa77315602bcb9cf215d7e1579f1,2026-07-18T07:24:25+00:00,network_exact_authority_month_checkpoint,0
00631L,2025-02-06,TWSE,240.9,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=00631L&response=json,f71eb82460427b5080983bc2c068600080a57b25e15c75c0fcf870d9087f9679,2026-07-18T07:24:27+00:00,network_exact_authority_month_checkpoint,0
00631L,2025-02-25,TWSE,241.0,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=00631L&response=json,f71eb82460427b5080983bc2c068600080a57b25e15c75c0fcf870d9087f9679,2026-07-18T07:24:27+00:00,network_exact_authority_month_checkpoint,0
00631L,2025-03-21,TWSE,218.2,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250301&stockNo=00631L&response=json,b81f3e381f0f31e33a0fb659a88cddb6f9459b45c0a7c399e955eaae5dcbc618,2026-07-18T07:24:28+00:00,network_exact_authority_month_checkpoint,0
00631L,2025-04-07,TWSE,160.25,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=00631L&response=json,7224735c0b8525a6e2231f8a1e5c8a69336b1413a97de2fbe4846fac67454727,2026-07-18T07:24:29+00:00,network_exact_authority_month_checkpoint,0
00631L,2025-09-04,TWSE,256.45,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250901&stockNo=00631L&response=json,d343cd4ccd5db104bdffa7ed15dfee747d483e8bd41a1116b53dbeef7c8db2c9,2026-07-18T07:24:30+00:00,network_exact_authority_month_checkpoint,0
00631L,2025-09-17,TWSE,285.1,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250901&stockNo=00631L&response=json,d343cd4ccd5db104bdffa7ed15dfee747d483e8bd41a1116b53dbeef7c8db2c9,2026-07-18T07:24:30+00:00,network_exact_authority_month_checkpoint,0
00631L,2025-11-14,TWSE,327.9,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20251101&stockNo=00631L&response=json,e745d4f69106233dddd680094a3c5b95db52675c6472989024367b7ff5f1d62e,2026-07-18T07:24:32+00:00,network_exact_authority_month_checkpoint,0
00631L,2025-11-27,TWSE,331.75,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20251101&stockNo=00631L&response=json,e745d4f69106233dddd680094a3c5b95db52675c6472989024367b7ff5f1d62e,2026-07-18T07:24:32+00:00,network_exact_authority_month_checkpoint,0
00631L,2026-03-10,TWSE,449.85,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260301&stockNo=00631L&response=json,3544a28c53892f6dbfeb944d67a708ca904dc98b8a1a0bd09ecf783462e89b0d,2026-07-18T07:24:33+00:00,network_exact_authority_month_checkpoint,0
00631L,2026-04-02,TWSE,20.0,official_twse_selected_ticker_month_close_only,official_unadjusted_execution_close_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260401&stockNo=00631L&response=json,83fac729d77c3cf22c8c148c4e7dfe962d08e9acad9fd37a9e57c19b86d60ddd,2026-07-18T07:24:34+00:00,network_exact_authority_month_checkpoint,0
