ticker,date,source_rows,distinct_close_values,close_values,source_components
6191,2025-08-20,3,2,101.5|114.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6191,2025-08-21,3,2,104.0|114.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6196,2022-11-28,2,2,37.9|119.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
6213,2023-12-04,2,2,64.8|87.1,p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6213,2025-08-20,3,2,106.5|128.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6213,2025-08-21,3,2,106.5|131.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6213,2026-03-11,3,2,64.8|133.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6235,2022-11-28,4,2,20.4|36.6,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6239,2018-05-21,2,2,87.3|88.3,p1_official_raw_annual_compact|shifted_reusable_combined_close_index
6239,2022-08-04,2,2,84.8|85.8,p1_official_raw_annual_compact|p3_official_raw_annual_compact
6239,2024-01-04,3,2,92.0|135.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6239,2026-03-11,3,2,86.9|215.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6243,2024-01-04,3,2,12.0|72.2,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6269,2022-08-04,2,2,92.5|94.3,p1_official_raw_annual_compact|p3_official_raw_annual_compact
6269,2022-11-28,4,2,107.0|109.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6282,2022-08-04,4,2,29.9|30.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6282,2023-12-04,3,2,21.55|41.25,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6285,2022-08-04,2,2,76.2|84.2,p1_official_raw_annual_compact|p3_official_raw_annual_compact
6285,2022-11-28,4,2,84.7|85.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6285,2023-10-11,3,2,90.7|128.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6285,2023-12-04,3,2,85.0|139.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6285,2024-01-04,3,2,69.4|152.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6409,2019-10-03,2,2,629.0|723.0,p1_official_raw_annual_compact|shifted_reusable_combined_close_index
6414,2022-08-04,4,2,221.0|230.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6414,2022-11-28,2,2,204.0|464.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
6414,2023-05-29,3,2,281.0|464.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6414,2023-12-04,3,2,273.5|464.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6415,2026-03-11,3,2,262.0|635.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6442,2025-03-12,2,2,476.5|485.5,p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6442,2025-03-17,2,2,485.0|485.5,p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6442,2025-07-17,2,2,448.0|492.5,p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6442,2025-08-20,3,2,796.0|1110.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6442,2025-08-21,3,2,811.0|1110.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6442,2026-03-11,3,2,41.3|1810.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6515,2022-08-04,2,2,384.5|390.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
6515,2025-08-20,3,2,1120.0|2560.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6515,2025-08-21,3,2,1130.0|2560.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6531,2023-10-11,3,2,86.3|372.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6531,2023-12-04,3,2,86.0|460.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6531,2024-01-04,3,2,332.0|467.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6531,2025-07-17,3,2,318.5|322.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6531,2025-08-20,3,2,277.5|378.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6531,2025-08-21,3,2,281.0|378.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6533,2022-08-04,2,2,262.0|325.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
6533,2022-11-28,2,2,105.5|537.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
6605,2023-10-11,3,2,82.9|134.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6669,2022-08-04,4,2,666.0|750.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6669,2025-07-17,3,2,2455.0|2590.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6669,2025-08-20,3,2,2985.0|4175.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6669,2025-08-21,3,2,3030.0|4175.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6691,2025-07-17,3,2,477.0|490.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6781,2025-08-20,3,2,1235.0|1280.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6781,2025-08-21,3,2,1280.0|1290.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
6796,2022-08-04,2,2,118.0|126.5,p1_official_raw_annual_compact|p3_official_raw_annual_compact
6805,2025-07-17,3,2,855.0|882.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
7722,2025-07-17,3,2,706.0|708.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8016,2023-10-11,3,2,93.8|274.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8016,2023-12-04,3,2,79.5|291.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8021,2025-08-20,3,2,89.2|162.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8021,2025-08-21,3,2,94.2|162.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8021,2026-03-11,3,2,20.95|242.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8028,2022-08-04,4,2,66.7|72.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8033,2025-07-17,3,2,63.5|64.6,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8033,2025-08-20,3,2,123.0|142.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8033,2025-08-21,3,2,128.5|142.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8039,2026-03-11,3,2,48.85|116.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8046,2022-08-04,2,2,234.5|281.5,p1_official_raw_annual_compact|p3_official_raw_annual_compact
8046,2022-11-28,4,2,26.5|273.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8046,2025-08-20,3,2,167.0|234.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8046,2025-08-21,3,2,169.0|234.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8110,2026-03-11,3,2,16.35|55.8,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8112,2024-01-04,3,2,30.35|61.3,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8210,2023-12-04,3,2,42.3|249.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8210,2025-07-17,3,2,539.0|542.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8222,2022-11-28,2,2,22.65|29.9,p1_official_raw_annual_compact|p3_official_raw_annual_compact
8454,2022-11-28,2,2,208.0|590.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
8464,2022-11-28,2,2,274.0|282.5,p1_official_raw_annual_compact|p3_official_raw_annual_compact
8464,2023-12-04,3,2,274.0|346.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8478,2022-08-04,2,2,195.0|260.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
8478,2022-11-28,4,2,72.3|334.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8478,2023-05-29,3,2,72.3|520.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8996,2022-08-04,4,2,78.9|89.2,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8996,2022-11-28,4,2,38.9|164.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8996,2025-08-20,3,2,344.5|478.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8996,2025-08-21,3,2,361.0|478.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
8996,2026-03-11,3,2,38.9|834.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
9910,2022-08-04,2,2,150.5|174.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
9910,2022-11-28,4,2,135.5|184.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
9921,2022-08-04,2,2,240.0|265.0,p1_official_raw_annual_compact|p3_official_raw_annual_compact
9921,2022-11-28,4,2,156.0|235.0,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
9921,2023-05-29,3,2,156.0|201.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
9945,2023-10-11,3,2,35.35|37.25,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
9958,2022-08-04,2,2,83.9|97.2,p1_official_raw_annual_compact|p3_official_raw_annual_compact
9958,2022-11-28,4,2,17.25|82.5,core_normalized_local_close_index|p1_official_raw_annual_compact|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
9958,2023-10-11,3,2,9.58|172.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
9958,2024-01-04,3,2,105.0|180.0,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
9958,2025-07-17,3,2,200.0|201.5,core_normalized_local_close_index|p3_official_raw_annual_compact|shifted_reusable_combined_close_index
