period,ticker,name,first_primary80_eligible_date,warmup_start_date,scope_end_date,required_session_rows,warmup_sessions_before_first_eligible,official_delisting_cap_applied
P2,5269,祥碩,2023-04-21,2023-01-10,2026-06-30,835,60,False
P2,5274,信驊,2023-02-03,2022-10-31,2026-06-30,885,60,False
P2,5284,jpp-KY,2023-01-06,2022-10-13,2026-06-30,897,60,False
P2,5289,宜鼎,2023-07-14,2023-04-18,2026-06-30,778,60,False
P2,5291,邑昇,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,5309,系統電,2023-02-10,2022-11-07,2026-06-30,880,60,False
P2,5314,世紀*,2025-02-14,2024-11-12,2026-06-30,395,60,False
P2,5315,光聯,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,5321,美而快,2023-01-06,2022-10-13,2026-06-30,897,60,False
P2,5328,華容,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,5340,建榮,2025-08-15,2025-05-22,2026-06-30,270,60,False
P2,5347,世界,2024-01-12,2023-10-19,2026-06-30,653,60,False
P2,5351,鈺創,2026-05-29,2026-03-03,2026-06-30,82,60,False
P2,5353,台林,2023-03-24,2022-12-15,2026-06-30,852,60,False
P2,5371,中光電,2023-05-12,2023-02-09,2026-06-30,821,60,False
P2,5381,合正,2023-09-15,2023-06-20,2026-06-30,734,60,False
P2,5386,青雲,2024-08-30,2024-06-04,2026-06-30,502,60,False
P2,5388,中磊,2023-02-17,2022-11-14,2026-06-30,875,60,False
P2,5425,台半,2023-01-17,2022-10-24,2026-06-30,890,60,False
P2,5426,振發,2025-06-27,2025-03-31,2026-06-30,305,60,False
P2,5434,崇越,2024-05-10,2024-02-01,2026-06-30,579,60,False
P2,5439,高技,2023-05-12,2023-02-09,2026-06-30,821,60,False
P2,5443,均豪,2024-02-23,2023-11-21,2026-06-30,630,60,False
P2,5452,佶優,2024-10-25,2024-07-29,2026-06-30,466,60,False
P2,5465,富驊,2023-07-07,2023-04-11,2026-06-30,783,60,False
P2,5469,瀚宇博,2023-09-08,2023-06-13,2026-06-30,739,60,False
P2,5474,聰泰,2024-12-27,2024-09-30,2026-06-30,422,60,False
P2,5478,智冠,2024-01-26,2023-11-02,2026-06-30,643,60,False
P2,5483,中美晶,2023-02-03,2022-10-31,2026-06-30,885,60,False
P2,5508,永信建,2024-05-17,2024-02-19,2026-06-30,574,60,False
P2,5521,工信,2024-01-05,2023-10-12,2026-06-30,658,60,False
P2,5522,遠雄,2024-05-10,2024-02-01,2026-06-30,579,60,False
P2,5530,龍巖,2025-04-18,2025-01-10,2026-06-30,353,60,False
P2,5534,長虹,2024-05-17,2024-02-19,2026-06-30,574,60,False
P2,5536,聖暉*,2023-03-03,2022-11-24,2026-06-30,867,60,False
P2,5706,鳳凰,2023-05-19,2023-02-16,2026-06-30,816,60,False
P2,5871,中租-KY,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,5876,上海商銀,2023-10-20,2023-07-24,2026-06-30,712,60,False
P2,5880,合庫金,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,5904,寶雅,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6005,群益證,2024-03-15,2023-12-11,2026-06-30,616,60,False
P2,6015,宏遠證,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,6016,康和證,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,6026,福邦證,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,6104,創惟,2023-09-01,2023-06-06,2026-06-30,744,60,False
P2,6111,大宇資,2023-01-17,2022-10-24,2026-06-30,890,60,False
P2,6112,邁達特,2023-06-02,2023-03-06,2026-06-30,806,60,False
P2,6117,迎廣,2023-11-17,2023-08-22,2026-06-30,692,60,False
P2,6118,建達,2023-01-13,2022-10-20,2026-06-30,892,60,False
P2,6121,新普,2023-09-22,2023-06-29,2026-06-30,729,60,False
P2,6122,擎邦,2023-04-14,2023-01-03,2026-06-30,840,60,False
P2,6125,廣運,2023-04-07,2022-12-26,2026-06-30,845,60,False
P2,6126,信音,2024-02-23,2023-11-21,2026-06-30,630,60,False
P2,6129,普誠,2023-02-03,2022-10-31,2026-06-30,885,60,False
P2,6138,茂達,2023-09-15,2023-06-20,2026-06-30,734,60,False
P2,6139,亞翔,2023-01-13,2022-10-20,2026-06-30,892,60,False
P2,6140,訊達,2025-02-21,2024-11-19,2026-06-30,390,60,False
P2,6143,振曜,2023-01-06,2022-10-13,2026-06-30,897,60,False
P2,6146,耕興,2023-02-10,2022-11-07,2026-06-30,880,60,False
P2,6147,頎邦,2023-09-08,2023-06-13,2026-06-30,739,60,False
P2,6148,驊宏資,2023-05-26,2023-02-23,2026-06-30,811,60,False
P2,6150,撼訊,2023-07-21,2023-04-25,2026-06-30,773,60,False
P2,6160,欣技,2023-04-21,2023-01-10,2026-06-30,835,60,False
P2,6163,華電網,2023-04-07,2022-12-26,2026-06-30,845,60,False
P2,6165,浪凡,2025-05-09,2025-02-10,2026-06-30,339,60,False
P2,6166,凌華,2023-06-02,2023-03-06,2026-06-30,806,60,False
P2,6173,信昌電,2023-12-01,2023-09-05,2026-06-30,682,60,False
P2,6175,立敦,2026-04-17,2026-01-09,2026-06-30,111,60,False
P2,6176,瑞儀,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6177,達麗,2024-05-17,2024-02-19,2026-06-30,574,60,False
P2,6180,橘子,2023-01-17,2022-10-24,2026-06-30,890,60,False
P2,6182,合晶,2023-07-14,2023-04-18,2026-06-30,778,60,False
P2,6187,萬潤,2023-08-25,2023-05-30,2026-06-30,749,60,False
P2,6188,廣明,2023-06-02,2023-03-06,2026-06-30,806,60,False
P2,6189,豐藝,2024-02-23,2023-11-21,2026-06-30,630,60,False
P2,6190,萬泰科,2024-05-24,2024-02-26,2026-06-30,569,60,False
P2,6191,精成科,2023-05-26,2023-02-23,2026-06-30,811,60,False
P2,6196,帆宣,2023-02-03,2022-10-31,2026-06-30,885,60,False
P2,6197,佳必琪,2023-08-11,2023-05-16,2026-06-30,759,60,False
P2,6203,海韻電,2023-06-30,2023-03-30,2026-06-30,788,60,False
P2,6205,詮欣,2023-02-10,2022-11-07,2026-06-30,880,60,False
P2,6206,飛捷,2025-02-07,2024-11-05,2026-06-30,400,60,False
P2,6207,雷科,2024-05-17,2024-02-19,2026-06-30,574,60,False
P2,6209,今國光,2025-12-05,2025-09-08,2026-06-30,194,60,False
P2,6213,聯茂,2023-07-21,2023-04-25,2026-06-30,773,60,False
P2,6214,精誠,2023-05-19,2023-02-16,2026-06-30,816,60,False
P2,6215,和椿,2024-07-26,2024-04-29,2026-06-30,527,60,False
P2,6223,旺矽,2023-02-03,2022-10-31,2026-06-30,885,60,False
P2,6227,茂綸,2025-03-14,2024-12-09,2026-06-30,376,60,False
P2,6231,系微,2023-08-25,2023-05-30,2026-06-30,749,60,False
P2,6234,高僑,2023-05-19,2023-02-16,2026-06-30,816,60,False
P2,6235,華孚,2023-02-10,2022-11-07,2026-06-30,880,60,False
P2,6239,力成,2023-07-28,2023-05-03,2026-06-30,768,60,False
P2,6243,迅杰,2023-12-15,2023-09-19,2026-06-30,672,60,False
P2,6244,茂迪,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6245,立端,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6257,矽格,2023-09-22,2023-06-29,2026-06-30,729,60,False
P2,6261,久元,2026-04-30,2026-01-22,2026-06-30,102,60,False
P2,6265,方土昶,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,6266,泰詠,2023-02-17,2022-11-14,2026-06-30,875,60,False
P2,6269,台郡,2023-07-28,2023-05-03,2026-06-30,768,60,False
P2,6271,同欣電,2023-09-22,2023-06-29,2026-06-30,729,60,False
P2,6274,台燿,2023-08-25,2023-05-30,2026-06-30,749,60,False
P2,6275,元山,2023-08-18,2023-05-23,2026-06-30,754,60,False
P2,6278,台表科,2024-05-03,2024-01-25,2026-06-30,584,60,False
P2,6279,胡連,2023-02-10,2022-11-07,2026-06-30,880,60,False
P2,6282,康舒,2023-08-04,2023-05-09,2026-06-30,764,60,False
P2,6284,佳邦,2023-09-15,2023-06-20,2026-06-30,734,60,False
P2,6285,啟碁,2023-02-17,2022-11-14,2026-06-30,875,60,False
P2,6288,聯嘉,2023-02-24,2022-11-21,2025-08-15,661,60,True
P2,6290,良維,2023-07-21,2023-04-25,2026-06-30,773,60,False
P2,6291,沛亨,2026-01-02,2025-10-03,2026-06-30,176,60,False
P2,6409,旭隼,2023-02-10,2022-11-07,2026-06-30,880,60,False
P2,6411,晶焱,2023-11-24,2023-08-29,2026-06-30,687,60,False
P2,6412,群電,2025-06-13,2025-03-17,2026-06-30,315,60,False
P2,6414,樺漢,2023-01-06,2022-10-13,2026-06-30,897,60,False
P2,6415,矽力*-KY,2024-04-26,2024-01-19,2026-06-30,588,60,False
P2,6416,瑞祺電通,2023-03-31,2022-12-22,2026-06-30,847,60,False
P2,6417,韋僑,2023-04-07,2022-12-26,2026-06-30,845,60,False
P2,6425,易發,2024-10-25,2024-07-29,2026-06-30,466,60,False
P2,6435,大中,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,6438,迅得,2024-11-01,2024-08-02,2026-06-30,462,60,False
P2,6442,光聖,2024-02-02,2023-11-09,2026-06-30,638,60,False
P2,6443,元晶,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6446,藥華藥,2023-07-21,2023-04-25,2024-01-25,190,60,True
P2,6449,鈺邦,2024-07-26,2024-04-29,2026-06-30,527,60,False
P2,6451,訊芯-KY,2023-06-30,2023-03-30,2026-06-30,788,60,False
P2,6469,大樹,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6470,宇智,2023-04-21,2023-01-10,2026-06-30,835,60,False
P2,6472,保瑞,2023-01-06,2022-10-13,2023-12-19,288,60,True
P2,6477,安集,2023-01-06,2022-10-13,2026-06-30,897,60,False
P2,6485,點序,2023-12-01,2023-09-05,2026-06-30,682,60,False
P2,6488,環球晶,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6491,晶碩,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6505,台塑化,2024-08-09,2024-05-14,2026-06-30,517,60,False
P2,6509,聚和,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6510,精測,2024-10-25,2024-07-29,2026-06-30,466,60,False
P2,6515,穎崴,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6517,保勝光學,2023-05-05,2023-02-02,2026-06-30,826,60,False
P2,6523,達爾膚,2023-04-21,2023-01-10,2026-06-30,835,60,False
P2,6526,達發,2023-11-17,2023-08-22,2026-06-30,692,60,False
P2,6530,創威,2024-02-23,2023-11-21,2026-06-30,630,60,False
P2,6531,愛普*,2023-07-14,2023-04-18,2026-06-30,778,60,False
P2,6532,瑞耘,2023-06-09,2023-03-13,2026-06-30,801,60,False
P2,6533,晶心科,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6538,倉和,2023-07-07,2023-04-11,2026-06-30,783,60,False
P2,6546,正基,2024-01-05,2023-10-12,2026-06-30,658,60,False
P2,6548,長科*,2024-09-27,2024-07-02,2026-06-30,483,60,False
P2,6558,興能高,2025-01-17,2024-10-23,2026-06-30,408,60,False
P2,6561,是方,2023-03-03,2022-11-24,2026-06-30,867,60,False
P2,6579,研揚,2023-08-11,2023-05-16,2026-06-30,759,60,False
P2,6584,南俊國際,2025-07-04,2025-04-09,2026-06-30,300,60,False
P2,6585,鼎基,2023-09-15,2023-06-20,2026-06-30,734,60,False
P2,6591,動力-KY,2025-08-22,2025-05-29,2026-06-30,265,60,False
P2,6592,和潤企業,2023-04-28,2023-01-17,2026-06-30,830,60,False
P2,6593,台灣銘板,2023-11-17,2023-08-22,2026-06-30,692,60,False
P2,6596,寬宏藝術,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,6605,帝寶,2023-02-17,2022-11-14,2026-06-30,875,60,False
P2,6609,瀧澤科,2023-01-13,2022-10-20,2026-06-30,892,60,False
P2,6625,必應,2023-06-02,2023-03-06,2026-06-30,806,60,False
P2,6640,均華,2024-08-02,2024-05-07,2026-06-30,522,60,False
P2,6643,M31,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6658,聯策,2025-03-14,2024-12-09,2026-06-30,376,60,False
P2,6664,群翊,2023-08-18,2023-05-23,2026-06-30,754,60,False
P2,6667,信紘科,2024-01-12,2023-10-19,2026-06-30,653,60,False
P2,6669,緯穎,2023-02-24,2022-11-21,2026-06-30,870,60,False
P2,6670,復盛應用,2023-01-13,2022-10-20,2026-06-30,892,60,False
P2,6672,騰輝電子-KY,2023-08-11,2023-05-16,2026-06-30,759,60,False
P2,6679,鈺太,2023-09-15,2023-06-20,2026-06-30,734,60,False
P2,6683,雍智科技,2024-06-07,2024-03-12,2026-06-30,559,60,False
P2,6689,伊雲谷,2023-05-26,2023-02-23,2026-06-30,811,60,False
P2,6691,洋基工程,2023-03-24,2022-12-15,2026-06-30,852,60,False
P2,6703,軒郁,2023-10-06,2023-07-12,2026-06-30,720,60,False
P2,6712,長聖,2023-01-06,2022-10-13,2026-06-30,897,60,False
P2,6715,嘉基,2023-02-24,2022-11-21,2026-06-30,870,60,False
P2,6719,力智,2024-04-12,2024-01-05,2026-06-30,598,60,False
P2,6725,矽科宏晟,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,6727,亞泰金屬,2026-04-30,2026-01-22,2026-06-30,102,60,False
P2,6732,昇佳電子,2023-06-30,2023-03-30,2026-06-30,788,60,False
P2,6739,竹陞科技,2025-08-08,2025-05-15,2026-06-30,275,60,False
P2,6741,91APP*-KY,2023-01-06,2022-10-13,2026-06-30,897,60,False
P2,6742,澤米,2024-10-25,2024-07-29,2026-06-30,466,60,False
P2,6752,叡揚,2024-12-13,2024-09-13,2026-06-30,432,60,False
P2,6753,龍德造船,2023-04-21,2023-01-10,2026-06-30,835,60,False
P2,6756,威鋒電子,2023-12-29,2023-10-04,2026-06-30,662,60,False
P2,6757,台灣虎航,2024-11-29,2024-08-30,2026-06-30,442,60,False
P2,6763,綠界科技*,2023-01-13,2022-10-20,2026-06-30,892,60,False
P2,6768,志強-KY,2024-12-06,2024-09-06,2026-06-30,437,60,False
P2,6770,力積電,2026-06-05,2026-03-10,2026-06-30,77,60,False
P2,6781,AES-KY,2023-01-13,2022-10-20,2026-06-30,892,60,False
P2,6782,視陽,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,6788,華景電,2024-06-14,2024-03-18,2026-06-30,555,60,False
P2,6789,采鈺,2023-07-14,2023-04-18,2026-06-30,778,60,False
P2,6796,晉弘,2023-07-21,2023-04-25,2026-06-30,773,60,False
P2,6799,來頡,2023-08-25,2023-05-30,2026-06-30,749,60,False
P2,6805,富世達,2023-12-08,2023-09-12,2026-06-30,677,60,False
P2,6806,森崴能源,2023-01-13,2022-10-20,2026-06-23,887,60,True
P2,6811,宏碁資訊,2023-05-05,2023-02-02,2026-06-30,826,60,False
P2,6829,千附精密,2023-08-25,2023-05-30,2026-06-30,749,60,False
P2,6830,汎銓,2024-10-04,2024-07-05,2026-06-30,480,60,False
P2,6831,邁科,2026-04-17,2026-01-09,2026-06-30,111,60,False
P2,6841,長佳智能,2023-03-31,2022-12-22,2026-06-30,847,60,False
P2,6863,永道-KY,2023-04-21,2023-01-10,2026-06-30,835,60,False
P2,6873,泓德能源,2024-10-11,2024-07-11,2026-06-30,476,60,False
P2,6874,倍力,2023-04-28,2023-01-17,2026-06-30,830,60,False
P2,6877,鏵友益,2024-08-30,2024-06-04,2026-06-30,502,60,False
P2,6890,來億-KY,2025-01-17,2024-10-23,2026-06-30,408,60,False
P2,6894,衛司特,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,6903,巨漢,2025-12-19,2025-09-22,2026-06-30,184,60,False
P2,6937,天虹,2024-09-13,2024-06-19,2026-06-30,492,60,False
P2,6944,兆聯實業,2025-07-18,2025-04-23,2026-06-30,290,60,False
P2,6962,奕力-KY,2025-02-21,2024-11-19,2026-06-30,390,60,False
P2,7402,邑錡,2023-06-30,2023-03-30,2026-06-30,788,60,False
P2,7610,聯友金屬-創,2026-04-10,2026-01-02,2026-06-30,116,60,False
P2,7722,LINEPAY,2025-02-07,2024-11-05,2026-06-30,400,60,False
P2,7728,光焱科技,2026-03-27,2025-12-19,2026-06-30,124,60,False
P2,7734,印能科技,2026-03-13,2025-12-05,2026-06-30,134,60,False
P2,7750,新代,2026-02-26,2025-11-21,2026-06-30,144,60,False
P2,7751,竑騰,2026-01-16,2025-10-21,2026-06-30,166,60,False
P2,7769,鴻勁,2026-01-02,2025-10-03,2026-06-30,176,60,False
P2,7795,長廣,2026-02-26,2025-11-21,2026-06-30,144,60,False
P2,8016,矽創,2023-08-11,2023-05-16,2026-06-30,759,60,False
P2,8021,尖點,2025-07-25,2025-04-30,2026-06-30,285,60,False
P2,8028,昇陽半導體,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,8032,光菱,2024-11-22,2024-08-23,2026-06-30,447,60,False
P2,8033,雷虎,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,8039,台虹,2023-12-29,2023-10-04,2026-06-30,662,60,False
P2,8042,金山電,2025-12-12,2025-09-15,2026-06-30,189,60,False
P2,8043,蜜望實,2025-12-26,2025-09-26,2026-06-30,180,60,False
P2,8046,南電,2023-08-04,2023-05-09,2026-06-30,764,60,False
P2,8048,德勝,2023-06-30,2023-03-30,2026-06-30,788,60,False
P2,8050,廣積,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,8064,東捷,2024-09-20,2024-06-25,2026-06-30,488,60,False
P2,8069,元太,2023-01-17,2022-10-24,2026-06-30,890,60,False
P2,8070,長華*,2024-09-06,2024-06-12,2026-06-30,497,60,False
P2,8072,陞泰,2025-05-09,2025-02-10,2026-06-30,339,60,False
P2,8074,鉅橡,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,8076,伍豐,2024-06-28,2024-04-01,2026-06-30,545,60,False
P2,8081,致新,2023-08-11,2023-05-16,2026-06-30,759,60,False
P2,8086,宏捷科,2024-06-28,2024-04-01,2026-06-30,545,60,False
P2,8088,品安,2023-04-14,2023-01-03,2026-06-30,840,60,False
P2,8089,康全電訊,2024-08-30,2024-06-04,2026-06-30,502,60,False
P2,8091,翔名,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,8096,擎亞,2024-05-24,2024-02-26,2026-06-30,569,60,False
P2,8103,瀚荃,2024-07-12,2024-04-17,2026-06-30,535,60,False
P2,8110,華東,2026-02-26,2025-11-21,2026-06-30,144,60,False
P2,8111,立碁,2024-09-27,2024-07-02,2026-06-30,483,60,False
P2,8112,至上,2023-08-25,2023-05-30,2026-06-30,749,60,False
P2,8114,振樺電,2024-11-22,2024-08-23,2026-06-30,447,60,False
P2,8131,福懋科,2025-11-28,2025-09-01,2026-06-30,199,60,False
P2,8147,正淩,2026-02-06,2025-11-12,2026-06-30,151,60,False
P2,8150,南茂,2024-01-12,2023-10-19,2026-06-30,653,60,False
P2,8155,博智,2023-07-14,2023-04-18,2026-06-30,778,60,False
P2,8171,天宇,2023-01-13,2022-10-20,2026-06-30,892,60,False
P2,8210,勤誠,2023-06-02,2023-03-06,2026-06-30,806,60,False
P2,8215,明基材,2023-04-28,2023-01-17,2026-06-30,830,60,False
P2,8222,寶一,2023-03-03,2022-11-24,2026-06-30,867,60,False
P2,8227,巨有科技,2023-02-10,2022-11-07,2026-06-30,880,60,False
P2,8234,新漢,2025-02-14,2024-11-12,2026-06-30,395,60,False
P2,8249,菱光,2024-10-04,2024-07-05,2026-06-30,480,60,False
P2,8255,朋程,2023-01-06,2022-10-13,2026-06-30,897,60,False
P2,8261,富鼎,2024-11-08,2024-08-09,2026-06-30,457,60,False
P2,8271,宇瞻,2025-09-19,2025-06-27,2026-06-30,245,60,False
P2,8289,泰藝,2023-03-24,2022-12-15,2026-06-30,852,60,False
P2,8299,群聯,2023-07-28,2023-05-03,2026-06-30,768,60,False
P2,8341,日友,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,8358,金居,2023-07-28,2023-05-03,2026-06-30,768,60,False
P2,8374,羅昇,2024-08-30,2024-06-04,2026-06-30,502,60,False
P2,8383,千附,2023-02-24,2022-11-21,2026-06-30,870,60,False
P2,8390,金益鼎,2023-07-28,2023-05-03,2026-06-30,768,60,False
P2,8420,明揚,2023-01-17,2022-10-24,2024-11-29,509,60,True
P2,8422,可寧衛*,2025-10-23,2025-07-28,2026-06-30,224,60,False
P2,8436,大江,2023-01-06,2022-10-13,2026-06-30,897,60,False
P2,8446,華研,2023-06-09,2023-03-13,2026-06-30,801,60,False
P2,8454,富邦媒,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,8464,億豐,2023-11-24,2023-08-29,2026-06-30,687,60,False
P2,8467,波力-KY,2024-02-05,2023-11-10,2026-06-30,637,60,False
P2,8478,東哥遊艇,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,8924,大田,2023-03-10,2022-12-01,2026-06-30,862,60,False
P2,8926,台汽電,2023-03-31,2022-12-22,2026-06-30,847,60,False
P2,8932,智通*,2025-06-27,2025-03-31,2026-06-30,305,60,False
P2,8936,國統,2023-04-14,2023-01-03,2026-06-30,840,60,False
P2,8938,明安,2023-02-24,2022-11-21,2026-06-30,870,60,False
P2,8996,高力,2023-01-13,2022-10-20,2026-06-30,892,60,False
P2,9105,泰金寶-DR,2024-11-08,2024-08-09,2026-06-30,457,60,False
P2,9802,鈺齊-KY,2023-06-02,2023-03-06,2026-06-30,806,60,False
P2,9904,寶成,2023-01-06,2022-10-13,2026-06-30,897,60,False
P2,9907,統一實,2025-05-09,2025-02-10,2026-06-30,339,60,False
P2,9910,豐泰,2023-01-06,2022-10-13,2026-06-30,897,60,False
P2,9914,美利達,2024-08-16,2024-05-21,2026-06-30,512,60,False
P2,9921,巨大,2023-05-12,2023-02-09,2026-06-30,821,60,False
P2,9933,中鼎,2024-04-19,2024-01-12,2026-06-30,593,60,False
P2,9938,百和,2023-09-08,2023-06-13,2026-06-30,739,60,False
P2,9939,宏全,2023-02-10,2022-11-07,2026-06-30,880,60,False
P2,9941,裕融,2023-01-13,2022-10-20,2026-06-30,892,60,False
P2,9945,潤泰新,2022-12-30,2022-10-07,2026-06-30,901,60,False
P2,9958,世紀鋼,2023-01-13,2022-10-20,2026-06-30,892,60,False
