market,date,missing_keys,unique_tickers,estimated_response_bytes,network_authorized,network_authority_status
TWSE,2016-01-21,115,115,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-01-22,115,115,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-01-25,120,120,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-01-26,120,120,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-01-27,120,120,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-01-28,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-01-29,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-01,126,126,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-02,126,126,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-03,126,126,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-04,145,145,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-05,145,145,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-08,145,145,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-09,144,144,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-10,307,307,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-11,307,307,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-12,144,144,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-15,143,143,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-16,144,144,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-17,144,144,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-18,141,141,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-19,141,141,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-22,308,308,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-23,311,311,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-24,309,309,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-25,311,311,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-26,315,315,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-02-29,138,138,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-01,138,138,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-02,138,138,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-03,134,134,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-04,134,134,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-07,314,314,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-08,314,314,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-09,313,313,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-10,314,314,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-11,312,312,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-14,313,313,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-15,314,314,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-16,138,138,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-17,136,136,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-18,136,136,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-21,137,137,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-22,137,137,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-23,321,321,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-24,321,321,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-25,323,323,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-28,320,320,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-29,320,320,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-03-30,140,140,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-01,139,139,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-04,141,141,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-05,323,323,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-06,320,320,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-07,321,321,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-08,320,320,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-11,321,321,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-12,323,323,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-13,322,322,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-14,140,140,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-15,140,140,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-18,145,145,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-19,145,145,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-20,145,145,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-21,144,144,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-22,325,325,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-25,319,319,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-26,326,326,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-27,325,325,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-28,324,324,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-04-29,325,325,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-02,331,331,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-03,146,146,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-04,146,146,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-05,140,140,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-06,140,140,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-09,331,331,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-10,331,331,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-11,330,330,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-12,328,328,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-13,330,330,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-16,332,332,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-17,328,328,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-18,334,334,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-19,333,333,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-20,332,332,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-23,153,153,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-24,153,153,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-25,335,335,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-26,335,335,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-27,336,336,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-30,336,336,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-05-31,336,336,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-01,336,336,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-02,336,336,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-03,338,338,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-06,338,338,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-07,338,338,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-08,338,338,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-09,338,338,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-10,338,338,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-13,338,338,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-14,337,337,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-15,338,338,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-16,337,337,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-20,339,339,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-21,339,339,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-22,337,337,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-23,337,337,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-24,337,337,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-27,335,335,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-28,336,336,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-29,333,333,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-06-30,335,335,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-01,341,341,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-04,344,344,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-05,344,344,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-06,344,344,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-07,337,337,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-08,344,344,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-11,344,344,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-12,344,344,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-13,344,344,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-14,343,343,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-15,342,342,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-18,345,345,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-19,343,343,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-20,344,344,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-21,344,344,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-22,348,348,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-25,345,345,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-26,346,346,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-27,348,348,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-28,348,348,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-07-29,347,347,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-01,349,349,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-02,348,348,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-03,347,347,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-04,347,347,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-05,348,348,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-08,350,350,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-09,350,350,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-10,350,350,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-11,350,350,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-12,350,350,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-15,348,348,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-16,347,347,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-17,348,348,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-18,349,349,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-19,351,351,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-22,349,349,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-23,351,351,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-24,349,349,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-25,351,351,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-26,352,352,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-29,352,352,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-30,352,352,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-08-31,349,349,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-01,351,351,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-02,355,355,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-05,353,353,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-06,356,356,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-07,356,356,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-08,356,356,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-09,359,359,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-12,359,359,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-13,356,356,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-14,356,356,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-15,359,359,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-16,361,361,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-19,356,356,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-20,359,359,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-21,359,359,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-22,360,360,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-23,365,365,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-26,364,364,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-27,366,366,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-28,366,366,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-29,363,363,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-09-30,366,366,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-03,362,362,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-04,364,364,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-05,365,365,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-06,366,366,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-07,367,367,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-10,371,371,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-11,366,366,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-12,365,365,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-13,368,368,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-14,366,366,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-17,368,368,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-18,364,364,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-19,367,367,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-20,368,368,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-21,368,368,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-24,369,369,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-25,370,370,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-26,369,369,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-27,370,370,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-28,374,374,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-10-31,375,375,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-01,377,377,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-02,370,370,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-03,373,373,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-04,372,372,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-07,373,373,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-08,371,371,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-09,376,376,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-10,372,372,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-11,376,376,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-14,371,371,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-15,372,372,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-16,373,373,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-17,374,374,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-18,373,373,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-21,375,375,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-22,377,377,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-23,377,377,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-24,379,379,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-25,377,377,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-28,378,378,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-29,378,378,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-11-30,379,379,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-01,380,380,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-02,377,377,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-05,376,376,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-06,376,376,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-07,378,378,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-08,379,379,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-09,387,387,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-12,387,387,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-13,385,385,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-14,385,385,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-15,384,384,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-16,385,385,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-19,385,385,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-20,383,383,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-21,384,384,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-22,382,382,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-23,384,384,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-26,381,381,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-27,385,385,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-28,385,385,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-29,386,386,187089,False,audit_only_wait_strategy_center_decision
TWSE,2016-12-30,388,388,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-02,392,392,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-03,390,390,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-04,391,391,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-05,389,389,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-06,389,389,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-09,393,393,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-10,389,389,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-11,391,391,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-12,391,391,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-13,391,391,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-16,391,391,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-17,390,390,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-18,389,389,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-19,391,391,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-20,391,391,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-23,392,392,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-24,394,394,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-25,394,394,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-26,394,394,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-27,394,394,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-30,394,394,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-01-31,394,394,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-01,394,394,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-02,394,394,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-03,393,393,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-06,391,391,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-07,393,393,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-08,392,392,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-09,392,392,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-10,393,393,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-13,395,395,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-14,395,395,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-15,395,395,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-16,395,395,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-17,396,396,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-20,394,394,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-21,396,396,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-22,397,397,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-23,397,397,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-24,395,395,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-27,397,397,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-02-28,397,397,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-01,396,396,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-02,393,393,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-03,395,395,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-06,397,397,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-07,396,396,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-08,399,399,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-09,400,400,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-10,396,396,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-13,394,394,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-14,396,396,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-15,396,396,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-16,397,397,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-17,398,398,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-20,400,400,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-21,397,397,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-22,398,398,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-23,398,398,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-24,399,399,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-27,398,398,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-28,398,398,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-29,397,397,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-30,398,398,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-03-31,397,397,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-03,401,401,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-04,401,401,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-05,398,398,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-06,399,399,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-07,400,400,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-10,399,399,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-11,399,399,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-12,395,395,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-13,393,393,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-14,393,393,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-17,390,390,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-18,392,392,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-19,389,389,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-20,389,389,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-21,392,392,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-24,394,394,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-25,392,392,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-26,397,397,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-27,398,398,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-04-28,394,394,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-01,401,401,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-02,395,395,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-03,395,395,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-04,399,399,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-05,398,398,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-08,396,396,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-09,395,395,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-10,396,396,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-11,398,398,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-12,397,397,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-15,398,398,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-16,401,401,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-17,404,404,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-18,403,403,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-19,404,404,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-22,405,405,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-23,404,404,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-24,404,404,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-25,404,404,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-26,402,402,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-29,406,406,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-30,406,406,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-05-31,403,403,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-01,401,401,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-02,403,403,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-05,404,404,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-06,407,407,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-07,406,406,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-08,407,407,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-09,409,409,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-12,408,408,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-13,405,405,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-14,406,406,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-15,405,405,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-16,405,405,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-19,405,405,187089,False,audit_only_wait_strategy_center_decision
TWSE,2017-06-20,407,407,187089,False,audit_only_wait_strategy_center_decision
