family,market,date,status,wanted_tickers,filtered_rows,http_status,response_bytes,source_url,response_sha256,retrieval_time_utc,error
margin_short,TWSE,2025-01-08,accepted,483,321,200,118230,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250108&selectType=ALL&response=json,8b88418e80b1f3b54eb8527ebed52fc8f5fee0913db24ea8673008bf2190da9d,2026-07-11T09:13:14+00:00,
securities_lending,TWSE,2025-01-08,accepted,483,467,200,181209,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250108&response=json,7ed2a10be083899b61e43a64bdfcb0e1fa428d2ede7d743118f2647090bddea8,2026-07-11T09:13:14+00:00,
margin_short,TWSE,2025-01-09,accepted,487,324,200,118808,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250109&selectType=ALL&response=json,be715d2383d00a14c0f0db04a36b41542ea745661f16fa1ae0310174f4ea8c3a,2026-07-11T09:13:14+00:00,
institutional,TWSE,2025-01-08,accepted,483,325,200,182492,https://www.twse.com.tw/fund/T86?date=20250108&selectType=ALLBUT0999&response=json,69fcaeac5064a2cc77f2be31f3cc2361ea2183bedd1b098b81d807be85b8a890,2026-07-11T09:13:14+00:00,
institutional,TWSE,2025-01-09,no_rows_valid_official_response,487,0,200,61,https://www.twse.com.tw/fund/T86?date=20250109&selectType=ALLBUT0999&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:14+00:00,
securities_lending,TWSE,2025-01-09,accepted,487,471,200,183489,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250109&response=json,63e3fb7bfa09dc0582cc4568b89cc854d86431896d544afb2396ed8249708a2a,2026-07-11T09:13:15+00:00,
margin_short,TWSE,2025-01-10,accepted,487,324,200,118502,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250110&selectType=ALL&response=json,6450c8c6159206623d71dc12ce1f97bb13efa79da4662d51c0959e2438e8a9d7,2026-07-11T09:13:15+00:00,
securities_lending,TWSE,2025-01-10,accepted,487,471,200,182155,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250110&response=json,32f1238bda5509ac8bbe722c9f0d1bfccd956a69feb37a0252f868dd292af223,2026-07-11T09:13:16+00:00,
institutional,TWSE,2025-01-10,accepted,487,327,200,181117,https://www.twse.com.tw/fund/T86?date=20250110&selectType=ALLBUT0999&response=json,e55cde3cd3e6fca19b1992be07836ec9cb06e19f1e4107ef1f888310535ed361,2026-07-11T09:13:15+00:00,
margin_short,TWSE,2025-01-13,accepted,486,323,200,119187,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250113&selectType=ALL&response=json,b2bf047a466c87425a866e51b0cc9d1e7256a1bd78ee1fbe397d7bf39efb7a43,2026-07-11T09:13:16+00:00,
institutional,TWSE,2025-01-13,accepted,486,326,200,186598,https://www.twse.com.tw/fund/T86?date=20250113&selectType=ALLBUT0999&response=json,c1c53cad68e53ed157fdd2272d07c74bc5b88f1883270f2b62a57a1b8ba72073,2026-07-11T09:13:16+00:00,
securities_lending,TWSE,2025-01-13,accepted,486,470,200,182908,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250113&response=json,e9c7561539313cca331bfa0a74491460210c4ec92a3c03e6f7c47c160f08f4c7,2026-07-11T09:13:17+00:00,
margin_short,TWSE,2025-01-14,accepted,486,323,200,118101,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250114&selectType=ALL&response=json,2641aceafbc376aa7d8d3316ac34af0a9bdc54c55a5ea9f13bf3e96b887aac23,2026-07-11T09:13:17+00:00,
securities_lending,TWSE,2025-01-14,accepted,486,470,200,182416,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250114&response=json,19d9dab00fb9f35e1fd4ec1b04b754166a026800f113228b0d9c4e5e2f017648,2026-07-11T09:13:17+00:00,
institutional,TWSE,2025-01-14,accepted,486,326,200,176533,https://www.twse.com.tw/fund/T86?date=20250114&selectType=ALLBUT0999&response=json,fcefe609984db6dbec62193776cfd3623d46137ce46cee6a2ab0f984ea891d06,2026-07-11T09:13:17+00:00,
margin_short,TWSE,2025-01-15,accepted,486,323,200,118002,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250115&selectType=ALL&response=json,807bc040ed7d35c99793b1213813b8857fe5314d046e53bca821f7cd26aa25c0,2026-07-11T09:13:18+00:00,
institutional,TWSE,2025-01-15,accepted,486,326,200,176851,https://www.twse.com.tw/fund/T86?date=20250115&selectType=ALLBUT0999&response=json,4c00bdaf1fb59042c9c0c056a01a19a33f31558114d652a2cf3f22306d2be53a,2026-07-11T09:13:17+00:00,
securities_lending,TWSE,2025-01-15,accepted,486,470,200,181849,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250115&response=json,2a0bd36703af6ba995f1c8d7b55de040eb9e47b64d5614279ed2c3fc2b19387c,2026-07-11T09:13:18+00:00,
margin_short,TWSE,2025-01-16,accepted,489,324,200,118126,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250116&selectType=ALL&response=json,ee64a17a74948939ecbcf0a3c1fdd806a3bba56353c00f912106c5b1da62528a,2026-07-11T09:13:18+00:00,
securities_lending,TWSE,2025-01-16,accepted,489,472,200,182305,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250116&response=json,ca5672496e79514cd4d38c8167abd677c5fa16dbd14e49117e37deb4042908f8,2026-07-11T09:13:18+00:00,
institutional,TWSE,2025-01-16,accepted,489,327,200,179405,https://www.twse.com.tw/fund/T86?date=20250116&selectType=ALLBUT0999&response=json,2d570c66b91455a3fa583b731ae4619192d5d87a21feec9fe0a694029de83849,2026-07-11T09:13:18+00:00,
margin_short,TWSE,2025-01-17,accepted,489,324,200,117966,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250117&selectType=ALL&response=json,16400276a21c62255bc48ce4050c666dad6e0377bf242540e57ea347d8936c1b,2026-07-11T09:13:19+00:00,
securities_lending,TWSE,2025-01-17,accepted,489,472,200,182110,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250117&response=json,a33245e05192066b6a1a674a1db98d6d54f7bcee7d3ac2553fbc20b86e3172b0,2026-07-11T09:13:19+00:00,
institutional,TWSE,2025-01-17,accepted,489,327,200,174584,https://www.twse.com.tw/fund/T86?date=20250117&selectType=ALLBUT0999&response=json,b56bae9273e1634261635579478d3c8036f65166afaf7020fb92636a3b0f30ae,2026-07-11T09:13:19+00:00,
margin_short,TWSE,2025-01-20,accepted,487,323,200,117932,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250120&selectType=ALL&response=json,fba81b592310e545036d9d191e8f456153c6a6a44e1bba08023c1aa04dfa7c8b,2026-07-11T09:13:20+00:00,
securities_lending,TWSE,2025-01-20,accepted,487,470,200,181435,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250120&response=json,04b57578c54ff13e06eedadd5ffb095e6f1ad80944737485e9bf3aa5f0c0f357,2026-07-11T09:13:20+00:00,
institutional,TWSE,2025-01-20,accepted,487,326,200,174259,https://www.twse.com.tw/fund/T86?date=20250120&selectType=ALLBUT0999&response=json,0b82bff3f04a13f94bde608d93fcc2597c7e3dbdfa86b0eb5ef5e8b1f2cb1628,2026-07-11T09:13:19+00:00,
margin_short,TWSE,2025-01-21,accepted,487,323,200,117738,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250121&selectType=ALL&response=json,e0e094d1ee04d4d5fd1ead3972b598c9eea68c8d10b01a6f9f7f3bf4da5fbfaa,2026-07-11T09:13:20+00:00,
securities_lending,TWSE,2025-01-21,accepted,487,470,200,182243,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250121&response=json,48dd83ce709f90803ac41314cd0699ef6c6ea5cf4b8861f2029704ceb23fd115,2026-07-11T09:13:20+00:00,
institutional,TWSE,2025-01-21,accepted,487,326,200,173353,https://www.twse.com.tw/fund/T86?date=20250121&selectType=ALLBUT0999&response=json,cb661a07efa1b94cb7fad87ee3209d7dd528f68dddbeb8fcc9793587d7f397fe,2026-07-11T09:13:20+00:00,
margin_short,TWSE,2025-01-22,accepted,487,323,200,118087,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250122&selectType=ALL&response=json,4ad2c9b06b3cfcba3a3738076487826678fb2e60341843938ea001ae2e2c4526,2026-07-11T09:13:21+00:00,
securities_lending,TWSE,2025-01-22,accepted,487,470,200,182396,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250122&response=json,1871a1f05e9e9d6d5e933100a49cc92d458a2ccd4c9799b348c60b0043e13734,2026-07-11T09:13:21+00:00,
margin_short,TWSE,2025-01-23,no_rows_valid_official_response,485,0,200,50,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250123&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T09:13:21+00:00,
institutional,TWSE,2025-01-22,accepted,487,326,200,176518,https://www.twse.com.tw/fund/T86?date=20250122&selectType=ALLBUT0999&response=json,0edb319e44e2af9f972a7dc292a13fc28305e7659e96f9ae9ba21f3f6f39ef33,2026-07-11T09:13:21+00:00,
institutional,TWSE,2025-01-23,no_rows_valid_official_response,485,0,200,61,https://www.twse.com.tw/fund/T86?date=20250123&selectType=ALLBUT0999&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:21+00:00,
securities_lending,TWSE,2025-01-23,accepted,485,468,200,174135,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250123&response=json,1d14df611fe885d04ba274df6f04f41b19ee37a6fe74a61bd719ba3af2e37dff,2026-07-11T09:13:22+00:00,
margin_short,TWSE,2025-01-24,no_rows_valid_official_response,485,0,200,50,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250124&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T09:13:22+00:00,
institutional,TWSE,2025-01-24,no_rows_valid_official_response,485,0,200,61,https://www.twse.com.tw/fund/T86?date=20250124&selectType=ALLBUT0999&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:22+00:00,
securities_lending,TWSE,2025-01-24,no_rows_valid_official_response,485,0,200,61,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250124&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:22+00:00,
margin_short,TWSE,2025-01-27,no_rows_valid_official_response,485,0,200,50,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250127&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T09:13:22+00:00,
institutional,TWSE,2025-01-27,no_rows_valid_official_response,485,0,200,61,https://www.twse.com.tw/fund/T86?date=20250127&selectType=ALLBUT0999&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:22+00:00,
securities_lending,TWSE,2025-01-27,no_rows_valid_official_response,485,0,200,61,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250127&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:22+00:00,
margin_short,TWSE,2025-01-28,no_rows_valid_official_response,485,0,200,50,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250128&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T09:13:23+00:00,
securities_lending,TWSE,2025-01-28,no_rows_valid_official_response,485,0,200,61,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250128&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:23+00:00,
institutional,TWSE,2025-01-28,no_rows_valid_official_response,485,0,200,61,https://www.twse.com.tw/fund/T86?date=20250128&selectType=ALLBUT0999&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:23+00:00,
margin_short,TWSE,2025-01-29,no_rows_valid_official_response,485,0,200,50,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250129&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T09:13:23+00:00,
institutional,TWSE,2025-01-29,no_rows_valid_official_response,485,0,200,61,https://www.twse.com.tw/fund/T86?date=20250129&selectType=ALLBUT0999&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:23+00:00,
securities_lending,TWSE,2025-01-29,no_rows_valid_official_response,485,0,200,61,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250129&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:24+00:00,
margin_short,TWSE,2025-01-30,no_rows_valid_official_response,491,0,200,50,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250130&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T09:13:24+00:00,
securities_lending,TWSE,2025-01-30,no_rows_valid_official_response,491,0,200,61,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250130&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:24+00:00,
institutional,TWSE,2025-01-30,no_rows_valid_official_response,491,0,200,61,https://www.twse.com.tw/fund/T86?date=20250130&selectType=ALLBUT0999&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:24+00:00,
margin_short,TWSE,2025-01-31,no_rows_valid_official_response,491,0,200,50,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250131&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T09:13:24+00:00,
securities_lending,TWSE,2025-01-31,no_rows_valid_official_response,491,0,200,61,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250131&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:24+00:00,
institutional,TWSE,2025-01-31,no_rows_valid_official_response,491,0,200,61,https://www.twse.com.tw/fund/T86?date=20250131&selectType=ALLBUT0999&response=json,b32125d0522389d773814d2be85a9d7363b2c21185aab3d55708a2a8014a18a9,2026-07-11T09:13:24+00:00,
margin_short,TWSE,2025-02-03,accepted,491,322,200,118300,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250203&selectType=ALL&response=json,781838247d4186edc0eef1f4eb7c29cc0c5e1c716340eafb2fa370f488aa53b3,2026-07-11T09:13:25+00:00,
securities_lending,TWSE,2025-02-03,accepted,491,472,200,179031,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250203&response=json,022f16e86cbde0ea2428a3c20368d24f05d9f8e0031d6767905a59e1b8c41b3d,2026-07-11T09:13:25+00:00,
margin_short,TWSE,2025-02-04,accepted,491,322,200,117913,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250204&selectType=ALL&response=json,3725d1f85c492a8b92c347e3e8b5a4398c97d4e1ea1bc0f9932d75491c30ed44,2026-07-11T09:13:25+00:00,
institutional,TWSE,2025-02-03,accepted,491,325,200,184931,https://www.twse.com.tw/fund/T86?date=20250203&selectType=ALLBUT0999&response=json,f5fe4d08ba1de62002bd49e412458b8511d06264c5b539da634d1121e44f5cbb,2026-07-11T09:13:25+00:00,
securities_lending,TWSE,2025-02-04,accepted,491,472,200,183474,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250204&response=json,fd0d665a8b49b6f78b50d337d6e824da7b5422ff03b78dfcb0e5eec0ff24b8ac,2026-07-11T09:13:26+00:00,
institutional,TWSE,2025-02-04,accepted,491,325,200,179942,https://www.twse.com.tw/fund/T86?date=20250204&selectType=ALLBUT0999&response=json,db77fbae76e8eb42b6ada684439d76dd48e0a6ac304ff57e49885d441c6755f2,2026-07-11T09:13:25+00:00,
margin_short,TWSE,2025-02-05,accepted,491,322,200,117957,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250205&selectType=ALL&response=json,a7ec350bec1769ed652d25a7453a8b66d992a3113c4f8f65f2e9cf67b9001a94,2026-07-11T09:13:26+00:00,
institutional,TWSE,2025-02-05,accepted,491,272,200,125088,https://www.twse.com.tw/fund/T86?date=20250205&selectType=ALLBUT0999&response=json,32c29c0780be2f8117ef0ae74f94b47d7c3486fe3a0b85556b57d950825277d3,2026-07-11T09:13:26+00:00,
securities_lending,TWSE,2025-02-05,accepted,491,472,200,183644,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250205&response=json,eb47342748d90bc72f28379a5d7c5a1f588ad2bcd2b84a7836b3f916fac3ce3e,2026-07-11T09:13:26+00:00,
margin_short,TWSE,2025-02-06,accepted,526,322,200,118016,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250206&selectType=ALL&response=json,78ec29358165c72026f35bb45b09abd1d147ec3dac6a49d615f337fa6d77b973,2026-07-11T09:13:27+00:00,
securities_lending,TWSE,2025-02-06,accepted,526,503,200,181944,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250206&response=json,0c161b7b6b6c7d95c684d03925c545ba378ae85871e9949de0a58b43da61b7da,2026-07-11T09:13:27+00:00,
institutional,TWSE,2025-02-06,accepted,526,324,200,174021,https://www.twse.com.tw/fund/T86?date=20250206&selectType=ALLBUT0999&response=json,cd81e180b9c5c33d9431324c20a79098fad52519f177b50dcfa021d4e6306d19,2026-07-11T09:13:26+00:00,
margin_short,TWSE,2025-02-07,accepted,526,322,200,118196,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250207&selectType=ALL&response=json,6394f2122d51d4c17ccd8ad08ace998c507b935a1c864f8565e9a0f9b71264d9,2026-07-11T09:13:27+00:00,
securities_lending,TWSE,2025-02-07,accepted,526,503,200,182673,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250207&response=json,f13768b3a93ef1ea1c69097166787f355d5d5e2506e388d2f57f1703b8e1e78f,2026-07-11T09:13:28+00:00,
institutional,TWSE,2025-02-07,accepted,526,325,200,173681,https://www.twse.com.tw/fund/T86?date=20250207&selectType=ALLBUT0999&response=json,fcc1f5e92e181b17a48016e57d8a6dba3995c9e9ba374d5e55dd02b2a4a1b979,2026-07-11T09:13:27+00:00,
margin_short,TWSE,2025-02-10,accepted,520,316,200,118425,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250210&selectType=ALL&response=json,5e5a46839abbeed6513ae249e33fa7bbabc9f2d03bc27006ecca325c81109e57,2026-07-11T09:13:28+00:00,
securities_lending,TWSE,2025-02-10,accepted,520,497,200,181969,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250210&response=json,2756605a7f86442e6ef3f1057c932c71c9c0d2f194f2fc0f8b8575058efd038f,2026-07-11T09:13:28+00:00,
institutional,TWSE,2025-02-10,accepted,520,319,200,179708,https://www.twse.com.tw/fund/T86?date=20250210&selectType=ALLBUT0999&response=json,810050da72e75d614bd782c769876ed697bf6959df53f4560f77664afecc3676,2026-07-11T09:13:28+00:00,
margin_short,TWSE,2025-02-11,accepted,523,318,200,118575,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250211&selectType=ALL&response=json,257d4480c48baf6433b47ca0f6c657de358874991070d7dbff7894e94f6f9ea6,2026-07-11T09:13:29+00:00,
securities_lending,TWSE,2025-02-11,accepted,523,499,200,182746,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250211&response=json,0274615f30f5191f5c5985eaf401142490f8ffa3da0ca6afece07ed7242ce425,2026-07-11T09:13:29+00:00,
institutional,TWSE,2025-02-11,accepted,523,321,200,180153,https://www.twse.com.tw/fund/T86?date=20250211&selectType=ALLBUT0999&response=json,6c40160bab2ee0f2e6892b06a4fbd8e46f7d3774fe2f4626ca4a24cf1ea380b2,2026-07-11T09:13:28+00:00,
margin_short,TWSE,2025-02-12,accepted,523,318,200,118586,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250212&selectType=ALL&response=json,b3f01c1ac4eb940a1d7d70512f87c48ab9b2ffbfb8c79e9ac6e8ccfae247bd53,2026-07-11T09:13:29+00:00,
institutional,TWSE,2025-02-12,no_rows_valid_official_response,523,0,200,79,https://www.twse.com.tw/fund/T86?date=20250212&selectType=ALLBUT0999&response=json,48a8f20b13e1eabdf19aa9a7b8a2f72c2e51a2fe91e958423648ece6c63cb9ce,2026-07-11T09:13:29+00:00,
securities_lending,TWSE,2025-02-12,accepted,523,499,200,183774,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250212&response=json,3ab2bf8a151a7753c9f0a3f2a4564d13222ade9b9f21b85a41302a44d1e62bc4,2026-07-11T09:13:29+00:00,
margin_short,TWSE,2025-02-13,accepted,523,318,200,118785,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250213&selectType=ALL&response=json,06486d4fa801cefd8ac915d25364d4041e0cc7b64cf48d1abddd59e1e76f9c0b,2026-07-11T09:13:30+00:00,
institutional,TWSE,2025-02-13,no_rows_valid_official_response,523,0,200,79,https://www.twse.com.tw/fund/T86?date=20250213&selectType=ALLBUT0999&response=json,48a8f20b13e1eabdf19aa9a7b8a2f72c2e51a2fe91e958423648ece6c63cb9ce,2026-07-11T09:13:29+00:00,
securities_lending,TWSE,2025-02-13,accepted,523,499,200,181926,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250213&response=json,2892602dd74240d71157e15b30bb8b8bc93a08cc376826c5d03b6960525192a8,2026-07-11T09:13:30+00:00,
margin_short,TWSE,2025-02-14,accepted,523,318,200,118694,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250214&selectType=ALL&response=json,cc0d9b2971a9abfcf7b8ee41abafeb5a3d65ded9e255a27ad054fccd83568e56,2026-07-11T09:13:30+00:00,
securities_lending,TWSE,2025-02-14,accepted,523,499,200,182138,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250214&response=json,8a8cb899cec6c38cfc4bf7a07120e688aeaffea274f6d6300313671003c7e170,2026-07-11T09:13:30+00:00,
margin_short,TWSE,2025-02-17,accepted,521,316,200,118683,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250217&selectType=ALL&response=json,23b0dc6dc3d65fd8373c015e38a0f2111a821ffb6e8659c02c0eb2e63e3c6a74,2026-07-11T09:13:31+00:00,
institutional,TWSE,2025-02-14,accepted,523,321,200,177801,https://www.twse.com.tw/fund/T86?date=20250214&selectType=ALLBUT0999&response=json,b8272b514b99155d6a1aae697b4f25cf1e97759fa0506abc023a6b48dffca1e4,2026-07-11T09:13:30+00:00,
securities_lending,TWSE,2025-02-17,accepted,521,497,200,183050,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250217&response=json,84a8c368bc5c8bcebcfa612f0f2654e6f89d7cd75c25438038a281ddd777f25c,2026-07-11T09:13:31+00:00,
institutional,TWSE,2025-02-17,accepted,521,319,200,178370,https://www.twse.com.tw/fund/T86?date=20250217&selectType=ALLBUT0999&response=json,22522253dc9e331ac8c6f7cbb965a39ff98468bfd327aeb3b140445e5f82d3a6,2026-07-11T09:13:31+00:00,
margin_short,TWSE,2025-02-18,accepted,521,316,200,118486,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250218&selectType=ALL&response=json,35d0683976e0f21457687d9c5a2431f9a6de70cd8beab1012a46ece167cdad4b,2026-07-11T09:13:31+00:00,
securities_lending,TWSE,2025-02-18,accepted,521,497,200,183215,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250218&response=json,8d797e76db761f75d1ca469427c62556266a0ebcaf89ff8538b1fad9a2705a83,2026-07-11T09:13:32+00:00,
institutional,TWSE,2025-02-18,accepted,521,319,200,177192,https://www.twse.com.tw/fund/T86?date=20250218&selectType=ALLBUT0999&response=json,e2c4ed52417c68485cae3f4a7534ff3a0e4c841d8a9fcd328148dbeda059eb6a,2026-07-11T09:13:31+00:00,
margin_short,TWSE,2025-02-19,accepted,521,316,200,118725,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250219&selectType=ALL&response=json,91d961416bf0e74f5aa9b9083a38d43586d2cb1e76c929b3bfc3930309bc8267,2026-07-11T09:13:32+00:00,
securities_lending,TWSE,2025-02-19,accepted,521,497,200,182199,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250219&response=json,30e2f380b1de083783f8739e2104d1fe799b906bf8473251216dc741722c3310,2026-07-11T09:13:32+00:00,
margin_short,TWSE,2025-02-20,accepted,521,316,200,118794,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250220&selectType=ALL&response=json,519254b5edf7bdf6f147dece5cb457311a3fed5a0c42b197a8655f464eeac6ca,2026-07-11T09:13:32+00:00,
institutional,TWSE,2025-02-19,accepted,521,319,200,176596,https://www.twse.com.tw/fund/T86?date=20250219&selectType=ALLBUT0999&response=json,8f9df1b9dd0f2489f6fb911cb5799434c50efa4bc4060ae7ffa5a79c6b08aeea,2026-07-11T09:13:32+00:00,
securities_lending,TWSE,2025-02-20,accepted,521,497,200,182565,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250220&response=json,83c48434d9d2accde0c51c0ecf169834249860f791860797eeeb4fbe690552ff,2026-07-11T09:13:33+00:00,
institutional,TWSE,2025-02-20,accepted,521,319,200,177261,https://www.twse.com.tw/fund/T86?date=20250220&selectType=ALLBUT0999&response=json,33f6b5353350c032d104281b00f5cf5536dd1838dd06ec24b90f0812201f31ba,2026-07-11T09:13:32+00:00,
margin_short,TWSE,2025-02-21,accepted,521,316,200,118846,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250221&selectType=ALL&response=json,8ee89729a76995160151c9dd079428309ca3ce1be7665a0a8bdbeb1007776fea,2026-07-11T09:13:33+00:00,
securities_lending,TWSE,2025-02-21,accepted,521,497,200,183368,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250221&response=json,aff880b7f5b86664fc92117d7bc0119fad9a905bd413f2038e62d05190bb3115,2026-07-11T09:13:33+00:00,
institutional,TWSE,2025-02-21,accepted,521,319,200,176361,https://www.twse.com.tw/fund/T86?date=20250221&selectType=ALLBUT0999&response=json,ed5d6dbb5b1fd1233bc0bd09bb3e85d2932e09cae4dcf77c7beaa0d9248f657f,2026-07-11T09:13:33+00:00,
margin_short,TWSE,2025-02-24,accepted,516,313,200,118824,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250224&selectType=ALL&response=json,185729e63e851da9cfdec732a3b296ce116a0d10eee2711045508caa655eb70a,2026-07-11T09:13:34+00:00,
securities_lending,TWSE,2025-02-24,accepted,516,492,200,181978,https://www.twse.com.tw/exchangeReport/TWT72U?date=20250224&response=json,95c482df41146ee4aa47c89d78924ef2b8e7db221baefbfcdaa60319c070267a,2026-07-11T09:13:34+00:00,
institutional,TWSE,2025-02-24,accepted,516,316,200,176435,https://www.twse.com.tw/fund/T86?date=20250224&selectType=ALLBUT0999&response=json,d90636b3c03c42d473cd831be73f268354ac65f464f2bea2634d6bcb02782fa1,2026-07-11T09:13:33+00:00,
margin_short,TWSE,2025-02-25,accepted,516,313,200,118745,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20250225&selectType=ALL&response=json,7156abf2276abd3ff163cedefc544ba4cc15ee0d581b1ed48f8ec844349f94a1,2026-07-11T09:13:35+00:00,
institutional,TWSE,2025-02-25,accepted,516,316,200,182134,https://www.twse.com.tw/fund/T86?date=20250225&selectType=ALLBUT0999&response=json,3649d5dc65b64c5168e9c689383da09621cafab93d1198657af904a56ef2ad44,2026-07-11T09:13:34+00:00,
