ticker,market,requested_start,requested_end,actual_start,actual_end,trusted_nonofficial_adjusted_ready,official_adjusted_ready,official_raw_plus_corporate_action_guard_complete,source_quality,blocked_reason
4764,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4766,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4760,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4770,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4749,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4904,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4768,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4903,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4906,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4912,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4915,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4772,TPEx,2022-07-11,2026-07-09,2022-09-23,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4916,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4909,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4919,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4908,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4938,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4934,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4949,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4961,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4958,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4967,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4931,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4953,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4968,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4977,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4966,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4971,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4974,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4973,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4991,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5222,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
4979,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5215,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5009,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5234,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5225,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5243,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5258,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5236,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5244,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5269,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5284,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5251,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5264,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,5264.TW:404:HTTP_404;5264.TWO:404:HTTP_404
5263,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5274,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5289,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5291,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5309,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5340,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5314,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5321,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5315,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5347,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5328,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5388,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5351,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5371,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5381,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5386,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5425,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5392,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5434,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5426,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5432,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5439,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5452,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5443,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5469,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5438,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5483,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5478,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5465,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5474,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5521,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5498,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5522,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5508,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5534,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5876,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5530,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5706,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6005,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5871,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5880,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5904,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
5536,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6015,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6016,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6117,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6104,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6112,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6122,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6125,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6026,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6111,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6139,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6126,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6138,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6121,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6140,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6143,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6155,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6165,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6146,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6147,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6151,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6150,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6156,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6148,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6168,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6177,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6173,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6176,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6182,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6179,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6189,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6175,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6191,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6196,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6190,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6202,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6197,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6187,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6188,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6206,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6213,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6209,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6207,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6214,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6203,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6215,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6204,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6223,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6235,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6231,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6227,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6243,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6239,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6257,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6269,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6244,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6271,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6261,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6245,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6265,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6275,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6274,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6282,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6278,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6285,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6276,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6409,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6279,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6412,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6288,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,6288.TW:404:HTTP_404;6288.TWO:200:
6291,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6284,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6426,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6411,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6290,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6414,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6442,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6435,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6415,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6446,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6425,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6438,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6449,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6469,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6451,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6470,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6472,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6491,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6485,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6488,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6505,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6515,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6510,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6531,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6525,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6517,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6526,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6530,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6533,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6546,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6558,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6561,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6579,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6548,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6591,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6585,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6538,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6584,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6605,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6596,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6609,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6658,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6625,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6593,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6603,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6664,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6643,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6669,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6670,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6640,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6667,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6672,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6689,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6691,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6715,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6683,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6719,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6679,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6725,TPEx,2022-07-11,2026-07-09,2023-01-09,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6732,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6727,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6703,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6739,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
