family,ticker,market,status,coverage_start,coverage_end,price_rows,event_rows,attempt_evidence
adjusted_analysis,5904,TPEx,accepted,2022-07-11,2026-07-09,969,8,5904.TW:404:HTTP_404;5904.TWO:200:
adjusted_analysis,5536,TPEx,accepted,2022-07-11,2026-07-09,969,8,5536.TW:404:HTTP_404;5536.TWO:200:
adjusted_analysis,6015,TPEx,accepted,2022-07-11,2026-07-09,969,5,6015.TW:404:HTTP_404;6015.TWO:200:
adjusted_analysis,6016,TPEx,accepted,2022-07-11,2026-07-09,969,5,6016.TW:404:HTTP_404;6016.TWO:200:
adjusted_analysis,6117,TWSE,accepted,2022-07-11,2026-07-09,969,1,6117.TW:200:
adjusted_analysis,6104,TPEx,accepted,2022-07-11,2026-07-09,969,4,6104.TW:404:HTTP_404;6104.TWO:200:
adjusted_analysis,6112,TWSE,accepted,2022-07-11,2026-07-09,969,4,6112.TW:200:
adjusted_analysis,6122,TPEx,accepted,2022-07-11,2026-07-09,969,7,6122.TW:404:HTTP_404;6122.TWO:200:
adjusted_analysis,6125,TPEx,accepted,2022-07-11,2026-07-09,969,4,6125.TW:404:HTTP_404;6125.TWO:200:
adjusted_analysis,6026,TPEx,accepted,2022-07-11,2026-07-09,969,5,6026.TW:404:HTTP_404;6026.TWO:200:
adjusted_analysis,6111,TPEx,accepted,2022-07-11,2026-07-09,969,4,6111.TW:404:HTTP_404;6111.TWO:200:
adjusted_analysis,6139,TWSE,accepted,2022-07-11,2026-07-09,969,4,6139.TW:200:
adjusted_analysis,6126,TPEx,accepted,2022-07-11,2026-07-09,969,4,6126.TW:404:HTTP_404;6126.TWO:200:
adjusted_analysis,6138,TPEx,accepted,2022-07-11,2026-07-09,969,4,6138.TW:404:HTTP_404;6138.TWO:200:
adjusted_analysis,6121,TPEx,accepted,2022-07-11,2026-07-09,969,8,6121.TW:404:HTTP_404;6121.TWO:200:
adjusted_analysis,6140,TPEx,accepted,2022-07-11,2026-07-09,969,4,6140.TW:404:HTTP_404;6140.TWO:200:
adjusted_analysis,6143,TPEx,accepted,2022-07-11,2026-07-09,969,5,6143.TW:404:HTTP_404;6143.TWO:200:
adjusted_analysis,6155,TWSE,accepted,2022-07-11,2026-07-09,969,4,6155.TW:200:
adjusted_analysis,6165,TWSE,accepted,2022-07-11,2026-07-09,969,2,6165.TW:200:
adjusted_analysis,6146,TPEx,accepted,2022-07-11,2026-07-09,969,5,6146.TW:404:HTTP_404;6146.TWO:200:
adjusted_analysis,6147,TPEx,accepted,2022-07-11,2026-07-09,969,5,6147.TW:404:HTTP_404;6147.TWO:200:
adjusted_analysis,6151,TPEx,accepted,2022-07-11,2026-07-09,969,4,6151.TW:404:HTTP_404;6151.TWO:200:
adjusted_analysis,6150,TPEx,accepted,2022-07-11,2026-07-09,969,1,6150.TW:404:HTTP_404;6150.TWO:200:
adjusted_analysis,6156,TPEx,accepted,2022-07-11,2026-07-09,969,4,6156.TW:404:HTTP_404;6156.TWO:200:
adjusted_analysis,6148,TPEx,accepted,2022-07-11,2026-07-09,969,4,6148.TW:404:HTTP_404;6148.TWO:200:
adjusted_analysis,6168,TWSE,accepted,2022-07-11,2026-07-09,969,3,6168.TW:200:
adjusted_analysis,6177,TWSE,accepted,2022-07-11,2026-07-09,969,7,6177.TW:200:
adjusted_analysis,6173,TPEx,accepted,2022-07-11,2026-07-09,969,5,6173.TW:404:HTTP_404;6173.TWO:200:
adjusted_analysis,6176,TWSE,accepted,2022-07-11,2026-07-09,969,4,6176.TW:200:
adjusted_analysis,6182,TPEx,accepted,2022-07-11,2026-07-09,969,3,6182.TW:404:HTTP_404;6182.TWO:200:
adjusted_analysis,6179,TPEx,accepted,2022-07-11,2026-07-09,969,3,6179.TW:404:HTTP_404;6179.TWO:200:
adjusted_analysis,6189,TWSE,accepted,2022-07-11,2026-07-09,969,6,6189.TW:200:
adjusted_analysis,6175,TPEx,accepted,2022-07-11,2026-07-09,969,4,6175.TW:404:HTTP_404;6175.TWO:200:
adjusted_analysis,6191,TWSE,accepted,2022-07-11,2026-07-09,969,5,6191.TW:200:
adjusted_analysis,6196,TWSE,accepted,2022-07-11,2026-07-09,969,5,6196.TW:200:
adjusted_analysis,6190,TPEx,accepted,2022-07-11,2026-07-09,969,4,6190.TW:404:HTTP_404;6190.TWO:200:
adjusted_analysis,6202,TWSE,accepted,2022-07-11,2026-07-09,969,3,6202.TW:200:
adjusted_analysis,6197,TWSE,accepted,2022-07-11,2026-07-09,969,5,6197.TW:200:
adjusted_analysis,6187,TPEx,accepted,2022-07-11,2026-07-09,969,4,6187.TW:404:HTTP_404;6187.TWO:200:
adjusted_analysis,6188,TPEx,accepted,2022-07-11,2026-07-09,969,6,6188.TW:404:HTTP_404;6188.TWO:200:
adjusted_analysis,6206,TWSE,accepted,2022-07-11,2026-07-09,969,4,6206.TW:200:
adjusted_analysis,6213,TWSE,accepted,2022-07-11,2026-07-09,969,4,6213.TW:200:
adjusted_analysis,6209,TWSE,accepted,2022-07-11,2026-07-09,969,3,6209.TW:200:
adjusted_analysis,6207,TPEx,accepted,2022-07-11,2026-07-09,969,6,6207.TW:404:HTTP_404;6207.TWO:200:
adjusted_analysis,6214,TWSE,accepted,2022-07-11,2026-07-09,969,4,6214.TW:200:
adjusted_analysis,6203,TPEx,accepted,2022-07-11,2026-07-09,969,4,6203.TW:404:HTTP_404;6203.TWO:200:
adjusted_analysis,6215,TWSE,accepted,2022-07-11,2026-07-09,969,4,6215.TW:200:
adjusted_analysis,6204,TPEx,accepted,2022-07-11,2026-07-09,969,5,6204.TW:404:HTTP_404;6204.TWO:200:
adjusted_analysis,6223,TPEx,accepted,2022-07-11,2026-07-09,969,5,6223.TW:404:HTTP_404;6223.TWO:200:
adjusted_analysis,6235,TWSE,accepted,2022-07-11,2026-07-09,969,4,6235.TW:200:
adjusted_analysis,6231,TPEx,accepted,2022-07-11,2026-07-09,969,5,6231.TW:404:HTTP_404;6231.TWO:200:
adjusted_analysis,6227,TPEx,accepted,2022-07-11,2026-07-09,969,4,6227.TW:404:HTTP_404;6227.TWO:200:
adjusted_analysis,6243,TWSE,accepted,2022-07-11,2026-07-09,969,3,6243.TW:200:
adjusted_analysis,6239,TWSE,accepted,2022-07-11,2026-07-09,969,4,6239.TW:200:
adjusted_analysis,6257,TWSE,accepted,2022-07-11,2026-07-09,969,5,6257.TW:200:
adjusted_analysis,6269,TWSE,accepted,2022-07-11,2026-07-09,969,2,6269.TW:200:
adjusted_analysis,6244,TPEx,accepted,2022-07-11,2026-07-09,969,4,6244.TW:404:HTTP_404;6244.TWO:200:
adjusted_analysis,6271,TWSE,accepted,2022-07-11,2026-07-09,969,7,6271.TW:200:
adjusted_analysis,6261,TPEx,accepted,2022-07-11,2026-07-09,969,4,6261.TW:404:HTTP_404;6261.TWO:200:
adjusted_analysis,6245,TPEx,accepted,2022-07-11,2026-07-09,969,5,6245.TW:404:HTTP_404;6245.TWO:200:
adjusted_analysis,6265,TPEx,accepted,2022-07-11,2026-07-09,969,0,6265.TW:404:HTTP_404;6265.TWO:200:
adjusted_analysis,6275,TPEx,accepted,2022-07-11,2026-07-09,969,4,6275.TW:404:HTTP_404;6275.TWO:200:
adjusted_analysis,6274,TPEx,accepted,2022-07-11,2026-07-09,969,4,6274.TW:404:HTTP_404;6274.TWO:200:
adjusted_analysis,6282,TWSE,accepted,2022-07-11,2026-07-09,969,3,6282.TW:200:
adjusted_analysis,6278,TWSE,accepted,2022-07-11,2026-07-09,969,5,6278.TW:200:
adjusted_analysis,6285,TWSE,accepted,2022-07-11,2026-07-09,969,5,6285.TW:200:
adjusted_analysis,6276,TPEx,accepted,2022-07-11,2026-07-09,969,4,6276.TW:404:HTTP_404;6276.TWO:200:
adjusted_analysis,6409,TWSE,accepted,2022-07-11,2026-07-09,969,4,6409.TW:200:
adjusted_analysis,6279,TPEx,accepted,2022-07-11,2026-07-09,969,6,6279.TW:404:HTTP_404;6279.TWO:200:
adjusted_analysis,6412,TWSE,accepted,2022-07-11,2026-07-09,969,4,6412.TW:200:
adjusted_analysis,6288,TWSE,blocked_no_trusted_free_adjusted_history,,,0,0,6288.TW:404:HTTP_404;6288.TWO:200:
adjusted_analysis,6291,TPEx,accepted,2022-07-11,2026-07-09,969,5,6291.TW:404:HTTP_404;6291.TWO:200:
adjusted_analysis,6284,TPEx,accepted,2022-07-11,2026-07-09,969,5,6284.TW:404:HTTP_404;6284.TWO:200:
adjusted_analysis,6426,TWSE,accepted,2022-07-11,2026-07-09,969,4,6426.TW:200:
adjusted_analysis,6411,TPEx,accepted,2022-07-11,2026-07-09,969,4,6411.TW:404:HTTP_404;6411.TWO:200:
adjusted_analysis,6290,TPEx,accepted,2022-07-11,2026-07-09,969,4,6290.TW:404:HTTP_404;6290.TWO:200:
adjusted_analysis,6414,TWSE,accepted,2022-07-11,2026-07-09,969,5,6414.TW:200:
adjusted_analysis,6442,TWSE,accepted,2022-07-11,2026-07-09,969,4,6442.TW:200:
adjusted_analysis,6435,TPEx,accepted,2022-07-11,2026-07-09,969,5,6435.TW:404:HTTP_404;6435.TWO:200:
adjusted_analysis,6415,TWSE,accepted,2022-07-11,2026-07-09,969,6,6415.TW:200:
adjusted_analysis,6446,TPEx,accepted,2022-07-11,2026-07-09,969,4,6446.TW:200:
adjusted_analysis,6425,TPEx,accepted,2022-07-11,2026-07-09,969,5,6425.TW:404:HTTP_404;6425.TWO:200:
adjusted_analysis,6438,TWSE,accepted,2022-07-11,2026-07-09,969,7,6438.TW:200:
adjusted_analysis,6449,TWSE,accepted,2022-07-11,2026-07-09,969,5,6449.TW:200:
adjusted_analysis,6469,TPEx,accepted,2022-07-11,2026-07-09,969,7,6469.TW:404:HTTP_404;6469.TWO:200:
adjusted_analysis,6451,TWSE,accepted,2022-07-11,2026-07-09,969,4,6451.TW:200:
adjusted_analysis,6470,TPEx,accepted,2022-07-11,2026-07-09,969,3,6470.TW:404:HTTP_404;6470.TWO:200:
adjusted_analysis,6472,TPEx,accepted,2022-07-11,2026-07-09,969,6,6472.TW:200:
adjusted_analysis,6491,TWSE,accepted,2022-07-11,2026-07-09,969,3,6491.TW:200:
adjusted_analysis,6485,TPEx,accepted,2022-07-11,2026-07-09,969,4,6485.TW:404:HTTP_404;6485.TWO:200:
adjusted_analysis,6488,TPEx,accepted,2022-07-11,2026-07-09,969,8,6488.TW:404:HTTP_404;6488.TWO:200:
adjusted_analysis,6505,TWSE,accepted,2022-07-11,2026-07-09,969,4,6505.TW:200:
adjusted_analysis,6515,TWSE,accepted,2022-07-11,2026-07-09,969,3,6515.TW:200:
adjusted_analysis,6510,TPEx,accepted,2022-07-11,2026-07-09,969,4,6510.TW:404:HTTP_404;6510.TWO:200:
adjusted_analysis,6531,TWSE,accepted,2022-07-11,2026-07-09,969,4,6531.TW:200:
adjusted_analysis,6525,TWSE,accepted,2022-07-11,2026-07-09,969,5,6525.TW:200:
adjusted_analysis,6517,TPEx,accepted,2022-07-11,2026-07-09,969,3,6517.TW:404:HTTP_404;6517.TWO:200:
adjusted_analysis,6526,TWSE,accepted,2022-07-11,2026-07-09,969,4,6526.TW:200:
adjusted_analysis,6530,TPEx,accepted,2022-07-11,2026-07-09,969,4,6530.TW:404:HTTP_404;6530.TWO:200:
adjusted_analysis,6533,TWSE,accepted,2022-07-11,2026-07-09,969,1,6533.TW:200:
adjusted_analysis,6546,TPEx,accepted,2022-07-11,2026-07-09,969,4,6546.TW:404:HTTP_404;6546.TWO:200:
adjusted_analysis,6558,TWSE,accepted,2022-07-11,2026-07-09,969,1,6558.TW:200:
adjusted_analysis,6561,TPEx,accepted,2022-07-11,2026-07-09,969,6,6561.TW:404:HTTP_404;6561.TWO:200:
adjusted_analysis,6579,TWSE,accepted,2022-07-11,2026-07-09,969,5,6579.TW:200:
adjusted_analysis,6548,TPEx,accepted,2022-07-11,2026-07-09,969,15,6548.TW:404:HTTP_404;6548.TWO:200:
adjusted_analysis,6591,TWSE,accepted,2022-07-11,2026-07-09,969,4,6591.TW:200:
adjusted_analysis,6585,TWSE,accepted,2022-07-11,2026-07-09,969,4,6585.TW:200:
adjusted_analysis,6538,TPEx,accepted,2022-07-11,2026-07-09,969,5,6538.TW:404:HTTP_404;6538.TWO:200:
adjusted_analysis,6584,TPEx,accepted,2022-07-11,2026-07-09,969,4,6584.TW:404:HTTP_404;6584.TWO:200:
adjusted_analysis,6605,TWSE,accepted,2022-07-11,2026-07-09,969,5,6605.TW:200:
adjusted_analysis,6596,TPEx,accepted,2022-07-11,2026-07-09,969,4,6596.TW:404:HTTP_404;6596.TWO:200:
adjusted_analysis,6609,TPEx,accepted,2022-07-11,2026-07-09,969,4,6609.TW:404:HTTP_404;6609.TWO:200:
adjusted_analysis,6658,TWSE,accepted,2022-07-11,2026-07-09,969,5,6658.TW:200:
adjusted_analysis,6625,TWSE,accepted,2022-07-11,2026-07-09,969,4,6625.TW:200:
adjusted_analysis,6593,TPEx,accepted,2022-07-11,2026-07-09,969,4,6593.TW:404:HTTP_404;6593.TWO:200:
adjusted_analysis,6603,TPEx,accepted,2022-07-11,2026-07-09,969,6,6603.TW:404:HTTP_404;6603.TWO:200:
adjusted_analysis,6664,TPEx,accepted,2022-07-11,2026-07-09,969,4,6664.TW:404:HTTP_404;6664.TWO:200:
adjusted_analysis,6643,TPEx,accepted,2022-07-11,2026-07-09,969,5,6643.TW:404:HTTP_404;6643.TWO:200:
adjusted_analysis,6669,TWSE,accepted,2022-07-11,2026-07-09,969,5,6669.TW:200:
adjusted_analysis,6670,TWSE,accepted,2022-07-11,2026-07-09,969,5,6670.TW:200:
adjusted_analysis,6640,TPEx,accepted,2022-07-11,2026-07-09,969,5,6640.TW:404:HTTP_404;6640.TWO:200:
adjusted_analysis,6667,TPEx,accepted,2022-07-11,2026-07-09,969,4,6667.TW:404:HTTP_404;6667.TWO:200:
adjusted_analysis,6672,TWSE,accepted,2022-07-11,2026-07-09,969,4,6672.TW:200:
adjusted_analysis,6689,TWSE,accepted,2022-07-11,2026-07-09,969,4,6689.TW:200:
adjusted_analysis,6691,TWSE,accepted,2022-07-11,2026-07-09,969,7,6691.TW:200:
adjusted_analysis,6715,TWSE,accepted,2022-07-11,2026-07-09,969,5,6715.TW:200:
adjusted_analysis,6683,TPEx,accepted,2022-07-11,2026-07-09,969,5,6683.TW:404:HTTP_404;6683.TWO:200:
adjusted_analysis,6719,TWSE,accepted,2022-07-11,2026-07-09,969,4,6719.TW:200:
adjusted_analysis,6679,TPEx,accepted,2022-07-11,2026-07-09,969,4,6679.TW:404:HTTP_404;6679.TWO:200:
adjusted_analysis,6725,TPEx,accepted,2023-01-09,2026-07-09,842,3,6725.TW:404:HTTP_404;6725.TWO:200:
adjusted_analysis,6732,TPEx,accepted,2022-07-11,2026-07-09,969,4,6732.TW:404:HTTP_404;6732.TWO:200:
adjusted_analysis,6727,TPEx,accepted,2022-07-11,2026-07-09,969,4,6727.TW:404:HTTP_404;6727.TWO:200:
adjusted_analysis,6703,TPEx,accepted,2022-07-11,2026-07-09,969,10,6703.TW:404:HTTP_404;6703.TWO:200:
adjusted_analysis,6739,TPEx,accepted,2022-07-11,2026-07-09,969,4,6739.TW:404:HTTP_404;6739.TWO:200:
adjusted_analysis,6712,TPEx,accepted,2022-07-11,2026-07-09,969,8,6712.TW:404:HTTP_404;6712.TWO:200:
adjusted_analysis,6756,TWSE,accepted,2022-07-11,2026-07-09,969,4,6756.TW:200:
adjusted_analysis,6757,TWSE,accepted,2022-07-11,2026-07-09,969,1,6757.TW:200:
adjusted_analysis,6753,TWSE,accepted,2022-07-11,2026-07-09,969,6,6753.TW:200:
adjusted_analysis,6742,TWSE,accepted,2022-07-11,2026-07-09,969,5,6742.TW:200:
adjusted_analysis,6768,TWSE,accepted,2022-07-11,2026-07-09,969,4,6768.TW:200:
adjusted_analysis,6763,TPEx,accepted,2022-07-11,2026-07-09,969,10,6763.TW:404:HTTP_404;6763.TWO:200:
adjusted_analysis,6770,TWSE,accepted,2022-07-11,2026-07-09,969,2,6770.TW:200:
adjusted_analysis,6781,TWSE,accepted,2022-07-11,2026-07-09,969,5,6781.TW:200:
adjusted_analysis,6782,TWSE,accepted,2022-07-11,2026-07-09,969,4,6782.TW:200:
adjusted_analysis,6799,TWSE,accepted,2022-07-11,2026-07-09,969,4,6799.TW:200:
adjusted_analysis,6796,TWSE,accepted,2022-07-11,2026-07-09,969,4,6796.TW:200:
adjusted_analysis,6761,TPEx,accepted,2022-07-11,2026-07-09,969,7,6761.TW:404:HTTP_404;6761.TWO:200:
adjusted_analysis,6752,TPEx,accepted,2022-07-11,2026-07-09,969,8,6752.TW:404:HTTP_404;6752.TWO:200:
adjusted_analysis,6805,TWSE,accepted,2022-07-11,2026-07-09,969,3,6805.TW:200:
adjusted_analysis,6789,TWSE,accepted,2022-07-11,2026-07-09,969,5,6789.TW:200:
adjusted_analysis,6788,TPEx,accepted,2022-07-11,2026-07-09,969,5,6788.TW:404:HTTP_404;6788.TWO:200:
adjusted_analysis,6806,TWSE,blocked_no_trusted_free_adjusted_history,,,0,0,6806.TW:200:;6806.TWO:404:HTTP_404
adjusted_analysis,6831,TWSE,accepted,2022-07-11,2026-07-09,969,6,6831.TW:200:
adjusted_analysis,6830,TWSE,accepted,2022-07-11,2026-07-09,969,5,6830.TW:200:
adjusted_analysis,6811,TPEx,accepted,2022-07-11,2026-07-09,969,4,6811.TW:404:HTTP_404;6811.TWO:200:
adjusted_analysis,6829,TPEx,accepted,2022-07-11,2026-07-09,969,5,6829.TW:404:HTTP_404;6829.TWO:200:
adjusted_analysis,6863,TWSE,accepted,2023-03-23,2026-07-09,799,3,6863.TW:200:
adjusted_analysis,6873,TWSE,accepted,2022-07-11,2026-07-09,969,6,6873.TW:200:
adjusted_analysis,6841,TPEx,accepted,2022-07-11,2026-07-09,969,4,6841.TW:404:HTTP_404;6841.TWO:200:
adjusted_analysis,6890,TWSE,accepted,2024-06-12,2026-07-09,503,2,6890.TW:200:
adjusted_analysis,6937,TWSE,accepted,2023-03-30,2026-07-09,794,4,6937.TW:200:
adjusted_analysis,6877,TPEx,accepted,2022-07-11,2026-07-09,969,6,6877.TW:404:HTTP_404;6877.TWO:200:
adjusted_analysis,6944,TWSE,accepted,2023-04-27,2026-07-09,777,4,6944.TW:200:
adjusted_analysis,6962,TWSE,accepted,2024-11-26,2026-07-09,391,1,6962.TW:200:
adjusted_analysis,6913,TPEx,accepted,2022-10-06,2026-07-09,895,6,6913.TW:404:HTTP_404;6913.TWO:200:
adjusted_analysis,6903,TPEx,accepted,2022-07-19,2026-07-09,963,5,6903.TW:404:HTTP_404;6903.TWO:200:
adjusted_analysis,6894,TPEx,accepted,2022-08-01,2026-07-09,954,4,6894.TW:404:HTTP_404;6894.TWO:200:
adjusted_analysis,7722,TWSE,accepted,2024-01-26,2026-07-09,589,2,7722.TW:200:
adjusted_analysis,7610,TWSE,accepted,2023-03-16,2026-07-09,804,6,7610.TW:200:
adjusted_analysis,7749,TWSE,accepted,2025-06-13,2026-07-09,261,0,7749.TW:200:
adjusted_analysis,7402,TPEx,accepted,2022-07-11,2026-07-09,969,6,7402.TW:404:HTTP_404;7402.TWO:200:
adjusted_analysis,7750,TWSE,accepted,2024-06-18,2026-07-09,499,2,7750.TW:200:
adjusted_analysis,7744,TPEx,accepted,2024-09-25,2026-07-09,431,2,7744.TW:404:HTTP_404;7744.TWO:200:
adjusted_analysis,7734,TPEx,accepted,2024-03-14,2026-07-09,563,4,7734.TW:404:HTTP_404;7734.TWO:200:
adjusted_analysis,7795,TWSE,accepted,2024-12-09,2026-07-09,382,2,7795.TW:200:
adjusted_analysis,7769,TWSE,accepted,2024-11-01,2026-07-09,408,1,7769.TW:200:
adjusted_analysis,7728,TPEx,accepted,2024-03-18,2026-07-09,561,3,7728.TW:404:HTTP_404;7728.TWO:200:
adjusted_analysis,7751,TPEx,accepted,2024-06-13,2026-07-09,502,3,7751.TW:404:HTTP_404;7751.TWO:200:
adjusted_analysis,8011,TWSE,accepted,2022-07-11,2026-07-09,969,2,8011.TW:200:
adjusted_analysis,8021,TWSE,accepted,2022-07-11,2026-07-09,969,4,8021.TW:200:
adjusted_analysis,8028,TWSE,accepted,2022-07-11,2026-07-09,969,6,8028.TW:200:
adjusted_analysis,8016,TWSE,accepted,2022-07-11,2026-07-09,969,5,8016.TW:200:
adjusted_analysis,8033,TWSE,accepted,2022-07-11,2026-07-09,969,0,8033.TW:200:
adjusted_analysis,8032,TPEx,accepted,2022-07-11,2026-07-09,969,5,8032.TW:404:HTTP_404;8032.TWO:200:
adjusted_analysis,8039,TWSE,accepted,2022-07-11,2026-07-09,969,6,8039.TW:200:
adjusted_analysis,8046,TWSE,accepted,2022-07-11,2026-07-09,969,4,8046.TW:200:
adjusted_analysis,8042,TPEx,accepted,2022-07-11,2026-07-09,969,4,8042.TW:404:HTTP_404;8042.TWO:200:
adjusted_analysis,8043,TPEx,accepted,2022-07-11,2026-07-09,969,4,8043.TW:404:HTTP_404;8043.TWO:200:
adjusted_analysis,8034,TPEx,accepted,2022-07-11,2026-07-09,969,6,8034.TW:404:HTTP_404;8034.TWO:200:
adjusted_analysis,8040,TPEx,accepted,2022-07-11,2026-07-09,969,1,8040.TW:404:HTTP_404;8040.TWO:200:
adjusted_analysis,8050,TPEx,accepted,2022-07-11,2026-07-09,969,4,8050.TW:404:HTTP_404;8050.TWO:200:
adjusted_analysis,8064,TPEx,accepted,2022-07-11,2026-07-09,969,4,8064.TW:404:HTTP_404;8064.TWO:200:
adjusted_analysis,8070,TWSE,accepted,2022-07-11,2026-07-09,969,8,8070.TW:200:
adjusted_analysis,8048,TPEx,accepted,2022-07-11,2026-07-09,969,5,8048.TW:404:HTTP_404;8048.TWO:200:
adjusted_analysis,8072,TWSE,accepted,2022-07-11,2026-07-09,969,5,8072.TW:200:
adjusted_analysis,8081,TWSE,accepted,2022-07-11,2026-07-09,969,4,8081.TW:200:
adjusted_analysis,8069,TPEx,accepted,2022-07-11,2026-07-09,969,4,8069.TW:404:HTTP_404;8069.TWO:200:
adjusted_analysis,8074,TPEx,accepted,2022-07-11,2026-07-09,969,4,8074.TW:404:HTTP_404;8074.TWO:200:
adjusted_analysis,8088,TPEx,accepted,2022-07-11,2026-07-09,969,4,8088.TW:404:HTTP_404;8088.TWO:200:
adjusted_analysis,8086,TPEx,accepted,2022-07-11,2026-07-09,969,2,8086.TW:404:HTTP_404;8086.TWO:200:
adjusted_analysis,8076,TPEx,accepted,2022-07-11,2026-07-09,969,6,8076.TW:404:HTTP_404;8076.TWO:200:
adjusted_analysis,8091,TPEx,accepted,2022-07-11,2026-07-09,969,5,8091.TW:404:HTTP_404;8091.TWO:200:
adjusted_analysis,8103,TWSE,accepted,2022-07-11,2026-07-09,969,7,8103.TW:200:
adjusted_analysis,8096,TPEx,accepted,2022-07-11,2026-07-09,969,5,8096.TW:404:HTTP_404;8096.TWO:200:
adjusted_analysis,8112,TWSE,accepted,2022-07-11,2026-07-09,969,5,8112.TW:200:
adjusted_analysis,8110,TWSE,accepted,2022-07-11,2026-07-09,969,5,8110.TW:200:
adjusted_analysis,8089,TPEx,accepted,2022-07-11,2026-07-09,969,4,8089.TW:404:HTTP_404;8089.TWO:200:
adjusted_analysis,8150,TWSE,accepted,2022-07-11,2026-07-09,969,4,8150.TW:200:
adjusted_analysis,8131,TWSE,accepted,2022-07-11,2026-07-09,969,4,8131.TW:200:
adjusted_analysis,8114,TWSE,accepted,2022-07-11,2026-07-09,969,4,8114.TW:200:
adjusted_analysis,8111,TPEx,accepted,2022-07-11,2026-07-09,969,4,8111.TW:404:HTTP_404;8111.TWO:200:
adjusted_analysis,8210,TWSE,accepted,2022-07-11,2026-07-09,969,4,8210.TW:200:
adjusted_analysis,8222,TWSE,accepted,2022-07-11,2026-07-09,969,2,8222.TW:200:
adjusted_analysis,8155,TPEx,accepted,2022-07-11,2026-07-09,969,5,8155.TW:404:HTTP_404;8155.TWO:200:
adjusted_analysis,8249,TWSE,accepted,2022-07-11,2026-07-09,969,6,8249.TW:200:
adjusted_analysis,8227,TPEx,accepted,2022-07-11,2026-07-09,969,4,8227.TW:404:HTTP_404;8227.TWO:200:
adjusted_analysis,8147,TPEx,accepted,2022-07-11,2026-07-09,969,5,8147.TW:404:HTTP_404;8147.TWO:200:
adjusted_analysis,8234,TPEx,accepted,2022-07-11,2026-07-09,969,4,8234.TW:404:HTTP_404;8234.TWO:200:
adjusted_analysis,8255,TPEx,accepted,2022-07-11,2026-07-09,969,4,8255.TW:404:HTTP_404;8255.TWO:200:
adjusted_analysis,8271,TWSE,accepted,2022-07-11,2026-07-09,969,4,8271.TW:200:
adjusted_analysis,8261,TWSE,accepted,2022-07-11,2026-07-09,969,4,8261.TW:200:
adjusted_analysis,8374,TWSE,accepted,2022-07-11,2026-07-09,969,5,8374.TW:200:
adjusted_analysis,8422,TWSE,accepted,2022-07-11,2026-07-09,969,5,8422.TW:200:
adjusted_analysis,8289,TPEx,accepted,2022-07-11,2026-07-09,969,5,8289.TW:404:HTTP_404;8289.TWO:200:
adjusted_analysis,8358,TPEx,accepted,2022-07-11,2026-07-09,969,4,8358.TW:404:HTTP_404;8358.TWO:200:
adjusted_analysis,8390,TPEx,accepted,2022-07-11,2026-07-09,969,6,8390.TW:404:HTTP_404;8390.TWO:200:
adjusted_analysis,8467,TWSE,accepted,2022-07-11,2026-07-09,969,4,8467.TW:200:
adjusted_analysis,8454,TWSE,accepted,2022-07-11,2026-07-09,969,7,8454.TW:200:
adjusted_analysis,8299,TPEx,accepted,2022-07-11,2026-07-09,969,8,8299.TW:404:HTTP_404;8299.TWO:200:
adjusted_analysis,8478,TWSE,accepted,2022-07-11,2026-07-09,969,4,8478.TW:200:
adjusted_analysis,8926,TWSE,accepted,2022-07-11,2026-07-09,969,6,8926.TW:200:
adjusted_analysis,8464,TWSE,accepted,2022-07-11,2026-07-09,969,4,8464.TW:200:
adjusted_analysis,8436,TPEx,accepted,2022-07-11,2026-07-09,969,4,8436.TW:404:HTTP_404;8436.TWO:200:
adjusted_analysis,8932,TPEx,accepted,2022-07-11,2026-07-09,969,6,8932.TW:404:HTTP_404;8932.TWO:200:
adjusted_analysis,9105,TWSE,accepted,2022-07-11,2026-07-09,969,9,9105.TW:200:
adjusted_analysis,9802,TWSE,accepted,2022-07-11,2026-07-09,969,8,9802.TW:200:
adjusted_analysis,8927,TPEx,accepted,2022-07-11,2026-07-09,969,8,8927.TW:404:HTTP_404;8927.TWO:200:
adjusted_analysis,8996,TWSE,accepted,2022-07-11,2026-07-09,969,4,8996.TW:200:
adjusted_analysis,9904,TWSE,accepted,2022-07-11,2026-07-09,969,5,9904.TW:200:
adjusted_analysis,9917,TWSE,accepted,2022-07-11,2026-07-09,969,4,9917.TW:200:
adjusted_analysis,9907,TWSE,accepted,2022-07-11,2026-07-09,969,4,9907.TW:200:
adjusted_analysis,9910,TWSE,accepted,2022-07-11,2026-07-09,969,6,9910.TW:200:
adjusted_analysis,9914,TWSE,accepted,2022-07-11,2026-07-09,969,4,9914.TW:200:
adjusted_analysis,9921,TWSE,accepted,2022-07-11,2026-07-09,969,4,9921.TW:200:
adjusted_analysis,8936,TPEx,accepted,2022-07-11,2026-07-09,969,4,8936.TW:404:HTTP_404;8936.TWO:200:
adjusted_analysis,9933,TWSE,accepted,2022-07-11,2026-07-09,969,4,9933.TW:200:
adjusted_analysis,9938,TWSE,accepted,2022-07-11,2026-07-09,969,4,9938.TW:200:
adjusted_analysis,9945,TWSE,accepted,2022-07-11,2026-07-09,969,7,9945.TW:200:
adjusted_analysis,9958,TWSE,accepted,2022-07-11,2026-07-09,969,4,9958.TW:200:
