strategy,ticker,holding_start,holding_end,trading_day_marks,source_ledger,authority_status
old_ai7_priority_backup_00631l,2454,2020-09-16 00:00:00,2020-11-11 00:00:00,114,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,2454,2021-04-29 00:00:00,2021-05-17 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,2454,2021-09-17 00:00:00,2021-10-06 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,2454,2022-05-16 00:00:00,2022-06-17 00:00:00,72,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,2454,2022-10-25 00:00:00,2022-12-12 00:00:00,105,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,2454,2023-08-28 00:00:00,2024-01-10 00:00:00,282,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,2454,2024-12-03 00:00:00,2025-03-03 00:00:00,168,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,2454,2025-11-06 00:00:00,2025-11-21 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,2454,2026-05-22 00:00:00,2026-06-24 00:00:00,69,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,3231,2015-12-10 00:00:00,2016-01-05 00:00:00,54,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,3231,2016-11-11 00:00:00,2016-11-28 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,3231,2017-11-14 00:00:00,2017-11-29 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,3231,2017-12-26 00:00:00,2019-03-26 00:00:00,900,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,3231,2020-06-16 00:00:00,2020-07-27 00:00:00,84,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,3231,2021-10-07 00:00:00,2021-11-08 00:00:00,66,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,3231,2022-01-25 00:00:00,2022-02-24 00:00:00,48,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,3231,2022-10-05 00:00:00,2022-10-21 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,3231,2023-01-10 00:00:00,2023-08-09 00:00:00,405,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,3231,2024-09-16 00:00:00,2024-11-28 00:00:00,147,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,3231,2025-12-22 00:00:00,2026-01-19 00:00:00,57,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,6669,2019-03-27 00:00:00,2019-04-15 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,6669,2019-05-22 00:00:00,2019-06-06 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,6669,2019-08-12 00:00:00,2020-03-03 00:00:00,399,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,6669,2021-05-26 00:00:00,2021-07-21 00:00:00,120,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,6669,2021-08-25 00:00:00,2021-09-16 00:00:00,51,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,6669,2021-11-09 00:00:00,2022-01-06 00:00:00,126,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,6669,2022-04-14 00:00:00,2022-05-10 00:00:00,54,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,6669,2022-09-12 00:00:00,2022-09-28 00:00:00,39,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,6669,2022-12-13 00:00:00,2022-12-28 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,6669,2025-04-28 00:00:00,2025-07-01 00:00:00,135,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_priority_backup_00631l,6669,2025-11-27 00:00:00,2025-12-17 00:00:00,45,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_old_ai7_priority_00631l_backup_cd_override_contract_20260720\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2015-06-15 00:00:00,2015-06-17 00:00:00,9,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2015-08-31 00:00:00,2015-09-04 00:00:00,15,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2015-08-31 00:00:00,2015-09-01 00:00:00,6,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2015-11-20 00:00:00,2015-11-26 00:00:00,15,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2015-11-20 00:00:00,2015-11-24 00:00:00,9,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2016-01-20 00:00:00,2016-02-15 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2016-01-20 00:00:00,2016-01-29 00:00:00,24,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2016-05-18 00:00:00,2016-05-18 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2016-08-08 00:00:00,2016-08-08 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2016-08-08 00:00:00,2016-08-12 00:00:00,15,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2016-08-29 00:00:00,2016-08-29 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2016-10-24 00:00:00,2016-10-26 00:00:00,9,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2016-11-11 00:00:00,2016-12-02 00:00:00,48,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2016-11-18 00:00:00,2016-12-02 00:00:00,33,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2016-11-29 00:00:00,2016-12-06 00:00:00,18,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2017-07-14 00:00:00,2017-07-21 00:00:00,18,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2017-07-14 00:00:00,2017-07-14 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2017-08-23 00:00:00,2017-09-06 00:00:00,33,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2017-08-23 00:00:00,2017-08-31 00:00:00,21,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2020-03-26 00:00:00,2020-04-06 00:00:00,18,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2020-03-26 00:00:00,2020-04-13 00:00:00,33,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2020-07-28 00:00:00,2020-07-28 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2020-09-09 00:00:00,2020-09-21 00:00:00,27,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2020-11-12 00:00:00,2020-11-23 00:00:00,24,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2020-11-12 00:00:00,2020-11-12 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2021-04-20 00:00:00,2021-04-23 00:00:00,12,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2021-04-20 00:00:00,2021-04-22 00:00:00,9,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2021-04-20 00:00:00,2021-04-20 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2021-05-21 00:00:00,2021-06-07 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2021-05-21 00:00:00,2021-06-04 00:00:00,33,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2021-05-21 00:00:00,2021-06-01 00:00:00,24,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2021-11-09 00:00:00,2021-11-11 00:00:00,9,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2022-03-18 00:00:00,2022-03-28 00:00:00,21,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2022-03-18 00:00:00,2022-03-18 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2023-01-10 00:00:00,2023-01-16 00:00:00,15,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2023-01-10 00:00:00,2023-01-12 00:00:00,9,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2024-08-13 00:00:00,2024-08-19 00:00:00,15,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2024-08-13 00:00:00,2024-08-23 00:00:00,27,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2024-08-13 00:00:00,2024-08-20 00:00:00,18,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2024-09-13 00:00:00,2024-09-30 00:00:00,33,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2024-09-13 00:00:00,2024-09-26 00:00:00,27,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2025-03-24 00:00:00,2025-04-07 00:00:00,27,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2025-04-28 00:00:00,2025-05-05 00:00:00,15,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2025-04-28 00:00:00,2025-05-07 00:00:00,21,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2025-07-02 00:00:00,2025-07-02 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2025-11-27 00:00:00,2025-12-02 00:00:00,12,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2025-11-27 00:00:00,2025-11-27 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2026-01-20 00:00:00,2026-01-21 00:00:00,6,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2026-01-20 00:00:00,2026-01-20 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
