attempt_id,market,company_type,period,url,http_code,content_type,status,row_count,error
sii_2023-01_1,TWSE,1,2023-01,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_1_1.html,200,text/html,ok,80,
otc_2023-02_0,TPEx,0,2023-02,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_2_0.html,200,text/html,ok,816,
otc_2023-02_1,TPEx,1,2023-02,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_2_1.html,200,text/html,ok,29,
sii_2023-02_0,TWSE,0,2023-02,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_2_0.html,200,text/html,ok,954,
sii_2023-02_1,TWSE,1,2023-02,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_2_1.html,200,text/html,ok,80,
otc_2023-03_0,TPEx,0,2023-03,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_3_0.html,200,text/html,ok,817,
otc_2023-03_1,TPEx,1,2023-03,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_3_1.html,200,text/html,ok,29,
sii_2023-03_0,TWSE,0,2023-03,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_3_0.html,200,text/html,ok,956,
sii_2023-03_1,TWSE,1,2023-03,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_3_1.html,200,text/html,ok,80,
otc_2023-04_0,TPEx,0,2023-04,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_4_0.html,200,text/html,ok,817,
otc_2023-04_1,TPEx,1,2023-04,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_4_1.html,200,text/html,ok,29,
sii_2023-04_0,TWSE,0,2023-04,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_4_0.html,200,text/html,ok,958,
sii_2023-04_1,TWSE,1,2023-04,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_4_1.html,200,text/html,ok,81,
otc_2023-05_0,TPEx,0,2023-05,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_5_0.html,200,text/html,ok,818,
otc_2023-05_1,TPEx,1,2023-05,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_5_1.html,200,text/html,ok,29,
sii_2023-05_0,TWSE,0,2023-05,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_5_0.html,200,text/html,ok,957,
sii_2023-05_1,TWSE,1,2023-05,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_5_1.html,200,text/html,ok,81,
otc_2023-06_0,TPEx,0,2023-06,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_6_0.html,200,text/html,ok,821,
otc_2023-06_1,TPEx,1,2023-06,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_6_1.html,200,text/html,ok,29,
sii_2023-06_0,TWSE,0,2023-06,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_6_0.html,200,text/html,ok,959,
sii_2023-06_1,TWSE,1,2023-06,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_6_1.html,200,text/html,ok,81,
otc_2023-07_0,TPEx,0,2023-07,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_7_0.html,200,text/html,ok,825,
otc_2023-07_1,TPEx,1,2023-07,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_7_1.html,200,text/html,ok,29,
sii_2023-07_0,TWSE,0,2023-07,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_7_0.html,200,text/html,ok,959,
sii_2023-07_1,TWSE,1,2023-07,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_7_1.html,200,text/html,ok,81,
otc_2023-08_0,TPEx,0,2023-08,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_8_0.html,200,text/html,ok,828,
otc_2023-08_1,TPEx,1,2023-08,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_8_1.html,200,text/html,ok,29,
sii_2023-08_0,TWSE,0,2023-08,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_8_0.html,200,text/html,ok,961,
sii_2023-08_1,TWSE,1,2023-08,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_8_1.html,200,text/html,ok,82,
otc_2023-09_0,TPEx,0,2023-09,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_9_0.html,200,text/html,ok,833,
otc_2023-09_1,TPEx,1,2023-09,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_9_1.html,200,text/html,ok,29,
sii_2023-09_0,TWSE,0,2023-09,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_9_0.html,200,text/html,ok,962,
sii_2023-09_1,TWSE,1,2023-09,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_9_1.html,200,text/html,ok,82,
otc_2023-10_0,TPEx,0,2023-10,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_10_0.html,200,text/html,ok,837,
otc_2023-10_1,TPEx,1,2023-10,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_10_1.html,200,text/html,ok,29,
sii_2023-10_0,TWSE,0,2023-10,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_10_0.html,200,text/html,ok,963,
sii_2023-10_1,TWSE,1,2023-10,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_10_1.html,200,text/html,ok,82,
otc_2023-11_0,TPEx,0,2023-11,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_11_0.html,200,text/html,ok,839,
otc_2023-11_1,TPEx,1,2023-11,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_11_1.html,200,text/html,ok,29,
sii_2023-11_0,TWSE,0,2023-11,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_11_0.html,200,text/html,ok,963,
sii_2023-11_1,TWSE,1,2023-11,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_11_1.html,200,text/html,ok,83,
otc_2023-12_0,TPEx,0,2023-12,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_12_0.html,200,text/html,ok,842,
otc_2023-12_1,TPEx,1,2023-12,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_112_12_1.html,200,text/html,ok,29,
sii_2023-12_0,TWSE,0,2023-12,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_12_0.html,200,text/html,ok,967,
sii_2023-12_1,TWSE,1,2023-12,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_112_12_1.html,200,text/html,ok,83,
otc_2024-01_0,TPEx,0,2024-01,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_1_0.html,200,text/html,ok,843,
otc_2024-01_1,TPEx,1,2024-01,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_1_1.html,200,text/html,ok,30,
sii_2024-01_0,TWSE,0,2024-01,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_1_0.html,200,text/html,ok,966,
sii_2024-01_1,TWSE,1,2024-01,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_1_1.html,200,text/html,ok,83,
otc_2024-02_0,TPEx,0,2024-02,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_2_0.html,200,text/html,ok,843,
otc_2024-02_1,TPEx,1,2024-02,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_2_1.html,200,text/html,ok,30,
sii_2024-02_0,TWSE,0,2024-02,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_2_0.html,200,text/html,ok,966,
sii_2024-02_1,TWSE,1,2024-02,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_2_1.html,200,text/html,ok,83,
otc_2024-03_0,TPEx,0,2024-03,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_3_0.html,200,text/html,ok,843,
otc_2024-03_1,TPEx,1,2024-03,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_3_1.html,200,text/html,ok,30,
sii_2024-03_0,TWSE,0,2024-03,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_3_0.html,200,text/html,ok,966,
sii_2024-03_1,TWSE,1,2024-03,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_3_1.html,200,text/html,ok,83,
otc_2024-04_0,TPEx,0,2024-04,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_4_0.html,200,text/html,ok,845,
otc_2024-04_1,TPEx,1,2024-04,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_4_1.html,200,text/html,ok,30,
sii_2024-04_0,TWSE,0,2024-04,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_4_0.html,200,text/html,ok,967,
sii_2024-04_1,TWSE,1,2024-04,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_4_1.html,200,text/html,ok,84,
otc_2024-05_0,TPEx,0,2024-05,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_5_0.html,200,text/html,ok,846,
otc_2024-05_1,TPEx,1,2024-05,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_5_1.html,200,text/html,ok,30,
sii_2024-05_0,TWSE,0,2024-05,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_5_0.html,200,text/html,ok,968,
sii_2024-05_1,TWSE,1,2024-05,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_5_1.html,200,text/html,ok,84,
otc_2024-06_0,TPEx,0,2024-06,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_6_0.html,200,text/html,ok,847,
otc_2024-06_1,TPEx,1,2024-06,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_6_1.html,200,text/html,ok,30,
sii_2024-06_0,TWSE,0,2024-06,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_6_0.html,200,text/html,ok,969,
sii_2024-06_1,TWSE,1,2024-06,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_6_1.html,200,text/html,ok,84,
otc_2024-07_0,TPEx,0,2024-07,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_7_0.html,200,text/html,ok,847,
otc_2024-07_1,TPEx,1,2024-07,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_7_1.html,200,text/html,ok,30,
sii_2024-07_0,TWSE,0,2024-07,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_7_0.html,200,text/html,ok,971,
sii_2024-07_1,TWSE,1,2024-07,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_7_1.html,200,text/html,ok,84,
otc_2024-08_0,TPEx,0,2024-08,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_8_0.html,200,text/html,ok,850,
otc_2024-08_1,TPEx,1,2024-08,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_8_1.html,200,text/html,ok,30,
sii_2024-08_0,TWSE,0,2024-08,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_8_0.html,200,text/html,ok,974,
sii_2024-08_1,TWSE,1,2024-08,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_8_1.html,200,text/html,ok,85,
otc_2024-09_0,TPEx,0,2024-09,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_9_0.html,200,text/html,ok,851,
otc_2024-09_1,TPEx,1,2024-09,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_9_1.html,200,text/html,ok,30,
sii_2024-09_0,TWSE,0,2024-09,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_9_0.html,200,text/html,ok,975,
sii_2024-09_1,TWSE,1,2024-09,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_9_1.html,200,text/html,ok,86,
otc_2024-10_0,TPEx,0,2024-10,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_10_0.html,200,text/html,ok,854,
otc_2024-10_1,TPEx,1,2024-10,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_10_1.html,200,text/html,ok,30,
sii_2024-10_0,TWSE,0,2024-10,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_10_0.html,200,text/html,ok,978,
sii_2024-10_1,TWSE,1,2024-10,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_10_1.html,200,text/html,ok,88,
otc_2024-11_0,TPEx,0,2024-11,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_11_0.html,200,text/html,ok,854,
otc_2024-11_1,TPEx,1,2024-11,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_11_1.html,200,text/html,ok,30,
sii_2024-11_0,TWSE,0,2024-11,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_11_0.html,200,text/html,ok,982,
sii_2024-11_1,TWSE,1,2024-11,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_11_1.html,200,text/html,ok,90,
otc_2024-12_0,TPEx,0,2024-12,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_12_0.html,200,text/html,ok,857,
otc_2024-12_1,TPEx,1,2024-12,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_113_12_1.html,200,text/html,ok,30,
sii_2024-12_0,TWSE,0,2024-12,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_12_0.html,200,text/html,ok,982,
sii_2024-12_1,TWSE,1,2024-12,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_113_12_1.html,200,text/html,ok,90,
otc_2025-01_0,TPEx,0,2025-01,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_1_0.html,200,text/html,ok,858,
otc_2025-01_1,TPEx,1,2025-01,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_1_1.html,200,text/html,ok,30,
sii_2025-01_0,TWSE,0,2025-01,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_1_0.html,200,text/html,ok,983,
sii_2025-01_1,TWSE,1,2025-01,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_1_1.html,200,text/html,ok,90,
otc_2025-02_0,TPEx,0,2025-02,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_2_0.html,200,text/html,ok,858,
otc_2025-02_1,TPEx,1,2025-02,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_2_1.html,200,text/html,ok,30,
sii_2025-02_0,TWSE,0,2025-02,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_2_0.html,200,text/html,ok,983,
sii_2025-02_1,TWSE,1,2025-02,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_2_1.html,200,text/html,ok,90,
otc_2025-03_0,TPEx,0,2025-03,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_3_0.html,200,text/html,ok,859,
otc_2025-03_1,TPEx,1,2025-03,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_3_1.html,200,text/html,ok,30,
sii_2025-03_0,TWSE,0,2025-03,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_3_0.html,200,text/html,ok,985,
sii_2025-03_1,TWSE,1,2025-03,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_3_1.html,200,text/html,ok,89,
otc_2025-04_0,TPEx,0,2025-04,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_4_0.html,200,text/html,ok,859,
otc_2025-04_1,TPEx,1,2025-04,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_4_1.html,200,text/html,ok,30,
sii_2025-04_0,TWSE,0,2025-04,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_4_0.html,200,text/html,ok,985,
sii_2025-04_1,TWSE,1,2025-04,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_4_1.html,200,text/html,ok,91,
otc_2025-05_0,TPEx,0,2025-05,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_5_0.html,200,text/html,ok,861,
otc_2025-05_1,TPEx,1,2025-05,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_5_1.html,200,text/html,ok,30,
sii_2025-05_0,TWSE,0,2025-05,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_5_0.html,200,text/html,ok,985,
sii_2025-05_1,TWSE,1,2025-05,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_5_1.html,200,text/html,ok,92,
otc_2025-06_0,TPEx,0,2025-06,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_6_0.html,200,text/html,ok,861,
otc_2025-06_1,TPEx,1,2025-06,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_6_1.html,200,text/html,ok,30,
sii_2025-06_0,TWSE,0,2025-06,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_6_0.html,200,text/html,ok,986,
sii_2025-06_1,TWSE,1,2025-06,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_6_1.html,200,text/html,ok,92,
otc_2025-07_0,TPEx,0,2025-07,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_7_0.html,200,text/html,ok,861,
otc_2025-07_1,TPEx,1,2025-07,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_7_1.html,200,text/html,ok,30,
sii_2025-07_0,TWSE,0,2025-07,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_7_0.html,200,text/html,ok,986,
sii_2025-07_1,TWSE,1,2025-07,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_7_1.html,200,text/html,ok,92,
otc_2025-08_0,TPEx,0,2025-08,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_8_0.html,200,text/html,ok,861,
otc_2025-08_1,TPEx,1,2025-08,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_8_1.html,200,text/html,ok,30,
sii_2025-08_0,TWSE,0,2025-08,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_8_0.html,200,text/html,ok,987,
sii_2025-08_1,TWSE,1,2025-08,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_8_1.html,200,text/html,ok,92,
otc_2025-09_0,TPEx,0,2025-09,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_9_0.html,200,text/html,ok,861,
otc_2025-09_1,TPEx,1,2025-09,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_9_1.html,200,text/html,ok,30,
sii_2025-09_0,TWSE,0,2025-09,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_9_0.html,200,text/html,ok,987,
sii_2025-09_1,TWSE,1,2025-09,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_9_1.html,200,text/html,ok,92,
otc_2025-10_0,TPEx,0,2025-10,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_10_0.html,200,text/html,ok,861,
otc_2025-10_1,TPEx,1,2025-10,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_10_1.html,200,text/html,ok,30,
sii_2025-10_0,TWSE,0,2025-10,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_10_0.html,200,text/html,ok,987,
sii_2025-10_1,TWSE,1,2025-10,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_10_1.html,200,text/html,ok,92,
otc_2025-11_0,TPEx,0,2025-11,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_11_0.html,200,text/html,ok,861,
otc_2025-11_1,TPEx,1,2025-11,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_11_1.html,200,text/html,ok,30,
sii_2025-11_0,TWSE,0,2025-11,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_11_0.html,200,text/html,ok,987,
sii_2025-11_1,TWSE,1,2025-11,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_11_1.html,200,text/html,ok,93,
otc_2025-12_0,TPEx,0,2025-12,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_12_0.html,200,text/html,ok,861,
otc_2025-12_1,TPEx,1,2025-12,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_114_12_1.html,200,text/html,ok,30,
sii_2025-12_0,TWSE,0,2025-12,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_12_0.html,200,text/html,ok,987,
sii_2025-12_1,TWSE,1,2025-12,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_114_12_1.html,200,text/html,ok,93,
otc_2026-01_0,TPEx,0,2026-01,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1_0.html,200,text/html,ok,861,
otc_2026-01_1,TPEx,1,2026-01,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_1_1.html,200,text/html,ok,30,
sii_2026-01_0,TWSE,0,2026-01,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1_0.html,200,text/html,ok,987,
sii_2026-01_1,TWSE,1,2026-01,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1_1.html,200,text/html,ok,93,
otc_2026-02_0,TPEx,0,2026-02,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_2_0.html,200,text/html,ok,861,
otc_2026-02_1,TPEx,1,2026-02,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_2_1.html,200,text/html,ok,30,
sii_2026-02_0,TWSE,0,2026-02,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_2_0.html,200,text/html,ok,987,
sii_2026-02_1,TWSE,1,2026-02,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_2_1.html,200,text/html,ok,93,
otc_2026-03_0,TPEx,0,2026-03,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3_0.html,200,text/html,ok,861,
otc_2026-03_1,TPEx,1,2026-03,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_3_1.html,200,text/html,ok,30,
sii_2026-03_0,TWSE,0,2026-03,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_3_0.html,200,text/html,ok,987,
sii_2026-03_1,TWSE,1,2026-03,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_3_1.html,200,text/html,ok,93,
otc_2026-04_0,TPEx,0,2026-04,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_4_0.html,200,text/html,ok,861,
otc_2026-04_1,TPEx,1,2026-04,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_4_1.html,200,text/html,ok,30,
sii_2026-04_0,TWSE,0,2026-04,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_4_0.html,200,text/html,ok,987,
sii_2026-04_1,TWSE,1,2026-04,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_4_1.html,200,text/html,ok,93,
otc_2026-05_0,TPEx,0,2026-05,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_5_0.html,200,text/html,ok,861,
otc_2026-05_1,TPEx,1,2026-05,https://mopsov.twse.com.tw/nas/t21/otc/t21sc03_115_5_1.html,200,text/html,ok,30,
sii_2026-05_0,TWSE,0,2026-05,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_5_0.html,200,text/html,ok,987,
sii_2026-05_1,TWSE,1,2026-05,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_5_1.html,200,text/html,ok,93,
