ticker,date,expected_market,classification,network_attempted,blocked_reason,future_data_violation_count
4739,2018-04-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-23,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-25,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-28,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-29,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-30,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-10-31,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-01,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-04,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-05,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-07,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-08,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-11,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-12,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-13,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-14,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-15,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-18,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-21,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-22,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-25,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-26,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-27,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-28,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-11-29,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-02,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-04,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-05,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-11,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-12,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-13,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-16,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-18,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-23,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-25,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-26,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-27,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-30,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2019-12-31,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-02,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-07,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-08,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-13,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-14,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-15,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-16,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-30,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-01-31,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-04,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-05,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-07,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-11,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-12,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-13,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-14,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-18,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-21,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-25,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-26,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-02-27,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-02,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-04,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-05,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-11,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-12,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-13,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-16,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-18,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-23,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-25,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-26,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-27,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-30,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-03-31,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-01,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-07,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-08,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-13,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-14,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-15,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-16,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-21,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-22,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-23,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-27,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-28,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-29,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-04-30,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-04,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-05,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-07,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-08,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-11,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-12,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-13,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-14,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-15,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-18,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-21,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-22,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-25,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-26,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-27,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-28,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-05-29,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-01,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-02,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-04,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-05,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-08,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-11,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-12,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-15,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-16,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-18,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-22,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-23,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-29,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-06-30,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-01,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-02,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-07,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-08,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-09,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-13,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-14,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-15,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-16,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-21,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-22,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-23,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-27,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-28,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-29,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-30,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-07-31,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-03,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-04,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-05,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-06,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-07,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-10,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-11,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-12,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-13,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-14,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-17,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-18,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-19,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-20,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-21,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-24,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-25,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
4739,2020-08-26,TWSE,local_compact_scope_gap_after_market_transfer,False,completed market-date checkpoint retained only original authority matches; exact 4739 row absent,0
