date,ticker,name,market,is_listed_as_of_date,is_suspended_as_of_date,volume,turnover_value,open,high,low,close,liquidity_pass,blocked_reason,source_date,source_url,source_id,source_type,formal_exact,raw_source_path
2015-01-05,1515,力山,TWSE,true,unknown_from_daily_trading_only,280000,2988900,10.65,10.75,10.55,10.75,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1516,川飛,TWSE,true,unknown_from_daily_trading_only,1460,20440,14.0,14.0,14.0,14.0,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1517,利奇,TWSE,true,unknown_from_daily_trading_only,702200,10223668,14.35,14.7,14.3,14.65,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1519,華城,TWSE,true,unknown_from_daily_trading_only,235022,3639039,15.45,15.65,15.4,15.6,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1521,大億,TWSE,true,unknown_from_daily_trading_only,72014,5065203,70.8,71.0,70.0,71.0,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1522,堤維西,TWSE,true,unknown_from_daily_trading_only,6239683,135106742,21.0,22.15,20.95,22.0,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1524,耿鼎,TWSE,true,unknown_from_daily_trading_only,188500,1425763,7.55,7.62,7.51,7.6,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1525,江申,TWSE,true,unknown_from_daily_trading_only,151077,9537643,62.0,64.0,62.0,63.9,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1526,日馳,TWSE,true,unknown_from_daily_trading_only,242045,3310213,13.35,13.8,13.35,13.8,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1527,鑽全,TWSE,true,unknown_from_daily_trading_only,1417565,64638247,45.35,46.15,44.85,45.85,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1528,恩德,TWSE,true,unknown_from_daily_trading_only,111012,1239333,11.2,11.25,11.1,11.15,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1529,樂事綠能,TWSE,true,unknown_from_daily_trading_only,20000,82000,4.1,4.1,4.1,4.1,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1530,亞崴,TWSE,true,unknown_from_daily_trading_only,138000,5617200,41.3,41.3,40.6,40.65,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1531,高林股,TWSE,true,unknown_from_daily_trading_only,755007,18562921,24.75,24.9,24.3,24.65,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1532,勤美,TWSE,true,unknown_from_daily_trading_only,784202,23692427,30.4,30.6,29.85,30.35,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1533,車王電,TWSE,true,unknown_from_daily_trading_only,210300,12967620,61.7,62.0,61.3,61.8,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1535,中宇,TWSE,true,unknown_from_daily_trading_only,58505,3980640,68.4,68.4,67.5,68.0,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1536,和大,TWSE,true,unknown_from_daily_trading_only,946587,52791778,56.0,56.2,55.5,55.7,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1537,廣隆,TWSE,true,unknown_from_daily_trading_only,703038,66254182,95.5,95.9,93.5,94.0,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1538,正峰,TWSE,true,unknown_from_daily_trading_only,116278,1166747,10.0,10.25,9.95,10.0,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1539,巨庭,TWSE,true,unknown_from_daily_trading_only,2814164,53310182,18.2,19.2,18.0,19.0,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1540,喬福,TWSE,true,unknown_from_daily_trading_only,83200,1920589,23.0,23.25,22.8,23.25,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1541,錩泰,TWSE,true,unknown_from_daily_trading_only,88000,1450800,16.45,16.75,16.35,16.5,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1558,伸興,TWSE,true,unknown_from_daily_trading_only,137382,22090120,161.0,162.0,159.5,161.0,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1560,中砂,TWSE,true,unknown_from_daily_trading_only,601500,39265200,65.5,65.9,65.1,65.9,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1568,倉佑,TWSE,true,unknown_from_daily_trading_only,116000,2651550,22.9,23.1,22.65,22.8,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1582,信錦,TWSE,true,unknown_from_daily_trading_only,342206,21680278,63.9,63.9,63.0,63.2,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1583,程泰,TWSE,true,unknown_from_daily_trading_only,27339,2171550,79.8,80.1,78.8,79.5,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1589,永冠-KY,TWSE,true,unknown_from_daily_trading_only,349186,46492017,133.5,134.5,132.0,134.0,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1590,亞德客-KY,TWSE,true,unknown_from_daily_trading_only,253111,70918080,284.0,284.0,278.0,281.0,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1592,英瑞-KY,TWSE,true,unknown_from_daily_trading_only,67000,2011150,30.2,30.2,29.7,30.0,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1603,華電,TWSE,true,unknown_from_daily_trading_only,135465,1632180,12.1,12.15,12.0,12.1,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1604,聲寶,TWSE,true,unknown_from_daily_trading_only,684502,8667408,12.7,12.7,12.6,12.65,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1605,華新,TWSE,true,unknown_from_daily_trading_only,5514364,54565021,9.98,9.98,9.83,9.96,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1608,華榮,TWSE,true,unknown_from_daily_trading_only,198900,2028029,10.35,10.35,10.1,10.3,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1609,大亞,TWSE,true,unknown_from_daily_trading_only,1661595,10940225,6.45,6.68,6.42,6.56,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1611,中電,TWSE,true,unknown_from_daily_trading_only,282118,3080170,10.8,11.0,10.8,11.0,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1612,宏泰,TWSE,true,unknown_from_daily_trading_only,140260,1437913,10.25,10.35,10.2,10.25,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1613,台一,TWSE,true,unknown_from_daily_trading_only,407160,2215205,5.41,5.55,5.32,5.46,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1614,三洋電,TWSE,true,unknown_from_daily_trading_only,136000,4161100,30.75,30.75,30.5,30.55,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1615,大山,TWSE,true,unknown_from_daily_trading_only,98091,1121741,11.55,11.55,11.35,11.5,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1616,億泰,TWSE,true,unknown_from_daily_trading_only,119000,657560,5.5,5.58,5.48,5.58,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1617,榮星,TWSE,true,unknown_from_daily_trading_only,40000,323230,8.15,8.15,8.03,8.12,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1618,合機,TWSE,true,unknown_from_daily_trading_only,80060,664995,8.34,8.34,8.26,8.3,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1626,艾美特-KY,TWSE,true,unknown_from_daily_trading_only,128000,4087300,32.8,32.8,31.65,31.65,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1701,中化,TWSE,true,unknown_from_daily_trading_only,273446,5585273,20.4,20.55,20.35,20.4,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1702,南僑,TWSE,true,unknown_from_daily_trading_only,775924,42703284,55.3,55.6,54.3,55.5,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1704,榮化,TWSE,true,unknown_from_daily_trading_only,6069339,103082019,16.9,17.25,16.7,16.9,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1707,葡萄王,TWSE,true,unknown_from_daily_trading_only,200791,25415457,127.0,127.5,126.5,126.5,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1708,東鹼,TWSE,true,unknown_from_daily_trading_only,775584,30504384,39.5,39.55,39.2,39.3,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1709,和益,TWSE,true,unknown_from_daily_trading_only,218437,2709176,12.4,12.55,12.25,12.55,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1710,東聯,TWSE,true,unknown_from_daily_trading_only,3492768,96480066,27.3,27.95,27.1,27.5,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
2015-01-05,1711,永光,TWSE,true,unknown_from_daily_trading_only,5660579,158118372,28.0,28.35,27.5,27.95,true,,2015-01-05,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20150105&type=ALLBUT0999&response=json,twse_mi_index_allbut0999,official_daily_trading_pit,false,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_pit_daily_20260703\raw_sources\twse_20150105_twse_mi_index_allbut0999.json
