event_id,ticker,name,event_date,previous_status,new_status,transition_type,source_snapshot_date,source_url,source_type,verification_status,matched_announcement_date,matched_announcement_url,matched_keywords,matched_excerpt,notes
tpex_transition_001372,5345,天揚,2022-01-27,altered+periodic+cycle_030,normal,altered_to_normal,2022-01-26,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001373,5345,天揚,2022-02-07,normal,altered+periodic+cycle_030,normal_to_altered,2022-02-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001374,5345,天揚,2023-01-18,altered+periodic+cycle_030,normal,altered_to_normal,2023-01-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001375,5345,天揚,2023-01-30,normal,altered+periodic+cycle_030,normal_to_altered,2023-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001376,5345,天揚,2023-09-14,altered+periodic+cycle_030,suspended,status_change,2023-09-14,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001377,5345,天揚,2023-09-25,suspended,altered+periodic+cycle_030,status_change,2023-09-25,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001378,5345,天揚,2023-11-17,altered+periodic+cycle_030,altered,status_change,2023-11-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001379,5345,天揚,2024-02-06,altered,normal,altered_to_normal,2024-02-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001380,5345,天揚,2024-02-15,normal,altered,normal_to_altered,2024-02-15,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001381,5345,天揚,2024-07-01,altered,altered+cycle_010,status_change,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001382,5345,天揚,2024-07-04,altered+cycle_010,altered+cycle_025,status_change,2024-07-04,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001383,5345,天揚,2024-07-23,altered+cycle_025,altered,status_change,2024-07-23,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001384,5345,天揚,2024-08-17,altered,normal,altered_to_normal,2024-08-16,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001385,5348,系通,2015-08-19,normal,altered,normal_to_altered,2015-08-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001386,5348,系通,2016-02-04,altered,normal,altered_to_normal,2016-02-03,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001387,5348,系通,2016-02-15,normal,altered,normal_to_altered,2016-02-15,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001388,5348,系通,2016-11-17,altered,altered+periodic+cycle_030,status_change,2016-11-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001389,5348,系通,2017-01-25,altered+periodic+cycle_030,normal,altered_to_normal,2017-01-24,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001390,5348,系通,2017-02-02,normal,altered+periodic+cycle_030,normal_to_altered,2017-02-02,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001391,5348,系通,2017-11-20,altered+periodic+cycle_030,altered+periodic+cycle_045,status_change,2017-11-20,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001392,5348,系通,2017-12-04,altered+periodic+cycle_045,altered+periodic+cycle_030,status_change,2017-12-04,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001393,5348,系通,2018-02-13,altered+periodic+cycle_030,normal,altered_to_normal,2018-02-12,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001394,5348,系通,2018-02-21,normal,altered+periodic+cycle_030,normal_to_altered,2018-02-21,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001395,5348,系通,2018-08-17,altered+periodic+cycle_030,normal,altered_to_normal,2018-08-16,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001396,5348,系通,2021-04-07,normal,altered,normal_to_altered,2021-04-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001397,5348,系通,2022-01-27,altered,normal,altered_to_normal,2022-01-26,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001398,5348,系通,2022-02-07,normal,altered,normal_to_altered,2022-02-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001399,5348,系通,2023-01-18,altered,normal,altered_to_normal,2023-01-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001400,5348,系通,2023-01-30,normal,altered,normal_to_altered,2023-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001401,5348,系通,2023-08-17,altered,normal,altered_to_normal,2023-08-16,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001402,5348,正能量智能,2024-05-20,normal,altered,normal_to_altered,2024-05-20,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001403,5348,正能量智能,2024-09-19,altered,suspended,status_change,2024-09-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001404,5348,正能量智能,2024-09-30,suspended,altered,status_change,2024-09-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001405,5348,正能量智能,2025-01-23,altered,normal,altered_to_normal,2025-01-22,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001406,5348,正能量智能,2025-02-03,normal,altered,normal_to_altered,2025-02-03,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001407,5348,正能量智能,2025-04-03,altered,normal,altered_to_normal,2025-04-02,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001408,5349,先豐,2020-10-29,normal,suspended,normal_to_suspended,2020-10-29,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001409,5349,先豐,2020-11-04,suspended,normal,suspended_to_normal,2020-11-03,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001410,5351,鈺創,2020-09-17,normal,suspended,normal_to_suspended,2020-09-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001411,5351,鈺創,2020-09-26,suspended,normal,suspended_to_normal,2020-09-25,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001412,5353,台林,2016-09-23,normal,suspended,normal_to_suspended,2016-09-23,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001413,5353,台林,2016-10-07,suspended,normal,suspended_to_normal,2016-10-06,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001414,5353,台林,2017-10-05,normal,suspended,normal_to_suspended,2017-10-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001415,5353,台林,2017-10-20,suspended,normal,suspended_to_normal,2017-10-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001416,5355,佳總,2025-11-19,normal,altered,normal_to_altered,2025-11-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001417,5355,佳總,2025-11-25,altered,altered+cycle_010,status_change,2025-11-25,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001418,5355,佳總,2025-12-09,altered+cycle_010,altered,status_change,2025-12-09,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001419,5356,協益,2018-08-28,normal,suspended,normal_to_suspended,2018-08-28,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001420,5356,協益,2018-09-04,suspended,normal,suspended_to_normal,2018-09-03,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001421,5364,易福,2015-01-05,normal,management+cycle_045,normal_to_management,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001422,5364,易福,2015-02-14,management+cycle_045,normal,management_to_normal,2015-02-13,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001423,5364,易福,2015-02-24,normal,management+cycle_045,normal_to_management,2015-02-24,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001424,5364,易福,2015-05-13,management+cycle_045,management+cycle_060,status_change,2015-05-13,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001425,5364,易福,2015-05-27,management+cycle_060,management+cycle_045,status_change,2015-05-27,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001426,5364,力麗店,2015-10-19,management+cycle_045,management,status_change,2015-10-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001427,5364,力麗店,2016-01-06,management,normal,management_to_normal,2016-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001428,5371,中光電,2016-08-12,normal,suspended,normal_to_suspended,2016-08-12,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001429,5371,中光電,2016-08-26,suspended,normal,suspended_to_normal,2016-08-25,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001430,5381,合正,2015-05-20,normal,altered,normal_to_altered,2015-05-20,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001431,5381,合正,2015-11-19,altered,altered+periodic,status_change,2015-11-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001432,5381,合正,2016-02-04,altered+periodic,normal,altered_to_normal,2016-02-03,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001433,5381,合正,2016-02-15,normal,altered+periodic,normal_to_altered,2016-02-15,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001434,5381,合正,2016-05-03,altered+periodic,altered+periodic+cycle_030,status_change,2016-05-03,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001435,5381,合正,2016-05-31,altered+periodic+cycle_030,altered+periodic+cycle_30,status_change,2016-05-31,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001436,5381,合正,2016-06-06,altered+periodic+cycle_30,altered+periodic+cycle_030,status_change,2016-06-06,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001437,5381,合正,2017-01-25,altered+periodic+cycle_030,normal,altered_to_normal,2017-01-24,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001438,5381,合正,2017-02-02,normal,altered+periodic+cycle_030,normal_to_altered,2017-02-02,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001439,5381,合正,2017-07-10,altered+periodic+cycle_030,altered+periodic+cycle_045,status_change,2017-07-10,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001440,5381,合正,2017-07-24,altered+periodic+cycle_045,altered+periodic+cycle_030,status_change,2017-07-24,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001441,5381,合正,2018-01-04,altered+periodic+cycle_030,suspended,status_change,2018-01-04,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001442,5381,合正,2018-01-15,suspended,altered+periodic+cycle_030,status_change,2018-01-15,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001443,5381,合正,2018-02-13,altered+periodic+cycle_030,normal,altered_to_normal,2018-02-12,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001444,5381,合正,2018-02-21,normal,altered+periodic+cycle_030,normal_to_altered,2018-02-21,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001445,5381,合正,2018-04-09,altered+periodic+cycle_030,altered,status_change,2018-04-09,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001446,5381,合正,2019-01-31,altered,normal,altered_to_normal,2019-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001447,5381,合正,2019-02-11,normal,altered,normal_to_altered,2019-02-11,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001448,5381,合正,2020-01-21,altered,normal,altered_to_normal,2020-01-20,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001449,5381,合正,2020-01-30,normal,altered,normal_to_altered,2020-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001450,5381,合正,2020-09-25,altered,altered+cycle_010,status_change,2020-09-25,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001451,5381,合正,2020-10-14,altered+cycle_010,altered,status_change,2020-10-14,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001452,5381,合正,2021-02-06,altered,normal,altered_to_normal,2021-02-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001453,5381,合正,2021-02-17,normal,altered,normal_to_altered,2021-02-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001454,5381,合正,2022-01-27,altered,normal,altered_to_normal,2022-01-26,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001455,5381,合正,2022-02-07,normal,altered,normal_to_altered,2022-02-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001456,5381,合正,2023-01-18,altered,normal,altered_to_normal,2023-01-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001457,5381,合正,2023-01-30,normal,altered,normal_to_altered,2023-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001458,5381,合正,2023-03-29,altered,altered+cycle_010,status_change,2023-03-29,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001459,5381,合正,2023-04-06,altered+cycle_010,altered+cycle_025,status_change,2023-04-06,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001460,5381,合正,2023-04-20,altered+cycle_025,altered,status_change,2023-04-20,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_001461,5381,合正,2023-06-20,altered,altered+cycle_010,status_change,2023-06-20,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
