ticker,company_name,market,source_id,source_url,source_quality,record_kind,dividend_year_roc,period,board_resolution_date,shareholder_meeting_date,official_available_date_policy,ex_date,payment_date,cash_dividend_earnings_per_share,cash_dividend_capital_reserve_per_share,cash_dividend_total_per_share_candidate,stock_dividend_earnings_per_share,stock_dividend_capital_reserve_per_share,stock_dividend_total_per_share_candidate,raw_record_json,accepted_for_core_total_return_ledger,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,cash_distribution_status
3163,波若威,TPEx,tpex_t187ap39_O_dividend_distribution,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap39_O,official_tpex_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,108,1,2020-03-05,2020-06-18,board_or_shareholder_date_candidate_only_market_available_timestamp_not_exact,,,1.2,0.0,1.2,0.0,0.0,0.0,"{""備註"": ""無。"", ""公司代號"": ""3163"", ""公司名稱"": ""波若威"", ""出表日期"": ""1100804"", ""分配後期末未分配盈餘(元)"": ""424038767"", ""可分配盈餘(元)"": ""509844647"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""摘錄公司章程-股利分派部分"": ""第廿八條\r\n公司年度總決算如有盈餘，應先提繳稅款，彌\r\n補已往虧損，次提百分之十為法定盈餘公積，\r\n但法定盈餘公積累積已達實收資本總額時不在\r\n此限，並依主管機關規定提列或迴轉之特別盈\r\n餘公積後，其餘額加計以前年度之累積未分配\r\n盈餘作為可供分配營餘。由董事會視營運需要\r\n酌情保留部份盈餘後，提請股東會決議分配股\r\n東紅利或股東股息。\r\n本公司得經董事會以三分之二以上董事之出\r\n席，及出席董事過半數之決議，將應分派股息\r\n及紅利之全部或一部，以發放現金之方式為\r\n之，並報告股東會。"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""期初未分配盈餘/待彌補虧損(元)"": ""419993306"", ""期別"": ""1"", ""本期淨利(淨損)(元)"": ""140766686"", ""股利年度"": ""108"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1090618"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""1.20000000"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""85805880"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董事會決議通過股利分派日"": ""1090305"", ""董監酬勞(元)"": ""0""}",source_candidate_only_missing_exact_exdate_or_payment_date,0,False,False,False,False,False,False,False,True,False,cash_distribution_candidate_missing_exact_exdate_payment_date_if_not_in_official_record
3163,波若威,TPEx,tpex_t187ap39_O_dividend_distribution,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap39_O,official_tpex_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,109,1,2021-03-04,,board_or_shareholder_date_candidate_only_market_available_timestamp_not_exact,,,2.5,0.0,2.5,0.0,0.0,0.0,"{""備註"": ""無"", ""公司代號"": ""3163"", ""公司名稱"": ""波若威"", ""出表日期"": ""1100804"", ""分配後期末未分配盈餘(元)"": ""462379382"", ""可分配盈餘(元)"": ""650596630"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""摘錄公司章程-股利分派部分"": ""第廿八條  本公司年度總決算如有盈餘，應先\r\n提繳稅款，彌補已往虧損，次提百分之十為法\r\n定盈餘公積，但法定盈餘公積累積已達實收資\r\n本總額時不在此限，並依主管機關規定應提列\r\n或迴轉之特別盈餘公積後，其餘額加計以前年\r\n度之累積未分配盈餘作為可供分配盈餘。由董\r\n事會視營運需要酌情保留部份盈餘後，提請股\r\n東會決議分配股東紅利或股東股息。\r\n本公司得經董事會以三分之二以上董事之出\r\n席，及出席董事過半數之決議，將應分派股息\r\n及紅利之全部或一部，以發放現金之方式為\r\n之，並報告股東會。"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""期初未分配盈餘/待彌補虧損(元)"": ""424038767"", ""期別"": ""1"", ""本期淨利(淨損)(元)"": ""229091089"", ""股利年度"": ""109"", ""股東會日期配盈餘/待彌補虧損(元)"": """", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""2.50000000"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""188217248"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董事會決議通過股利分派日"": ""1100304"", ""董監酬勞(元)"": ""0""}",source_candidate_only_missing_exact_exdate_or_payment_date,0,False,False,False,False,False,False,False,True,False,cash_distribution_candidate_missing_exact_exdate_payment_date_if_not_in_official_record
3260,威剛,TPEx,tpex_t187ap39_O_dividend_distribution,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap39_O,official_tpex_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,108,1,2020-03-27,2020-06-19,board_or_shareholder_date_candidate_only_market_available_timestamp_not_exact,,,1.4,0.0,1.4,0.0,0.0,0.0,"{""備註"": ""無"", ""公司代號"": ""3260"", ""公司名稱"": ""威剛"", ""出表日期"": ""1100804"", ""分配後期末未分配盈餘(元)"": ""684084522"", ""可分配盈餘(元)"": ""995243370"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""摘錄公司章程-股利分派部分"": ""第 卅二 條：本公司年度如有獲利，應提撥不低於百分之一為員工酬勞，由董事會決議以股票或現金分派發放，本公司之從屬公司之員工符合一定條件時，亦得分配之，其一定條件授權董事長訂定之；本公司得以上開獲利數額，由董事會決議提撥不高於百分之ㄧ為董事酬勞。\r\n員工酬勞及董事酬勞分派案應由董事會以董事三分之二以上出席及出席董事過半數同意之決議行之，並應提股東會報告。\r\n但公司尚有累積虧損時，應預先保留彌補數額後如尚有餘額，再依前項比例提撥員工酬勞及董事酬勞。\r\n第卅二條之一：本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。次依相關法令之規定提列或迴轉特別盈餘公積。\r\n就前項分配後之餘額加計以前年度未分配盈餘後，由董事會擬定盈餘分配案提請股東會決議分配之。\r\n本公司股利政策採穩健平衡原則，並參酌獲利狀況、財務結構及公司未來發展等因素，就當年度所分配之股利中提撥至少百分之十發放現金股利。"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""期初未分配盈餘/待彌補虧損(元)"": ""892384945"", ""期別"": ""1"", ""本期淨利(淨損)(元)"": ""445598209"", ""股利年度"": ""108"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1090619"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""1.40000000"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""311158848"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董事會決議通過股利分派日"": ""1090327"", ""董監酬勞(元)"": ""0""}",source_candidate_only_missing_exact_exdate_or_payment_date,0,False,False,False,False,False,False,False,True,False,cash_distribution_candidate_missing_exact_exdate_payment_date_if_not_in_official_record
3260,威剛,TPEx,tpex_t187ap39_O_dividend_distribution,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap39_O,official_tpex_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,109,1,2021-03-24,2021-06-28,board_or_shareholder_date_candidate_only_market_available_timestamp_not_exact,,,3.5,0.0,3.5,0.0,0.0,0.0,"{""備註"": ""無"", ""公司代號"": ""3260"", ""公司名稱"": ""威剛"", ""出表日期"": ""1100804"", ""分配後期末未分配盈餘(元)"": ""768783437"", ""可分配盈餘(元)"": ""1576977695"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""摘錄公司章程-股利分派部分"": ""第 卅二 條：本公司年度如有獲利，應提撥不低於百分之一為員工酬勞，由董事會決議以股票或現金分派發放，本公司之從屬公司之員工符合一定條件時，亦得分配之，其一定條件授權董事長訂定之；本公司得以上開獲利數額，由董事會決議提撥不高於百分之ㄧ為董事酬勞。\r\n員工酬勞及董事酬勞分派案應由董事會以董事三分之二以上出席及出席董事過半數同意之決議行之，並應提股東會報告。\r\n但公司尚有累積虧損時，應預先保留彌補數額後如尚有餘額，再依前項比例提撥員工酬勞及董事酬勞。\r\n第卅二條之一：本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。次依相關法令之規定提列或迴轉特別盈餘公積。\r\n就前項分配後之餘額加計以前年度未分配盈餘後，由董事會擬定盈餘分配案提請股東會決議分配之。\r\n本公司股利政策採穩健平衡原則，並參酌獲利狀況、財務結構及公司未來發展等因素，就當年度所分配之股利中提撥至少百分之十發放現金股利。"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""期初未分配盈餘/待彌補虧損(元)"": ""684084522"", ""期別"": ""1"", ""本期淨利(淨損)(元)"": ""1350658886"", ""股利年度"": ""109"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1100628"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""3.50000000"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""808194258"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董事會決議通過股利分派日"": ""1100324"", ""董監酬勞(元)"": ""0""}",source_candidate_only_missing_exact_exdate_or_payment_date,0,False,False,False,False,False,False,False,True,False,cash_distribution_candidate_missing_exact_exdate_payment_date_if_not_in_official_record
3260,威剛,TPEx,tpex_t187ap39_O_dividend_distribution,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap39_O,official_tpex_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,107,1,2019-03-18,2019-06-14,board_or_shareholder_date_candidate_only_market_available_timestamp_not_exact,,,0.2,0.0,0.2,0.0,0.0,0.0,"{""備註"": ""無"", ""公司代號"": ""3260"", ""公司名稱"": ""威剛"", ""出表日期"": ""1100804"", ""分配後期末未分配盈餘(元)"": ""892384945"", ""可分配盈餘(元)"": ""936022420"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""摘錄公司章程-股利分派部分"": ""第 卅二 條：本公司年度如有獲利，應提撥不低於百分之一為員工酬勞，由董事會決議以股票或現金分派發放，本公司之從屬公司之員工符合一定條件時，亦得分配之，其一定條件授權董事長訂定之；本公司得以上開獲利數額，由董事會決議提撥不高於百分之ㄧ為董事酬勞。\r\n員工酬勞及董事酬勞分派案應由董事會以董事三分之二以上出席及出席董事過半數同意之決議行之，並應提股東會報告。\r\n但公司尚有累積虧損時，應預先保留彌補數額後如尚有餘額，再依前項比例提撥員工酬勞及董事酬勞。\r\n第卅二條之一：本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。次依相關法令之規定提列或迴轉特別盈餘公積。\r\n就前項分配後之餘額加計以前年度未分配盈餘後，由董事會擬定盈餘分配案提請股東會決議分配之。\r\n本公司股利政策採穩健平衡原則，並參酌獲利狀況、財務結構及公司未來發展等因素，就當年度所分配之股利中提撥至少百分之十發放現金股利。"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""期初未分配盈餘/待彌補虧損(元)"": ""1553582883"", ""期別"": ""1"", ""本期淨利(淨損)(元)"": ""-178971256"", ""股利年度"": ""107"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1080614"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""0.20000000"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""43637475"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董事會決議通過股利分派日"": ""1080318"", ""董監酬勞(元)"": ""0""}",source_candidate_only_missing_exact_exdate_or_payment_date,0,False,False,False,False,False,False,False,True,False,cash_distribution_candidate_missing_exact_exdate_payment_date_if_not_in_official_record
3324,雙鴻,TPEx,tpex_t187ap39_O_dividend_distribution,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap39_O,official_tpex_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,107,1,2019-03-15,2019-06-05,board_or_shareholder_date_candidate_only_market_available_timestamp_not_exact,,,1.5,0.0,1.5,0.0,0.0,0.0,"{""備註"": ""無"", ""公司代號"": ""3324"", ""公司名稱"": ""雙鴻"", ""出表日期"": ""1100804"", ""分配後期末未分配盈餘(元)"": ""682652844"", ""可分配盈餘(元)"": ""807878688"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""摘錄公司章程-股利分派部分"": ""第廿八條：本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，\r\n再提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，\r\n得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；\r\n如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分派議案，\r\n提請股東會決議分派股東股息紅利。\r\n本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、\r\n資金需求及國內外競爭狀況，並兼顧股東利益等因素，由董事會予以訂定，\r\n分派股東股息紅利時，得以現金或股票方式為之，\r\n其中現金股利不低於股利總額之百分之十。"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""期初未分配盈餘/待彌補虧損(元)"": ""598190438"", ""期別"": ""1"", ""本期淨利(淨損)(元)"": ""232986944"", ""股利年度"": ""107"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1080605"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""1.50000000"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""125225844"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董事會決議通過股利分派日"": ""1080315"", ""董監酬勞(元)"": ""0""}",source_candidate_only_missing_exact_exdate_or_payment_date,0,False,False,False,False,False,False,False,True,False,cash_distribution_candidate_missing_exact_exdate_payment_date_if_not_in_official_record
3324,雙鴻,TPEx,tpex_t187ap39_O_dividend_distribution,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap39_O,official_tpex_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,108,1,2020-03-17,2020-06-09,board_or_shareholder_date_candidate_only_market_available_timestamp_not_exact,,,5.0,0.0,5.0,0.0,0.0,0.0,"{""備註"": ""無"", ""公司代號"": ""3324"", ""公司名稱"": ""雙鴻"", ""出表日期"": ""1100804"", ""分配後期末未分配盈餘(元)"": ""1027930668"", ""可分配盈餘(元)"": ""1460657233"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""摘錄公司章程-股利分派部分"": ""本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，\r\n再提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，\r\n得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，\r\n併同累積未分配盈餘，由董事會擬具盈餘分派議案，\r\n提請股東會決議分派股東股息紅利。\r\n本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、\r\n資金需求及國內外競爭狀況，並兼顧股東利益等因素，由董事會予以訂定，\r\n分派股東股息紅利時，得以現金或股票方式為之，其中現金股利不低\r\n於股利總額之百分之十。"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""期初未分配盈餘/待彌補虧損(元)"": ""671430652"", ""期別"": ""1"", ""本期淨利(淨損)(元)"": ""963970614"", ""股利年度"": ""108"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1090609"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""5.00000000"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""432726565"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董事會決議通過股利分派日"": ""1090317"", ""董監酬勞(元)"": ""0""}",source_candidate_only_missing_exact_exdate_or_payment_date,0,False,False,False,False,False,False,False,True,False,cash_distribution_candidate_missing_exact_exdate_payment_date_if_not_in_official_record
3324,雙鴻,TPEx,tpex_t187ap39_O_dividend_distribution,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap39_O,official_tpex_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,109,1,2021-03-16,2021-06-10,board_or_shareholder_date_candidate_only_market_available_timestamp_not_exact,,,5.5,0.0,5.5,0.0,0.0,0.0,"{""備註"": ""無"", ""公司代號"": ""3324"", ""公司名稱"": ""雙鴻"", ""出表日期"": ""1100804"", ""分配後期末未分配盈餘(元)"": ""1590494013"", ""可分配盈餘(元)"": ""2072624519"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""摘錄公司章程-股利分派部分"": ""本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，\r\n再提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，\r\n得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，\r\n併同累積未分配盈餘，由董事會擬具盈餘分派議案，\r\n提請股東會決議分派股東股息紅利。\r\n本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、\r\n資金需求及國內外競爭狀況，並兼顧股東利益等因素，由董事會予以訂定，\r\n分派股東股息紅利時，得以現金或股票方式為之，\r\n其中現金股利不低於股利總額之百分之十。"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""期初未分配盈餘/待彌補虧損(元)"": ""1027930668"", ""期別"": ""1"", ""本期淨利(淨損)(元)"": ""1111383033"", ""股利年度"": ""109"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1100610"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""5.50000000"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""482130506"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董事會決議通過股利分派日"": ""1100316"", ""董監酬勞(元)"": ""0""}",source_candidate_only_missing_exact_exdate_or_payment_date,0,False,False,False,False,False,False,False,True,False,cash_distribution_candidate_missing_exact_exdate_payment_date_if_not_in_official_record
4971,IET-KY,TPEx,tpex_t187ap39_O_dividend_distribution,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap39_O,official_tpex_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,109,1,2021-03-24,,board_or_shareholder_date_candidate_only_market_available_timestamp_not_exact,,,1.0,0.0,1.0,0.0,0.0,0.0,"{""備註"": ""無"", ""公司代號"": ""4971"", ""公司名稱"": ""IET-KY"", ""出表日期"": ""1100804"", ""分配後期末未分配盈餘(元)"": ""318995752"", ""可分配盈餘(元)"": ""355000895"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""摘錄公司章程-股利分派部分"": ""股利分配之額度不得少於當年度可分配盈餘之10%，且受分配現金股利之額度不得少於當年度應分配利潤之10%。"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""期初未分配盈餘/待彌補虧損(元)"": ""366513095"", ""期別"": ""1"", ""本期淨利(淨損)(元)"": ""65878898"", ""股利年度"": ""109"", ""股東會日期配盈餘/待彌補虧損(元)"": """", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""1.00000000"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""36005143"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董事會決議通過股利分派日"": ""1100324"", ""董監酬勞(元)"": ""0""}",source_candidate_only_missing_exact_exdate_or_payment_date,0,False,False,False,False,False,False,False,True,False,cash_distribution_candidate_missing_exact_exdate_payment_date_if_not_in_official_record
4971,IET-KY,TPEx,tpex_t187ap39_O_dividend_distribution,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap39_O,official_tpex_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,107,1,2019-03-27,2019-06-28,board_or_shareholder_date_candidate_only_market_available_timestamp_not_exact,,,1.0,0.0,1.0,0.0,0.0,0.0,"{""備註"": ""無"", ""公司代號"": ""4971"", ""公司名稱"": ""IET-KY"", ""出表日期"": ""1100804"", ""分配後期末未分配盈餘(元)"": ""350285241"", ""可分配盈餘(元)"": ""386520784"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""摘錄公司章程-股利分派部分"": ""股利分配之額度不得少於當年度可分配盈餘之10%，且受分配現金股利之額度不得少於當年應分配利潤之10%。"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""期初未分配盈餘/待彌補虧損(元)"": ""340295714"", ""期別"": ""1"", ""本期淨利(淨損)(元)"": ""51361189"", ""股利年度"": ""107"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1080628"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""1.00000000"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""36235543"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董事會決議通過股利分派日"": ""1080327"", ""董監酬勞(元)"": ""0""}",source_candidate_only_missing_exact_exdate_or_payment_date,0,False,False,False,False,False,False,False,True,False,cash_distribution_candidate_missing_exact_exdate_payment_date_if_not_in_official_record
4971,IET-KY,TPEx,tpex_t187ap39_O_dividend_distribution,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap39_O,official_tpex_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,108,1,2020-03-25,2020-06-22,board_or_shareholder_date_candidate_only_market_available_timestamp_not_exact,,,1.0,0.0,1.0,0.0,0.0,0.0,"{""備註"": ""無"", ""公司代號"": ""4971"", ""公司名稱"": ""IET-KY"", ""出表日期"": ""1100804"", ""分配後期末未分配盈餘(元)"": ""366513095"", ""可分配盈餘(元)"": ""403048638"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""摘錄公司章程-股利分派部分"": ""股利分配之額度不得少於當年度可分配盈餘之10%，且受分配現金股利之額度不得少於當年應分配利潤之10%。"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""期初未分配盈餘/待彌補虧損(元)"": ""350109880"", ""期別"": ""1"", ""本期淨利(淨損)(元)"": ""69262942"", ""股利年度"": ""108"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1090622"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""1.00000000"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""36535543"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董事會決議通過股利分派日"": ""1090325"", ""董監酬勞(元)"": ""0""}",source_candidate_only_missing_exact_exdate_or_payment_date,0,False,False,False,False,False,False,False,True,False,cash_distribution_candidate_missing_exact_exdate_payment_date_if_not_in_official_record
