date,symbol,ticker,name,day_trading_buy_volume,day_trading_sell_volume,day_trading_total_volume,total_trading_volume,day_trading_volume_ratio,day_trading_ratio_5d_avg,day_trading_ratio_20d_avg,day_trading_ratio_5d_change,day_trading_ratio_20d_change,day_trading_overheat_flag,data_source,source_url,data_quality_status
2022-10-04,2317,2317.TW,鴻海,,,4739000,17338770,27.3318,27.0616,23.3829,0.2702,3.9489,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221004&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-04,2330,2330.TW,台積電,,,6262000,42455417,14.7496,19.1636,16.4244,-4.4140,-1.6748,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221004&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-04,2382,2382.TW,廣達,,,1265000,7456546,16.9650,24.7198,22.1351,-7.7548,-5.1701,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221004&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-04,2454,2454.TW,聯發科,,,1249000,4517792,27.6462,32.5250,29.1937,-4.8788,-1.5475,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221004&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-04,3231,3231.TW,緯創,,,3545000,11302502,31.3647,31.5330,22.0259,-0.1683,9.3388,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221004&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-04,6669,6669.TW,緯穎,,,602000,1544947,38.9657,36.7133,31.3847,2.2524,7.5810,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221004&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-05,0050,0050.TW,元大台灣50,,,1572000,11194438,14.0427,12.7072,9.3568,1.3355,4.6859,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221005&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-05,00631L,00631L.TW,元大台灣50正2,,,2511000,17756099,14.1416,22.0426,26.7694,-7.9010,-12.6278,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221005&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-05,2308,2308.TW,台達電,,,1642000,8613900,19.0622,23.6081,22.9237,-4.5459,-3.8615,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221005&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-05,2317,2317.TW,鴻海,,,15859000,52597518,30.1516,28.4018,23.7113,1.7498,6.4403,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221005&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-05,2330,2330.TW,台積電,,,11090000,48321335,22.9505,18.2593,16.7242,4.6912,6.2263,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221005&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-05,2382,2382.TW,廣達,,,1437000,7128108,20.1596,23.6913,22.2212,-3.5317,-2.0616,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221005&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-05,2454,2454.TW,聯發科,,,2448000,9728323,25.1636,29.5072,28.7352,-4.3436,-3.5716,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221005&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-05,3231,3231.TW,緯創,,,2103000,8626292,24.3790,32.1204,22.5535,-7.7414,1.8255,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221005&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-05,6669,6669.TW,緯穎,,,427000,1267034,33.7008,36.6093,31.7230,-2.9085,1.9778,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221005&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-06,0050,0050.TW,元大台灣50,,,446000,8691035,5.1317,11.2390,9.2334,-6.1073,-4.1017,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221006&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-06,00631L,00631L.TW,元大台灣50正2,,,1426000,7984013,17.8607,20.5223,26.0862,-2.6616,-8.2255,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221006&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-06,2308,2308.TW,台達電,,,2205000,11926595,18.4881,22.1718,22.8267,-3.6837,-4.3386,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221006&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-06,2317,2317.TW,鴻海,,,9586000,28164289,34.0360,31.5985,24.2334,2.4375,9.8026,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221006&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-06,2330,2330.TW,台積電,,,5254000,30750331,17.0860,17.4745,16.6505,-0.3885,0.4355,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221006&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-06,2382,2382.TW,廣達,,,1462000,8804563,16.6050,22.0114,21.7912,-5.4064,-5.1862,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221006&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-06,2454,2454.TW,聯發科,,,1901000,7405325,25.6707,27.8867,28.2523,-2.2160,-2.5816,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221006&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-06,3231,3231.TW,緯創,,,924000,4078171,22.6572,30.2743,22.7330,-7.6171,-0.0758,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221006&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-06,6669,6669.TW,緯穎,,,289000,916037,31.5489,34.6828,32.1184,-3.1339,-0.5695,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221006&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-07,0050,0050.TW,元大台灣50,,,617000,9160530,6.7354,10.5317,9.0453,-3.7963,-2.3099,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221007&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-07,00631L,00631L.TW,元大台灣50正2,,,1541000,8980358,17.1597,18.1224,25.3593,-0.9627,-8.1996,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221007&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-07,2308,2308.TW,台達電,,,1962000,6700054,29.2833,24.0443,23.4068,5.2390,5.8765,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221007&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-07,2317,2317.TW,鴻海,,,6452000,22004516,29.3213,32.3782,24.7733,-3.0569,4.5480,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221007&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-07,2330,2330.TW,台積電,,,6386000,32872044,19.4268,18.1772,16.8294,1.2496,2.5974,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221007&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-07,2382,2382.TW,廣達,,,1150000,6417320,17.9203,19.5234,22.1243,-1.6031,-4.2040,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221007&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-07,2454,2454.TW,聯發科,,,1789000,6707924,26.6700,27.1253,28.1812,-0.4553,-1.5112,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221007&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-07,3231,3231.TW,緯創,,,616000,4335704,14.2076,26.7043,22.2869,-12.4967,-8.0793,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221007&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-07,6669,6669.TW,緯穎,,,144000,403858,35.6561,33.8437,32.7490,1.8124,2.9071,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221007&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-11,0050,0050.TW,元大台灣50,,,2505000,34441616,7.2732,8.9269,8.6664,-1.6537,-1.3932,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221011&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-11,00631L,00631L.TW,元大台灣50正2,,,4354000,17493334,24.8895,17.9361,25.8433,6.9534,-0.9538,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221011&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-11,2308,2308.TW,台達電,,,3636000,12360422,29.4165,24.1746,23.8729,5.2419,5.5436,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221011&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-11,2317,2317.TW,鴻海,,,10706000,37777028,28.3400,29.8361,25.4682,-1.4961,2.8718,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221011&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-11,2330,2330.TW,台積電,,,19856000,109842903,18.0767,18.4579,17.2283,-0.3812,0.8484,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221011&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-11,2382,2382.TW,廣達,,,2958000,10950620,27.0122,19.7324,22.8413,7.2798,4.1709,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221011&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-11,2454,2454.TW,聯發科,,,3152000,8122275,38.8069,28.7915,28.5184,10.0154,10.2885,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221011&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-11,3231,3231.TW,緯創,,,2752000,11972582,22.9859,23.1189,22.2759,-0.1330,0.7100,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221011&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-11,6669,6669.TW,緯穎,,,424000,871439,48.6552,37.7053,34.0139,10.9499,14.6413,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221011&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-12,0050,0050.TW,元大台灣50,,,1717000,14465314,11.8698,9.0106,8.6716,2.8592,3.1982,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221012&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-12,00631L,00631L.TW,元大台灣50正2,,,2911000,8679931,33.5371,21.5177,26.4533,12.0194,7.0838,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221012&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-12,2308,2308.TW,台達電,,,2638000,9180429,28.7350,24.9970,24.7667,3.7380,3.9683,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221012&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-12,2317,2317.TW,鴻海,,,12305000,39428854,31.2081,30.6114,25.4292,0.5967,5.7789,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221012&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-12,2330,2330.TW,台積電,,,12904000,64138351,20.1190,19.5318,17.9541,0.5872,2.1649,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221012&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-12,2382,2382.TW,廣達,,,1934000,6588049,29.3562,22.2107,23.9136,7.1455,5.4426,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221012&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-12,2454,2454.TW,聯發科,,,2955000,6851051,43.1321,31.8887,29.6706,11.2434,13.4615,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221012&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-12,3231,3231.TW,緯創,,,1141000,8535376,13.3679,19.5195,22.2455,-6.1516,-8.8776,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221012&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-12,6669,6669.TW,緯穎,,,212000,633892,33.4442,36.6010,34.2800,-3.1568,-0.8358,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221012&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-13,0050,0050.TW,元大台灣50,,,2285000,22325644,10.2349,8.2490,8.7514,1.9859,1.4835,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221013&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-13,00631L,00631L.TW,元大台灣50正2,,,2754000,11630581,23.6790,23.4252,26.1619,0.2538,-2.4829,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221013&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-13,2308,2308.TW,台達電,,,1979000,7903746,25.0388,26.1923,25.0311,-1.1535,0.0077,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221013&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-13,2317,2317.TW,鴻海,,,9952000,32316574,30.7953,30.7401,25.9352,0.0552,4.8601,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221013&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-13,2330,2330.TW,台積電,,,11655000,43158592,27.0051,20.3427,18.7294,6.6624,8.2757,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221013&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-13,2382,2382.TW,廣達,,,1606000,6834417,23.4987,22.8785,24.1522,0.6202,-0.6535,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221013&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-13,2454,2454.TW,聯發科,,,1887000,7943988,23.7538,31.6067,29.4213,-7.8529,-5.6675,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221013&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-13,3231,3231.TW,緯創,,,1331000,6329987,21.0269,18.8491,22.4084,2.1778,-1.3815,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221013&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-13,6669,6669.TW,緯穎,,,187000,694299,26.9336,35.2476,33.6484,-8.3140,-6.7148,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221013&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-14,0050,0050.TW,元大台灣50,,,1458000,11783757,12.3730,9.6973,8.6752,2.6757,3.6978,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221014&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-14,00631L,00631L.TW,元大台灣50正2,,,2686000,13643956,19.6864,23.7903,25.0933,-4.1039,-5.4069,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221014&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-14,2308,2308.TW,台達電,,,2027000,6284511,32.2539,28.9455,25.6133,3.3084,6.6406,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221014&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-14,2317,2317.TW,鴻海,,,7153000,25127634,28.4667,29.6263,26.2833,-1.1596,2.1834,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221014&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-14,2330,2330.TW,台積電,,,8364000,59841064,13.9770,19.7209,18.7831,-5.7439,-4.8061,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221014&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-14,2382,2382.TW,廣達,,,1043000,6071318,17.1791,22.9933,23.7969,-5.8142,-6.6178,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221014&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-14,2454,2454.TW,聯發科,,,2586000,9366120,27.6102,31.9946,29.5979,-4.3844,-1.9877,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221014&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-14,3231,3231.TW,緯創,,,1405000,6314064,22.2519,18.7680,22.5521,3.4839,-0.3002,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221014&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-14,6669,6669.TW,緯穎,,,499000,1298707,38.4228,36.6224,34.1328,1.8004,4.2900,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221014&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-18,0050,0050.TW,元大台灣50,,,1422000,6617063,21.4899,12.6482,9.5603,8.8417,11.9296,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221018&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-18,00631L,00631L.TW,元大台灣50正2,,,6423000,20460158,31.3927,26.6369,25.5587,4.7558,5.8340,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221018&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-18,2308,2308.TW,台達電,,,2031000,7976399,25.4626,28.1814,25.8194,-2.7188,-0.3568,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221018&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-18,2317,2317.TW,鴻海,,,9413000,39455842,23.8571,28.5334,26.7009,-4.6763,-2.8438,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221018&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-18,2330,2330.TW,台積電,,,8054000,41304834,19.4989,19.7353,19.1935,-0.2364,0.3054,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221018&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-18,2382,2382.TW,廣達,,,2941000,12864186,22.8619,23.9816,23.6918,-1.1197,-0.8300,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221018&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-18,2454,2454.TW,聯發科,,,2138000,6538834,32.6970,33.2000,30.2210,-0.5030,2.4760,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221018&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-18,3231,3231.TW,緯創,,,1686000,9667655,17.4396,19.4144,22.5373,-1.9748,-5.0977,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221018&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-18,6669,6669.TW,緯穎,,,602000,1634738,36.8255,36.8563,34.5538,-0.0308,2.2717,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221018&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-19,0050,0050.TW,元大台灣50,,,1758000,16168656,10.8729,13.3681,9.6815,-2.4952,1.1914,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221019&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-19,00631L,00631L.TW,元大台灣50正2,,,2945000,9540351,30.8689,27.8328,25.4578,3.0361,5.4111,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221019&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2022-10-19,2308,2308.TW,台達電,,,1222000,4380952,27.8935,27.8768,25.5768,0.0167,2.3167,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20221019&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
