date,symbol,ticker,name,foreign_net_buy_shares,foreign_net_buy_twd,investment_trust_net_buy_shares,investment_trust_net_buy_twd,dealer_net_buy_shares,dealer_net_buy_twd,total_institutional_net_buy_twd,foreign_consecutive_buy_days,foreign_consecutive_sell_days,trust_consecutive_buy_days,trust_consecutive_sell_days,data_source,source_url,data_quality_status
2022-08-02,2382,2382.TW,廣達,489192,,936000,,732038,,,2,0,27,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220802&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-02,2454,2454.TW,聯發科,-2451842,,166000,,-95565,,,0,1,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220802&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-02,3231,3231.TW,緯創,1357000,,762000,,871263,,,1,0,6,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220802&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-02,6669,6669.TW,緯穎,-21020,,-108000,,5000,,,0,3,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220802&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-03,0050,0050.TW,元大台灣50,-1466488,,0,,-163464,,,0,7,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220803&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-03,00631L,00631L.TW,元大台灣50正2,-506000,,0,,1106402,,,0,3,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220803&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-03,2308,2308.TW,台達電,1784136,,306000,,-50618,,,1,0,7,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220803&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-03,2317,2317.TW,鴻海,-4183619,,345000,,-537499,,,0,3,5,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220803&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-03,2330,2330.TW,台積電,4487084,,300461,,249345,,,1,0,8,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220803&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-03,2382,2382.TW,廣達,-35028,,1172197,,196818,,,0,1,28,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220803&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-03,2454,2454.TW,聯發科,80211,,89818,,41427,,,1,0,5,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220803&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-03,3231,3231.TW,緯創,2987188,,1144000,,532700,,,2,0,7,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220803&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-03,6669,6669.TW,緯穎,-106240,,-350000,,-25739,,,0,4,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220803&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-04,0050,0050.TW,元大台灣50,-499547,,70000,,-1399249,,,0,8,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220804&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-04,00631L,00631L.TW,元大台灣50正2,-271000,,0,,-1027892,,,0,4,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220804&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-04,2308,2308.TW,台達電,-379339,,429000,,-88493,,,0,1,8,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220804&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-04,2317,2317.TW,鴻海,-7421184,,-225000,,-246000,,,0,4,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220804&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-04,2330,2330.TW,台積電,660886,,186782,,-278392,,,2,0,9,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220804&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-04,2382,2382.TW,廣達,620850,,1133000,,102667,,,1,0,29,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220804&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-04,2454,2454.TW,聯發科,-115173,,99414,,73018,,,0,1,6,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220804&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-04,3231,3231.TW,緯創,-491000,,893000,,357000,,,0,1,8,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220804&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-04,6669,6669.TW,緯穎,7856,,-362000,,-23340,,,1,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220804&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-05,0050,0050.TW,元大台灣50,1644615,,0,,2899496,,,1,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220805&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-05,00631L,00631L.TW,元大台灣50正2,1342000,,0,,1023405,,,1,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220805&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-05,2308,2308.TW,台達電,773696,,22000,,-169776,,,1,0,9,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220805&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-05,2317,2317.TW,鴻海,-2489343,,-23000,,-35000,,,0,5,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220805&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-05,2330,2330.TW,台積電,17486725,,1096000,,672180,,,3,0,10,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220805&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-05,2382,2382.TW,廣達,-417000,,743000,,180273,,,0,1,30,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220805&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-05,2454,2454.TW,聯發科,3470767,,125000,,107404,,,1,0,7,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220805&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-05,3231,3231.TW,緯創,5216000,,909000,,743818,,,1,0,9,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220805&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-05,6669,6669.TW,緯穎,247739,,-329000,,27613,,,2,0,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220805&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-08,0050,0050.TW,元大台灣50,-2958267,,100000,,-461398,,,0,1,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220808&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-08,00631L,00631L.TW,元大台灣50正2,-66000,,0,,-593186,,,0,1,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220808&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-08,2308,2308.TW,台達電,558343,,42000,,73899,,,2,0,10,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220808&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-08,2317,2317.TW,鴻海,1740088,,-1991000,,432729,,,1,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220808&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-08,2330,2330.TW,台積電,-3007090,,320055,,458155,,,0,1,11,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220808&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-08,2382,2382.TW,廣達,-904300,,1041000,,158968,,,0,2,31,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220808&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-08,2454,2454.TW,聯發科,-409632,,70192,,-10687,,,0,1,8,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220808&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-08,3231,3231.TW,緯創,993400,,969000,,326000,,,2,0,10,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220808&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-08,6669,6669.TW,緯穎,3280,,-2000,,-8972,,,3,0,0,5,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220808&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-09,0050,0050.TW,元大台灣50,-1588285,,500000,,-539656,,,0,2,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220809&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-09,00631L,00631L.TW,元大台灣50正2,154000,,0,,402575,,,1,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220809&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-09,2308,2308.TW,台達電,-1193215,,190822,,90491,,,0,1,11,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220809&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-09,2317,2317.TW,鴻海,426850,,-850000,,72076,,,2,0,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220809&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-09,2330,2330.TW,台積電,-6922040,,254925,,548873,,,0,2,12,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220809&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-09,2382,2382.TW,廣達,209935,,256000,,119221,,,1,0,32,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220809&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-09,2454,2454.TW,聯發科,-1614869,,-173699,,192965,,,0,2,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220809&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-09,3231,3231.TW,緯創,4917031,,278000,,35000,,,3,0,11,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220809&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-09,6669,6669.TW,緯穎,-24923,,1000,,19001,,,0,1,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220809&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-10,0050,0050.TW,元大台灣50,-3547052,,0,,-43682,,,0,3,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220810&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-10,00631L,00631L.TW,元大台灣50正2,-398000,,0,,-607423,,,0,1,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220810&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-10,2308,2308.TW,台達電,812846,,567000,,27089,,,1,0,12,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220810&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-10,2317,2317.TW,鴻海,4602098,,387000,,494000,,,3,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220810&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-10,2330,2330.TW,台積電,-11996253,,418500,,-486048,,,0,3,13,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220810&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-10,2382,2382.TW,廣達,-435872,,1074000,,70000,,,0,1,33,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220810&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-10,2454,2454.TW,聯發科,-3446726,,26000,,-42092,,,0,3,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220810&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-10,3231,3231.TW,緯創,2307000,,-429000,,217000,,,4,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220810&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-10,6669,6669.TW,緯穎,-234134,,0,,-17999,,,0,2,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220810&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-11,0050,0050.TW,元大台灣50,2234677,,100000,,3245191,,,1,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220811&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-11,00631L,00631L.TW,元大台灣50正2,316000,,0,,1463043,,,1,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220811&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-11,2308,2308.TW,台達電,-86106,,43000,,-179099,,,0,1,13,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220811&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-11,2317,2317.TW,鴻海,23036487,,1150000,,-784000,,,4,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220811&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-11,2330,2330.TW,台積電,7683096,,236026,,169591,,,1,0,14,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220811&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-11,2382,2382.TW,廣達,-90161,,25000,,-811327,,,0,2,34,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220811&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-11,2454,2454.TW,聯發科,-1899951,,-208404,,44387,,,0,4,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220811&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-11,3231,3231.TW,緯創,5388000,,802000,,136063,,,5,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220811&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-11,6669,6669.TW,緯穎,-35154,,3000,,3000,,,0,3,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220811&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-12,0050,0050.TW,元大台灣50,2553383,,0,,2073739,,,2,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220812&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-12,00631L,00631L.TW,元大台灣50正2,964000,,0,,917769,,,2,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220812&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-12,2308,2308.TW,台達電,-2682317,,-536000,,174000,,,0,2,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220812&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-12,2317,2317.TW,鴻海,6798177,,2201000,,-57952,,,5,0,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220812&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-12,2330,2330.TW,台積電,5028776,,-30943,,138958,,,2,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220812&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-12,2382,2382.TW,廣達,245000,,293500,,112854,,,1,0,35,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220812&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-12,2454,2454.TW,聯發科,1169185,,-77807,,67886,,,1,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220812&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-12,3231,3231.TW,緯創,2686778,,453000,,166000,,,6,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220812&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-12,6669,6669.TW,緯穎,-69000,,18000,,-2000,,,0,4,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220812&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-15,0050,0050.TW,元大台灣50,863137,,200000,,2345530,,,3,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220815&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-15,00631L,00631L.TW,元大台灣50正2,-210000,,0,,327693,,,0,1,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220815&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-15,2308,2308.TW,台達電,2524317,,117000,,-239815,,,1,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220815&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-15,2317,2317.TW,鴻海,-4719554,,28000,,646000,,,0,1,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220815&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-15,2330,2330.TW,台積電,3003310,,1843000,,148118,,,3,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220815&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-15,2382,2382.TW,廣達,-5093873,,-1807000,,232060,,,0,1,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220815&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-15,2454,2454.TW,聯發科,1117328,,330000,,225320,,,2,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220815&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-15,3231,3231.TW,緯創,-934865,,-27000,,514656,,,0,1,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220815&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-15,6669,6669.TW,緯穎,-208550,,157000,,31313,,,0,5,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220815&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-16,0050,0050.TW,元大台灣50,-1355345,,500000,,-803684,,,0,1,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220816&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-16,00631L,00631L.TW,元大台灣50正2,-35000,,0,,678554,,,0,2,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220816&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-16,2308,2308.TW,台達電,505626,,79000,,-130000,,,2,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220816&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-16,2317,2317.TW,鴻海,-1120744,,-577000,,-219000,,,0,2,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220816&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-16,2330,2330.TW,台積電,-523926,,1200000,,912583,,,0,1,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220816&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-16,2382,2382.TW,廣達,-282100,,-114000,,-80176,,,0,2,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220816&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-16,2454,2454.TW,聯發科,390396,,733350,,121676,,,3,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220816&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-16,3231,3231.TW,緯創,150409,,538000,,451000,,,1,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220816&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-16,6669,6669.TW,緯穎,-321474,,118000,,-6000,,,0,6,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220816&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-17,0050,0050.TW,元大台灣50,-5531935,,0,,950052,,,0,2,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220817&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-17,00631L,00631L.TW,元大台灣50正2,-193000,,0,,456681,,,0,3,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220817&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-17,2308,2308.TW,台達電,-265305,,-99000,,156223,,,0,1,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220817&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-17,2317,2317.TW,鴻海,7805714,,557000,,-1586000,,,1,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220817&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-17,2330,2330.TW,台積電,-1843200,,361700,,1813114,,,0,2,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220817&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-17,2382,2382.TW,廣達,-2747918,,391000,,321350,,,0,3,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220817&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-17,2454,2454.TW,聯發科,-492730,,46000,,399204,,,0,1,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220817&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-17,3231,3231.TW,緯創,1937300,,8000,,-32689,,,2,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220817&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-17,6669,6669.TW,緯穎,-102500,,1000,,384,,,0,7,5,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220817&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-18,0050,0050.TW,元大台灣50,-785351,,0,,-571018,,,0,3,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220818&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-18,00631L,00631L.TW,元大台灣50正2,-26000,,0,,54987,,,0,4,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220818&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-18,2308,2308.TW,台達電,1115656,,-83000,,-58529,,,1,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220818&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-18,2317,2317.TW,鴻海,62199,,83000,,-104000,,,2,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220818&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-18,2330,2330.TW,台積電,-7954588,,227000,,863303,,,0,3,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220818&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-18,2382,2382.TW,廣達,762954,,168000,,-191000,,,1,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220818&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-18,2454,2454.TW,聯發科,-213795,,-56000,,43709,,,0,2,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220818&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2022-08-18,3231,3231.TW,緯創,1358250,,2000,,256094,,,3,0,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20220818&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
