date,symbol,ticker,name,margin_buy,margin_sell,margin_balance,margin_balance_change,short_sell,short_cover,short_balance,short_balance_change,securities_lending_balance,securities_lending_balance_change,margin_balance_5d_change_pct,margin_balance_20d_change_pct,short_balance_5d_change_pct,short_balance_20d_change_pct,lending_balance_5d_change_pct,lending_balance_20d_change_pct,margin_overheat_flag,short_lending_pressure_flag,data_source,source_url,data_quality_status
2022-10-20,2317,2317.TW,鴻海,765,1038,34105,-301,172,34,803,138,,,5.0095,-3.3661,22.5954,26.0597,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221020&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-20,2330,2330.TW,台積電,1399,1059,33540,318,201,128,1377,73,,,8.7549,23.3496,-1.5021,644.3243,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221020&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-20,2382,2382.TW,廣達,82,43,3295,37,37,15,210,22,,,6.4620,16.3900,-10.2564,69.3548,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221020&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-20,2454,2454.TW,聯發科,210,128,7715,54,34,75,711,-41,,,-1.2922,-7.9136,-12.9743,0.4237,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221020&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-20,3231,3231.TW,緯創,70,216,7092,-153,56,28,468,28,,,-3.5233,-4.4848,8.3333,-7.5099,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221020&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-20,6669,6669.TW,緯穎,36,18,451,18,1,2,195,-1,,,41.8239,19.9468,3.7234,14.0351,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221020&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-21,0050,0050.TW,元大台灣50,222,90,5546,132,32,17,781,15,,,12.7465,28.5582,0.6443,18.6930,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221021&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-21,00631L,00631L.TW,元大台灣50正2,1017,673,12586,337,137,276,3923,-139,,,11.2919,72.6001,-23.5432,36.5947,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221021&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-21,2308,2308.TW,台達電,110,137,3221,-28,15,7,547,8,,,3.5026,7.4383,-1.2635,-16.7428,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221021&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-21,2317,2317.TW,鴻海,331,1267,33154,-951,72,8,867,64,,,-1.4711,-5.9728,38.0573,40.0646,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221021&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-21,2330,2330.TW,台積電,995,1638,32808,-732,154,80,1451,74,,,11.5122,18.5560,7.5612,801.2422,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221021&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-21,2382,2382.TW,廣達,54,27,3320,25,57,1,266,56,,,4.1405,18.8686,28.5024,135.3982,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221021&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-21,2454,2454.TW,聯發科,52,117,7643,-72,39,26,724,13,,,0.6585,-10.5663,0.1383,4.7757,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221021&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-21,3231,3231.TW,緯創,84,42,7131,39,11,34,445,-23,,,-3.8430,-4.4230,6.7146,11.2500,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221021&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-21,6669,6669.TW,緯穎,45,24,471,20,0,0,195,0,,,17.1642,24.9337,3.1746,14.0351,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221021&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-24,0050,0050.TW,元大台灣50,232,103,5674,128,20,41,760,-21,,,9.9612,27.8792,-3.0612,10.4651,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221024&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-24,00631L,00631L.TW,元大台灣50正2,1348,703,13230,644,208,239,3892,-31,,,-6.8244,68.6639,-29.6965,28.7889,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221024&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-24,2308,2308.TW,台達電,92,60,3253,32,11,12,546,-1,,,4.4637,8.0372,-4.8780,-15.7407,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221024&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-24,2317,2317.TW,鴻海,908,453,33567,413,18,21,864,-3,,,-1.1747,-4.6175,34.5794,39.8058,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221024&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-24,2330,2330.TW,台積電,1614,782,33613,805,118,111,1458,7,,,8.5832,18.3015,4.9676,525.7511,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221024&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-24,2382,2382.TW,廣達,22,61,3279,-41,13,12,267,1,,,2.8867,12.4871,28.3654,184.0426,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221024&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-24,2454,2454.TW,聯發科,71,345,7365,-278,89,53,760,36,,,-2.7466,-13.9502,7.1932,8.5714,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221024&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-24,3231,3231.TW,緯創,62,17,7171,40,3,8,440,-5,,,-1.4973,-3.4079,-9.2784,14.2857,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221024&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-24,6669,6669.TW,緯穎,27,34,464,-7,0,0,195,0,,,14.8515,28.5319,-1.5152,14.0351,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221024&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-25,0050,0050.TW,元大台灣50,391,211,5852,178,35,65,730,-30,,,14.1631,28.8136,-4.3250,-3.5667,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221025&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-25,00631L,00631L.TW,元大台灣50正2,1584,1419,13391,161,222,264,3850,-42,,,2.6602,54.1144,-27.3448,25.2440,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221025&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-25,2308,2308.TW,台達電,287,133,3406,153,79,68,557,11,,,12.9310,16.5640,-6.0708,-11.0224,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221025&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-25,2317,2317.TW,鴻海,444,958,32948,-619,68,33,899,35,,,-5.8117,-3.8239,43.3812,43.3812,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221025&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-25,2330,2330.TW,台積電,2637,2317,33873,260,316,125,1649,191,,,10.2457,21.3868,20.3650,359.3315,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221025&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-25,2382,2382.TW,廣達,76,24,3331,52,9,37,239,-28,,,0.0000,17.3714,16.0194,121.2963,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221025&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-25,2454,2454.TW,聯發科,258,103,7518,153,43,84,719,-41,,,-1.5969,-9.0271,-1.3717,0.0000,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221025&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-25,3231,3231.TW,緯創,65,38,7192,21,5,5,440,0,,,-2.6266,-2.6661,-2.4390,16.0950,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221025&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-25,6669,6669.TW,緯穎,6,13,456,-8,0,0,195,0,,,6.5421,32.9446,2.0942,14.0351,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221025&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-26,0050,0050.TW,元大台灣50,121,224,5743,-109,91,79,742,12,,,8.0934,25.9430,0.0000,5.5477,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221026&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-26,00631L,00631L.TW,元大台灣50正2,1618,629,14359,968,307,110,4047,197,,,8.9041,60.2925,-17.9108,25.1391,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221026&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-26,2308,2308.TW,台達電,99,64,3435,29,36,33,560,3,,,12.2916,15.2685,-0.8850,-12.0879,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221026&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-26,2317,2317.TW,鴻海,223,624,32514,-434,37,12,924,25,,,-5.4990,-5.9283,38.9474,60.1386,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221026&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-26,2330,2330.TW,台積電,748,1330,33239,-634,363,124,1888,239,,,0.0512,17.5686,44.7853,353.8462,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221026&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-26,2382,2382.TW,廣達,77,9,3398,67,12,20,231,-8,,,4.2971,20.7534,22.8723,69.8529,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221026&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-26,2454,2454.TW,聯發科,70,189,7398,-120,126,36,809,90,,,-3.4330,-11.5389,7.5798,18.6217,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221026&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-26,3231,3231.TW,緯創,65,47,7209,17,9,29,420,-20,,,-0.4969,-2.1978,-4.5455,10.5263,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221026&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-26,6669,6669.TW,緯穎,12,7,461,5,2,6,191,-4,,,6.4665,34.0116,-2.5510,11.6959,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221026&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-27,0050,0050.TW,元大台灣50,169,235,5674,-69,27,80,689,-53,,,4.8024,21.8643,-10.0522,-0.7205,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221027&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-27,00631L,00631L.TW,元大台灣50正2,1068,1720,13707,-652,312,907,3452,-595,,,11.9030,40.6856,-15.0172,3.1988,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221027&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-27,2308,2308.TW,台達電,156,71,3520,85,37,33,564,4,,,8.3410,23.9873,4.6382,-6.0000,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221027&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-27,2317,2317.TW,鴻海,427,616,32316,-198,5,56,873,-51,,,-5.2456,-2.8382,8.7173,66.9216,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221027&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-27,2330,2330.TW,台積電,800,1403,32606,-633,202,246,1844,-44,,,-2.7847,15.9160,33.9143,289.0295,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221027&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-27,2382,2382.TW,廣達,111,20,3475,77,4,21,214,-17,,,5.4628,27.5229,1.9048,15.0538,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221027&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-27,2454,2454.TW,聯發科,147,151,7385,-13,95,26,878,69,,,-4.2774,-9.9720,23.4880,27.0622,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221027&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-27,3231,3231.TW,緯創,41,85,7164,-45,24,40,404,-16,,,1.0152,-1.3359,-13.6752,4.6632,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221027&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-27,6669,6669.TW,緯穎,143,55,549,88,5,1,195,4,,,21.7295,65.3614,0.0000,14.0351,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221027&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-28,0050,0050.TW,元大台灣50,337,86,5920,246,19,71,637,-52,,,6.7436,24.5791,-18.4379,-17.9124,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221028&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-28,00631L,00631L.TW,元大台灣50正2,1409,961,14150,443,189,239,3402,-50,,,12.4265,21.1991,-13.2807,-6.4614,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221028&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-28,2308,2308.TW,台達電,130,200,3450,-70,43,2,605,41,,,7.1096,17.5869,10.6033,-3.9683,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221028&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-28,2317,2317.TW,鴻海,256,556,32004,-312,20,15,878,5,,,-3.4687,-4.4942,1.2687,54.0351,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221028&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-28,2330,2330.TW,台積電,962,516,32972,366,126,162,1808,-36,,,0.4999,15.1016,24.6037,268.2281,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221028&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-28,2382,2382.TW,廣達,49,30,3489,14,3,12,205,-9,,,5.0904,28.7454,-22.9323,8.4656,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221028&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-28,2454,2454.TW,聯發科,350,78,7650,265,180,176,882,4,,,0.0916,-7.1151,21.8232,53.3913,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221028&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-28,3231,3231.TW,緯創,54,93,7124,-40,9,19,394,-10,,,-0.0982,-2.2637,-11.4607,-12.2494,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221028&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-28,6669,6669.TW,緯穎,27,215,361,-188,3,3,195,0,,,-23.3546,8.7349,0.0000,14.0351,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221028&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-31,0050,0050.TW,元大台灣50,165,248,5827,-93,36,33,640,3,,,2.6965,17.9793,-15.7895,-16.5580,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221031&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-31,00631L,00631L.TW,元大台灣50正2,728,1412,13456,-694,191,130,3463,61,,,1.7082,5.8777,-11.0226,-15.0809,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221031&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-31,2308,2308.TW,台達電,176,68,3558,108,4,57,552,-53,,,9.3760,20.6511,1.0989,-17.3653,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221031&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-31,2317,2317.TW,鴻海,597,498,32075,71,66,43,901,23,,,-4.4448,-4.4619,4.2824,47.4632,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221031&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-31,2330,2330.TW,台積電,581,1231,32256,-716,206,99,1915,107,,,-4.0371,8.4892,31.3443,377.5561,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221031&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-31,2382,2382.TW,廣達,34,31,3492,3,3,9,199,-6,,,6.4959,26.2929,-25.4682,8.7432,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221031&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-31,2454,2454.TW,聯發科,168,637,7044,-606,315,235,962,80,,,-4.3585,-12.1257,26.5789,60.8696,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221031&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-31,3231,3231.TW,緯創,21,27,7118,-6,2,7,389,-5,,,-0.7391,-3.4193,-11.5909,-32.9310,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221031&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-10-31,6669,6669.TW,緯穎,64,12,412,51,0,2,193,-2,,,-11.2069,35.0820,-1.0256,12.8655,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221031&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-01,0050,0050.TW,元大台灣50,110,185,5751,-76,25,14,651,11,,,-1.7259,11.9525,-10.8219,-10.2069,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221101&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-01,00631L,00631L.TW,元大台灣50正2,1246,819,13883,427,174,145,3492,29,,,3.6741,3.0508,-9.2987,-15.6929,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221101&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-01,2308,2308.TW,台達電,85,114,3527,-31,21,10,563,11,,,3.5526,19.4783,1.0772,-16.7160,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221101&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-01,2317,2317.TW,鴻海,1088,211,32941,866,32,92,841,-60,,,-0.0212,-1.5511,-6.4516,39.2384,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221101&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-01,2330,2330.TW,台積電,433,723,31927,-329,103,128,1890,-25,,,-5.7450,9.0813,14.6149,298.7342,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221101&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-01,2382,2382.TW,廣達,265,171,3586,94,9,19,189,-10,,,7.6554,23.0189,-20.9205,-6.4356,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221101&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-01,2454,2454.TW,聯發科,140,183,6996,-48,94,57,999,37,,,-6.9433,-13.7361,38.9430,69.0355,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221101&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-01,3231,3231.TW,緯創,32,78,7071,-47,3,5,387,-2,,,-1.6824,-3.2827,-12.0455,-58.1622,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221101&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-01,6669,6669.TW,緯穎,135,55,492,80,0,0,193,0,,,7.8947,56.1905,-1.0256,12.8655,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221101&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-02,0050,0050.TW,元大台灣50,81,128,5701,-50,9,31,629,-22,,,-0.7313,13.3174,-15.2291,-6.6766,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221102&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-02,00631L,00631L.TW,元大台灣50正2,628,509,13952,69,86,166,3412,-80,,,-2.8345,5.2266,-15.6906,-17.2648,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221102&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-02,2308,2308.TW,台達電,152,355,3324,-203,46,28,581,18,,,-3.2314,13.6799,3.7500,-15.3061,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221102&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-02,2317,2317.TW,鴻海,540,449,33023,82,77,45,873,32,,,1.5655,-1.0636,-5.5195,51.0381,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221102&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-02,2330,2330.TW,台積電,287,769,31424,-503,76,49,1917,27,,,-5.4605,7.6238,1.5360,381.6583,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221102&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-02,2382,2382.TW,廣達,91,89,3587,1,22,21,190,1,,,5.5621,25.8155,-17.7489,7.3446,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221102&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-02,2454,2454.TW,聯發科,127,110,7010,14,43,101,941,-58,,,-5.2447,-12.4516,16.3164,60.8547,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221102&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-02,3231,3231.TW,緯創,251,12,7310,239,0,8,379,-8,,,1.4010,0.7165,-9.7619,-22.9675,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221102&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2022-11-02,6669,6669.TW,緯穎,158,124,526,34,4,3,194,1,,,14.0998,23.7647,1.5707,13.4503,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20221102&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
