date,symbol,ticker,name,foreign_net_buy_shares,foreign_net_buy_twd,investment_trust_net_buy_shares,investment_trust_net_buy_twd,dealer_net_buy_shares,dealer_net_buy_twd,total_institutional_net_buy_twd,foreign_consecutive_buy_days,foreign_consecutive_sell_days,trust_consecutive_buy_days,trust_consecutive_sell_days,data_source,source_url,data_quality_status
2024-11-22,2330,2330.TW,台積電,7435474,,480000,,653930,,,1,0,5,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241122&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-22,2382,2382.TW,廣達,1054444,,-3955300,,161456,,,1,0,0,6,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241122&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-22,2454,2454.TW,聯發科,2975369,,-225597,,150602,,,1,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241122&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-22,3231,3231.TW,緯創,3355710,,362000,,1340031,,,1,0,26,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241122&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-22,6669,6669.TW,緯穎,350511,,122000,,59147,,,1,0,15,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241122&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-25,0050,0050.TW,元大台灣50,-2932890,,200000,,727304,,,0,15,5,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241125&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-25,00631L,00631L.TW,元大台灣50正2,-155705,,0,,-261105,,,0,1,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241125&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-25,2308,2308.TW,台達電,770733,,-476267,,-4867,,,2,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241125&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-25,2317,2317.TW,鴻海,18144371,,222605,,327010,,,1,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241125&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-25,2330,2330.TW,台積電,-7172175,,1462578,,1288967,,,0,1,6,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241125&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-25,2382,2382.TW,廣達,-667000,,-3253381,,156670,,,0,1,0,7,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241125&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-25,2454,2454.TW,聯發科,-309788,,-58774,,52678,,,0,1,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241125&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-25,3231,3231.TW,緯創,24351732,,2515516,,3627757,,,2,0,27,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241125&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-25,6669,6669.TW,緯穎,-156037,,249336,,-3382,,,0,1,16,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241125&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-26,0050,0050.TW,元大台灣50,-6128217,,550000,,-2399122,,,0,16,6,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241126&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-26,00631L,00631L.TW,元大台灣50正2,136080,,0,,-1816503,,,1,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241126&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-26,2308,2308.TW,台達電,-1173501,,36682,,-79327,,,0,1,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241126&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-26,2317,2317.TW,鴻海,-55556137,,-1430522,,-1204428,,,0,1,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241126&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-26,2330,2330.TW,台積電,-10896052,,109515,,-158157,,,0,2,7,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241126&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-26,2382,2382.TW,廣達,3050879,,-2546619,,-92161,,,1,0,0,8,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241126&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-26,2454,2454.TW,聯發科,-596515,,61599,,-64827,,,0,2,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241126&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-26,3231,3231.TW,緯創,-16104198,,-2325872,,-1411450,,,0,1,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241126&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-26,6669,6669.TW,緯穎,-194578,,18390,,-26383,,,0,2,17,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241126&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-27,0050,0050.TW,元大台灣50,-8954849,,460000,,-1908924,,,0,17,7,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241127&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-27,00631L,00631L.TW,元大台灣50正2,90310,,0,,-2381001,,,2,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241127&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-27,2308,2308.TW,台達電,152211,,55895,,-20981,,,1,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241127&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-27,2317,2317.TW,鴻海,-22981718,,-1395373,,-3099633,,,0,2,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241127&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-27,2330,2330.TW,台積電,-9614041,,-25902,,-767559,,,0,3,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241127&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-27,2382,2382.TW,廣達,-11905670,,-366364,,-131934,,,0,1,0,9,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241127&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-27,2454,2454.TW,聯發科,-834268,,110706,,84018,,,0,3,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241127&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-27,3231,3231.TW,緯創,-23474968,,416631,,-2229967,,,0,2,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241127&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-27,6669,6669.TW,緯穎,-461647,,-279052,,-102208,,,0,3,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241127&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-28,0050,0050.TW,元大台灣50,-6159289,,0,,-250247,,,0,18,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241128&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-28,00631L,00631L.TW,元大台灣50正2,951553,,0,,-1360767,,,3,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241128&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-28,2308,2308.TW,台達電,-1830049,,-77768,,-77829,,,0,1,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241128&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-28,2317,2317.TW,鴻海,-4257070,,381650,,-287212,,,0,3,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241128&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-28,2330,2330.TW,台積電,-2252245,,1045677,,-82393,,,0,4,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241128&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-28,2382,2382.TW,廣達,-594656,,89576,,294320,,,0,2,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241128&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-28,2454,2454.TW,聯發科,-934691,,486215,,5102,,,0,4,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241128&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-28,3231,3231.TW,緯創,-5141610,,270631,,676488,,,0,3,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241128&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-28,6669,6669.TW,緯穎,341108,,-77552,,39031,,,1,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241128&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-29,0050,0050.TW,元大台灣50,-2296981,,204000,,-1063396,,,0,19,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241129&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-29,00631L,00631L.TW,元大台灣50正2,-609,,0,,-745236,,,0,1,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241129&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-29,2308,2308.TW,台達電,-1709885,,-481027,,16879,,,0,2,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241129&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-29,2317,2317.TW,鴻海,-12070637,,33581,,493728,,,0,4,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241129&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-29,2330,2330.TW,台積電,-8404415,,443852,,80044,,,0,5,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241129&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-29,2382,2382.TW,廣達,-2724380,,-36047,,14607,,,0,3,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241129&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-29,2454,2454.TW,聯發科,-524492,,83469,,71790,,,0,5,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241129&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-29,3231,3231.TW,緯創,-3593055,,-1411946,,859078,,,0,4,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241129&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-11-29,6669,6669.TW,緯穎,-421116,,-21379,,37456,,,0,1,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241129&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-02,0050,0050.TW,元大台灣50,-2663226,,320000,,4470027,,,0,20,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-02,00631L,00631L.TW,元大台灣50正2,62000,,0,,1703075,,,1,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-02,2308,2308.TW,台達電,859415,,-152062,,20802,,,1,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-02,2317,2317.TW,鴻海,-5336721,,-7771123,,-1137653,,,0,5,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-02,2330,2330.TW,台積電,10949088,,348109,,-120945,,,1,0,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-02,2382,2382.TW,廣達,-1922709,,685663,,-67869,,,0,4,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-02,2454,2454.TW,聯發科,2250565,,151199,,15500,,,1,0,5,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-02,3231,3231.TW,緯創,-3473871,,659684,,-535749,,,0,5,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-02,6669,6669.TW,緯穎,106551,,-198050,,43813,,,1,0,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241202&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-03,0050,0050.TW,元大台灣50,843796,,1705000,,1881556,,,1,0,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-03,00631L,00631L.TW,元大台灣50正2,7645,,21000,,2507808,,,2,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-03,2308,2308.TW,台達電,-459755,,113000,,65369,,,0,1,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-03,2317,2317.TW,鴻海,-12590108,,-5339000,,1382415,,,0,6,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-03,2330,2330.TW,台積電,9737002,,348000,,22208,,,2,0,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-03,2382,2382.TW,廣達,-3259761,,63000,,366317,,,0,5,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-03,2454,2454.TW,聯發科,389240,,-124531,,-76204,,,2,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-03,3231,3231.TW,緯創,-1143577,,-1378000,,206190,,,0,6,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-03,6669,6669.TW,緯穎,100679,,52000,,115922,,,2,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241203&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-04,0050,0050.TW,元大台灣50,1993741,,369000,,2004371,,,2,0,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241204&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-04,00631L,00631L.TW,元大台灣50正2,652888,,0,,2838940,,,3,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241204&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-04,2308,2308.TW,台達電,624989,,-212524,,-3593,,,1,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241204&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-04,2317,2317.TW,鴻海,5245668,,-1295936,,241414,,,1,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241204&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-04,2330,2330.TW,台積電,11122111,,51821,,-335684,,,3,0,5,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241204&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-04,2382,2382.TW,廣達,-2521812,,-681264,,159321,,,0,6,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241204&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-04,2454,2454.TW,聯發科,600984,,-446728,,-32772,,,3,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241204&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-04,3231,3231.TW,緯創,3130405,,-1445268,,867754,,,1,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241204&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-04,6669,6669.TW,緯穎,15789,,25452,,372279,,,3,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241204&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-05,0050,0050.TW,元大台灣50,4449439,,0,,-83604,,,3,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241205&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-05,00631L,00631L.TW,元大台灣50正2,-320715,,0,,2489666,,,0,1,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241205&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-05,2308,2308.TW,台達電,107141,,-460103,,2744,,,2,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241205&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-05,2317,2317.TW,鴻海,-16305846,,-448799,,-1290960,,,0,1,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241205&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-05,2330,2330.TW,台積電,9731969,,-6622,,-157000,,,4,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241205&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-05,2382,2382.TW,廣達,-2722958,,404623,,-284492,,,0,7,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241205&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-05,2454,2454.TW,聯發科,1585381,,-374437,,137713,,,4,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241205&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-05,3231,3231.TW,緯創,5472162,,-931366,,-126624,,,2,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241205&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-05,6669,6669.TW,緯穎,-180079,,142948,,265211,,,0,1,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241205&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-06,0050,0050.TW,元大台灣50,2144831,,0,,-1323582,,,4,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-06,00631L,00631L.TW,元大台灣50正2,1031081,,0,,1961775,,,1,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-06,2308,2308.TW,台達電,2461946,,576000,,191117,,,3,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-06,2317,2317.TW,鴻海,3178737,,-10138000,,443440,,,1,0,0,5,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-06,2330,2330.TW,台積電,-3349059,,-161305,,-96282,,,0,1,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-06,2382,2382.TW,廣達,1476954,,-67975,,18954,,,1,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-06,2454,2454.TW,聯發科,-40643,,-396608,,38330,,,0,1,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-06,3231,3231.TW,緯創,9871481,,1100000,,66692,,,3,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-06,6669,6669.TW,緯穎,-276302,,548000,,148153,,,0,2,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241206&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-09,0050,0050.TW,元大台灣50,822773,,400000,,-407615,,,5,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-09,00631L,00631L.TW,元大台灣50正2,465640,,0,,332725,,,2,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-09,2308,2308.TW,台達電,1926422,,718000,,106578,,,4,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-09,2317,2317.TW,鴻海,-8862409,,-8927000,,-83364,,,0,1,0,6,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-09,2330,2330.TW,台積電,4752505,,-308000,,-4932,,,1,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-09,2382,2382.TW,廣達,-2913143,,263000,,-210100,,,0,1,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-09,2454,2454.TW,聯發科,761774,,145527,,44849,,,1,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-09,3231,3231.TW,緯創,-1007273,,917000,,-1055565,,,0,1,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-09,6669,6669.TW,緯穎,-347484,,654000,,-116332,,,0,3,5,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241209&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-10,0050,0050.TW,元大台灣50,422179,,0,,-594611,,,6,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-10,00631L,00631L.TW,元大台灣50正2,1081993,,0,,-65622,,,3,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-10,2308,2308.TW,台達電,-354323,,-64017,,-77337,,,0,1,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-10,2317,2317.TW,鴻海,-20449621,,-3937268,,-842459,,,0,2,0,7,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-10,2330,2330.TW,台積電,-2212507,,-18407,,-251522,,,0,1,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2024-12-10,2382,2382.TW,廣達,-3532035,,-725468,,-109547,,,0,2,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20241210&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
