family,date,market,route_status,required_tickers,ready_tickers,blocked_tickers,retrieval_attempted,http_status,source_url,source_hash,retrieval_time_utc,error
foreign_ownership,2023-06-28,TWSE,accepted,78,78,0,True,200,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230628&selectType=ALLBUT0999,8aac6dec9542ffef78d07d99380ca3cbf0583e36e0a74649513cd3c5112d14f6,2026-07-11T11:50:14+00:00,
foreign_ownership,2023-06-29,TPEx,accepted,35,35,0,True,200,https://www.tpex.org.tw/www/zh-tw/insti/qfii?date=2023%2F06%2F29&response=json,2f73fd944655e0a36dfff5b35e8f49d61b4022f55948f9d66143591fbf5fb480,2026-07-11T11:50:14+00:00,
foreign_ownership,2023-06-29,TWSE,accepted,78,78,0,True,200,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230629&selectType=ALLBUT0999,0c715d279f80ea9b00bbe80c2a7a7736e566eb159bc18f63fc9e9926ddf9f0bb,2026-07-11T11:50:14+00:00,
foreign_ownership,2023-06-30,TPEx,accepted,40,40,0,True,200,https://www.tpex.org.tw/www/zh-tw/insti/qfii?date=2023%2F06%2F30&response=json,e7e6118a82de31da65b048fbc7a14fe6510bf902565baeb9018bd53737598032,2026-07-11T11:50:15+00:00,
foreign_ownership,2023-06-30,TWSE,accepted,96,96,0,True,200,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230630&selectType=ALLBUT0999,e80ee48511c6c73c2fe2717e8095cbf2c4682af4654622aabc4cd7a72fb5a8a1,2026-07-11T11:50:15+00:00,
foreign_ownership,2023-07-03,TPEx,accepted,40,40,0,True,200,https://www.tpex.org.tw/www/zh-tw/insti/qfii?date=2023%2F07%2F03&response=json,ada5c4e916e7b7df61feda2747cd711888a85ead8e8161cc373d02ba96eeed16,2026-07-11T11:50:15+00:00,
foreign_ownership,2023-07-03,TWSE,accepted,96,96,0,True,200,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230703&selectType=ALLBUT0999,abd6e5af6060d8b9b4dca63532946e2b2739b2a8563868b891887d6af1e15c95,2026-07-11T11:50:15+00:00,
foreign_ownership,2023-07-04,TPEx,accepted,40,40,0,True,200,https://www.tpex.org.tw/www/zh-tw/insti/qfii?date=2023%2F07%2F04&response=json,58721e47256f6bc50a410490cf6c9e454db26a3f6aace48695edd56f22149dd5,2026-07-11T11:50:15+00:00,
foreign_ownership,2023-07-04,TWSE,accepted,96,96,0,True,200,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230704&selectType=ALLBUT0999,790f4e229c272fb42760d92fae29545e111cc6b6a4f57483294b93f186ac3bc9,2026-07-11T11:50:15+00:00,
foreign_ownership,2023-07-05,TPEx,accepted,40,40,0,True,200,https://www.tpex.org.tw/www/zh-tw/insti/qfii?date=2023%2F07%2F05&response=json,588901b45165657a353df19de9e41e6ecebc25b7d5413c90a31271202577de79,2026-07-11T11:50:15+00:00,
foreign_ownership,2023-07-05,TWSE,accepted,96,96,0,True,200,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230705&selectType=ALLBUT0999,0fa0d2c73998a907463d8a2952b07a3af6622739c4137cbea6f73cec9950edb7,2026-07-11T11:50:15+00:00,
foreign_ownership,2023-07-06,TPEx,accepted,45,45,0,True,200,https://www.tpex.org.tw/www/zh-tw/insti/qfii?date=2023%2F07%2F06&response=json,51458f18f099b9daba709478967192484e9e02080da126af1e0bc4a36eb22e87,2026-07-11T11:50:16+00:00,
foreign_ownership,2023-07-06,TWSE,accepted,113,113,0,True,200,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230706&selectType=ALLBUT0999,754a98180b675da1163be5bc1db40ecb250478ad1d3ab61432758bb9eaf550c4,2026-07-11T11:50:16+00:00,
foreign_ownership,2023-07-07,TPEx,accepted,45,45,0,True,200,https://www.tpex.org.tw/www/zh-tw/insti/qfii?date=2023%2F07%2F07&response=json,11509c03c8c48fb766e5bab1cd51d3d5fe972a7cda4eb9961b94a4407f182d75,2026-07-11T11:50:16+00:00,
foreign_ownership,2023-07-07,TWSE,accepted,113,113,0,True,200,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230707&selectType=ALLBUT0999,1f3a4028207c2e429225d58c0b119e4b2bd2e3b5250eede568301ed1eaf4adf1,2026-07-11T11:50:16+00:00,
foreign_ownership,2023-07-10,TPEx,accepted,45,45,0,True,200,https://www.tpex.org.tw/www/zh-tw/insti/qfii?date=2023%2F07%2F10&response=json,4f9568692b8b2e6d88d6854031bbdf75bd84abfeb8e236d4b6f9f547720e3dfe,2026-07-11T11:50:16+00:00,
foreign_ownership,2023-07-10,TWSE,accepted,113,113,0,True,200,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230710&selectType=ALLBUT0999,cc941ffa11daca87baf68d4951667e2187cac1480302ab08144d492d389f1f4e,2026-07-11T11:50:16+00:00,
foreign_ownership,2023-07-11,TPEx,reused_existing_compact,45,45,0,False,,local_compact,,,
foreign_ownership,2023-07-11,TWSE,reused_existing_compact,113,113,0,False,,local_compact,,,
foreign_ownership,2023-07-12,TPEx,reused_existing_compact,45,45,0,False,,local_compact,,,
foreign_ownership,2023-07-12,TWSE,reused_existing_compact,113,113,0,False,,local_compact,,,
foreign_ownership,2023-07-13,TPEx,reused_existing_compact,50,50,0,False,,local_compact,,,
foreign_ownership,2023-07-13,TWSE,reused_existing_compact,139,139,0,False,,local_compact,,,
foreign_ownership,2023-07-14,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-07-14,TWSE,reused_existing_compact,102,102,0,False,,local_compact,,,
foreign_ownership,2023-07-17,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-07-17,TWSE,reused_existing_compact,102,102,0,False,,local_compact,,,
foreign_ownership,2023-07-18,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-07-18,TWSE,reused_existing_compact,102,102,0,False,,local_compact,,,
foreign_ownership,2023-07-19,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-07-19,TWSE,reused_existing_compact,102,102,0,False,,local_compact,,,
foreign_ownership,2023-07-20,TPEx,reused_existing_compact,39,39,0,False,,local_compact,,,
foreign_ownership,2023-07-20,TWSE,reused_existing_compact,118,118,0,False,,local_compact,,,
foreign_ownership,2023-07-21,TPEx,reused_existing_compact,30,30,0,False,,local_compact,,,
foreign_ownership,2023-07-21,TWSE,reused_existing_compact,106,106,0,False,,local_compact,,,
foreign_ownership,2023-07-24,TPEx,reused_existing_compact,30,30,0,False,,local_compact,,,
foreign_ownership,2023-07-24,TWSE,reused_existing_compact,106,106,0,False,,local_compact,,,
foreign_ownership,2023-07-25,TPEx,reused_existing_compact,30,30,0,False,,local_compact,,,
foreign_ownership,2023-07-25,TWSE,reused_existing_compact,106,106,0,False,,local_compact,,,
foreign_ownership,2023-07-26,TPEx,reused_existing_compact,30,30,0,False,,local_compact,,,
foreign_ownership,2023-07-26,TWSE,reused_existing_compact,106,106,0,False,,local_compact,,,
foreign_ownership,2023-07-27,TPEx,reused_existing_compact,39,39,0,False,,local_compact,,,
foreign_ownership,2023-07-27,TWSE,reused_existing_compact,132,132,0,False,,local_compact,,,
foreign_ownership,2023-07-28,TPEx,reused_existing_compact,34,34,0,False,,local_compact,,,
foreign_ownership,2023-07-28,TWSE,reused_existing_compact,115,115,0,False,,local_compact,,,
foreign_ownership,2023-07-31,TPEx,reused_existing_compact,34,34,0,False,,local_compact,,,
foreign_ownership,2023-07-31,TWSE,reused_existing_compact,115,115,0,False,,local_compact,,,
foreign_ownership,2023-08-01,TPEx,reused_existing_compact,34,34,0,False,,local_compact,,,
foreign_ownership,2023-08-01,TWSE,reused_existing_compact,115,115,0,False,,local_compact,,,
foreign_ownership,2023-08-02,TPEx,reused_existing_compact,34,34,0,False,,local_compact,,,
foreign_ownership,2023-08-02,TWSE,reused_existing_compact,115,115,0,False,,local_compact,,,
foreign_ownership,2023-08-04,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-08-04,TWSE,reused_existing_compact,106,106,0,False,,local_compact,,,
foreign_ownership,2023-08-07,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-08-07,TWSE,reused_existing_compact,106,106,0,False,,local_compact,,,
foreign_ownership,2023-08-08,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-08-08,TWSE,reused_existing_compact,106,106,0,False,,local_compact,,,
foreign_ownership,2023-08-09,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-08-09,TWSE,reused_existing_compact,106,106,0,False,,local_compact,,,
foreign_ownership,2023-08-10,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-08-10,TWSE,reused_existing_compact,106,106,0,False,,local_compact,,,
foreign_ownership,2023-08-11,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-08-11,TWSE,reused_existing_compact,89,89,0,False,,local_compact,,,
foreign_ownership,2023-08-14,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-08-14,TWSE,reused_existing_compact,89,89,0,False,,local_compact,,,
foreign_ownership,2023-08-15,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-08-15,TWSE,reused_existing_compact,89,89,0,False,,local_compact,,,
foreign_ownership,2023-08-16,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-08-16,TWSE,reused_existing_compact,89,89,0,False,,local_compact,,,
foreign_ownership,2023-08-17,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-08-17,TWSE,reused_existing_compact,89,89,0,False,,local_compact,,,
foreign_ownership,2023-08-18,TPEx,reused_existing_compact,41,41,0,False,,local_compact,,,
foreign_ownership,2023-08-18,TWSE,reused_existing_compact,107,107,0,False,,local_compact,,,
foreign_ownership,2023-08-21,TPEx,reused_existing_compact,41,41,0,False,,local_compact,,,
foreign_ownership,2023-08-21,TWSE,reused_existing_compact,107,107,0,False,,local_compact,,,
foreign_ownership,2023-08-22,TPEx,reused_existing_compact,41,41,0,False,,local_compact,,,
foreign_ownership,2023-08-22,TWSE,reused_existing_compact,107,107,0,False,,local_compact,,,
foreign_ownership,2023-08-23,TPEx,reused_existing_compact,41,41,0,False,,local_compact,,,
foreign_ownership,2023-08-23,TWSE,reused_existing_compact,107,107,0,False,,local_compact,,,
foreign_ownership,2023-08-24,TPEx,reused_existing_compact,41,41,0,False,,local_compact,,,
foreign_ownership,2023-08-24,TWSE,reused_existing_compact,107,107,0,False,,local_compact,,,
foreign_ownership,2023-08-25,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-08-25,TWSE,reused_existing_compact,105,105,0,False,,local_compact,,,
foreign_ownership,2023-08-28,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-08-28,TWSE,reused_existing_compact,105,105,0,False,,local_compact,,,
foreign_ownership,2023-08-29,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-08-29,TWSE,reused_existing_compact,105,105,0,False,,local_compact,,,
foreign_ownership,2023-08-30,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-08-30,TWSE,reused_existing_compact,105,105,0,False,,local_compact,,,
foreign_ownership,2023-08-31,TPEx,reused_existing_compact,39,39,0,False,,local_compact,,,
foreign_ownership,2023-08-31,TWSE,reused_existing_compact,123,123,0,False,,local_compact,,,
foreign_ownership,2023-09-01,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-09-01,TWSE,reused_existing_compact,114,114,0,False,,local_compact,,,
foreign_ownership,2023-09-04,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-09-04,TWSE,reused_existing_compact,114,114,0,False,,local_compact,,,
foreign_ownership,2023-09-05,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-09-05,TWSE,reused_existing_compact,114,114,0,False,,local_compact,,,
foreign_ownership,2023-09-06,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-09-06,TWSE,reused_existing_compact,114,114,0,False,,local_compact,,,
foreign_ownership,2023-09-07,TPEx,reused_existing_compact,45,45,0,False,,local_compact,,,
foreign_ownership,2023-09-07,TWSE,reused_existing_compact,133,133,0,False,,local_compact,,,
foreign_ownership,2023-09-08,TPEx,reused_existing_compact,41,41,0,False,,local_compact,,,
foreign_ownership,2023-09-08,TWSE,reused_existing_compact,119,119,0,False,,local_compact,,,
foreign_ownership,2023-09-11,TPEx,reused_existing_compact,41,41,0,False,,local_compact,,,
foreign_ownership,2023-09-11,TWSE,reused_existing_compact,119,119,0,False,,local_compact,,,
foreign_ownership,2023-09-12,TPEx,reused_existing_compact,45,45,0,False,,local_compact,,,
foreign_ownership,2023-09-12,TWSE,reused_existing_compact,133,133,0,False,,local_compact,,,
foreign_ownership,2023-09-13,TPEx,reused_existing_compact,45,45,0,False,,local_compact,,,
foreign_ownership,2023-09-13,TWSE,reused_existing_compact,133,133,0,False,,local_compact,,,
foreign_ownership,2023-09-14,TPEx,reused_existing_compact,45,45,0,False,,local_compact,,,
foreign_ownership,2023-09-14,TWSE,reused_existing_compact,133,133,0,False,,local_compact,,,
foreign_ownership,2023-09-15,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-09-15,TWSE,reused_existing_compact,121,121,0,False,,local_compact,,,
foreign_ownership,2023-09-18,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-09-18,TWSE,reused_existing_compact,121,121,0,False,,local_compact,,,
foreign_ownership,2023-09-19,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-09-19,TWSE,reused_existing_compact,134,134,0,False,,local_compact,,,
foreign_ownership,2023-09-20,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-09-20,TWSE,reused_existing_compact,134,134,0,False,,local_compact,,,
foreign_ownership,2023-09-21,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-09-21,TWSE,reused_existing_compact,134,134,0,False,,local_compact,,,
foreign_ownership,2023-09-22,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-09-22,TWSE,reused_existing_compact,103,103,0,False,,local_compact,,,
foreign_ownership,2023-09-25,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-09-25,TWSE,reused_existing_compact,103,103,0,False,,local_compact,,,
foreign_ownership,2023-09-26,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-09-26,TWSE,reused_existing_compact,107,107,0,False,,local_compact,,,
foreign_ownership,2023-09-27,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-09-27,TWSE,reused_existing_compact,107,107,0,False,,local_compact,,,
foreign_ownership,2023-09-28,TPEx,reused_existing_compact,31,31,0,False,,local_compact,,,
foreign_ownership,2023-09-28,TWSE,reused_existing_compact,81,81,0,False,,local_compact,,,
foreign_ownership,2023-10-02,TPEx,reused_existing_compact,31,31,0,False,,local_compact,,,
foreign_ownership,2023-10-02,TWSE,reused_existing_compact,81,81,0,False,,local_compact,,,
foreign_ownership,2023-10-03,TPEx,reused_existing_compact,31,31,0,False,,local_compact,,,
foreign_ownership,2023-10-03,TWSE,reused_existing_compact,81,81,0,False,,local_compact,,,
foreign_ownership,2023-10-04,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-10-04,TWSE,reused_existing_compact,88,88,0,False,,local_compact,,,
foreign_ownership,2023-10-05,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-10-05,TWSE,reused_existing_compact,88,88,0,False,,local_compact,,,
foreign_ownership,2023-10-06,TPEx,reused_existing_compact,28,28,0,False,,local_compact,,,
foreign_ownership,2023-10-06,TWSE,reused_existing_compact,69,69,0,False,,local_compact,,,
foreign_ownership,2023-10-11,TPEx,reused_existing_compact,28,28,0,False,,local_compact,,,
foreign_ownership,2023-10-11,TWSE,reused_existing_compact,69,69,0,False,,local_compact,,,
foreign_ownership,2023-10-12,TPEx,reused_existing_compact,28,28,0,False,,local_compact,,,
foreign_ownership,2023-10-12,TWSE,reused_existing_compact,69,69,0,False,,local_compact,,,
foreign_ownership,2023-10-13,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-10-13,TWSE,reused_existing_compact,68,68,0,False,,local_compact,,,
foreign_ownership,2023-10-16,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-10-16,TWSE,reused_existing_compact,68,68,0,False,,local_compact,,,
foreign_ownership,2023-10-17,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-10-17,TWSE,reused_existing_compact,68,68,0,False,,local_compact,,,
foreign_ownership,2023-10-18,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-10-18,TWSE,reused_existing_compact,68,68,0,False,,local_compact,,,
foreign_ownership,2023-10-19,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-10-19,TWSE,reused_existing_compact,68,68,0,False,,local_compact,,,
foreign_ownership,2023-10-20,TPEx,reused_existing_compact,33,33,0,False,,local_compact,,,
foreign_ownership,2023-10-20,TWSE,reused_existing_compact,67,67,0,False,,local_compact,,,
foreign_ownership,2023-10-23,TPEx,reused_existing_compact,33,33,0,False,,local_compact,,,
foreign_ownership,2023-10-23,TWSE,reused_existing_compact,67,67,0,False,,local_compact,,,
foreign_ownership,2023-10-24,TPEx,reused_existing_compact,33,33,0,False,,local_compact,,,
foreign_ownership,2023-10-24,TWSE,reused_existing_compact,67,67,0,False,,local_compact,,,
foreign_ownership,2023-10-25,TPEx,reused_existing_compact,33,33,0,False,,local_compact,,,
foreign_ownership,2023-10-25,TWSE,reused_existing_compact,67,67,0,False,,local_compact,,,
foreign_ownership,2023-10-26,TPEx,reused_existing_compact,33,33,0,False,,local_compact,,,
foreign_ownership,2023-10-26,TWSE,reused_existing_compact,67,67,0,False,,local_compact,,,
foreign_ownership,2023-10-27,TPEx,reused_existing_compact,33,33,0,False,,local_compact,,,
foreign_ownership,2023-10-27,TWSE,reused_existing_compact,73,73,0,False,,local_compact,,,
foreign_ownership,2023-10-30,TPEx,reused_existing_compact,33,33,0,False,,local_compact,,,
foreign_ownership,2023-10-30,TWSE,reused_existing_compact,73,73,0,False,,local_compact,,,
foreign_ownership,2023-10-31,TPEx,reused_existing_compact,33,33,0,False,,local_compact,,,
foreign_ownership,2023-10-31,TWSE,reused_existing_compact,73,73,0,False,,local_compact,,,
foreign_ownership,2023-11-01,TPEx,reused_existing_compact,33,33,0,False,,local_compact,,,
foreign_ownership,2023-11-01,TWSE,reused_existing_compact,73,73,0,False,,local_compact,,,
foreign_ownership,2023-11-02,TPEx,reused_existing_compact,33,33,0,False,,local_compact,,,
foreign_ownership,2023-11-02,TWSE,reused_existing_compact,73,73,0,False,,local_compact,,,
foreign_ownership,2023-11-03,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-11-03,TWSE,reused_existing_compact,76,76,0,False,,local_compact,,,
foreign_ownership,2023-11-06,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-11-06,TWSE,reused_existing_compact,76,76,0,False,,local_compact,,,
foreign_ownership,2023-11-07,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-11-07,TWSE,reused_existing_compact,76,76,0,False,,local_compact,,,
foreign_ownership,2023-11-08,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-11-08,TWSE,reused_existing_compact,76,76,0,False,,local_compact,,,
foreign_ownership,2023-11-09,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-11-09,TWSE,reused_existing_compact,76,76,0,False,,local_compact,,,
foreign_ownership,2023-11-10,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-11-10,TWSE,reused_existing_compact,77,77,0,False,,local_compact,,,
foreign_ownership,2023-11-13,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-11-13,TWSE,reused_existing_compact,77,77,0,False,,local_compact,,,
foreign_ownership,2023-11-14,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-11-14,TWSE,reused_existing_compact,77,77,0,False,,local_compact,,,
foreign_ownership,2023-11-15,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-11-15,TWSE,reused_existing_compact,77,77,0,False,,local_compact,,,
foreign_ownership,2023-11-16,TPEx,reused_existing_compact,35,35,0,False,,local_compact,,,
foreign_ownership,2023-11-16,TWSE,reused_existing_compact,77,77,0,False,,local_compact,,,
foreign_ownership,2023-11-17,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-11-17,TWSE,reused_existing_compact,85,85,0,False,,local_compact,,,
foreign_ownership,2023-11-20,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-11-20,TWSE,reused_existing_compact,85,85,0,False,,local_compact,,,
foreign_ownership,2023-11-21,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-11-21,TWSE,reused_existing_compact,85,85,0,False,,local_compact,,,
foreign_ownership,2023-11-22,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-11-22,TWSE,reused_existing_compact,85,85,0,False,,local_compact,,,
foreign_ownership,2023-11-23,TPEx,reused_existing_compact,36,36,0,False,,local_compact,,,
foreign_ownership,2023-11-23,TWSE,reused_existing_compact,85,85,0,False,,local_compact,,,
foreign_ownership,2023-11-24,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-11-24,TWSE,reused_existing_compact,78,78,0,False,,local_compact,,,
foreign_ownership,2023-11-27,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-11-27,TWSE,reused_existing_compact,78,78,0,False,,local_compact,,,
foreign_ownership,2023-11-28,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-11-28,TWSE,reused_existing_compact,78,78,0,False,,local_compact,,,
foreign_ownership,2023-11-29,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
foreign_ownership,2023-11-29,TWSE,reused_existing_compact,78,78,0,False,,local_compact,,,
foreign_ownership,2023-11-30,TPEx,reused_existing_compact,32,32,0,False,,local_compact,,,
