ticker,name,market,segment_start_snapshot,warmup_required_sessions,warmup_actual_sessions,warmup_start,warmup_end
2347,聯強,TWSE,2025-01-03,20,20,2024-12-05,2025-01-02
4583,台灣精銳,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
5388,中磊,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
1597,直得,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
2377,微星,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
2368,金像電,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
3078,僑威,TPEx,2025-01-10,20,20,2024-12-12,2025-01-09
5880,合庫金,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
2313,華通,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
6446,藥華藥,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
2374,佳能,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
3019,亞光,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
2049,上銀,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
2233,宇隆,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
4571,鈞興-KY,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
8039,台虹,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
4576,大銀微系統,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
5371,中光電,TPEx,2025-01-10,20,20,2024-12-12,2025-01-09
3037,欣興,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
2356,英業達,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
2376,技嘉,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
3443,創意,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
6789,采鈺,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
4974,亞泰,TPEx,2025-01-10,20,20,2024-12-12,2025-01-09
3013,晟銘電,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
1590,亞德客-KY,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
8464,億豐,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
4549,桓達,TPEx,2025-01-10,20,20,2024-12-12,2025-01-09
6188,廣明,TPEx,2025-01-10,20,20,2024-12-12,2025-01-09
3035,智原,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
1319,東陽,TWSE,2025-01-10,20,20,2024-12-12,2025-01-09
3374,精材,TPEx,2025-01-10,20,20,2024-12-12,2025-01-09
4931,新盛力,TPEx,2025-01-10,20,20,2024-12-12,2025-01-09
3529,力旺,TPEx,2025-01-10,20,20,2024-12-12,2025-01-09
2345,智邦,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
2383,台光電,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
4938,和碩,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
2882,國泰金,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
2618,長榮航,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
3231,緯創,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
2354,鴻準,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
5871,中租-KY,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
4763,材料*-KY,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
2915,潤泰全,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
2890,永豐金,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
6890,來億-KY,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
1102,亞泥,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
6558,興能高,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
6223,旺矽,TPEx,2025-01-17,20,20,2024-12-19,2025-01-16
3044,健鼎,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
2645,長榮航太,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
3694,海華,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
6669,緯穎,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
2888,新光金,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
1560,中砂,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
3005,神基,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
3702,大聯大,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
2472,立隆電,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
6472,保瑞,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
2385,群光,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
3036,文曄,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
6215,和椿,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
2301,光寶科,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
4977,眾達-KY,TWSE,2025-01-17,20,20,2024-12-19,2025-01-16
1519,華城,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
2731,雄獅,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
2474,可成,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
8069,元太,TPEx,2025-01-22,20,20,2024-12-24,2025-01-21
1605,華新,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
6510,精測,TPEx,2025-01-22,20,20,2024-12-24,2025-01-21
6005,群益證,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
6451,訊芯-KY,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
4912,聯德控股-KY,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
2002,中鋼,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
4931,新盛力,TPEx,2025-01-22,20,20,2024-12-24,2025-01-21
2368,金像電,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
1513,中興電,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
2634,漢翔,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
6781,AES-KY,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
8033,雷虎,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
8111,立碁,TPEx,2025-01-22,20,20,2024-12-24,2025-01-21
3533,嘉澤,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
3023,信邦,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
3491,昇達科,TPEx,2025-01-22,20,20,2024-12-24,2025-01-21
9105,泰金寶-DR,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
6830,汎銓,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
2884,玉山金,TWSE,2025-01-22,20,20,2024-12-24,2025-01-21
1477,聚陽,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
6757,台灣虎航,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
2885,元大金,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
5871,中租-KY,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
2618,長榮航,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
3376,新日興,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
1476,儒鴻,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
2492,華新科,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
3045,台灣大,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
6176,瑞儀,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
1319,東陽,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
2912,統一超,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
6811,宏碁資訊,TPEx,2025-02-07,20,20,2024-12-31,2025-02-06
6863,永道-KY,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
2027,大成鋼,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
2395,研華,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
7722,LINEPAY,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
2439,美律,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
6414,樺漢,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
2453,凌群,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
3030,德律,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
4904,遠傳,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
2892,第一金,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
6206,飛捷,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
6683,雍智科技,TPEx,2025-02-07,20,20,2024-12-31,2025-02-06
5536,聖暉*,TPEx,2025-02-07,20,20,2024-12-31,2025-02-06
4966,譜瑞-KY,TPEx,2025-02-07,20,20,2024-12-31,2025-02-06
3702,大聯大,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
1795,美時,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
9938,百和,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
2471,資通,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
3645,達邁,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
5880,合庫金,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
3450,聯鈞,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
1522,堤維西,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
9914,美利達,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
6148,驊宏資,TPEx,2025-02-07,20,20,2024-12-31,2025-02-06
6214,精誠,TWSE,2025-02-07,20,20,2024-12-31,2025-02-06
6290,良維,TPEx,2025-02-07,20,20,2024-12-31,2025-02-06
3078,僑威,TPEx,2025-02-14,20,20,2025-01-08,2025-02-13
3005,神基,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
2646,星宇航空,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
1101,台泥,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
3406,玉晶光,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
1303,南亞,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
4763,材料*-KY,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
1216,統一,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
6257,矽格,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
3362,先進光,TPEx,2025-02-14,20,20,2025-01-08,2025-02-13
6890,來億-KY,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
2454,聯發科,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
2353,宏碁,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
2312,金寶,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
1605,華新,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
3088,艾訊,TPEx,2025-02-14,20,20,2025-01-08,2025-02-13
2458,義隆,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
4772,台特化,TPEx,2025-02-14,20,20,2025-01-08,2025-02-13
2472,立隆電,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
4967,十銓,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
3491,昇達科,TPEx,2025-02-14,20,20,2025-01-08,2025-02-13
5314,世紀,TPEx,2025-02-14,20,20,2025-01-08,2025-02-13
2468,華經,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
3231,緯創,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
4576,大銀微系統,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
6231,系微,TPEx,2025-02-14,20,20,2025-01-08,2025-02-13
6285,啟碁,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
4571,鈞興-KY,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
3019,亞光,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
2049,上銀,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
3605,宏致,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
6438,迅得,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
6546,正基,TPEx,2025-02-14,20,20,2025-01-08,2025-02-13
3029,零壹,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
8234,新漢,TPEx,2025-02-14,20,20,2025-01-08,2025-02-13
3443,創意,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
6689,伊雲谷,TWSE,2025-02-14,20,20,2025-01-08,2025-02-13
3548,兆利,TPEx,2025-02-14,20,20,2025-01-08,2025-02-13
1513,中興電,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
1476,儒鴻,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
3147,大綜,TPEx,2025-02-21,20,20,2025-01-15,2025-02-20
2615,萬海,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
2374,佳能,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
6140,訊達,TPEx,2025-02-21,20,20,2025-01-15,2025-02-20
4979,華星光,TPEx,2025-02-21,20,20,2025-01-15,2025-02-20
1609,大亞,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
8464,億豐,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
3706,神達,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
3035,智原,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
6558,興能高,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
4303,信立,TPEx,2025-02-21,20,20,2025-01-15,2025-02-20
6488,環球晶,TPEx,2025-02-21,20,20,2025-01-15,2025-02-20
4931,新盛力,TPEx,2025-02-21,20,20,2025-01-15,2025-02-20
9802,鈺齊-KY,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
2359,所羅門,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
4583,台灣精銳,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
6215,和椿,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
3167,大量,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
2402,毅嘉,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
8028,昇陽半導體,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
3479,安勤,TPEx,2025-02-21,20,20,2025-01-15,2025-02-20
3694,海華,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
8033,雷虎,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
3379,彬台,TPEx,2025-02-21,20,20,2025-01-15,2025-02-20
2476,鉅祥,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
6962,奕力-KY,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
6742,澤米,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
1503,士電,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
3189,景碩,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
6768,志強-KY,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
6515,穎崴,TWSE,2025-02-21,20,20,2025-01-15,2025-02-20
2027,大成鋼,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
3029,零壹,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
3293,鈊象,TPEx,2025-02-27,20,20,2025-01-21,2025-02-26
2468,華經,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
2412,中華電,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
2881,富邦金,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
2646,星宇航空,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
3045,台灣大,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
2603,長榮,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
9938,百和,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
3661,世芯-KY,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
3645,達邁,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
4162,智擎,TPEx,2025-02-27,20,20,2025-01-21,2025-02-26
2383,台光電,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
2880,華南金,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
1319,東陽,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
9904,寶成,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
6414,樺漢,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
3702,大聯大,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
4904,遠傳,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
2641,正德,TPEx,2025-02-27,20,20,2025-01-21,2025-02-26
2801,彰銀,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
1477,聚陽,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
6643,M31,TPEx,2025-02-27,20,20,2025-01-21,2025-02-26
3693,營邦,TPEx,2025-02-27,20,20,2025-01-21,2025-02-26
5347,世界,TPEx,2025-02-27,20,20,2025-01-21,2025-02-26
2365,昆盈,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
3044,健鼎,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
3324,雙鴻,TPEx,2025-02-27,20,20,2025-01-21,2025-02-26
5225,東科-KY,TWSE,2025-02-27,20,20,2025-01-21,2025-02-26
1605,華新,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
3227,原相,TPEx,2025-03-07,20,20,2025-02-06,2025-03-06
6415,矽力*-KY,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
3376,新日興,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
2301,光寶科,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
2371,大同,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
3558,神準,TPEx,2025-03-07,20,20,2025-02-06,2025-03-06
2368,金像電,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
6206,飛捷,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
3443,創意,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
3231,緯創,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
1503,士電,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
9914,美利達,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
6188,廣明,TPEx,2025-03-07,20,20,2025-02-06,2025-03-06
2892,第一金,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
2882,國泰金,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
2317,鴻海,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
8096,擎亞,TPEx,2025-03-07,20,20,2025-02-06,2025-03-06
2382,廣達,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
1785,光洋科,TPEx,2025-03-07,20,20,2025-02-06,2025-03-06
3017,奇鋐,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
2912,統一超,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
6805,富世達,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
2376,技嘉,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
2890,永豐金,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
2609,陽明,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
8210,勤誠,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
2887,台新新光金,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
2359,所羅門,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
1216,統一,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
9958,世紀鋼,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
6117,迎廣,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
2476,鉅祥,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
6691,洋基工程,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
9802,鈺齊-KY,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
1519,華城,TWSE,2025-03-07,20,20,2025-02-06,2025-03-06
1513,中興電,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
3078,僑威,TPEx,2025-03-14,20,20,2025-02-13,2025-03-13
2383,台光電,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
2884,玉山金,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
3034,聯詠,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
1590,亞德客-KY,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
5347,世界,TPEx,2025-03-14,20,20,2025-02-13,2025-03-13
3312,弘憶股,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
2059,川湖,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
2464,盟立,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
2385,群光,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
2308,台達電,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
4763,材料*-KY,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
2049,上銀,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
6658,聯策,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
2353,宏碁,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
9921,巨大,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
3044,健鼎,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
2313,華通,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
4541,晟田,TPEx,2025-03-14,20,20,2025-02-13,2025-03-13
6227,茂綸,TPEx,2025-03-14,20,20,2025-02-13,2025-03-13
3213,茂訊,TPEx,2025-03-14,20,20,2025-02-13,2025-03-13
6143,振曜,TPEx,2025-03-14,20,20,2025-02-13,2025-03-13
6472,保瑞,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
3032,偉訓,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
6515,穎崴,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
3013,晟銘電,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
4566,時碩工業,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
2474,可成,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
3528,安馳,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
4967,十銓,TWSE,2025-03-14,20,20,2025-02-13,2025-03-13
3689,湧德,TPEx,2025-03-14,20,20,2025-02-13,2025-03-13
2603,長榮,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
6414,樺漢,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
3036,文曄,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
6873,泓德能源,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
2356,英業達,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
3450,聯鈞,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
2303,聯電,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
3711,日月光投控,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
2357,華碩,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
2345,智邦,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
8936,國統,TPEx,2025-03-21,20,20,2025-02-20,2025-03-20
6829,千附精密,TPEx,2025-03-21,20,20,2025-02-20,2025-03-20
2330,台積電,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
2615,萬海,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
8069,元太,TPEx,2025-03-21,20,20,2025-02-20,2025-03-20
3147,大綜,TPEx,2025-03-21,20,20,2025-02-20,2025-03-20
4772,台特化,TPEx,2025-03-21,20,20,2025-02-20,2025-03-20
1102,亞泥,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
6805,富世達,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
6285,啟碁,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
2453,凌群,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
8096,擎亞,TPEx,2025-03-21,20,20,2025-02-20,2025-03-20
8464,億豐,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
2388,威盛,TWSE,2025-03-21,20,20,2025-02-20,2025-03-20
6104,創惟,TPEx,2025-03-21,20,20,2025-02-20,2025-03-20
6274,台燿,TPEx,2025-03-21,20,20,2025-02-20,2025-03-20
3491,昇達科,TPEx,2025-03-21,20,20,2025-02-20,2025-03-20
2027,大成鋼,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
4958,臻鼎-KY,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
1609,大亞,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
6278,台表科,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
1513,中興電,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
6409,旭隼,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
6176,瑞儀,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
8358,金居,TPEx,2025-03-28,20,20,2025-02-27,2025-03-27
2301,光寶科,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
3563,牧德,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
2421,建準,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
2328,廣宇,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
4938,和碩,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
3702,大聯大,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
5880,合庫金,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
3017,奇鋐,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
6138,茂達,TPEx,2025-03-28,20,20,2025-02-27,2025-03-27
3605,宏致,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
8033,雷虎,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
2105,正新,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
1736,喬山,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
1584,精剛,TPEx,2025-03-28,20,20,2025-02-27,2025-03-27
6290,良維,TPEx,2025-03-28,20,20,2025-02-27,2025-03-27
3005,神基,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
6667,信紘科,TPEx,2025-03-28,20,20,2025-02-27,2025-03-27
6877,鏵友益,TPEx,2025-03-28,20,20,2025-02-27,2025-03-27
1524,耿鼎,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
2880,華南金,TWSE,2025-03-28,20,20,2025-02-27,2025-03-27
3711,日月光投控,TWSE,2025-04-02,20,20,2025-03-05,2025-04-01
2356,英業達,TWSE,2025-04-02,20,20,2025-03-05,2025-04-01
3413,京鼎,TWSE,2025-04-02,20,20,2025-03-05,2025-04-01
3491,昇達科,TPEx,2025-04-02,20,20,2025-03-05,2025-04-01
6414,樺漢,TWSE,2025-04-02,20,20,2025-03-05,2025-04-01
1815,富喬,TPEx,2025-04-02,20,20,2025-03-05,2025-04-01
8096,擎亞,TPEx,2025-04-02,20,20,2025-03-05,2025-04-01
3231,緯創,TWSE,2025-04-02,20,20,2025-03-05,2025-04-01
1402,遠東新,TWSE,2025-04-02,20,20,2025-03-05,2025-04-01
5876,上海商銀,TWSE,2025-04-02,20,20,2025-03-05,2025-04-01
1303,南亞,TWSE,2025-04-02,20,20,2025-03-05,2025-04-01
2615,萬海,TWSE,2025-04-02,20,20,2025-03-05,2025-04-01
2317,鴻海,TWSE,2025-04-02,20,20,2025-03-05,2025-04-01
8155,博智,TPEx,2025-04-02,20,20,2025-03-05,2025-04-01
2540,愛山林,TWSE,2025-04-02,20,20,2025-03-05,2025-04-01
6148,驊宏資,TPEx,2025-04-02,20,20,2025-03-05,2025-04-01
3162,精確,TPEx,2025-04-02,20,20,2025-03-05,2025-04-01
4931,新盛力,TPEx,2025-04-02,20,20,2025-03-05,2025-04-01
6140,訊達,TPEx,2025-04-02,20,20,2025-03-05,2025-04-01
3147,大綜,TPEx,2025-04-02,20,20,2025-03-05,2025-04-01
