snapshot_date,routing_variant,selected_route_mode,ticker,name,recommendation_type,path_bucket,entry_date,exit_date,entry_open_available,entry_close_available,exit_close_available,next_day_unadjusted_path_ready,adjusted_close_available,adjusted_close_ready,source_quality,adjustment_policy,blocked_reason,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
2024-03-29,conservative_hurdle_route,hurdle_reference,6176,瑞儀,stock,ordinary_stock,2024-04-01,2024-04-10,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-03-29,dispersion_route,rs20_top3_risk_tiebreak,2359,所羅門,stock,ordinary_stock,2024-04-01,2024-04-10,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-03-29,hybrid_pullback_base_mega_override,pullback_repair,6274,台燿,stock,ordinary_stock,2024-04-01,2024-04-10,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-03-29,market_bias_pool_trend_route,pullback_repair,6274,台燿,stock,ordinary_stock,2024-04-01,2024-04-10,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-03-29,pool_breadth_route,low_risk_strength,6176,瑞儀,stock,ordinary_stock,2024-04-01,2024-04-10,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-03,conservative_hurdle_route,hurdle_reference,6176,瑞儀,stock,ordinary_stock,2024-04-08,2024-04-15,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-03,dispersion_route,rs20_top3_risk_tiebreak,1608,華榮,stock,ordinary_stock,2024-04-08,2024-04-15,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-03,hybrid_pullback_base_mega_override,pullback_repair,2382,廣達,stock,ordinary_stock,2024-04-08,2024-04-15,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-03,market_bias_pool_trend_route,pullback_repair,2382,廣達,stock,ordinary_stock,2024-04-08,2024-04-15,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-03,pool_breadth_route,low_risk_strength,5347,世界,stock,ordinary_stock,2024-04-08,2024-04-15,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-12,conservative_hurdle_route,rs20_top3_risk_tiebreak,1514,亞力,stock,ordinary_stock,2024-04-15,2024-04-22,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-12,dispersion_route,rs20_top3_risk_tiebreak,1514,亞力,stock,ordinary_stock,2024-04-15,2024-04-22,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-12,hybrid_pullback_base_mega_override,pullback_repair,1609,大亞,stock,ordinary_stock,2024-04-15,2024-04-22,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-12,market_bias_pool_trend_route,pullback_repair,1609,大亞,stock,ordinary_stock,2024-04-15,2024-04-22,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-12,pool_breadth_route,stable_strength,1514,亞力,stock,ordinary_stock,2024-04-15,2024-04-22,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-19,conservative_hurdle_route,rs20_top3_risk_tiebreak,2515,中工,stock,ordinary_stock,2024-04-22,2024-04-29,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-19,dispersion_route,rs20_top3_risk_tiebreak,2515,中工,stock,ordinary_stock,2024-04-22,2024-04-29,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-19,hybrid_pullback_base_mega_override,pullback_repair,6414,樺漢,stock,ordinary_stock,2024-04-22,2024-04-29,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-19,market_bias_pool_trend_route,pullback_repair,6414,樺漢,stock,ordinary_stock,2024-04-22,2024-04-29,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-19,pool_breadth_route,stable_strength,1514,亞力,stock,ordinary_stock,2024-04-22,2024-04-29,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-26,conservative_hurdle_route,rs20_top3_risk_tiebreak,2520,冠德,stock,ordinary_stock,2024-04-29,2024-05-07,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-26,dispersion_route,rs20_top3_risk_tiebreak,2520,冠德,stock,ordinary_stock,2024-04-29,2024-05-07,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-26,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,2520,冠德,stock,ordinary_stock,2024-04-29,2024-05-07,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-26,market_bias_pool_trend_route,pullback_repair,2317,鴻海,stock,ordinary_stock,2024-04-29,2024-05-07,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-04-26,pool_breadth_route,stable_strength,6139,亞翔,stock,ordinary_stock,2024-04-29,2024-05-07,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-03,conservative_hurdle_route,rs20_top3_risk_tiebreak,2101,南港,stock,ordinary_stock,2024-05-06,2024-05-13,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-03,dispersion_route,rs20_top3_risk_tiebreak,2101,南港,stock,ordinary_stock,2024-05-06,2024-05-13,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-03,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,2101,南港,stock,ordinary_stock,2024-05-06,2024-05-13,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-03,market_bias_pool_trend_route,stable_strength,2374,佳能,stock,ordinary_stock,2024-05-06,2024-05-13,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-03,pool_breadth_route,stable_strength,2374,佳能,stock,ordinary_stock,2024-05-06,2024-05-13,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-10,conservative_hurdle_route,rs20_top3_risk_tiebreak,2374,佳能,stock,ordinary_stock,2024-05-13,2024-05-20,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-10,dispersion_route,rs20_top3_risk_tiebreak,2374,佳能,stock,ordinary_stock,2024-05-13,2024-05-20,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-10,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,2374,佳能,stock,ordinary_stock,2024-05-13,2024-05-20,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-10,market_bias_pool_trend_route,stable_strength,2374,佳能,stock,ordinary_stock,2024-05-13,2024-05-20,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-10,pool_breadth_route,stable_strength,2374,佳能,stock,ordinary_stock,2024-05-13,2024-05-20,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-17,conservative_hurdle_route,rs20_top3_risk_tiebreak,6863,永道-KY,stock,ordinary_stock,2024-05-20,2024-05-27,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-17,dispersion_route,rs20_top3_risk_tiebreak,6863,永道-KY,stock,ordinary_stock,2024-05-20,2024-05-27,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-17,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,6863,永道-KY,stock,ordinary_stock,2024-05-20,2024-05-27,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-17,market_bias_pool_trend_route,stable_strength,2374,佳能,stock,ordinary_stock,2024-05-20,2024-05-27,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-17,pool_breadth_route,stable_strength,2374,佳能,stock,ordinary_stock,2024-05-20,2024-05-27,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-24,conservative_hurdle_route,hurdle_reference,2891,中信金,stock,ordinary_stock,2024-05-27,2024-06-03,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-24,dispersion_route,rs20_top3_risk_tiebreak,8096,擎亞,stock,ordinary_stock,2024-05-27,2024-06-03,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-24,hybrid_pullback_base_mega_override,pullback_repair,2353,宏碁,stock,ordinary_stock,2024-05-27,2024-06-03,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-24,market_bias_pool_trend_route,pullback_repair,2353,宏碁,stock,ordinary_stock,2024-05-27,2024-06-03,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-24,pool_breadth_route,low_risk_strength,2891,中信金,stock,ordinary_stock,2024-05-27,2024-06-03,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-31,conservative_hurdle_route,rs20_top3_risk_tiebreak,3483,力致,stock,ordinary_stock,2024-06-03,2024-06-11,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-31,dispersion_route,rs20_top3_risk_tiebreak,3483,力致,stock,ordinary_stock,2024-06-03,2024-06-11,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-31,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3483,力致,stock,ordinary_stock,2024-06-03,2024-06-11,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-31,market_bias_pool_trend_route,stable_strength,2367,燿華,stock,ordinary_stock,2024-06-03,2024-06-11,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-05-31,pool_breadth_route,stable_strength,2367,燿華,stock,ordinary_stock,2024-06-03,2024-06-11,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-07,conservative_hurdle_route,rs20_top3_risk_tiebreak,2495,普安,stock,ordinary_stock,2024-06-11,2024-06-18,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-07,dispersion_route,rs20_top3_risk_tiebreak,2495,普安,stock,ordinary_stock,2024-06-11,2024-06-18,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-07,hybrid_pullback_base_mega_override,pullback_repair,8096,擎亞,stock,ordinary_stock,2024-06-11,2024-06-18,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-07,market_bias_pool_trend_route,stable_strength,2609,陽明,stock,ordinary_stock,2024-06-11,2024-06-18,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-07,pool_breadth_route,stable_strength,2609,陽明,stock,ordinary_stock,2024-06-11,2024-06-18,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-14,conservative_hurdle_route,rs20_top3_risk_tiebreak,2365,昆盈,stock,ordinary_stock,2024-06-17,2024-06-24,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-14,dispersion_route,rs20_top3_risk_tiebreak,2365,昆盈,stock,ordinary_stock,2024-06-17,2024-06-24,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-14,hybrid_pullback_base_mega_override,pullback_repair,6223,旺矽,stock,ordinary_stock,2024-06-17,2024-06-24,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-14,market_bias_pool_trend_route,stable_strength,2392,正崴,stock,ordinary_stock,2024-06-17,2024-06-24,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-14,pool_breadth_route,stable_strength,2392,正崴,stock,ordinary_stock,2024-06-17,2024-06-24,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-21,conservative_hurdle_route,rs20_top3_risk_tiebreak,1514,亞力,stock,ordinary_stock,2024-06-24,2024-07-01,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-21,dispersion_route,rs20_top3_risk_tiebreak,1514,亞力,stock,ordinary_stock,2024-06-24,2024-07-01,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-21,hybrid_pullback_base_mega_override,pullback_repair,2382,廣達,stock,ordinary_stock,2024-06-24,2024-07-01,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-21,market_bias_pool_trend_route,stable_strength,2365,昆盈,stock,ordinary_stock,2024-06-24,2024-07-01,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-21,pool_breadth_route,stable_strength,2365,昆盈,stock,ordinary_stock,2024-06-24,2024-07-01,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-28,conservative_hurdle_route,rs20_top3_risk_tiebreak,1514,亞力,stock,ordinary_stock,2024-07-01,2024-07-08,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-28,dispersion_route,rs20_top3_risk_tiebreak,1514,亞力,stock,ordinary_stock,2024-07-01,2024-07-08,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-28,hybrid_pullback_base_mega_override,pullback_repair,1785,光洋科,stock,ordinary_stock,2024-07-01,2024-07-08,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-28,market_bias_pool_trend_route,stable_strength,6446,藥華藥,stock,ordinary_stock,2024-07-01,2024-07-08,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-06-28,pool_breadth_route,stable_strength,6446,藥華藥,stock,ordinary_stock,2024-07-01,2024-07-08,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-05,conservative_hurdle_route,rs20_top3_risk_tiebreak,1514,亞力,stock,ordinary_stock,2024-07-08,2024-07-15,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-05,dispersion_route,rs20_top3_risk_tiebreak,1514,亞力,stock,ordinary_stock,2024-07-08,2024-07-15,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-05,hybrid_pullback_base_mega_override,pullback_repair,6446,藥華藥,stock,ordinary_stock,2024-07-08,2024-07-15,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-05,market_bias_pool_trend_route,stable_strength,1785,光洋科,stock,ordinary_stock,2024-07-08,2024-07-15,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-05,pool_breadth_route,stable_strength,1785,光洋科,stock,ordinary_stock,2024-07-08,2024-07-15,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-12,conservative_hurdle_route,hurdle_reference,1514,亞力,stock,ordinary_stock,2024-07-15,2024-07-22,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-12,dispersion_route,rs20_top3_risk_tiebreak,8103,瀚荃,stock,ordinary_stock,2024-07-15,2024-07-22,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-12,hybrid_pullback_base_mega_override,pullback_repair,2392,正崴,stock,ordinary_stock,2024-07-15,2024-07-22,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-12,market_bias_pool_trend_route,pullback_repair,2392,正崴,stock,ordinary_stock,2024-07-15,2024-07-22,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-12,pool_breadth_route,low_risk_strength,4123,晟德,stock,ordinary_stock,2024-07-15,2024-07-22,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-19,conservative_hurdle_route,rs20_top3_risk_tiebreak,3019,亞光,stock,ordinary_stock,2024-07-22,2024-07-31,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-19,dispersion_route,rs20_top3_risk_tiebreak,3019,亞光,stock,ordinary_stock,2024-07-22,2024-07-31,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-19,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,3019,亞光,stock,ordinary_stock,2024-07-22,2024-07-31,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-19,market_bias_pool_trend_route,pullback_repair,2308,台達電,stock,ordinary_stock,2024-07-22,2024-07-31,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-19,pool_breadth_route,stable_strength,5443,均豪,stock,ordinary_stock,2024-07-22,2024-07-31,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-26,conservative_hurdle_route,rs20_top3_risk_tiebreak,5508,永信建,stock,ordinary_stock,2024-07-29,2024-08-05,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-26,dispersion_route,rs20_top3_risk_tiebreak,5508,永信建,stock,ordinary_stock,2024-07-29,2024-08-05,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-26,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,5508,永信建,stock,ordinary_stock,2024-07-29,2024-08-05,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-26,market_bias_pool_trend_route,stable_strength,5443,均豪,stock,ordinary_stock,2024-07-29,2024-08-05,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-07-26,pool_breadth_route,stable_strength,5443,均豪,stock,ordinary_stock,2024-07-29,2024-08-05,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-08-02,conservative_hurdle_route,rs20_top3_risk_tiebreak,2312,金寶,stock,ordinary_stock,2024-08-05,2024-08-12,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-08-02,dispersion_route,rs20_top3_risk_tiebreak,2312,金寶,stock,ordinary_stock,2024-08-05,2024-08-12,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-08-02,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,2312,金寶,stock,ordinary_stock,2024-08-05,2024-08-12,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-08-02,market_bias_pool_trend_route,stable_strength,3663,鑫科,stock,ordinary_stock,2024-08-05,2024-08-12,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-08-02,pool_breadth_route,stable_strength,3663,鑫科,stock,ordinary_stock,2024-08-05,2024-08-12,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-08-09,conservative_hurdle_route,rs20_top3_risk_tiebreak,4904,遠傳,stock,ordinary_stock,2024-08-12,2024-08-19,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-08-09,dispersion_route,rs20_top3_risk_tiebreak,4904,遠傳,stock,ordinary_stock,2024-08-12,2024-08-19,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-08-09,hybrid_pullback_base_mega_override,rs20_top3_risk_tiebreak,4904,遠傳,stock,ordinary_stock,2024-08-12,2024-08-19,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-08-09,market_bias_pool_trend_route,pullback_repair,9945,潤泰新,stock,ordinary_stock,2024-08-12,2024-08-19,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
2024-08-09,pool_breadth_route,stable_strength,3131,弘塑,stock,ordinary_stock,2024-08-12,2024-08-19,true,true,true,true,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,adjusted_close_blocked_not_fabricated,,false,false,false,false,false,false,true,false
