timestamp,step,status,detail
2026-07-03T14:50:06+08:00,probe_twse_twt85u_anchor,retrieved,2018-08-01 accepted=18
2026-07-03T14:50:06+08:00,probe_twse_twt85u_anchor,retrieved,2018-08-31 accepted=18
2026-07-03T14:50:08+08:00,probe_twse_twt85u_anchor,retrieved,2018-09-03 accepted=19
2026-07-03T14:50:08+08:00,probe_twse_twt85u_anchor,retrieved,2018-09-28 accepted=18
2026-07-03T14:50:08+08:00,probe_twse_twt85u_anchor,retrieved,2018-10-01 accepted=18
2026-07-03T14:50:08+08:00,probe_twse_twt85u_anchor,retrieved,2018-10-31 accepted=17
2026-07-03T14:50:09+08:00,probe_twse_twt85u_anchor,retrieved,2018-11-01 accepted=17
2026-07-03T14:50:10+08:00,probe_twse_twt85u_anchor,retrieved,2018-11-30 accepted=16
2026-07-03T14:50:10+08:00,probe_twse_twt85u_anchor,retrieved,2018-12-03 accepted=16
2026-07-03T14:50:10+08:00,probe_twse_twt85u_anchor,retrieved,2018-12-28 accepted=16
2026-07-03T14:50:10+08:00,probe_twse_twt85u_anchor,retrieved,2019-01-02 accepted=16
2026-07-03T14:50:11+08:00,probe_twse_twt85u_anchor,retrieved,2019-01-30 accepted=16
2026-07-03T14:50:11+08:00,probe_twse_twt85u_anchor,retrieved,2019-02-11 accepted=16
2026-07-03T14:50:11+08:00,probe_twse_twt85u_anchor,retrieved,2019-02-27 accepted=16
2026-07-03T14:50:12+08:00,probe_twse_twt85u_anchor,retrieved,2019-03-04 accepted=16
2026-07-03T14:50:12+08:00,probe_twse_twt85u_anchor,retrieved,2019-03-29 accepted=19
2026-07-03T14:50:12+08:00,probe_twse_twt85u_anchor,retrieved,2019-04-01 accepted=19
2026-07-03T14:50:12+08:00,probe_twse_twt85u_anchor,retrieved,2019-04-30 accepted=20
2026-07-03T14:50:12+08:00,probe_twse_twt85u_anchor,retrieved,2019-05-02 accepted=19
2026-07-03T14:50:12+08:00,probe_twse_twt85u_anchor,retrieved,2019-05-31 accepted=17
2026-07-03T14:50:12+08:00,probe_twse_twt85u_anchor,retrieved,2019-06-03 accepted=17
2026-07-03T14:50:13+08:00,probe_twse_twt85u_anchor,retrieved,2019-06-28 accepted=16
2026-07-03T14:50:13+08:00,probe_twse_twt85u_anchor,retrieved,2019-07-01 accepted=16
2026-07-03T14:50:13+08:00,probe_twse_twt85u_anchor,retrieved,2019-07-31 accepted=17
2026-07-03T14:50:13+08:00,probe_twse_twt85u_anchor,retrieved,2019-08-01 accepted=17
2026-07-03T14:50:13+08:00,probe_twse_twt85u_anchor,retrieved,2019-08-30 accepted=19
2026-07-03T14:50:13+08:00,probe_twse_twt85u_anchor,retrieved,2019-09-02 accepted=19
2026-07-03T14:50:14+08:00,probe_twse_twt85u_anchor,retrieved,2019-09-27 accepted=20
2026-07-03T14:50:14+08:00,probe_twse_twt85u_anchor,retrieved,2019-10-01 accepted=20
2026-07-03T14:50:15+08:00,probe_twse_twt85u_anchor,retrieved,2019-10-31 accepted=19
2026-07-03T14:50:15+08:00,probe_twse_twt85u_anchor,retrieved,2019-11-01 accepted=19
2026-07-03T14:50:15+08:00,probe_twse_twt85u_anchor,retrieved,2019-11-29 accepted=20
2026-07-03T14:50:15+08:00,probe_twse_twt85u_anchor,retrieved,2019-12-02 accepted=20
2026-07-03T14:50:15+08:00,probe_twse_twt85u_anchor,retrieved,2019-12-31 accepted=20
2026-07-03T14:50:16+08:00,probe_twse_twt85u_anchor,retrieved,2020-01-02 accepted=20
2026-07-03T14:50:16+08:00,probe_twse_twt85u_anchor,retrieved,2020-01-31 accepted=20
2026-07-03T14:50:16+08:00,probe_twse_twt85u_anchor,retrieved,2020-02-03 accepted=20
2026-07-03T14:50:16+08:00,probe_twse_twt85u_anchor,retrieved,2020-02-27 accepted=19
2026-07-03T14:50:17+08:00,probe_twse_twt85u_anchor,retrieved,2020-03-02 accepted=19
2026-07-03T14:50:17+08:00,probe_twse_twt85u_anchor,retrieved,2020-03-31 accepted=20
2026-07-03T14:50:17+08:00,probe_twse_twt85u_anchor,retrieved,2020-04-01 accepted=20
2026-07-03T14:50:17+08:00,probe_twse_twt85u_anchor,retrieved,2020-04-30 accepted=18
2026-07-03T14:50:17+08:00,probe_twse_twt85u_anchor,retrieved,2020-05-04 accepted=18
2026-07-03T14:50:18+08:00,probe_twse_twt85u_anchor,retrieved,2020-05-29 accepted=20
2026-07-03T14:50:18+08:00,probe_twse_twt85u_anchor,retrieved,2020-06-01 accepted=20
2026-07-03T14:50:18+08:00,probe_twse_twt85u_anchor,retrieved,2020-06-30 accepted=20
2026-07-03T14:50:18+08:00,probe_twse_twt85u_anchor,retrieved,2020-07-01 accepted=20
2026-07-03T14:50:18+08:00,probe_twse_twt85u_anchor,retrieved,2020-07-31 accepted=21
2026-07-03T14:50:18+08:00,probe_twse_twt85u_anchor,retrieved,2020-08-03 accepted=21
2026-07-03T14:50:19+08:00,probe_twse_twt85u_anchor,retrieved,2020-08-31 accepted=22
2026-07-03T14:50:19+08:00,probe_twse_twt85u_anchor,retrieved,2020-09-01 accepted=22
2026-07-03T14:50:19+08:00,probe_twse_twt85u_anchor,retrieved,2020-09-30 accepted=22
2026-07-03T14:50:19+08:00,probe_twse_twt85u_anchor,retrieved,2020-10-05 accepted=22
2026-07-03T14:50:19+08:00,probe_twse_twt85u_anchor,retrieved,2020-10-30 accepted=21
2026-07-03T14:50:20+08:00,probe_twse_twt85u_anchor,retrieved,2020-11-02 accepted=21
2026-07-03T14:50:20+08:00,probe_twse_twt85u_anchor,retrieved,2020-11-30 accepted=22
2026-07-03T14:50:20+08:00,probe_twse_twt85u_anchor,retrieved,2020-12-01 accepted=22
2026-07-03T14:50:20+08:00,probe_twse_twt85u_anchor,retrieved,2020-12-31 accepted=22
2026-07-03T14:50:21+08:00,probe_twse_twt85u_anchor,retrieved,2021-01-04 accepted=22
2026-07-03T14:50:22+08:00,probe_twse_twt85u_anchor,retrieved,2021-01-29 accepted=22
