ticker,market,year_month,required_gap_rows,raw_gap_rows,factor_gap_rows,need_official_selected_ticker_month_route,official_raw_route,need_trusted_adjusted_ticker_route,trusted_factor_route,classification_set,download_executed,future_data_violation_count,diagnostic_subproblem,represents_intended_all80_layer5_state_supply,performance_authorized,P3_2_outcome_read_authorized,Top3_authorized,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2207,TWSE,2024-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2211,TWSE,2022-07,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2211,TWSE,2022-08,9,9,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2211,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2211,TWSE,2022-11,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2211,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2211,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2211,TWSE,2023-08,5,5,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2228,TWSE,2023-10,8,8,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2228,TWSE,2023-11,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2228,TWSE,2024-06,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2230,TPEx,2024-10,5,5,0,True,TPEx tradingStock selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2233,TWSE,2022-11,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2233,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2233,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2233,TWSE,2023-05,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2233,TWSE,2023-07,3,3,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2233,TWSE,2023-11,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2233,TWSE,2023-12,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2233,TWSE,2024-06,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2233,TWSE,2024-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2233,TWSE,2025-02,5,5,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2303,TWSE,2022-08,9,9,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2303,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2303,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2303,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2303,TWSE,2023-11,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2312,TWSE,2022-07,6,6,5,True,TWSE STOCK_DAY selected month,True,Yahoo chart one bounded ticker request; no raw-as-adjusted,pre_listing_or_short_history_candidate_review|raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2312,TWSE,2022-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2312,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2312,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2312,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2312,TWSE,2023-09,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2312,TWSE,2023-11,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2313,TWSE,2022-07,8,8,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2313,TWSE,2022-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2313,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2313,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2313,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2323,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2323,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2323,TWSE,2023-07,3,3,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2323,TWSE,2023-09,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2323,TWSE,2023-11,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2323,TWSE,2024-03,5,5,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2324,TWSE,2022-07,6,6,5,True,TWSE STOCK_DAY selected month,True,Yahoo chart one bounded ticker request; no raw-as-adjusted,pre_listing_or_short_history_candidate_review|raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2324,TWSE,2022-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2324,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2324,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2324,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2324,TWSE,2023-09,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2324,TWSE,2024-06,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2324,TWSE,2024-10,4,4,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2022-07,6,6,5,True,TWSE STOCK_DAY selected month,True,Yahoo chart one bounded ticker request; no raw-as-adjusted,pre_listing_or_short_history_candidate_review|raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2022-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2023-07,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2023-08,22,22,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2023-09,20,20,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2023-10,20,20,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2023-11,22,22,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2023-12,21,21,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2024-01,22,22,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2024-02,12,12,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2024-06,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2328,TWSE,2024-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2329,TWSE,2022-07,6,6,5,True,TWSE STOCK_DAY selected month,True,Yahoo chart one bounded ticker request; no raw-as-adjusted,pre_listing_or_short_history_candidate_review|raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2329,TWSE,2022-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2329,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2329,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2329,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2329,TWSE,2024-04,12,12,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2329,TWSE,2024-05,15,15,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2329,TWSE,2024-06,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2329,TWSE,2024-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2331,TWSE,2022-08,9,9,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2331,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2331,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2331,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2331,TWSE,2023-09,5,5,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2338,TWSE,2023-09,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2338,TWSE,2023-11,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2338,TWSE,2024-07,3,3,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2340,TWSE,2022-09,8,8,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2340,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2340,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2340,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2344,TWSE,2023-08,7,7,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2344,TWSE,2023-09,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2344,TWSE,2023-11,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2344,TWSE,2024-08,5,5,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2348,TWSE,2023-07,3,3,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2348,TWSE,2023-09,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2348,TWSE,2023-11,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2348,TWSE,2024-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2351,TWSE,2023-11,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2351,TWSE,2024-06,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2352,TWSE,2022-07,6,6,5,True,TWSE STOCK_DAY selected month,True,Yahoo chart one bounded ticker request; no raw-as-adjusted,pre_listing_or_short_history_candidate_review|raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2352,TWSE,2022-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2352,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2352,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2352,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2352,TWSE,2024-02,3,3,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2352,TWSE,2024-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2354,TWSE,2022-07,8,8,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2354,TWSE,2022-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2354,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2354,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2354,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2354,TWSE,2023-10,7,7,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2354,TWSE,2023-11,17,17,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2354,TWSE,2024-06,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2354,TWSE,2024-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2355,TWSE,2022-08,10,10,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2355,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2355,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2355,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2355,TWSE,2024-07,5,5,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2356,TWSE,2022-07,6,6,5,True,TWSE STOCK_DAY selected month,True,Yahoo chart one bounded ticker request; no raw-as-adjusted,pre_listing_or_short_history_candidate_review|raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2356,TWSE,2022-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2356,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2356,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2356,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2357,TWSE,2022-08,9,9,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2357,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2357,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2357,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2359,TWSE,2022-07,8,8,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2359,TWSE,2022-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2359,TWSE,2022-10,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2359,TWSE,2023-03,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2359,TWSE,2023-04,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2359,TWSE,2023-09,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2359,TWSE,2023-11,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2359,TWSE,2024-06,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2359,TWSE,2024-08,1,1,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2362,TWSE,2022-12,8,8,0,True,TWSE STOCK_DAY selected month,False,reuse_ready,raw_true_gap,False,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
