package,relative_path,size_bytes,size_mb,sha256,duplicate_of,archive_candidate,estimated_compressed_bytes,estimated_compressed_mb,delete_allowed,compress_executed,move_executed,restore_source
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_273.html,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_0.html,True,0,0.0,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_273.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_274.html,1486,0.001417,389fd22b61503b676e1d03ddc61fb4ceb38dde79298c2e5b4fa8725b14d306be,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_1.html,True,371,0.000354,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_274.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_275.html,4411,0.004207,75e1e28046223e4973e410cbb616679edf1e58fd709173c2a22c71ba1c8e4db6,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2.html,True,1102,0.001051,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_275.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_276.html,589,0.000562,1f7a983c0ad964ab0f6ac465b74e6c57454ca7f5d5dea23158976a2cb6da438e,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_17.html,True,147,0.00014,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_276.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_277.html,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_0.html,True,0,0.0,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_277.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_278.html,3138,0.002993,06e11187bf9970e707f341c0d2ceb308c05671628448b2ebc12fcf2582fda79f,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_19.html,True,784,0.000748,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_278.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_279.html,15904,0.015167,223660a710db745197b6ba170919fa9a239fcb7f238e7b58704d9d141acbedaa,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_20.html,True,3976,0.003792,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_279.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_280.html,20900,0.019932,eb62ee2eb4058b02fc5f56241d6a993f62146e781482e0b669e166734b43b71d,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_21.html,True,5225,0.004983,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_280.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_281.html,959,0.000915,9c81bf0c05a596306946b546a1dcaf7a466c0452855700c4d4b20d34420d4536,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_22.html,True,239,0.000228,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_281.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_282.html,79,7.5e-05,6ec6da1f83c875b692d1121ce55767d38b13666b69e09797479fb3b0024e1095,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_9.html,True,19,1.8e-05,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_282.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_283.html,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_0.html,True,0,0.0,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_283.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_284.html,371,0.000354,1efabd6d32c446cf8119aa1fd75e1ebf4624cd02ce051ef557d3e2f011488374,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_10.html,True,92,8.8e-05,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_284.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_285.html,371,0.000354,bbbef097151f4080d978ae5b9d443c0ea99cf056e372e84f15b95098524e142b,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_11.html,True,92,8.8e-05,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2016Q1_285.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_127.html,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_0.html,True,0,0.0,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_127.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_128.html,1486,0.001417,389fd22b61503b676e1d03ddc61fb4ceb38dde79298c2e5b4fa8725b14d306be,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_1.html,True,371,0.000354,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_128.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_129.html,4411,0.004207,75e1e28046223e4973e410cbb616679edf1e58fd709173c2a22c71ba1c8e4db6,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2.html,True,1102,0.001051,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_129.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_130.html,589,0.000562,1f7a983c0ad964ab0f6ac465b74e6c57454ca7f5d5dea23158976a2cb6da438e,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_17.html,True,147,0.00014,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_130.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_131.html,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_0.html,True,0,0.0,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_131.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_132.html,3138,0.002993,06e11187bf9970e707f341c0d2ceb308c05671628448b2ebc12fcf2582fda79f,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_19.html,True,784,0.000748,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_132.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_133.html,15904,0.015167,223660a710db745197b6ba170919fa9a239fcb7f238e7b58704d9d141acbedaa,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_20.html,True,3976,0.003792,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_133.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_134.html,20900,0.019932,eb62ee2eb4058b02fc5f56241d6a993f62146e781482e0b669e166734b43b71d,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_21.html,True,5225,0.004983,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_134.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_135.html,959,0.000915,9c81bf0c05a596306946b546a1dcaf7a466c0452855700c4d4b20d34420d4536,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_22.html,True,239,0.000228,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_135.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_136.html,79,7.5e-05,6ec6da1f83c875b692d1121ce55767d38b13666b69e09797479fb3b0024e1095,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_9.html,True,19,1.8e-05,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_136.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_137.html,371,0.000354,1efabd6d32c446cf8119aa1fd75e1ebf4624cd02ce051ef557d3e2f011488374,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_10.html,True,92,8.8e-05,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_137.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_138.html,371,0.000354,bbbef097151f4080d978ae5b9d443c0ea99cf056e372e84f15b95098524e142b,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_11.html,True,92,8.8e-05,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_138.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_139.html,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_0.html,True,0,0.0,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_139.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_286.html,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_0.html,True,0,0.0,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_286.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_287.html,1486,0.001417,389fd22b61503b676e1d03ddc61fb4ceb38dde79298c2e5b4fa8725b14d306be,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_1.html,True,371,0.000354,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_287.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_288.html,4411,0.004207,75e1e28046223e4973e410cbb616679edf1e58fd709173c2a22c71ba1c8e4db6,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2.html,True,1102,0.001051,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_288.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_289.html,589,0.000562,1f7a983c0ad964ab0f6ac465b74e6c57454ca7f5d5dea23158976a2cb6da438e,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_17.html,True,147,0.00014,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_289.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_290.html,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_0.html,True,0,0.0,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_290.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_291.html,3138,0.002993,06e11187bf9970e707f341c0d2ceb308c05671628448b2ebc12fcf2582fda79f,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_19.html,True,784,0.000748,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_291.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_292.html,15904,0.015167,223660a710db745197b6ba170919fa9a239fcb7f238e7b58704d9d141acbedaa,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_20.html,True,3976,0.003792,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_292.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_293.html,20900,0.019932,eb62ee2eb4058b02fc5f56241d6a993f62146e781482e0b669e166734b43b71d,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_21.html,True,5225,0.004983,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_293.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_294.html,959,0.000915,9c81bf0c05a596306946b546a1dcaf7a466c0452855700c4d4b20d34420d4536,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_22.html,True,239,0.000228,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_294.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_295.html,79,7.5e-05,6ec6da1f83c875b692d1121ce55767d38b13666b69e09797479fb3b0024e1095,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_9.html,True,19,1.8e-05,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_295.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_296.html,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_0.html,True,0,0.0,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_296.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_297.html,371,0.000354,1efabd6d32c446cf8119aa1fd75e1ebf4624cd02ce051ef557d3e2f011488374,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_10.html,True,92,8.8e-05,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_297.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_298.html,371,0.000354,bbbef097151f4080d978ae5b9d443c0ea99cf056e372e84f15b95098524e142b,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_11.html,True,92,8.8e-05,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2021Q4_298.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_140.html,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_0.html,True,0,0.0,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_140.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_141.html,1486,0.001417,389fd22b61503b676e1d03ddc61fb4ceb38dde79298c2e5b4fa8725b14d306be,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_1.html,True,371,0.000354,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_141.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_142.html,4411,0.004207,75e1e28046223e4973e410cbb616679edf1e58fd709173c2a22c71ba1c8e4db6,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2.html,True,1102,0.001051,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_142.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_143.html,589,0.000562,1f7a983c0ad964ab0f6ac465b74e6c57454ca7f5d5dea23158976a2cb6da438e,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_17.html,True,147,0.00014,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_143.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_144.html,0,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_0.html,True,0,0.0,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_144.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_145.html,3138,0.002993,06e11187bf9970e707f341c0d2ceb308c05671628448b2ebc12fcf2582fda79f,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_19.html,True,784,0.000748,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_145.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_146.html,15904,0.015167,223660a710db745197b6ba170919fa9a239fcb7f238e7b58704d9d141acbedaa,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_20.html,True,3976,0.003792,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_146.html
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_147.html,20900,0.019932,eb62ee2eb4058b02fc5f56241d6a993f62146e781482e0b669e166734b43b71d,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/sitca_live_in2421_2014Q4_21.html,True,5225,0.004983,False,False,False,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/nonheadless_sitca_capture_phase8_2023Q4_147.html
