ticker,name,date,period,market,market_cap,free_float_market_cap,shares_outstanding,capital_stock,source_price_date,close_price,source_date,available_date,source_url,source_route,source_type,formal_exact,derivation,raw_source_path
3131,弘塑,2015-01-05,2015-01-05,TPEx,4072834095,,24683843,,2015-01-05,165.0000,2015-01-05,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2015/01/05&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2015-01-05.json
3141,晶宏,2015-01-05,2015-01-05,TPEx,2063616969,,100175581,,2015-01-05,20.6000,2015-01-05,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2015/01/05&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2015-01-05.json
3144,新揚科,2015-01-05,2015-01-05,TPEx,2787665675,,100637750,,2015-01-05,27.7000,2015-01-05,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2015/01/05&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2015-01-05.json
3152,璟德,2015-01-05,2015-01-05,TPEx,8972106000,,69016200,,2015-01-05,130.0000,2015-01-05,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2015/01/05&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2015-01-05.json
3162,精確,2015-01-05,2015-01-05,TPEx,483342974,,56531342,,2015-01-05,8.5500,2015-01-05,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2015/01/05&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2015-01-05.json
3163,波若威,2015-01-05,2015-01-05,TPEx,4381651102,,71712784,,2015-01-05,61.1000,2015-01-05,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2015/01/05&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2015-01-05.json
3169,亞信,2015-01-05,2015-01-05,TPEx,1925140474,,52671422,,2015-01-05,36.5500,2015-01-05,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2015/01/05&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2015-01-05.json
3171,新洲,2015-01-05,2015-01-05,TPEx,976857998,,59203515,,2015-01-05,16.5000,2015-01-05,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2015/01/05&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2015-01-05.json
3176,基亞,2015-01-05,2015-01-05,TPEx,23576535850,,138685505,,2015-01-05,170.0000,2015-01-05,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2015/01/05&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2015-01-05.json
1240,茂生農經,2024-07-01,2024-07-01,TPEx,2129925548,,39370158,,2024-07-01,54.1000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1259,安心,2024-07-01,2024-07-01,TPEx,2315849250,,32389500,,2024-07-01,71.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1264,德麥,2024-07-01,2024-07-01,TPEx,11805000890,,37064367,,2024-07-01,318.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1268,漢來美食,2024-07-01,2024-07-01,TPEx,7199145965,,42223730,,2024-07-01,170.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1336,台翰,2024-07-01,2024-07-01,TPEx,1613029831,,78302419,,2024-07-01,20.6000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1565,精華,2024-07-01,2024-07-01,TPEx,9453096750,,50416516,,2024-07-01,187.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1569,濱川,2024-07-01,2024-07-01,TPEx,2975462304,,121447441,,2024-07-01,24.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1570,力肯,2024-07-01,2024-07-01,TPEx,1560475422,,51500839,,2024-07-01,30.3000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1580,新麥,2024-07-01,2024-07-01,TPEx,8061953841,,50230242,,2024-07-01,160.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1584,精剛,2024-07-01,2024-07-01,TPEx,6341904062,,192470533,,2024-07-01,32.9500,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1586,和勤,2024-07-01,2024-07-01,TPEx,2731784358,,86312302,,2024-07-01,31.6500,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1591,駿吉-KY,2024-07-01,2024-07-01,TPEx,2355827782,,34798047,,2024-07-01,67.7000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1593,祺驊,2024-07-01,2024-07-01,TPEx,1625207936,,39784772,,2024-07-01,40.8500,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1595,川寶,2024-07-01,2024-07-01,TPEx,1809689515,,47875384,,2024-07-01,37.8000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1599,宏佳騰,2024-07-01,2024-07-01,TPEx,2377467572,,74528764,,2024-07-01,31.9000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1742,台蠟,2024-07-01,2024-07-01,TPEx,1646643680,,93559300,,2024-07-01,17.6000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1777,生泰,2024-07-01,2024-07-01,TPEx,4133651795,,44591713,,2024-07-01,92.7000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1781,合世,2024-07-01,2024-07-01,TPEx,1009781986,,47407605,,2024-07-01,21.3000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1784,訊聯,2024-07-01,2024-07-01,TPEx,6922955898,,49626924,,2024-07-01,139.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1785,光洋科,2024-07-01,2024-07-01,TPEx,38156911552,,596201743,,2024-07-01,64.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1788,杏昌,2024-07-01,2024-07-01,TPEx,6166154484,,44520971,,2024-07-01,138.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1796,金穎生技,2024-07-01,2024-07-01,TPEx,2678302628,,41459793,,2024-07-01,64.6000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1799,易威,2024-07-01,2024-07-01,TPEx,16756544062,,121865775,,2024-07-01,137.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1813,寶利徠,2024-07-01,2024-07-01,TPEx,970018608,,46635510,,2024-07-01,20.8000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
1815,富喬,2024-07-01,2024-07-01,TPEx,11895406540,,461062269,,2024-07-01,25.8000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2035,唐榮,2024-07-01,2024-07-01,TPEx,11480000000,,350000000,,2024-07-01,32.8000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2061,風青,2024-07-01,2024-07-01,TPEx,1130598960,,47108290,,2024-07-01,24.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2063,世鎧,2024-07-01,2024-07-01,TPEx,2465192214,,49601453,,2024-07-01,49.7000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2064,晉椿,2024-07-01,2024-07-01,TPEx,1044450000,,69630000,,2024-07-01,15.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2065,世豐,2024-07-01,2024-07-01,TPEx,3532486278,,56883837,,2024-07-01,62.1000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2066,世德,2024-07-01,2024-07-01,TPEx,5657913490,,42223235,,2024-07-01,134.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2067,嘉鋼,2024-07-01,2024-07-01,TPEx,507804491,,45138177,,2024-07-01,11.2500,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2070,精湛,2024-07-01,2024-07-01,TPEx,1484986200,,35782800,,2024-07-01,41.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2073,雄順,2024-07-01,2024-07-01,TPEx,855250000,,27500000,,2024-07-01,31.1000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2221,大甲,2024-07-01,2024-07-01,TPEx,1331121250,,42325000,,2024-07-01,31.4500,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2230,泰茂,2024-07-01,2024-07-01,TPEx,9182740336,,52174661,,2024-07-01,176.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2235,謚源,2024-07-01,2024-07-01,TPEx,1876419400,,35878000,,2024-07-01,52.3000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2596,綠意,2024-07-01,2024-07-01,TPEx,4055000000,,100000000,,2024-07-01,40.5500,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2640,大車隊,2024-07-01,2024-07-01,TPEx,7141427198,,59264956,,2024-07-01,120.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2641,正德,2024-07-01,2024-07-01,TPEx,6519213596,,308967469,,2024-07-01,21.1000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2643,捷迅,2024-07-01,2024-07-01,TPEx,2751000000,,35000000,,2024-07-01,78.6000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2718,晶悅,2024-07-01,2024-07-01,TPEx,9633360000,,87576000,,2024-07-01,110.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2719,燦星旅,2024-07-01,2024-07-01,TPEx,4117651790,,68742100,,2024-07-01,59.9000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2724,藝舍-KY,2024-07-01,2024-07-01,TPEx,1938831212,,59656345,,2024-07-01,32.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2726,雅茗-KY,2024-07-01,2024-07-01,TPEx,862400000,,28000000,,2024-07-01,30.8000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2729,瓦城,2024-07-01,2024-07-01,TPEx,8464787037,,35943894,,2024-07-01,235.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2732,六角,2024-07-01,2024-07-01,TPEx,5046830845,,46514570,,2024-07-01,108.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2734,易飛網,2024-07-01,2024-07-01,TPEx,1574176060,,42259760,,2024-07-01,37.2500,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2736,富野,2024-07-01,2024-07-01,TPEx,1499305750,,59972230,,2024-07-01,25.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2740,天蔥,2024-07-01,2024-07-01,TPEx,753528230,,23185484,,2024-07-01,32.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2743,山富,2024-07-01,2024-07-01,TPEx,5473778400,,36011700,,2024-07-01,152.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2745,五福,2024-07-01,2024-07-01,TPEx,4124640172,,33808526,,2024-07-01,122.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2752,豆府,2024-07-01,2024-07-01,TPEx,7052792067,,26267382,,2024-07-01,268.5000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2754,亞洲藏壽司,2024-07-01,2024-07-01,TPEx,4920405000,,46861000,,2024-07-01,105.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2755,揚秦,2024-07-01,2024-07-01,TPEx,2965776000,,30140000,,2024-07-01,98.4000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2756,聯發國際,2024-07-01,2024-07-01,TPEx,2159768160,,24542820,,2024-07-01,88.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2916,滿心,2024-07-01,2024-07-01,TPEx,3619105168,,64626878,,2024-07-01,56.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2924,宏太-KY,2024-07-01,2024-07-01,TPEx,831611161,,32805174,,2024-07-01,25.3500,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2926,誠品生活,2024-07-01,2024-07-01,TPEx,2824423140,,47389650,,2024-07-01,59.6000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2941,米斯特,2024-07-01,2024-07-01,TPEx,1385100000,,15390000,,2024-07-01,90.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2947,振宇五金,2024-07-01,2024-07-01,TPEx,1751515740,,19268600,,2024-07-01,90.9000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2948,寶陞,2024-07-01,2024-07-01,TPEx,1792000000,,28000000,,2024-07-01,64.0000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
2949,欣新網,2024-07-01,2024-07-01,TPEx,2294160000,,24200000,,2024-07-01,94.8000,2024-07-01,2024-07-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2024/07/01&response=json,tpex_dailyQuotes/close_and_issued_shares,shares_derived_official_daily_candidate,false,official same-day close * official same-day issued shares,raw_sources\tpex_dailyQuotes_2024-07-01.json
