family,ticker,route_scope,source_url,source_hash,cache_path,cache_reused,requested_rows,accepted_rows,blocked_rows,status
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20230926&response=json,4186dadbe9ef56f3d8ae0a027667fcbaf17b42f52982a6eff715e3fc42351316,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20230927&response=json,eeda3691e84435ed346386faf5a42f2ac481dccb79ab64d626fcd990bf0eda8f,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20230928&response=json,9cfec803f74e42f587a4cd0d055c174c1855b15b72201e0b9e4095bc0e834662,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231002&response=json,5f07555ba5e04b3ff9e2b3da41b1b1cdd0b6e2f29c3c6723d9ed9dde95bd125c,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231003&response=json,b72355dd2489745b10996d813cd270771306b011074609398a76798f3228424d,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231004&response=json,3c94585adae6c47d289420b342a3198191dff42560a16de29ea9983f4fb79784,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231005&response=json,69db2c790373b2bd1c8ae438e912322208e8c1caf757ed2dc1a6f791dea6f3f5,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231006&response=json,784946b315960a56533588a9aa1ba6ca773c15f949fed52409115255bec56642,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231011&response=json,b136ec07c520bf7972ddde9e702a94d09ffd6766fbf45776f6a96524c9dd54ab,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231012&response=json,2dbe76d86ed5d41efa97f3006f6579410bc9e502ed0eeef8f07dcd5f7ec34b14,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231117&response=json,b34eaf82592daaacc59228b3b0a0e91dccc2d480aca2a4d476beef6805249a25,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231120&response=json,23a4b3e86a0e78c95776ef14d109551e76abe3cc4fffe0f1d6dd86f777ab61f4,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231121&response=json,9e726ad6b87f73e13f812ba7fe11487bc8939fee14edee893bdb8ce7d180015f,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231122&response=json,e6aabfab17cff679a3da77bd4b9afd8ee658ca18390de8ba311075cb6eca6b08,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231123&response=json,371bf91e6a2e450142d0335210672860856c0457f34ba35c1d21262edec575a5,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231124&response=json,08de8f4d8f9f1ff9de2d6fe1c120277905577c10cfb288dad9f792ced843f155,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231127&response=json,c37bd3c1a41c1dba6aede90065e8e44ea9e3ceac09cf7cd0b9560f459180cd9c,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231128&response=json,33b2885c63807c3984cf8d169722c22986e1d46b16bdb5b5530f7edaa49ba859,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231129&response=json,debf9078e7dc1b2c5d6ecc27d90f477838330b6cc98088af446e94bee697ed31,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231130&response=json,2ac3c0cd0473204773053865a8e2a8f741ce4422b82faad75e41c1e7f6fc0614,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231201&response=json,c860260efa459e0468570545c5d5e9e2c1b44c48b4e7b52b4932e3595b113b5e,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231204&response=json,29bbc1086d26843a8b9f02eed380fc41bfd2d91e0a9254b3483ba638ba44c57d,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231205&response=json,54a7f7216d72133d9acbf51d4222da8a94249aa58cbf418a522f84e9fa4e78f8,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231206&response=json,4605ab80e6843ea069be0cf307d08cce4a546ed3ca8927838a5aff5c596eeed2,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231207&response=json,7439ba9e64919685e5fdaba5c3be8f246c322bc4749a3ee73c0441cc8a3d99db,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231208&response=json,d19cfd8c077b090402e690a8f6fee4938b08a34de1f5430a5b9b5bfe5ff622aa,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231211&response=json,bf3286b20fad75a6ce1eda134bcb8e47e7552b66f8ea58ef602505171defc976,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231212&response=json,6140cff06c417b411d9a1e799a8ded6e8bfaa21e15a27b4f284a7e4524f4385a,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231213&response=json,177695b15c6ce02b11fe3151e68e13dca36081e04ad23ffd90c0222e07dd0c7e,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20231214&response=json,70c5debe21daecff62635778bf19cb2c8b03553d351a5cb3f36ab91b250be994,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240626&response=json,65905faf8120ad757a86388eb1350e8fafe748a7909049cf314c2ea1af39570e,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240627&response=json,b64c292a4cda4a1260001041dcdff64b0d8c767fa885628417d2d17f3aca7ed8,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240628&response=json,a9dfa6543e7c53940bf0a9176c266253ac2dfd2fa3943e70a3ad381ceec960e4,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240701&response=json,b85c16167d466be23b1f5eb6ed403373a6ccdab283ff12bc5f1ca0782c80d0f5,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240702&response=json,e22191d6878cbf7e9410898995fef42632972ce72a3d823eb468d99add550dae,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240703&response=json,1a4142c3e3d0f6f0e54daf2d0d1aa902e113e9a1a286cf73f1025a752e481241,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240704&response=json,c7043b45282fdd10c3eae9b9ddb40de9b340380e968723da5b436b62cdd5e8ed,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240705&response=json,eff3e2196ab9a143001d24a95ef0a2dff89a5f342d489dc5beac313110e5fcaf,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240708&response=json,92a601f2a664417b747dc868cfb1b56c1043a1d47d96a2e3de824ed37cb4e7ed,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240709&response=json,eab897e7c3dd169a168d117b02d3fa0a065f238d35e6e0f942aaf1387949d64e,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240710&response=json,faa21907188d3ba2554d880330e4c6ac4bcf8a0b1c72ee09c1efa24fac4cf44c,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240711&response=json,c56d2a0f43b2d21981fdc045de6efbed5190fef8d9b3017831cd0ac1a5efdc75,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240712&response=json,560d804608f1a1c9c2806af396ffe093659ccb648a690cd6aa575620ea5ba9c9,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240715&response=json,ebba86eb43f6bc9e3998620d855cb2c9720f435106f6c839faadfb8cb64598d4,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240716&response=json,0bfd13c9345b1615eaf9fd646d2215b7d241453ae604931b8a29c48002998922,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240717&response=json,cea1b1d871fa7b967e5c285dbef492d72f371f8b3b6dfa03cef15c3a19d864c7,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240718&response=json,ef137b3c5cb2c4e0a89c589a489ebfabb700e59dc0b3a546f68c47c7a1c01a06,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240719&response=json,1742a17c46be9166824c8f50379e80afd5b092a57151464073f2b3d48580c8af,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240722&response=json,b7ddefa8226d83c8533af9c95e51e497a082ddb17542c34e2846313c2448494b,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240723&response=json,355b5ecf42f9feac592a7ce97abae24e111e9a0f84bae30279ed399ce919069e,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240729&response=json,4ca3ff060627056ad1724d9dfc2391e9806752c9f83862bd7fc87e504cea0481,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240730&response=json,d3340d9b596a8b800200e0eb6220641295c871bae6dc44cff1db02cd3149b053,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240731&response=json,cf35234d8b744d6cacfbd5eefd5bdff13b4fdf2cc4d9658dfee96e2d9b2c4a00,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240801&response=json,f32ebcad83db21e851c8a0bc0776af1f8126aa74721259e751f522a4a9daec89,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240802&response=json,fa4a1ea45c3e96d88f6c90d5d0b9a2a3370a41cf9a48791b0c5a697374fa71bf,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240805&response=json,ce8b487d7e9708f11ed67443b2c2346902c04a912e4d4ebba1d02173c6ba9ad3,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240806&response=json,5e959514f254d65532bb1abc6c4da2a4a5f29227d56a3740d346a172aac311d6,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240807&response=json,74d55079be7e7a59c48ce32d8d986d819f34b77f146b6b38e7804914948807ce,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240808&response=json,c6160b208967431e99ed5eabb2ae14b20ce705e4c98a77f7d8f61b3d3b16c860,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240809&response=json,42b0d7b5f2caf31d925c0d3702c9bec01ef13bc7e31ff28f0dbe3500f1b5347f,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240812&response=json,6b3e88110bc6d93365659507f4e40a791482443f7a875a1968d4e53c2b9ac131,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240813&response=json,5b5dc2252c161ed355084a709271a4680567d189b886d53ab7a67d4e0cf6c96b,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240814&response=json,98d049a7ddf3e7913fd99c54b8d2cd49060e4ba3798fb8f714fee0dc0c215252,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240815&response=json,f6ba9ed354d8cd3ecbfa250e4af9090c8ef421b730f40bed9a64025f92674f70,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240816&response=json,2b6945ab5614866ef706f37758692fd15a5c4768cf96c7e0bb25b7688486f0f6,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240819&response=json,0538e20f0c46c462bf38d93b36733e6bcf91fa9d508f35e731f505d0baef30f1,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240820&response=json,0ed38f067c7e4cd75f6df27fd069f82cf0533ae96adbcbc8c826ff5b702e6019,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240821&response=json,07a320ff6b48ab3e0a78522c6b27baad885b6b07b1604edc9b1e88477120e066,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240822&response=json,62fe89bbb6e6c7d9f4a70d1825d6c741a9dd88f577920d1976dd2fe903057fed,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240823&response=json,318d7277c8e79f8916fa7496769958863d18bee01fdc47e60faf4c608036284f,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240826&response=json,00c33bc2168c3741ebbe83ef2e6cd3c471fef697525dc022d9fcf56aff65c181,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240827&response=json,5409e9fb6056e3aff568f79ac7b1518a2c63f7524714daa8895c72942267006e,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240828&response=json,b49bd0e139bd1c49b472689ab8fff8e0ec33b2c9a28f4874c86dcfe56b0e6d88,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240829&response=json,c072b891caf5c4f5b22f58ec78183af37665009a7138a71fe1688a0c16d5d4c4,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20240930&response=json,5eb295cc70a9f853fa7f387b157116c3422756d47d7bb6abb2b2e5e6bd21fb0f,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241001&response=json,84c439b9f980fdee0fb675ee1cc41c65ec4d33d82c4cec6896c3ba29fd24876d,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241004&response=json,cc1687b5cc3bd4fbe9fb58c9338461bd05faf881d5dd2323e4a5797913a4cf69,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241007&response=json,cab36ef470080a02d7157360b5802ce09cf37c96cdbe0595a93b8e015fdce7cd,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241008&response=json,81d227c81378e62049312c33c5ef0f9d0d5340fd6deb8eac82d157fdca93e058,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241009&response=json,5ab6d1f13441fff1f5659793b5e18529fa905e637ff2f951b45dc0fc1059e740,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241011&response=json,2675cd64e98497794141525d7331cdd3e37f7d9f6be640eca1283a51b6506009,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241014&response=json,3c3c5d46373f1f13af5f161ac23968dfe4bdb42b785f547d7e98605527cdfb3d,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241015&response=json,ff75e80d9a5e8a6ddb82827b5e98edc22066e9dd9e712a8698da0203fe841134,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241016&response=json,eb74ae17898ade6945df905c094f508d6630228f78ba18b4fc135413067b31da,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241017&response=json,4058be9394eb97b785b44230e8cf2c868df8f188b71bddef3f7da99674ef7ed1,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241018&response=json,3908f274e68ab0fa2828985fa6cf76f716c347f1ed448bf49113f7c8de96cec2,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241021&response=json,608c9e13cd6d35c457eef223e76184dbfe28cc2ed716e36fad3f5e0649849af0,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241022&response=json,fd9f9021dca801235c366248a13cac1692a3741835397093446b84c90e5e0e89,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241023&response=json,5a4bfaf736cb72d694c611ec0ad818a22b3c0cc4af5bef92b59f5eb53e7338dd,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241024&response=json,e673d8a24ff068679bc73fd82285e3c4e71463764be6136b42fade00e07db803,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241025&response=json,06d9e8c84d4221b3e644d3b860b13fbeb062588d4c623ad391521c34a93b42db,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241028&response=json,b90a41a8ec5e5e58a5f25634cb52eb3fbc70f95517e8770899bb4fca7c00735c,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241029&response=json,487abe4531252475d6a276ce35cc6769857bd02e8aa0d94e866fa807bb14eee6,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241030&response=json,1daaf094c4fbc16a74c47a2a5a254f656c694d8ac49899735f15e80ba4ff8c68,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241122&response=json,75ced1ca2c02cc88a144cb1b9a25711534522d3be21c9c7ad15bed208527907a,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241125&response=json,dbc85d542fcd5c191eebb35ef58d67d4cd33d6e9c31aceac3fb083433538529d,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241126&response=json,aa17caffcd8cbc24e9755d14d7b79873b605ab18315ca8c75db61ca97a8b9a16,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241127&response=json,cc9e1ce7227d908b59186e43b73349708fc61e0da8d80ab9960d5fc7b4b815dc,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241128&response=json,2e3b0954ab3a659840d5760041371dd8b8ee5781d719d84d6bc87ef33be69801,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241129&response=json,591556ae60d879d970c1af5cb7c6d49aec012af3b4cd8eb7c908e035f1a13a32,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241202&response=json,01740cc55e669a53ab8810002571f8f8c05ce2e98de87e7809401c2c23a92b18,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241203&response=json,5397b56cda9ad7c863b0eea5d53a6657ee763c2541f9322ac2244f951ebd8e33,existing_compact,True,1,1,0,reused
securities_lending,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/exchangeReport/TWT72U?date=20241204&response=json,7174a47b99eebf7374bd292f1f66e9d837c4ae5f2ea2677ba79baafbbfcc97d7,existing_compact,True,1,1,0,reused
