date,market,blocked_reason,row_count
2021-02-18,TPEx,zero_or_missing_trade_fields,9
2021-02-19,TWSE,non_common_stock_security_code,175
2021-02-19,TWSE,zero_or_missing_trade_fields,3
2021-02-19,TPEx,non_common_stock_security_code,5736
2021-02-19,TPEx,zero_or_missing_trade_fields,8
2021-02-22,TWSE,non_common_stock_security_code,175
2021-02-22,TPEx,non_common_stock_security_code,5738
2021-02-22,TPEx,zero_or_missing_trade_fields,7
2021-02-23,TWSE,non_common_stock_security_code,175
2021-02-23,TWSE,zero_or_missing_trade_fields,2
2021-02-23,TPEx,non_common_stock_security_code,5768
2021-02-23,TPEx,zero_or_missing_trade_fields,9
2021-02-24,TWSE,non_common_stock_security_code,175
2021-02-24,TWSE,zero_or_missing_trade_fields,1
2021-02-24,TPEx,non_common_stock_security_code,5804
2021-02-24,TPEx,zero_or_missing_trade_fields,11
2021-02-25,TWSE,non_common_stock_security_code,175
2021-02-25,TWSE,zero_or_missing_trade_fields,2
2021-02-25,TPEx,non_common_stock_security_code,5838
2021-02-25,TPEx,zero_or_missing_trade_fields,5
2021-02-26,TWSE,non_common_stock_security_code,175
2021-02-26,TWSE,zero_or_missing_trade_fields,1
2021-02-26,TPEx,non_common_stock_security_code,5718
2021-02-26,TPEx,zero_or_missing_trade_fields,12
2021-03-02,TWSE,non_common_stock_security_code,175
2021-03-02,TWSE,zero_or_missing_trade_fields,1
2021-03-02,TPEx,non_common_stock_security_code,5772
2021-03-02,TPEx,zero_or_missing_trade_fields,8
2021-03-03,TWSE,non_common_stock_security_code,175
2021-03-03,TPEx,non_common_stock_security_code,5845
2021-03-03,TPEx,zero_or_missing_trade_fields,10
2021-03-04,TWSE,non_common_stock_security_code,175
2021-03-04,TWSE,zero_or_missing_trade_fields,3
2021-03-04,TPEx,non_common_stock_security_code,5874
2021-03-04,TPEx,zero_or_missing_trade_fields,11
2021-03-05,TWSE,non_common_stock_security_code,175
2021-03-05,TWSE,zero_or_missing_trade_fields,2
2021-03-05,TPEx,non_common_stock_security_code,5825
2021-03-05,TPEx,zero_or_missing_trade_fields,9
2021-03-08,TWSE,non_common_stock_security_code,175
2021-03-08,TWSE,zero_or_missing_trade_fields,1
2021-03-08,TPEx,non_common_stock_security_code,5863
2021-03-08,TPEx,zero_or_missing_trade_fields,7
2021-03-09,TWSE,non_common_stock_security_code,175
2021-03-09,TWSE,zero_or_missing_trade_fields,1
2021-03-09,TPEx,non_common_stock_security_code,5878
2021-03-09,TPEx,zero_or_missing_trade_fields,10
2021-03-10,TWSE,non_common_stock_security_code,175
2021-03-10,TWSE,zero_or_missing_trade_fields,2
2021-03-10,TPEx,non_common_stock_security_code,5910
2021-03-10,TPEx,zero_or_missing_trade_fields,10
2021-03-11,TWSE,non_common_stock_security_code,175
2021-03-11,TWSE,zero_or_missing_trade_fields,1
2021-03-11,TPEx,non_common_stock_security_code,5939
2021-03-11,TPEx,zero_or_missing_trade_fields,11
2021-03-12,TWSE,non_common_stock_security_code,175
2021-03-12,TWSE,zero_or_missing_trade_fields,4
2021-03-12,TPEx,non_common_stock_security_code,5878
2021-03-12,TPEx,zero_or_missing_trade_fields,6
2021-03-15,TWSE,non_common_stock_security_code,175
2021-03-15,TWSE,zero_or_missing_trade_fields,5
2021-03-15,TPEx,non_common_stock_security_code,5889
2021-03-15,TPEx,zero_or_missing_trade_fields,6
2021-03-16,TWSE,non_common_stock_security_code,175
2021-03-16,TWSE,zero_or_missing_trade_fields,1
2021-03-16,TPEx,non_common_stock_security_code,5915
2021-03-16,TPEx,zero_or_missing_trade_fields,5
2021-03-17,TWSE,non_common_stock_security_code,175
2021-03-17,TPEx,non_common_stock_security_code,5948
2021-03-17,TPEx,zero_or_missing_trade_fields,7
2021-03-18,TWSE,non_common_stock_security_code,175
2021-03-18,TWSE,zero_or_missing_trade_fields,1
2021-03-18,TPEx,non_common_stock_security_code,5965
2021-03-18,TPEx,zero_or_missing_trade_fields,4
2021-03-19,TWSE,non_common_stock_security_code,175
2021-03-19,TWSE,zero_or_missing_trade_fields,2
2021-03-19,TPEx,non_common_stock_security_code,5905
2021-03-19,TPEx,zero_or_missing_trade_fields,7
2021-03-22,TWSE,non_common_stock_security_code,181
2021-03-22,TPEx,non_common_stock_security_code,5945
2021-03-22,TPEx,zero_or_missing_trade_fields,7
2021-03-23,TWSE,non_common_stock_security_code,175
2021-03-23,TWSE,zero_or_missing_trade_fields,2
2021-03-23,TPEx,non_common_stock_security_code,5978
2021-03-23,TPEx,zero_or_missing_trade_fields,4
2021-03-24,TWSE,non_common_stock_security_code,175
2021-03-24,TWSE,zero_or_missing_trade_fields,1
2021-03-24,TPEx,non_common_stock_security_code,6046
2021-03-24,TPEx,zero_or_missing_trade_fields,5
2021-03-25,TWSE,non_common_stock_security_code,175
2021-03-25,TWSE,zero_or_missing_trade_fields,3
2021-03-25,TPEx,non_common_stock_security_code,6075
2021-03-25,TPEx,zero_or_missing_trade_fields,3
2021-03-26,TWSE,non_common_stock_security_code,175
2021-03-26,TPEx,non_common_stock_security_code,6031
2021-03-26,TPEx,zero_or_missing_trade_fields,6
2021-03-29,TWSE,non_common_stock_security_code,175
2021-03-29,TPEx,non_common_stock_security_code,6072
2021-03-29,TPEx,zero_or_missing_trade_fields,4
2021-03-30,TWSE,non_common_stock_security_code,175
2021-03-30,TWSE,zero_or_missing_trade_fields,4
2021-03-30,TPEx,non_common_stock_security_code,6092
2021-03-30,TPEx,zero_or_missing_trade_fields,4
2021-03-31,TWSE,non_common_stock_security_code,175
2021-03-31,TWSE,zero_or_missing_trade_fields,2
2021-03-31,TPEx,non_common_stock_security_code,6122
2021-03-31,TPEx,zero_or_missing_trade_fields,5
2021-04-01,TWSE,non_common_stock_security_code,175
2021-04-01,TWSE,zero_or_missing_trade_fields,3
2021-04-01,TPEx,non_common_stock_security_code,6060
2021-04-01,TPEx,zero_or_missing_trade_fields,7
2021-04-06,TWSE,non_common_stock_security_code,175
2021-04-06,TWSE,zero_or_missing_trade_fields,1
2021-04-06,TPEx,non_common_stock_security_code,6059
2021-04-06,TPEx,zero_or_missing_trade_fields,5
2021-04-07,TWSE,non_common_stock_security_code,175
2021-04-07,TWSE,zero_or_missing_trade_fields,1
2021-04-07,TPEx,non_common_stock_security_code,6117
2021-04-07,TPEx,zero_or_missing_trade_fields,4
2021-04-08,TWSE,non_common_stock_security_code,175
2021-04-08,TPEx,non_common_stock_security_code,6198
2021-04-08,TPEx,zero_or_missing_trade_fields,1
2021-04-09,TWSE,non_common_stock_security_code,175
2021-04-09,TWSE,zero_or_missing_trade_fields,1
2021-04-09,TPEx,non_common_stock_security_code,6226
2021-04-09,TPEx,zero_or_missing_trade_fields,5
2021-04-12,TWSE,non_common_stock_security_code,175
2021-04-12,TPEx,non_common_stock_security_code,6262
2021-04-12,TPEx,zero_or_missing_trade_fields,5
2021-04-13,TWSE,non_common_stock_security_code,175
2021-04-13,TPEx,non_common_stock_security_code,6306
2021-04-13,TPEx,zero_or_missing_trade_fields,2
2021-04-14,TWSE,non_common_stock_security_code,175
2021-04-14,TPEx,non_common_stock_security_code,6356
2021-04-14,TPEx,zero_or_missing_trade_fields,6
2021-04-15,TWSE,non_common_stock_security_code,175
2021-04-15,TWSE,zero_or_missing_trade_fields,1
2021-04-15,TPEx,non_common_stock_security_code,6384
2021-04-15,TPEx,zero_or_missing_trade_fields,7
2021-04-16,TWSE,non_common_stock_security_code,175
2021-04-16,TPEx,non_common_stock_security_code,6383
2021-04-16,TPEx,zero_or_missing_trade_fields,5
2021-04-19,TWSE,non_common_stock_security_code,176
2021-04-19,TPEx,non_common_stock_security_code,6391
2021-04-19,TPEx,zero_or_missing_trade_fields,3
2021-04-20,TWSE,non_common_stock_security_code,176
2021-04-20,TPEx,non_common_stock_security_code,6389
2021-04-20,TPEx,zero_or_missing_trade_fields,6
2021-04-21,TWSE,non_common_stock_security_code,176
2021-04-21,TPEx,non_common_stock_security_code,6404
2021-04-21,TPEx,zero_or_missing_trade_fields,4
2021-04-22,TWSE,non_common_stock_security_code,176
2021-04-22,TPEx,non_common_stock_security_code,6414
2021-04-22,TPEx,zero_or_missing_trade_fields,4
2021-04-23,TWSE,non_common_stock_security_code,176
2021-04-23,TPEx,non_common_stock_security_code,6402
2021-04-23,TPEx,zero_or_missing_trade_fields,3
2021-04-26,TWSE,non_common_stock_security_code,176
2021-04-26,TPEx,non_common_stock_security_code,6409
2021-04-26,TPEx,zero_or_missing_trade_fields,4
2021-04-27,TWSE,non_common_stock_security_code,176
2021-04-27,TPEx,non_common_stock_security_code,6394
2021-04-27,TPEx,zero_or_missing_trade_fields,5
2021-04-28,TWSE,non_common_stock_security_code,176
2021-04-28,TPEx,non_common_stock_security_code,6405
2021-04-28,TPEx,zero_or_missing_trade_fields,5
2021-04-29,TWSE,non_common_stock_security_code,176
2021-04-29,TPEx,non_common_stock_security_code,6357
2021-04-29,TPEx,zero_or_missing_trade_fields,9
2021-05-03,TWSE,non_common_stock_security_code,176
2021-05-03,TPEx,non_common_stock_security_code,6357
2021-05-03,TPEx,zero_or_missing_trade_fields,2
2021-05-04,TWSE,non_common_stock_security_code,176
2021-05-04,TPEx,non_common_stock_security_code,6357
2021-05-04,TPEx,zero_or_missing_trade_fields,6
2021-05-05,TWSE,non_common_stock_security_code,176
2021-05-05,TWSE,zero_or_missing_trade_fields,1
2021-05-05,TPEx,non_common_stock_security_code,6376
2021-05-05,TPEx,zero_or_missing_trade_fields,8
2021-05-06,TWSE,non_common_stock_security_code,176
2021-05-06,TWSE,zero_or_missing_trade_fields,1
2021-05-06,TPEx,non_common_stock_security_code,6391
2021-05-06,TPEx,zero_or_missing_trade_fields,6
2021-05-07,TWSE,non_common_stock_security_code,176
2021-05-07,TPEx,non_common_stock_security_code,6318
2021-05-07,TPEx,zero_or_missing_trade_fields,2
2021-05-10,TWSE,non_common_stock_security_code,176
2021-05-10,TPEx,non_common_stock_security_code,6322
2021-05-10,TPEx,zero_or_missing_trade_fields,4
2021-05-11,TWSE,non_common_stock_security_code,176
2021-05-11,TPEx,non_common_stock_security_code,6319
2021-05-11,TPEx,zero_or_missing_trade_fields,6
2021-05-12,TWSE,non_common_stock_security_code,176
2021-05-12,TPEx,non_common_stock_security_code,6322
2021-05-12,TPEx,zero_or_missing_trade_fields,3
2021-05-13,TWSE,non_common_stock_security_code,176
2021-05-13,TPEx,non_common_stock_security_code,6337
2021-05-13,TPEx,zero_or_missing_trade_fields,6
2021-05-14,TWSE,non_common_stock_security_code,176
2021-05-14,TWSE,zero_or_missing_trade_fields,1
2021-05-14,TPEx,non_common_stock_security_code,6273
2021-05-14,TPEx,zero_or_missing_trade_fields,8
2021-05-17,TWSE,non_common_stock_security_code,176
2021-05-17,TWSE,zero_or_missing_trade_fields,2
2021-05-17,TPEx,non_common_stock_security_code,6266
2021-05-17,TPEx,zero_or_missing_trade_fields,10
2021-05-18,TWSE,non_common_stock_security_code,176
2021-05-18,TWSE,zero_or_missing_trade_fields,1
2021-05-18,TPEx,non_common_stock_security_code,6243
2021-05-18,TPEx,zero_or_missing_trade_fields,9
2021-05-19,TWSE,non_common_stock_security_code,176
2021-05-19,TWSE,zero_or_missing_trade_fields,1
2021-05-19,TPEx,non_common_stock_security_code,6241
2021-05-19,TPEx,zero_or_missing_trade_fields,25
2021-05-20,TWSE,non_common_stock_security_code,176
2021-05-20,TWSE,zero_or_missing_trade_fields,2
2021-05-20,TPEx,non_common_stock_security_code,6235
2021-05-20,TPEx,zero_or_missing_trade_fields,21
2021-05-21,TWSE,non_common_stock_security_code,176
2021-05-21,TWSE,zero_or_missing_trade_fields,2
2021-05-21,TPEx,non_common_stock_security_code,6120
2021-05-21,TPEx,zero_or_missing_trade_fields,9
2021-05-24,TWSE,non_common_stock_security_code,176
2021-05-24,TWSE,zero_or_missing_trade_fields,3
2021-05-24,TPEx,non_common_stock_security_code,6071
2021-05-24,TPEx,zero_or_missing_trade_fields,22
2021-05-25,TWSE,non_common_stock_security_code,176
2021-05-25,TWSE,zero_or_missing_trade_fields,3
2021-05-25,TPEx,non_common_stock_security_code,6054
2021-05-25,TPEx,zero_or_missing_trade_fields,11
2021-05-26,TWSE,non_common_stock_security_code,176
2021-05-26,TWSE,zero_or_missing_trade_fields,2
2021-05-26,TPEx,non_common_stock_security_code,6053
2021-05-26,TPEx,zero_or_missing_trade_fields,11
2021-05-27,TWSE,non_common_stock_security_code,176
2021-05-27,TWSE,zero_or_missing_trade_fields,5
2021-05-27,TPEx,non_common_stock_security_code,6061
2021-05-27,TPEx,zero_or_missing_trade_fields,13
2021-05-28,TWSE,non_common_stock_security_code,177
2021-05-28,TWSE,zero_or_missing_trade_fields,1
2021-05-28,TPEx,non_common_stock_security_code,6010
2021-05-28,TPEx,zero_or_missing_trade_fields,11
2021-05-31,TWSE,non_common_stock_security_code,177
2021-05-31,TWSE,zero_or_missing_trade_fields,4
2021-05-31,TPEx,non_common_stock_security_code,6032
2021-05-31,TPEx,zero_or_missing_trade_fields,17
2021-06-01,TWSE,non_common_stock_security_code,177
2021-06-01,TPEx,non_common_stock_security_code,6032
2021-06-01,TPEx,zero_or_missing_trade_fields,11
2021-06-02,TWSE,non_common_stock_security_code,177
2021-06-02,TWSE,zero_or_missing_trade_fields,2
2021-06-02,TPEx,non_common_stock_security_code,6014
2021-06-02,TPEx,zero_or_missing_trade_fields,16
2021-06-03,TWSE,non_common_stock_security_code,176
2021-06-03,TWSE,zero_or_missing_trade_fields,2
2021-06-03,TPEx,non_common_stock_security_code,6035
2021-06-03,TPEx,zero_or_missing_trade_fields,7
2021-06-04,TWSE,non_common_stock_security_code,176
2021-06-04,TWSE,zero_or_missing_trade_fields,8
2021-06-04,TPEx,non_common_stock_security_code,5970
2021-06-04,TPEx,zero_or_missing_trade_fields,17
2021-06-07,TWSE,non_common_stock_security_code,176
2021-06-07,TWSE,zero_or_missing_trade_fields,4
2021-06-07,TPEx,non_common_stock_security_code,5975
2021-06-07,TPEx,zero_or_missing_trade_fields,20
2021-06-08,TWSE,non_common_stock_security_code,176
2021-06-08,TWSE,zero_or_missing_trade_fields,5
2021-06-08,TPEx,non_common_stock_security_code,5964
2021-06-08,TPEx,zero_or_missing_trade_fields,17
2021-06-09,TWSE,non_common_stock_security_code,176
2021-06-09,TWSE,zero_or_missing_trade_fields,3
2021-06-09,TPEx,non_common_stock_security_code,5949
2021-06-09,TPEx,zero_or_missing_trade_fields,17
2021-06-10,TWSE,non_common_stock_security_code,177
2021-06-10,TWSE,zero_or_missing_trade_fields,5
2021-06-10,TPEx,non_common_stock_security_code,5963
2021-06-10,TPEx,zero_or_missing_trade_fields,19
2021-06-11,TWSE,non_common_stock_security_code,177
2021-06-11,TWSE,zero_or_missing_trade_fields,3
2021-06-11,TPEx,non_common_stock_security_code,5886
2021-06-11,TPEx,zero_or_missing_trade_fields,12
2021-06-15,TWSE,non_common_stock_security_code,177
2021-06-15,TWSE,zero_or_missing_trade_fields,3
2021-06-15,TPEx,non_common_stock_security_code,5891
2021-06-15,TPEx,zero_or_missing_trade_fields,15
2021-06-16,TWSE,non_common_stock_security_code,177
2021-06-16,TPEx,non_common_stock_security_code,5943
2021-06-16,TPEx,zero_or_missing_trade_fields,16
2021-06-17,TWSE,non_common_stock_security_code,177
2021-06-17,TWSE,zero_or_missing_trade_fields,2
2021-06-17,TPEx,non_common_stock_security_code,5969
2021-06-17,TPEx,zero_or_missing_trade_fields,10
2021-06-18,TWSE,non_common_stock_security_code,177
2021-06-18,TWSE,zero_or_missing_trade_fields,2
2021-06-18,TPEx,non_common_stock_security_code,5910
2021-06-18,TPEx,zero_or_missing_trade_fields,14
2021-06-21,TWSE,non_common_stock_security_code,177
2021-06-21,TWSE,zero_or_missing_trade_fields,3
2021-06-21,TPEx,non_common_stock_security_code,5901
2021-06-21,TPEx,zero_or_missing_trade_fields,14
2021-06-22,TWSE,non_common_stock_security_code,177
2021-06-22,TWSE,zero_or_missing_trade_fields,3
2021-06-22,TPEx,non_common_stock_security_code,5906
2021-06-22,TPEx,zero_or_missing_trade_fields,21
2021-06-23,TWSE,non_common_stock_security_code,177
2021-06-23,TWSE,zero_or_missing_trade_fields,3
2021-06-23,TPEx,non_common_stock_security_code,5907
2021-06-23,TPEx,zero_or_missing_trade_fields,12
2021-06-24,TWSE,non_common_stock_security_code,177
2021-06-24,TWSE,zero_or_missing_trade_fields,3
2021-06-24,TPEx,non_common_stock_security_code,5925
2021-06-24,TPEx,zero_or_missing_trade_fields,13
2021-06-25,TWSE,non_common_stock_security_code,177
2021-06-25,TWSE,zero_or_missing_trade_fields,3
2021-06-25,TPEx,non_common_stock_security_code,5898
2021-06-25,TPEx,zero_or_missing_trade_fields,12
2021-06-28,TWSE,non_common_stock_security_code,177
2021-06-28,TWSE,zero_or_missing_trade_fields,3
2021-06-28,TPEx,non_common_stock_security_code,5903
2021-06-28,TPEx,zero_or_missing_trade_fields,6
2021-06-29,TWSE,non_common_stock_security_code,177
2021-06-29,TWSE,zero_or_missing_trade_fields,1
2021-06-29,TPEx,non_common_stock_security_code,5900
2021-06-29,TPEx,zero_or_missing_trade_fields,8
2021-06-30,TWSE,non_common_stock_security_code,177
2021-06-30,TWSE,zero_or_missing_trade_fields,3
2021-06-30,TPEx,non_common_stock_security_code,5928
2021-06-30,TPEx,zero_or_missing_trade_fields,10
2021-07-01,TWSE,non_common_stock_security_code,178
2021-07-01,TWSE,zero_or_missing_trade_fields,3
2021-07-01,TPEx,non_common_stock_security_code,5951
2021-07-01,TPEx,zero_or_missing_trade_fields,6
2021-07-02,TWSE,non_common_stock_security_code,178
2021-07-02,TWSE,zero_or_missing_trade_fields,2
2021-07-02,TPEx,non_common_stock_security_code,5899
2021-07-02,TPEx,zero_or_missing_trade_fields,7
2021-07-05,TWSE,non_common_stock_security_code,178
2021-07-05,TWSE,zero_or_missing_trade_fields,1
2021-07-05,TPEx,non_common_stock_security_code,5848
2021-07-05,TPEx,zero_or_missing_trade_fields,8
2021-07-06,TWSE,non_common_stock_security_code,178
2021-07-06,TWSE,zero_or_missing_trade_fields,1
2021-07-06,TPEx,non_common_stock_security_code,5827
2021-07-06,TPEx,zero_or_missing_trade_fields,11
2021-07-07,TWSE,non_common_stock_security_code,178
2021-07-07,TPEx,non_common_stock_security_code,5844
2021-07-07,TPEx,zero_or_missing_trade_fields,9
2021-07-08,TWSE,non_common_stock_security_code,178
2021-07-08,TWSE,zero_or_missing_trade_fields,3
2021-07-08,TPEx,non_common_stock_security_code,5841
2021-07-08,TPEx,zero_or_missing_trade_fields,13
2021-07-09,TWSE,non_common_stock_security_code,178
2021-07-09,TWSE,zero_or_missing_trade_fields,1
2021-07-09,TPEx,non_common_stock_security_code,5776
2021-07-09,TPEx,zero_or_missing_trade_fields,5
2021-07-12,TWSE,non_common_stock_security_code,178
2021-07-12,TWSE,zero_or_missing_trade_fields,3
2021-07-12,TPEx,non_common_stock_security_code,5767
2021-07-12,TPEx,zero_or_missing_trade_fields,9
2021-07-13,TWSE,non_common_stock_security_code,178
2021-07-13,TPEx,non_common_stock_security_code,5776
2021-07-13,TPEx,zero_or_missing_trade_fields,9
2021-07-14,TWSE,non_common_stock_security_code,178
2021-07-14,TPEx,non_common_stock_security_code,5801
2021-07-14,TPEx,zero_or_missing_trade_fields,15
2021-07-15,TWSE,non_common_stock_security_code,178
2021-07-15,TWSE,zero_or_missing_trade_fields,3
2021-07-15,TPEx,non_common_stock_security_code,5828
2021-07-15,TPEx,zero_or_missing_trade_fields,19
2021-07-16,TWSE,non_common_stock_security_code,178
2021-07-16,TWSE,zero_or_missing_trade_fields,2
2021-07-16,TPEx,non_common_stock_security_code,5811
2021-07-16,TPEx,zero_or_missing_trade_fields,14
2021-07-19,TWSE,non_common_stock_security_code,178
2021-07-19,TWSE,zero_or_missing_trade_fields,2
2021-07-19,TPEx,non_common_stock_security_code,5809
2021-07-19,TPEx,zero_or_missing_trade_fields,20
2021-07-20,TWSE,non_common_stock_security_code,178
2021-07-20,TWSE,zero_or_missing_trade_fields,3
2021-07-20,TPEx,non_common_stock_security_code,5826
2021-07-20,TPEx,zero_or_missing_trade_fields,20
2021-07-21,TWSE,non_common_stock_security_code,178
2021-07-21,TWSE,zero_or_missing_trade_fields,2
2021-07-21,TPEx,non_common_stock_security_code,5881
2021-07-21,TPEx,zero_or_missing_trade_fields,18
2021-07-22,TWSE,non_common_stock_security_code,178
2021-07-22,TWSE,zero_or_missing_trade_fields,1
2021-07-22,TPEx,non_common_stock_security_code,5890
2021-07-22,TPEx,zero_or_missing_trade_fields,10
2021-07-23,TWSE,non_common_stock_security_code,178
2021-07-23,TWSE,zero_or_missing_trade_fields,3
2021-07-23,TPEx,non_common_stock_security_code,5819
2021-07-23,TPEx,zero_or_missing_trade_fields,10
2021-07-26,TWSE,non_common_stock_security_code,178
2021-07-26,TWSE,zero_or_missing_trade_fields,1
2021-07-26,TPEx,non_common_stock_security_code,5813
2021-07-26,TPEx,zero_or_missing_trade_fields,13
2021-07-27,TWSE,non_common_stock_security_code,178
2021-07-27,TWSE,zero_or_missing_trade_fields,2
2021-07-27,TPEx,non_common_stock_security_code,5837
2021-07-27,TPEx,zero_or_missing_trade_fields,16
2021-07-28,TWSE,non_common_stock_security_code,178
2021-07-28,TWSE,zero_or_missing_trade_fields,2
2021-07-28,TPEx,non_common_stock_security_code,5888
2021-07-28,TPEx,zero_or_missing_trade_fields,13
2021-07-29,TWSE,non_common_stock_security_code,178
2021-07-29,TWSE,zero_or_missing_trade_fields,2
2021-07-29,TPEx,non_common_stock_security_code,5926
2021-07-29,TPEx,zero_or_missing_trade_fields,9
2021-07-30,TWSE,non_common_stock_security_code,178
2021-07-30,TWSE,zero_or_missing_trade_fields,4
2021-07-30,TPEx,non_common_stock_security_code,5863
2021-07-30,TPEx,zero_or_missing_trade_fields,21
2021-08-02,TWSE,non_common_stock_security_code,178
2021-08-02,TWSE,zero_or_missing_trade_fields,3
2021-08-02,TPEx,non_common_stock_security_code,5861
2021-08-02,TPEx,zero_or_missing_trade_fields,22
2021-08-03,TWSE,non_common_stock_security_code,178
2021-08-03,TWSE,zero_or_missing_trade_fields,4
2021-08-03,TPEx,non_common_stock_security_code,5860
2021-08-03,TPEx,zero_or_missing_trade_fields,14
2021-08-04,TWSE,non_common_stock_security_code,178
2021-08-04,TWSE,zero_or_missing_trade_fields,8
2021-08-04,TPEx,non_common_stock_security_code,5903
2021-08-04,TPEx,zero_or_missing_trade_fields,13
2021-08-05,TWSE,non_common_stock_security_code,178
2021-08-05,TWSE,zero_or_missing_trade_fields,5
2021-08-05,TPEx,non_common_stock_security_code,5928
2021-08-05,TPEx,zero_or_missing_trade_fields,12
2021-08-06,TWSE,non_common_stock_security_code,178
2021-08-06,TWSE,zero_or_missing_trade_fields,2
2021-08-06,TPEx,non_common_stock_security_code,5942
2021-08-06,TPEx,zero_or_missing_trade_fields,20
2021-08-09,TWSE,non_common_stock_security_code,178
2021-08-09,TWSE,zero_or_missing_trade_fields,2
2021-08-09,TPEx,non_common_stock_security_code,5988
2021-08-09,TPEx,zero_or_missing_trade_fields,13
2021-08-10,TWSE,non_common_stock_security_code,179
2021-08-10,TWSE,zero_or_missing_trade_fields,5
2021-08-10,TPEx,non_common_stock_security_code,6043
2021-08-10,TPEx,zero_or_missing_trade_fields,20
2021-08-11,TWSE,non_common_stock_security_code,179
2021-08-11,TWSE,zero_or_missing_trade_fields,4
2021-08-11,TPEx,non_common_stock_security_code,6106
2021-08-11,TPEx,zero_or_missing_trade_fields,16
2021-08-12,TWSE,non_common_stock_security_code,180
2021-08-12,TWSE,zero_or_missing_trade_fields,8
2021-08-12,TPEx,non_common_stock_security_code,6136
2021-08-12,TPEx,zero_or_missing_trade_fields,25
2021-08-13,TWSE,non_common_stock_security_code,181
2021-08-13,TWSE,zero_or_missing_trade_fields,4
2021-08-13,TPEx,non_common_stock_security_code,6128
2021-08-13,TPEx,zero_or_missing_trade_fields,22
2021-08-16,TWSE,non_common_stock_security_code,181
2021-08-16,TWSE,zero_or_missing_trade_fields,3
2021-08-16,TPEx,non_common_stock_security_code,6130
2021-08-16,TPEx,zero_or_missing_trade_fields,16
2021-08-17,TWSE,non_common_stock_security_code,181
2021-08-17,TWSE,zero_or_missing_trade_fields,1
2021-08-17,TPEx,non_common_stock_security_code,6140
2021-08-17,TPEx,zero_or_missing_trade_fields,20
2021-08-18,TWSE,non_common_stock_security_code,181
2021-08-18,TWSE,zero_or_missing_trade_fields,3
2021-08-18,TPEx,non_common_stock_security_code,6167
2021-08-18,TPEx,zero_or_missing_trade_fields,14
2021-08-19,TWSE,non_common_stock_security_code,181
2021-08-19,TWSE,zero_or_missing_trade_fields,2
2021-08-19,TPEx,non_common_stock_security_code,6180
2021-08-19,TPEx,zero_or_missing_trade_fields,24
2021-08-20,TWSE,non_common_stock_security_code,181
2021-08-20,TWSE,zero_or_missing_trade_fields,2
2021-08-20,TPEx,non_common_stock_security_code,6089
2021-08-20,TPEx,zero_or_missing_trade_fields,15
2021-08-23,TWSE,non_common_stock_security_code,181
2021-08-23,TWSE,zero_or_missing_trade_fields,1
2021-08-23,TPEx,non_common_stock_security_code,6057
2021-08-23,TPEx,zero_or_missing_trade_fields,17
2021-08-24,TWSE,non_common_stock_security_code,181
2021-08-24,TWSE,zero_or_missing_trade_fields,2
2021-08-24,TPEx,non_common_stock_security_code,6053
2021-08-24,TPEx,zero_or_missing_trade_fields,19
2021-08-25,TWSE,non_common_stock_security_code,181
2021-08-25,TWSE,zero_or_missing_trade_fields,2
2021-08-25,TPEx,non_common_stock_security_code,6071
2021-08-25,TPEx,zero_or_missing_trade_fields,20
2021-08-26,TWSE,non_common_stock_security_code,181
2021-08-26,TWSE,zero_or_missing_trade_fields,3
2021-08-26,TPEx,non_common_stock_security_code,6096
2021-08-26,TPEx,zero_or_missing_trade_fields,24
2021-08-27,TWSE,non_common_stock_security_code,181
2021-08-27,TWSE,zero_or_missing_trade_fields,1
2021-08-27,TPEx,non_common_stock_security_code,6091
2021-08-27,TPEx,zero_or_missing_trade_fields,16
2021-08-30,TWSE,non_common_stock_security_code,181
2021-08-30,TWSE,zero_or_missing_trade_fields,1
2021-08-30,TPEx,non_common_stock_security_code,6132
2021-08-30,TPEx,zero_or_missing_trade_fields,14
2021-08-31,TWSE,non_common_stock_security_code,180
2021-08-31,TWSE,zero_or_missing_trade_fields,3
2021-08-31,TPEx,non_common_stock_security_code,6133
2021-08-31,TPEx,zero_or_missing_trade_fields,19
2021-09-01,TWSE,non_common_stock_security_code,180
2021-09-01,TWSE,zero_or_missing_trade_fields,1
2021-09-01,TPEx,non_common_stock_security_code,6142
2021-09-01,TPEx,zero_or_missing_trade_fields,18
2021-09-02,TWSE,non_common_stock_security_code,180
2021-09-02,TWSE,zero_or_missing_trade_fields,4
2021-09-02,TPEx,non_common_stock_security_code,6169
2021-09-02,TPEx,zero_or_missing_trade_fields,16
2021-09-03,TWSE,non_common_stock_security_code,180
2021-09-03,TWSE,zero_or_missing_trade_fields,2
2021-09-03,TPEx,non_common_stock_security_code,6122
2021-09-03,TPEx,zero_or_missing_trade_fields,11
2021-09-06,TWSE,non_common_stock_security_code,180
2021-09-06,TWSE,zero_or_missing_trade_fields,6
2021-09-06,TPEx,non_common_stock_security_code,6113
2021-09-06,TPEx,zero_or_missing_trade_fields,17
2021-09-07,TWSE,non_common_stock_security_code,180
2021-09-07,TWSE,zero_or_missing_trade_fields,7
2021-09-07,TPEx,non_common_stock_security_code,6152
2021-09-07,TPEx,zero_or_missing_trade_fields,20
2021-09-08,TWSE,non_common_stock_security_code,180
2021-09-08,TWSE,zero_or_missing_trade_fields,4
2021-09-08,TPEx,non_common_stock_security_code,6198
