ticker,name,market,event_type,event_date,source_date,source_url,source_type,formal_ready,raw_source_id,evidence_fields,notes
8102,傑霖科技,TPEx,listing,2025-12-22,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
6884,海柏特,TPEx,listing,2025-12-17,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
6910,德鴻,TPEx,listing,2025-12-11,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
6730,常廣,TPEx,listing,2025-12-10,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7767,仁大資訊,TPEx,listing,2025-12-10,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7770,君曜,TPEx,listing,2025-12-10,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7744,崴寶,TPEx,listing,2025-11-27,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
6474,華豫寧,TPEx,listing,2025-11-25,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
3158,嘉實,TPEx,listing,2025-11-17,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7717,萊德光電-KY,TPEx,listing,2025-11-17,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7716,昱臺國際,TPEx,listing,2025-10-28,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7782,光速火箭,TPEx,listing,2025-10-28,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7757,金色三麥,TPEx,listing,2025-10-20,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7738,東聯互動,TPEx,listing,2025-10-16,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
6971,惠民實業,TPEx,listing,2025-10-02,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7751,竑騰,TPEx,listing,2025-08-26,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
4166,友霖,TPEx,listing,2025-08-21,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7753,星亞,TPEx,listing,2025-08-11,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7547,碩網,TPEx,listing,2025-07-29,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7747,昕奇雲端,TPEx,listing,2025-07-11,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
6925,意藍,TPEx,listing,2025-05-28,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
1295,生合,TPEx,listing,2025-05-27,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7642,昶瑞機電,TPEx,listing,2025-05-22,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
6498,久禾光,TPEx,listing,2025-05-20,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7743,金利食安,TPEx,listing,2025-05-20,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
6597,立誠,TPEx,listing,2025-05-08,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7723,築間,TPEx,listing,2025-04-30,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
3467,台灣精材,TPEx,listing,2025-03-25,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7718,友鋮,TPEx,listing,2025-03-18,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
6872,浩宇生醫,TPEx,listing,2025-03-07,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7728,光焱科技,TPEx,listing,2025-03-06,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7734,印能科技,TPEx,listing,2025-02-26,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7709,榮田,TPEx,listing,2025-02-25,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7713,威力德生醫,TPEx,listing,2025-02-24,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
4749,新應材,TPEx,listing,2025-01-17,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7714,創泓科技,TPEx,listing,2025-01-15,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
7715,裕山,TPEx,listing,2025-01-15,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/latest,official_historical_api,true,latest_2025.json,"[""索引"", ""股票代號"", ""公司名稱"", ""上櫃日期"", ""每股面額"", ""公司資訊連結"", ""近期上櫃資訊連結""]",TPEx company/latest route returned historical year listing rows via date parameter.
5506,長鴻營造股份有限公司,TPEx,delisting,2015-11-26,2015-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2015.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
4927,泰鼎國際股份有限公司,TPEx,delisting,2015-09-08,2015-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2015.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
5505,和旺聯合實業股份有限公司,TPEx,delisting,2015-07-16,2015-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2015.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
4720,德淵企業股份有限公司,TPEx,delisting,2015-06-24,2015-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2015.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
5466,泰林科技股份有限公司,TPEx,delisting,2015-06-17,2015-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2015.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
4912,聯德控股股份有限公司,TPEx,delisting,2015-05-21,2015-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2015.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
3416,融程電訊股份有限公司,TPEx,delisting,2015-01-23,2015-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2015.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
5255,美桀科技股份有限公司,TPEx,delisting,2018-11-30,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2018.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
3299,帛漢股份有限公司,TPEx,delisting,2018-11-29,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2018.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
4103,百略醫學科技股份有限公司,TPEx,delisting,2018-11-13,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2018.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
3428,光燿科技股份有限公司,TPEx,delisting,2018-10-01,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2018.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
6298,崴強科技股份有限公司,TPEx,delisting,2018-10-01,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2018.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
6107,華美電子股份有限公司,TPEx,delisting,2018-06-27,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2018.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
4965,商店街市集國際資訊股份有限公司,TPEx,delisting,2018-06-22,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2018.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
3068,美磊科技股份有限公司,TPEx,delisting,2018-06-13,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2018.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
6554,中美冠科生物技術股份有限公司,TPEx,delisting,2018-05-31,2018-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2018.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
4803,威馳克媒體集團股份有限公司,TPEx,delisting,2021-12-27,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2021.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
3144,新揚科技股份有限公司,TPEx,delisting,2021-12-20,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2021.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
2928,紅馬集團股份有限公司,TPEx,delisting,2021-10-22,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2021.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
4152,台灣微脂體股份有限公司,TPEx,delisting,2021-10-08,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2021.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
911613,特藝石油能源有限公司,TPEx,delisting,2021-09-03,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2021.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
3092,鴻碩精密電工股份有限公司,TPEx,delisting,2021-05-13,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2021.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
6426,統新光訊股份有限公司,TPEx,delisting,2021-03-24,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2021.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
6438,迅得機械股份有限公司,TPEx,delisting,2021-01-19,2021-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2021.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
6747,亨泰光學股份有限公司,TPEx,delisting,2025-12-04,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2025.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
4945,陞達科技股份有限公司,TPEx,delisting,2025-09-08,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2025.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
3202,樺晟電子股份有限公司,TPEx,delisting,2025-07-21,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2025.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
6589,台康生技股份有限公司,TPEx,delisting,2025-07-21,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2025.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
6287,元隆電子股份有限公司,TPEx,delisting,2025-06-23,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2025.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
6457,紘康科技股份有限公司,TPEx,delisting,2025-01-01,2025-12-31,https://www.tpex.org.tw/www/zh-tw/company/deListed,official_historical_api,true,delisted_2025.json,"[""股票代號"", ""公司名稱"", ""終止上櫃日期"", ""終止上櫃原因"", ""公司資料網址""]",TPEx company/deListed route returned historical year delisting rows via date parameter.
