phase,ticker,name,market,report_period,sample_policy,source_universe_quality,historical_pit_universe_ready,prior_t164_seed_status,planned_routes,expected_route_budget_per_ticker_period,official_asof_required,after_close_next_trading_day_policy_required,unmatched_or_ambiguous_policy,quarter_end_date_available_at_allowed,query_response_datetime_available_at_allowed,conservative_deadline_proxy_allowed_for_official_route,accepted_for_runner_execution,accepted_for_materialization,accepted_for_experiments,accepted_for_formal,diagnostic_only,not_live_rule,forward_returns_live_rule_usage,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay
phase_1_tpex_stratified_50x2,6661,威健生技,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6661,威健生技,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6725,矽科宏晟,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6725,矽科宏晟,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6803,崑鼎,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6803,崑鼎,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6875,國邑*,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6875,國邑*,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6968,萬達寵物,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,6968,萬達寵物,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,7714,創泓科技,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,7714,創泓科技,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,7777,能率亞洲,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,7777,能率亞洲,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,8042,金山電,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,8042,金山電,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,8080,泰霖,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,8080,泰霖,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,8121,越峰,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,8121,越峰,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,8349,恒耀國際,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,8349,恒耀國際,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,8435,鉅邁,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,8435,鉅邁,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,8924,大田,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,8924,大田,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,9962,有益,TPEx,115Q1,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
phase_1_tpex_stratified_50x2,9962,有益,TPEx,114Q4,evenly_spaced_from_current_or_carried_tpex_snapshot_candidate,current_or_special_case_snapshot_not_historical_pit,False,new_tpex_proof_candidate,t164sb05;t164sb03;t05st01;t05st01_detail_prefiltered,8.0,True,True,blocked_no_silent_backfill,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
