ticker,name,market,selected_signal_rows,required_start,required_end_with_exit_buffer,row_count,first_date,last_date,required_trading_date_count,missing_trading_date_count,unadjusted_open_close_path_ready,adjusted_close_available,adjusted_close_path_ready,source_quality,blocked_reason
8433,弘帆,TPEx,0,2024-01-02,2026-06-05,585,2024-01-02,2026-06-05,586,1,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
8436,大江,TPEx,0,2024-01-02,2026-06-05,585,2024-01-02,2026-06-05,586,1,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
8440,綠電,TPEx,0,2024-01-02,2026-06-05,585,2024-01-02,2026-06-05,586,1,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
8454,富邦媒,TWSE,0,2024-01-02,2026-06-05,584,2024-01-02,2026-06-05,586,2,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
8464,億豐,TWSE,3,2024-01-02,2026-06-05,584,2024-01-02,2026-06-05,586,2,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
8478,東哥遊艇,TWSE,0,2024-01-02,2026-06-05,584,2024-01-02,2026-06-05,586,2,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
8996,高力,TWSE,3,2024-01-02,2026-06-05,584,2024-01-02,2026-06-05,586,2,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
9103,美德醫療-DR,TWSE,0,2024-01-02,2026-06-05,584,2024-01-02,2026-06-05,586,2,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
9105,泰金寶-DR,TWSE,3,2024-01-02,2026-06-05,584,2024-01-02,2026-06-05,586,2,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
9802,鈺齊-KY,TWSE,0,2024-01-02,2026-06-05,584,2024-01-02,2026-06-05,586,2,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
9919,康那香,TWSE,0,2024-01-02,2026-06-05,584,2024-01-02,2026-06-05,586,2,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
9935,慶豐富,TWSE,0,2024-01-02,2026-06-05,584,2024-01-02,2026-06-05,586,2,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
9938,百和,TWSE,0,2024-01-02,2026-06-05,584,2024-01-02,2026-06-05,586,2,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
9945,潤泰新,TWSE,0,2024-01-02,2026-06-05,584,2024-01-02,2026-06-05,586,2,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
9951,皇田,TPEx,0,2024-01-02,2026-06-05,585,2024-01-02,2026-06-05,586,1,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
9958,世紀鋼,TWSE,3,2024-01-02,2026-06-05,584,2024-01-02,2026-06-05,586,2,false,false,false,official_unadjusted_ohlcv_pit_daily_full_sweep_shard,missing_unadjusted_trading_dates_or_no_rows
