signal_date,entry_date,exit_date,ticker,name,market,route_variant,source_family,timing_variant,entry_open_available,entry_close_available,exit_close_available,path_ready,blocked_reason,adjusted_close_ready,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2023-07-14,2023-07-17,2023-07-24,2388,威盛,TWSE,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-14,2023-07-21,2388,威盛,TWSE,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,2388,威盛,TWSE,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,2388,威盛,TWSE,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-14,2023-07-21,2388,威盛,TWSE,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,2388,威盛,TWSE,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,3704,合勤控,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-14,2023-07-21,3704,合勤控,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,3704,合勤控,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,3704,合勤控,TWSE,dispersion_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-14,2023-07-21,3704,合勤控,TWSE,dispersion_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,3704,合勤控,TWSE,dispersion_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,3704,合勤控,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-14,2023-07-21,3704,合勤控,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,3704,合勤控,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,2388,威盛,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-14,2023-07-21,2388,威盛,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,2388,威盛,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,2388,威盛,TWSE,pool_breadth_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-14,2023-07-21,2388,威盛,TWSE,pool_breadth_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-14,2023-07-17,2023-07-24,2388,威盛,TWSE,pool_breadth_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,6150,撼訊,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-21,2023-07-28,6150,撼訊,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,6150,撼訊,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,6150,撼訊,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-21,2023-07-28,6150,撼訊,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,6150,撼訊,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,6150,撼訊,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-21,2023-07-28,6150,撼訊,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,6150,撼訊,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,6150,撼訊,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-21,2023-07-28,6150,撼訊,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,6150,撼訊,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,9958,世紀鋼,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-21,2023-07-28,9958,世紀鋼,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,9958,世紀鋼,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,9958,世紀鋼,TWSE,dispersion_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-21,2023-07-28,9958,世紀鋼,TWSE,dispersion_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,9958,世紀鋼,TWSE,dispersion_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,9958,世紀鋼,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-21,2023-07-28,9958,世紀鋼,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,9958,世紀鋼,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,4533,協易機,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-21,2023-07-28,4533,協易機,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,4533,協易機,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,4533,協易機,TPEx,pool_breadth_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-21,2023-07-28,4533,協易機,TPEx,pool_breadth_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-21,2023-07-24,2023-07-31,4533,協易機,TPEx,pool_breadth_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,2383,台光電,TWSE,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-28,2023-08-04,2383,台光電,TWSE,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,2383,台光電,TWSE,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,2383,台光電,TWSE,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-28,2023-08-04,2383,台光電,TWSE,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,2383,台光電,TWSE,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,2383,台光電,TWSE,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-28,2023-08-04,2383,台光電,TWSE,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,2383,台光電,TWSE,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,2383,台光電,TWSE,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-28,2023-08-04,2383,台光電,TWSE,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,2383,台光電,TWSE,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,4953,緯軟,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-28,2023-08-04,4953,緯軟,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,4953,緯軟,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,4953,緯軟,TPEx,dispersion_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-28,2023-08-04,4953,緯軟,TPEx,dispersion_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,4953,緯軟,TPEx,dispersion_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,4953,緯軟,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-28,2023-08-04,4953,緯軟,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,4953,緯軟,TPEx,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,5439,高技,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-28,2023-08-04,5439,高技,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,5439,高技,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,5439,高技,TPEx,pool_breadth_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-28,2023-08-04,5439,高技,TPEx,pool_breadth_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-07-28,2023-07-31,2023-08-08,5439,高技,TPEx,pool_breadth_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2913,農林,TWSE,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-04,2023-08-11,2913,農林,TWSE,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2913,農林,TWSE,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2913,農林,TWSE,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-04,2023-08-11,2913,農林,TWSE,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2913,農林,TWSE,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2913,農林,TWSE,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-04,2023-08-11,2913,農林,TWSE,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2913,農林,TWSE,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2913,農林,TWSE,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-04,2023-08-11,2913,農林,TWSE,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2913,農林,TWSE,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,5439,高技,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-04,2023-08-11,5439,高技,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,5439,高技,TPEx,conservative_hurdle_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,5439,高技,TPEx,dispersion_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-04,2023-08-11,5439,高技,TPEx,dispersion_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,5439,高技,TPEx,dispersion_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2377,微星,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-04,2023-08-11,2377,微星,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2377,微星,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2059,川湖,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-04,2023-08-11,2059,川湖,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2059,川湖,TWSE,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2059,川湖,TWSE,pool_breadth_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-04,2023-08-11,2059,川湖,TWSE,pool_breadth_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-04,2023-08-07,2023-08-14,2059,川湖,TWSE,pool_breadth_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,3483,力致,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-11,2023-08-18,3483,力致,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,3483,力致,TPEx,dynamic80_top1_rs20_31_bonus_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,3483,力致,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-11,2023-08-18,3483,力致,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,3483,力致,TPEx,dynamic80_top1_rs20_7core_context_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,3483,力致,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-11,2023-08-18,3483,力致,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,3483,力致,TPEx,dynamic80_top1_rs20_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,3483,力致,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-11,2023-08-18,3483,力致,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,3483,力致,TPEx,dynamic80_top3_rs20_risk_tiebreak_proxy,legacy_rs20_operating_mode,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,8081,致新,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-11,2023-08-18,8081,致新,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,8081,致新,TWSE,conservative_hurdle_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,8081,致新,TWSE,dispersion_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-11,2023-08-18,8081,致新,TWSE,dispersion_route,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,8081,致新,TWSE,dispersion_route,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,8081,致新,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-11,2023-08-18,8081,致新,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,same_week_close_to_next_rebalance_close_comparator,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,8081,致新,TWSE,hybrid_pullback_base_mega_override,regime_switch_hybrid_route,next_day_open_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
2023-08-11,2023-08-14,2023-08-21,3483,力致,TPEx,market_bias_pool_trend_route,regime_switch_hybrid_route,next_day_close_entry_fixed_5td_exit,true,true,true,true,,false,false,false,false,false,false,false,false,true,false
