ticker,market,month,status,selected_row_count,source_url,raw_sha256,raw_path,route_index,route_total,timestamp_utc
2364,TWSE,2023-09,accepted,3,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=2364&response=json,efc05318fbd51439d980265bf758556382cd8f52b4635c15db71354403245ab7,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2364_2023-09_TWSE.json,27,170,2026-07-08T07:40:54+00:00
2364,TWSE,2023-10,accepted,1,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=2364&response=json,d80d198f7ce1cd6b9bbea60d8153dbcea5ed92e8cfef9bca5e7db605502db002,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2364_2023-10_TWSE.json,28,170,2026-07-08T07:40:55+00:00
2377,TWSE,2023-08,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=2377&response=json,db27aa380f0cb5f46752a546b6995e977af8252a732e26f1c88e7262844b2fe4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2377_2023-08_TWSE.json,29,170,2026-07-08T07:40:55+00:00
2383,TWSE,2023-07,accepted,2,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=2383&response=json,81f68b9cc92ff769071602615482202d2b422a3c7c0afa8cd66ff68fe11e4cab,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2383_2023-07_TWSE.json,30,170,2026-07-08T07:40:55+00:00
2383,TWSE,2023-08,accepted,2,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=2383&response=json,fb9e80147a227a5246a68f69cdd694fc258c06a0a60dfe0e5ef46e660441cb8b,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2383_2023-08_TWSE.json,31,170,2026-07-08T07:40:55+00:00
2388,TWSE,2023-07,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=2388&response=json,5d52db9a86d6630ca31288e5522dd0986ca5db2675cf862a57346b6dc56fefcf,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2388_2023-07_TWSE.json,32,170,2026-07-08T07:40:56+00:00
2388,TWSE,2023-11,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=2388&response=json,bd70d1206fc149d963b859cd7ab77296b35afbd340d85ea8961d06d773458b37,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2388_2023-11_TWSE.json,33,170,2026-07-08T07:40:56+00:00
2436,TWSE,2023-09,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=2436&response=json,2b3ebd0593da643bafab0ff0e4e95bb13039a9056fa739a89a097c52506ed5e6,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2436_2023-09_TWSE.json,34,170,2026-07-08T07:40:57+00:00
2453,TWSE,2023-02,accepted,5,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=2453&response=json,73acd0a7778bd75c9ac9bba2e2d82b3ff925653027d7ae60950b02c70d7e712c,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2453_2023-02_TWSE.json,35,170,2026-07-08T07:40:58+00:00
2453,TWSE,2023-03,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=2453&response=json,318a58750ee98766b4b4a4ac7063e3420b5d51dc86b30a84a255002c9ca77876,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2453_2023-03_TWSE.json,36,170,2026-07-08T07:40:59+00:00
2453,TWSE,2023-04,accepted,5,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230401&stockNo=2453&response=json,f1cd4a80c77eaebead8aa8cb355add59731aae188e7bc30bc819d08617022e11,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2453_2023-04_TWSE.json,37,170,2026-07-08T07:40:59+00:00
2454,TWSE,,no_needed_rows,0,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=01&stockNo=2454&response=json,7e45e4545a9f0c363c128ed2a327f9e8357963d24d2a93e85d932be0db0dcd0b,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2454__TWSE.json,38,170,2026-07-08T07:40:59+00:00
2454,TWSE,2023-12,accepted,1,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=2454&response=json,f9d3c5e003c60aa4872a4e1145775fe632aca9d3f09fdcc1c0539affa68a4901,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2454_2023-12_TWSE.json,39,170,2026-07-08T07:40:59+00:00
2454,TWSE,2024-01,accepted,2,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20240101&stockNo=2454&response=json,30acdb43cbd18d3a1b5ec61a78cd5d23865b84b7829af99bb8e2e7fc6b798b52,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2454_2024-01_TWSE.json,40,170,2026-07-08T07:40:59+00:00
2482,TWSE,2023-02,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=2482&response=json,93f230a42ab15b519acdaeadfab0efc030591fdecf5fd55323847a7b7f6b20eb,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2482_2023-02_TWSE.json,41,170,2026-07-08T07:41:00+00:00
2482,TWSE,2023-03,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=2482&response=json,2eeea264470178fdcb9e36f49cb6c9315518e481be0618c787e51bba5242e60f,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2482_2023-03_TWSE.json,42,170,2026-07-08T07:41:00+00:00
2630,TWSE,2023-06,accepted,1,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=2630&response=json,bb329ebecc1022f7f50e6f310a8d78602323a72253675e50a03cd72c29a31498,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2630_2023-06_TWSE.json,43,170,2026-07-08T07:41:00+00:00
2630,TWSE,2023-07,accepted,3,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=2630&response=json,4b7fe2e2ad6789c4b0e349e96de1cf6e55f00865f81b389e1d679d988a89ebf8,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2630_2023-07_TWSE.json,44,170,2026-07-08T07:41:01+00:00
2727,TWSE,2023-03,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=2727&response=json,cef017b133e0cdd45d11914529e2540915437ad393895b0559cc2378ee3ebfae,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2727_2023-03_TWSE.json,45,170,2026-07-08T07:41:02+00:00
2736,TPEx,2023-05,accepted,2,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2736&date=2023%2F05%2F01&response=json,9223e039e56ef0e5a436635a70fcd940882db188da0e195fe91ed40640c5c09e,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2736_2023-05_TPEx.json,46,170,2026-07-08T07:41:03+00:00
2736,TPEx,2023-06,accepted,5,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2736&date=2023%2F06%2F01&response=json,f3b41416c2abc4da6984d26a4732fa32b4db465e0c61c99916847f0196bb237c,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2736_2023-06_TPEx.json,47,170,2026-07-08T07:41:03+00:00
2736,TPEx,2023-07,accepted,1,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=2736&date=2023%2F07%2F01&response=json,3956a893cf30771f27e2d2d6a132852aef58f119d0e087b0a6eeb3950e1e776a,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2736_2023-07_TPEx.json,48,170,2026-07-08T07:41:04+00:00
2748,TWSE,2023-02,accepted,3,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=2748&response=json,70db6c6df4639148ae88d08d71ac73a98f37544cec37d9e75c1604ee5d945271,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2748_2023-02_TWSE.json,49,170,2026-07-08T07:41:05+00:00
2748,TWSE,2023-03,accepted,1,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=2748&response=json,94ce9135c5754730a6f2f381eee90fe3785dd885e30bfb61f6bef2c61c3681b9,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2748_2023-03_TWSE.json,50,170,2026-07-08T07:41:06+00:00
2748,TWSE,2023-11,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=2748&response=json,5dec42c06bae059d0558016f45b95fe6746e42aa32619dd10ea53b61d50131d1,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2748_2023-11_TWSE.json,51,170,2026-07-08T07:41:06+00:00
2816,TWSE,2023-11,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=2816&response=json,771da88e1ea35f6a6c7fe3ef0618547892356c6e1bea53ebc4ef4bc3dafe9cce,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2816_2023-11_TWSE.json,52,170,2026-07-08T07:41:06+00:00
2913,TWSE,2023-08,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=2913&response=json,53fa5c59446a39b4da945f4e66a803f3c687335a6249a0e156e3535d8d3af202,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\2913_2023-08_TWSE.json,53,170,2026-07-08T07:41:07+00:00
3008,TWSE,2023-12,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=3008&response=json,705070ed007a7fdac61d78bad137fe035be441331607c45d4de3a0254c43ce6f,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\3008_2023-12_TWSE.json,54,170,2026-07-08T07:41:07+00:00
3013,TWSE,2023-07,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=3013&response=json,d7d095ab0db0afd90da2716dce90b07875ba85e792fe4ee5c6bd30496c3f7865,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\3013_2023-07_TWSE.json,55,170,2026-07-08T07:41:07+00:00
3017,TWSE,2023-05,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=3017&response=json,cfcc8dc9ede69503e5b117e0df62d9fff6e13ead2f2a3a0a1dfa2bc89386fb8b,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\3017_2023-05_TWSE.json,56,170,2026-07-08T07:41:08+00:00
3017,TWSE,2023-06,accepted,2,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=3017&response=json,05786076686e43f05ee2a1193a65169f4f079150cadd1bf80e0512f2c757f6f6,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\3017_2023-06_TWSE.json,57,170,2026-07-08T07:41:08+00:00
3027,TWSE,2023-02,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=3027&response=json,b3983149ecec5b71704c681e660f5b6b808a64557e14a8f366d9792ae551c56a,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\3027_2023-02_TWSE.json,58,170,2026-07-08T07:41:10+00:00
3036,TWSE,2023-11,accepted,4,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=3036&response=json,ce2c52372e192e2f02509ad11be66b4d58214529dfeaf45c3a56cb8e66af3388,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p2_2023_selected_stock_ohlc_source_gap_fill_20260708\raw_sources\3036_2023-11_TWSE.json,59,170,2026-07-08T07:41:10+00:00
