snapshot_date,ticker,name,market,selection_bucket,traded_value_rank_5d,historical_layer1_3_context_exists,corporate_action_adjusted_analysis_review_required,adjusted_analysis_price_current_ready,blocked_reason,requested_source,mass_history_download_allowed
2026-07-09,4749,新應材,TPEx,core,245.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2912,統一超,TWSE,core,246.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8932,智通*,TPEx,core,247.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6175,立敦,TPEx,core,248.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,4938,和碩,TWSE,core,249.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3019,亞光,TWSE,core,250.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3221,台嘉碩,TPEx,conditional_buffer,251.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3005,神基,TWSE,conditional_buffer,252.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1477,聚陽,TWSE,conditional_buffer,253.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3563,牧德,TWSE,conditional_buffer,254.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1605,華新,TWSE,conditional_buffer,255.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8926,台汽電,TWSE,conditional_buffer,256.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,4764,雙鍵,TWSE,conditional_buffer,257.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3030,德律,TWSE,conditional_buffer,258.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1727,中華化,TWSE,conditional_buffer,259.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6683,雍智科技,TPEx,conditional_buffer,260.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2359,所羅門,TWSE,conditional_buffer,261.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3362,先進光,TPEx,conditional_buffer,263.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3289,宜特,TPEx,conditional_buffer,265.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8081,致新,TWSE,conditional_buffer,266.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3236,千如,TPEx,conditional_buffer,267.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2476,鉅祥,TWSE,conditional_buffer,268.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6472,保瑞,TWSE,conditional_buffer,269.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6491,晶碩,TWSE,conditional_buffer,270.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8064,東捷,TPEx,conditional_buffer,271.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1402,遠東新,TWSE,conditional_buffer,272.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,4542,科嶠,TPEx,conditional_buffer,273.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2399,映泰,TWSE,conditional_buffer,274.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1503,士電,TWSE,conditional_buffer,275.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,4576,大銀微系統,TWSE,conditional_buffer,276.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3693,營邦,TPEx,conditional_buffer,277.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1101,台泥,TWSE,conditional_buffer,278.0,True,True,False,adjusted_analysis_price_current_not_in_source_package|corporate_action_factor_review_required,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,4763,材料*-KY,TWSE,conditional_buffer,279.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2312,金寶,TWSE,conditional_buffer,280.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1560,中砂,TWSE,conditional_buffer,281.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,5871,中租-KY,TWSE,conditional_buffer,282.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2002,中鋼,TWSE,conditional_buffer,283.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2880,華南金,TWSE,conditional_buffer,284.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8422,可寧衛*,TWSE,conditional_buffer,286.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,8021,尖點,TWSE,conditional_buffer,287.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6217,中探針,TPEx,conditional_buffer,288.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1476,儒鴻,TWSE,conditional_buffer,289.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,5475,德宏,TPEx,conditional_buffer,290.0,False,False,False,adjusted_analysis_price_current_not_in_source_package|no_historical_PIT_fundamental_context,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6907,雅特力-KY,TPEx,conditional_buffer,291.0,False,False,False,adjusted_analysis_price_current_not_in_source_package|no_historical_PIT_fundamental_context,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,1312,國喬,TWSE,conditional_buffer,292.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3455,由田,TPEx,conditional_buffer,293.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2834,臺企銀,TWSE,conditional_buffer,294.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,2385,群光,TWSE,conditional_buffer,295.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6830,汎銓,TWSE,conditional_buffer,296.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6944,兆聯實業,TWSE,conditional_buffer,297.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,6176,瑞儀,TWSE,conditional_buffer,298.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,5309,系統電,TPEx,conditional_buffer,299.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
2026-07-09,3714,富采,TWSE,conditional_buffer,300.0,True,False,False,adjusted_analysis_price_current_not_in_source_package,trusted_nonofficial_adjusted_analysis_OHLC_current_window_and_exact_PIT_fundamental_asof_for_new_tickers_only,False
