ticker,metric,status,blocked_reason,attempt_batch_key,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2887,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2887,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2887,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2887,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2887,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2887,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2887,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2887,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2887,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2887,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2887,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2887,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2888,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2890,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2891,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
2892,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
3135,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3135,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3135,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3135,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3135,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3698,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3715,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3715,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3715,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3715,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3715,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3715,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3715,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
3715,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
4585,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
4585,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
4585,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
4585,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
4585,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
4772,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
4772,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
4772,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
4772,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
4772,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5264,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5876,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
5880,,official_not_applicable_financial_profile,financial-industry taxonomy does not expose a comparable value,,False,False,False,False,False,False,False,True,False
6725,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6725,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6725,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6725,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6725,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6805,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6805,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6805,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6805,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6805,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6890,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6890,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6890,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6890,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6890,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6944,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6944,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6944,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6944,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6944,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
6962,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7722,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7722,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7722,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7722,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7722,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7751,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7751,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7751,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7751,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7751,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7769,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7769,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7769,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7769,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7769,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7795,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7795,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7795,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7795,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
7795,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
9105,,official_field_missing,MOPS official trend API has no finite value; no zero fill,,False,False,False,False,False,False,False,True,False
