source_path,source_type,git_tracked,row_count_scanned,matched_row_count,notes
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2021_08.csv,official_daily_trading_pit_prior_sweep_shard,false,37879,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2021_09.csv,official_daily_trading_pit_prior_sweep_shard,false,33452,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2021_10.csv,official_daily_trading_pit_prior_sweep_shard,false,34439,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2021_11.csv,official_daily_trading_pit_prior_sweep_shard,false,37990,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2021_12.csv,official_daily_trading_pit_prior_sweep_shard,false,38019,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2022_01.csv,official_daily_trading_pit_prior_sweep_shard,false,31171,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2022_02.csv,official_daily_trading_pit_prior_sweep_shard,false,26033,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2022_03.csv,official_daily_trading_pit_prior_sweep_shard,false,39946,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2022_04.csv,official_daily_trading_pit_prior_sweep_shard,false,33008,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2022_05.csv,official_daily_trading_pit_prior_sweep_shard,false,36462,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2022_06.csv,official_daily_trading_pit_prior_sweep_shard,false,36652,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2022_07.csv,official_daily_trading_pit_prior_sweep_shard,false,36616,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2022_08.csv,official_daily_trading_pit_prior_sweep_shard,false,40071,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2022_09.csv,official_daily_trading_pit_prior_sweep_shard,false,37521,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2022_10.csv,official_daily_trading_pit_prior_sweep_shard,false,34688,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2022_11.csv,official_daily_trading_pit_prior_sweep_shard,false,38375,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2022_12.csv,official_daily_trading_pit_prior_sweep_shard,false,38464,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2023_01.csv,official_daily_trading_pit_prior_sweep_shard,false,22806,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2023_02.csv,official_daily_trading_pit_prior_sweep_shard,false,31669,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2023_03.csv,official_daily_trading_pit_prior_sweep_shard,false,40704,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2023_04.csv,official_daily_trading_pit_prior_sweep_shard,false,30080,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2023_05.csv,official_daily_trading_pit_prior_sweep_shard,false,38965,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2023_06.csv,official_daily_trading_pit_prior_sweep_shard,false,35534,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2023_07.csv,official_daily_trading_pit_prior_sweep_shard,false,37395,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2023_08.csv,official_daily_trading_pit_prior_sweep_shard,false,39067,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2023_09.csv,official_daily_trading_pit_prior_sweep_shard,false,35508,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2023_10.csv,official_daily_trading_pit_prior_sweep_shard,false,35543,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2023_11.csv,official_daily_trading_pit_prior_sweep_shard,false,39343,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2023_12.csv,official_daily_trading_pit_prior_sweep_shard,false,37782,0,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2024_01.csv,official_daily_trading_pit_prior_sweep_shard,false,39579,418,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2024_02.csv,official_daily_trading_pit_prior_sweep_shard,false,23513,247,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2024_03.csv,official_daily_trading_pit_prior_sweep_shard,false,38109,399,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2024_04.csv,official_daily_trading_pit_prior_sweep_shard,false,36370,379,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2024_05.csv,official_daily_trading_pit_prior_sweep_shard,false,39118,402,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2024_06.csv,official_daily_trading_pit_prior_sweep_shard,false,34762,361,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2024_07.csv,official_daily_trading_pit_prior_sweep_shard,false,38537,399,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2024_08.csv,official_daily_trading_pit_prior_sweep_shard,false,40347,418,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2024_09.csv,official_daily_trading_pit_prior_sweep_shard,false,36678,380,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2024_10.csv,official_daily_trading_pit_prior_sweep_shard,false,34923,361,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2024_11.csv,official_daily_trading_pit_prior_sweep_shard,false,38698,399,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2024_12.csv,official_daily_trading_pit_prior_sweep_shard,false,40679,418,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2025_01.csv,official_daily_trading_pit_prior_sweep_shard,false,27838,285,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2025_02.csv,official_daily_trading_pit_prior_sweep_shard,false,35383,361,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2025_03.csv,official_daily_trading_pit_prior_sweep_shard,false,39291,399,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2025_04.csv,official_daily_trading_pit_prior_sweep_shard,false,37436,380,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2025_05.csv,official_daily_trading_pit_prior_sweep_shard,false,37446,380,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2025_06.csv,official_daily_trading_pit_prior_sweep_shard,false,39379,399,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2025_07.csv,official_daily_trading_pit_prior_sweep_shard,false,43039,437,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2025_08.csv,official_daily_trading_pit_prior_sweep_shard,false,39477,399,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2025_09.csv,official_daily_trading_pit_prior_sweep_shard,false,39663,399,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2025_10.csv,official_daily_trading_pit_prior_sweep_shard,false,37866,380,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2025_11.csv,official_daily_trading_pit_prior_sweep_shard,false,37882,380,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2025_12.csv,official_daily_trading_pit_prior_sweep_shard,false,41914,418,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2026_01.csv,official_daily_trading_pit_prior_sweep_shard,false,40472,399,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2026_02.csv,official_daily_trading_pit_prior_sweep_shard,false,23039,228,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2026_03.csv,official_daily_trading_pit_prior_sweep_shard,false,42547,418,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2026_04.csv,official_daily_trading_pit_prior_sweep_shard,false,38818,380,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2026_05.csv,official_daily_trading_pit_prior_sweep_shard,false,39053,380,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2026_06.csv,official_daily_trading_pit_prior_sweep_shard,false,41083,398,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_dynamic_pool1_all_listed_liquid_universe_full_sweep_20260703\shards\accepted_liquidity_rows_2026_07.csv,official_daily_trading_pit_prior_sweep_shard,false,3906,38,Derived from TWSE MI_INDEX ALLBUT0999 and TPEx dailyQuotes full-market sweep.
