date,ticker,name,market,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,adjustment_policy
2024-01-08,2014,中鴻,TWSE,26.25,26.5,26.0,26.05,7408554,194364741,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-09,2014,中鴻,TWSE,26.15,26.25,24.95,25.1,16066034,406578910,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-10,2014,中鴻,TWSE,25.1,25.2,24.2,24.35,13191521,322825599,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-11,2014,中鴻,TWSE,24.5,24.6,24.2,24.4,4402403,107209529,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-12,2014,中鴻,TWSE,24.4,24.5,24.2,24.35,2799296,68180002,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-15,2014,中鴻,TWSE,24.4,24.7,24.4,24.45,2932366,71917258,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-16,2014,中鴻,TWSE,24.45,24.45,23.85,23.9,5551755,133210418,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-17,2014,中鴻,TWSE,23.8,23.95,23.25,23.35,7062878,166023459,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-18,2014,中鴻,TWSE,23.4,23.65,23.25,23.4,2717937,63625179,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-19,2014,中鴻,TWSE,23.45,23.55,22.95,23.2,6934385,160474509,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-22,2014,中鴻,TWSE,23.4,23.4,23.05,23.35,2818200,65675569,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-23,2014,中鴻,TWSE,23.35,24.0,23.35,23.85,4960844,117915730,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-24,2014,中鴻,TWSE,23.85,24.3,23.75,23.95,3846131,92641355,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-25,2014,中鴻,TWSE,24.0,24.1,23.75,23.75,1839806,43890077,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-26,2014,中鴻,TWSE,23.9,24.3,23.7,24.15,3536483,85046477,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-29,2014,中鴻,TWSE,24.2,24.45,24.0,24.4,2989855,72528340,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-30,2014,中鴻,TWSE,24.5,24.5,23.95,24.0,2565903,61850498,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-01-31,2014,中鴻,TWSE,24.0,24.1,23.7,23.8,2157859,51469563,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20240101&stockNo=2014&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-01,2540,愛山林,TWSE,83.4,84.7,82.8,83.1,817892,68330693,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-02,2540,愛山林,TWSE,82.9,83.4,80.4,82.1,1580741,128790719,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-07,2540,愛山林,TWSE,73.9,74.9,73.9,74.3,3005451,222313112,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-08,2540,愛山林,TWSE,74.3,78.1,74.1,78.1,2391979,181803376,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-09,2540,愛山林,TWSE,78.2,79.0,71.4,71.8,2475564,186560557,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-10,2540,愛山林,TWSE,78.0,78.9,78.0,78.9,730283,57509390,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-11,2540,愛山林,TWSE,78.0,83.2,77.1,83.1,2117907,170812213,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-14,2540,愛山林,TWSE,83.1,84.0,82.5,83.2,1239739,103141088,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-15,2540,愛山林,TWSE,83.5,84.8,83.1,84.6,1476094,124322946,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-16,2540,愛山林,TWSE,83.9,84.9,83.9,84.7,881305,74505816,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-17,2540,愛山林,TWSE,84.5,84.8,83.9,84.8,364093,30773830,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-18,2540,愛山林,TWSE,84.5,84.5,82.0,83.3,1257379,104448979,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-21,2540,愛山林,TWSE,82.8,83.2,80.4,80.4,839152,68690716,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-22,2540,愛山林,TWSE,83.8,85.0,81.5,83.4,1721657,143985097,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-23,2540,愛山林,TWSE,85.0,85.9,83.4,85.0,1392991,118283988,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-24,2540,愛山林,TWSE,85.6,85.6,83.1,83.1,737716,61834877,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-25,2540,愛山林,TWSE,84.0,84.8,83.6,83.7,462743,38911630,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-28,2540,愛山林,TWSE,83.8,84.1,83.1,83.7,389067,32538559,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-29,2540,愛山林,TWSE,83.7,84.5,83.6,83.6,366058,30729123,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-30,2540,愛山林,TWSE,83.6,84.0,82.5,82.5,526180,43760298,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=2540&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-02,4919,新唐,TWSE,127.0,127.0,125.0,126.0,1566221,197182279,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-03,4919,新唐,TWSE,125.5,127.0,125.0,125.0,880314,110501397,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-04,4919,新唐,TWSE,123.0,125.0,123.0,125.0,1134034,140571151,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-05,4919,新唐,TWSE,125.0,126.5,124.5,126.5,1898203,237934331,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-06,4919,新唐,TWSE,126.5,129.0,125.0,128.0,2591834,330433241,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-11,4919,新唐,TWSE,129.0,129.0,126.0,126.0,2371836,301662289,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-12,4919,新唐,TWSE,126.0,128.5,124.5,128.5,2131682,270636755,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-13,4919,新唐,TWSE,127.5,131.5,126.5,131.0,4272126,555022510,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-16,4919,新唐,TWSE,131.0,132.5,129.5,130.5,4365918,571517943,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-17,4919,新唐,TWSE,132.0,132.5,130.0,130.0,2298921,300878040,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-18,4919,新唐,TWSE,130.5,134.5,130.0,130.0,6283955,827426657,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-19,4919,新唐,TWSE,130.0,132.5,129.0,132.5,3167479,416265279,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-20,4919,新唐,TWSE,131.5,132.5,130.5,132.5,2413970,318124649,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-23,4919,新唐,TWSE,132.0,133.5,127.5,128.0,3128499,406101372,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-24,4919,新唐,TWSE,128.5,130.0,127.5,130.0,1700555,218980483,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-25,4919,新唐,TWSE,131.5,131.5,129.0,129.0,1775554,231061615,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-26,4919,新唐,TWSE,127.5,128.5,126.0,127.0,1939925,246775003,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-27,4919,新唐,TWSE,127.5,127.5,125.0,125.5,1612639,203059820,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-30,4919,新唐,TWSE,126.0,128.5,125.5,128.0,1178210,150148626,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2023-10-31,4919,新唐,TWSE,128.5,130.5,126.0,127.0,2221007,284986554,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20231001&stockNo=4919&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-03,6451,訊芯-KY,TWSE,220.5,232.0,220.5,228.0,4133852,932906090,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-04,6451,訊芯-KY,TWSE,228.0,231.5,219.0,226.5,3803902,854950113,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-05,6451,訊芯-KY,TWSE,229.5,232.5,225.5,227.5,2484116,567279342,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-06,6451,訊芯-KY,TWSE,231.0,239.0,230.0,233.0,3343108,782799399,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-07,6451,訊芯-KY,TWSE,233.0,243.0,230.0,238.5,4652799,1106148055,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-10,6451,訊芯-KY,TWSE,235.5,238.0,231.0,232.5,2831084,661126903,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-11,6451,訊芯-KY,TWSE,235.0,239.0,232.5,237.5,2824556,667213838,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-12,6451,訊芯-KY,TWSE,235.5,245.5,231.5,233.5,5976399,1421841504,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-13,6451,訊芯-KY,TWSE,235.0,237.5,231.5,233.0,1702838,398251703,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-14,6451,訊芯-KY,TWSE,233.0,236.0,227.5,230.0,1981566,457401069,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-17,6451,訊芯-KY,TWSE,230.5,233.0,229.5,229.5,1078731,248912268,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-18,6451,訊芯-KY,TWSE,230.5,233.5,228.5,231.0,1279382,296013168,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-19,6451,訊芯-KY,TWSE,231.0,233.5,228.0,228.0,1311556,302122010,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-20,6451,訊芯-KY,TWSE,228.5,230.0,225.0,225.0,1264214,285951435,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-21,6451,訊芯-KY,TWSE,224.5,229.0,223.0,229.0,893479,202344105,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-24,6451,訊芯-KY,TWSE,227.0,227.5,224.0,226.0,710414,160376593,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-25,6451,訊芯-KY,TWSE,224.0,225.0,212.5,214.5,3560241,775034229,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-26,6451,訊芯-KY,TWSE,214.5,218.0,213.5,214.0,1538449,331125733,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-02-27,6451,訊芯-KY,TWSE,215.0,216.5,199.0,203.0,4918134,1007065893,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250201&stockNo=6451&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-02,6757,台灣虎航,TWSE,83.4,86.2,82.8,85.9,5470458,466119699,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-05,6757,台灣虎航,TWSE,90.0,94.4,89.7,94.4,16803278,1579150106,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-06,6757,台灣虎航,TWSE,97.0,103.5,97.0,103.5,43334892,4348206007,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-07,6757,台灣虎航,TWSE,106.5,106.5,95.0,96.1,33109610,3282262927,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-08,6757,台灣虎航,TWSE,97.1,100.5,95.6,98.4,26123653,2575287814,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-09,6757,台灣虎航,TWSE,99.8,108.0,97.7,108.0,28792210,2974886406,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-12,6757,台灣虎航,TWSE,109.0,109.0,98.5,99.7,38359516,3924339977,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-13,6757,台灣虎航,TWSE,98.9,100.5,95.5,96.0,19192599,1874285053,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-14,6757,台灣虎航,TWSE,96.5,97.9,93.4,94.0,13485536,1280701328,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-15,6757,台灣虎航,TWSE,94.7,96.2,94.2,95.9,9680589,924976904,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-16,6757,台灣虎航,TWSE,96.5,97.7,95.0,95.0,11561159,1113675757,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-19,6757,台灣虎航,TWSE,95.2,97.3,94.7,94.8,7356524,705245443,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
